General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96068074,108.018326,0.00175623,0.0463275,1.011184,1.011138,45.85199,-0.001,101.7852,0,269.5,325.256,328.45,1147.303,0,0
Standard used,ISO 5660-1,1,20.95379067,108.752784,0.00142839,0.04466187,1.01174,1.011402,45.85199,-0.0014,101.7868,0,269.503,325.196,328.466,1144.109,0,0
Date of test,15/11/2018,2,20.9469006,109.487242,0.00110055,0.04299624,1.012297,1.011666,45.85199,-0.0018,101.7885,0,269.506,325.136,328.482,1140.915,0,0
Time of test,12:27,3,20.94519022,109.570764,0.00099512,0.04303792,1.012849,1.011944,45.85199,-0.0018,101.7883,0,269.505,325.156,328.495,1140.302,0,0
Heat flux (kW/m²),50,4,20.95001409,111.584354,0.00104822,0.04492827,1.012931,1.01242,45.85199,-0.0017,101.7897,0,269.53,325.125,328.424,1140.395,0,0
Nominal duct flow rate (l/s),24,5,20.9534787,109.180915,0.00122672,0.04664765,1.012566,1.013085,45.85199,-0.0007,101.7896,0,269.514,325.037,328.368,1140.454,0,0
Sampling interval (s),1,6,20.95300727,107.825909,0.00143827,0.04525769,1.013741,1.013539,45.85199,0.0005,101.7892,0,269.536,325.027,328.408,1140.498,0,0
Separation (mm),60,7,20.95035089,106.186952,0.00131718,0.04354333,1.015509,1.013876,45.85199,0.0027,101.7881,0,269.528,325.078,328.525,1140.547,0,0
Orientation,Horizontal,8,20.94429401,109.610189,0.00121103,0.04277431,1.016243,1.0142,45.85199,0.0025,101.7865,0,269.519,325.146,328.575,1140.632,0,0
Edge frame?,Yes,9,20.94378542,109.001453,0.0011561,0.04366565,1.015981,1.014514,45.85199,0.0021,101.7882,0,269.525,325.196,328.605,1140.727,0,0
Grid?,No,10,20.94737289,110.902374,0.00115684,0.04507812,1.015773,1.014813,45.85199,0.0024,101.7875,0,269.522,325.179,328.563,1142.086,0,0
Non-scrubbed?,Yes,11,20.94997614,111.695416,0.00140379,0.04595838,1.014894,1.015198,45.85199,0.0007,101.789,0,269.537,325.119,328.479,1141.264,0,0
