General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96048133,111.007617,0.00192496,0.0478129,0.999649,0.999859,-1.269451,0.0049,101.5937,0,269.943,330.16,332.646,1150.663,0,0
Standard used,ISO 5660-1,1,20.95585204,110.052952,0.00157679,0.04546776,1.000384,0.999927,-1.269451,0.0033,101.594,0,269.936,330.207,332.646,1145.747,0,0
Date of test,25/10/2018,2,20.95122275,109.098288,0.00122861,0.04312263,1.001119,0.999996,-1.269451,0.0017,101.5943,0,269.929,330.254,332.646,1140.83,0,0
Time of test,17:27,3,20.94604675,108.544224,0.0010215,0.04203825,0.999714,0.999971,-1.269451,0.0004,101.5944,0,269.938,330.246,332.658,1139.67,0,0
Heat flux (kW/m²),50,4,20.94641409,107.572038,0.00092861,0.04295273,0.999131,0.999883,-1.269451,0.0013,101.5934,0,269.924,330.283,332.698,1139.731,0,0
Nominal duct flow rate (l/s),24,5,20.95009798,107.519446,0.00104207,0.04531333,0.999843,0.999891,-1.269451,-0.0002,101.5938,0,269.935,330.331,332.723,1139.737,0,0
Sampling interval (s),1,6,20.95251245,107.553087,0.00126219,0.0453715,0.999003,0.999891,-1.269451,-0.0009,101.5971,0,269.938,330.301,332.74,1139.757,0,0
Separation (mm),60,7,20.95104673,108.241942,0.00123113,0.04381237,0.999434,0.999887,-1.269451,0.0001,101.5953,0,269.937,330.302,332.754,1139.786,0,0
Orientation,Horizontal,8,20.94908775,107.594899,0.00097325,0.04229377,0.998937,0.999887,-1.269451,-0.0038,101.5972,0,269.929,330.338,332.774,1139.83,0,0
Edge frame?,Yes,9,20.94538196,107.089373,0.00077853,0.04193025,0.999049,0.999866,-1.269451,-0.0027,101.5958,0,269.932,330.333,332.777,1139.854,0,0
Grid?,No,10,20.94690667,107.018704,0.00070793,0.04345466,1.000227,0.99986,-1.269451,-0.0031,101.5968,0,269.926,330.346,332.801,1139.89,0,0
Non-scrubbed?,Yes,11,20.95051366,109.776731,0.00073019,0.04581882,0.999046,0.999881,-1.269451,-0.0008,101.5956,0,269.926,330.353,332.841,1139.908,0,0
Substrate used? {Y/N},No,12,20.9526367,107.519208,0.00095222,0.04591354,0.999254,0.999856,-1.269451,0,101.5953,0,269.925,330.378,332.881,1139.922,0,0
Substrate,none,13,20.95217905,106.819123,0.00082914,0.04409577,0.998896,0.999825,-1.269451,0.0005,101.5961,0,269.92,330.408,332.904,1142.578,0,0
Additional specimen preparation details,,14,20.94873649,110.424879,0.00061903,0.04284264,0.998222,0.999839,-1.269451,0.0004,101.5951,0,269.928,330.422,332.929,1140.797,0,0
,,15,20.94534511,108.688139,0.00056277,0.04290989,0.999298,0.999803,-1.269451,-0.002,101.5962,0,269.926,330.376,332.889,1139.988,0,0
Specimen,,16,20.94765808,110.68615,0.00059618,0.04383976,0.999226,0.999853,-1.269451,0.001,101.5947,0,269.923,330.32,332.838,1140.026,0,0
Sample description,after weatherbility test_N/G_2,17,20.95121929,106.882116,0.0008008,0.04610916,0.99931,0.999798,-1.269451,0.0015,101.5948,0,269.929,330.309,332.846,1140.051,0,0
Material name/ID,,18,20.95279789,107.046841,0.00109765,0.04581369,0.997996,0.999841,-1.269451,0.001,101.5948,0,269.926,330.302,332.847,1140.074,0,0
Specimen number,,19,20.95169646,112.617999,0.00110186,0.0437071,0.998639,0.999816,-1.269451,0.0007,101.5955,0,269.922,330.273,332.836,1140.122,0,0
E (MJ/kg),13.1,20,20.94941527,109.571473,0.00088999,0.04212117,0.998942,0.999728,-1.269451,0.0008,101.5955,0,269.934,330.288,332.856,1140.205,0,0
Initial mass (g),67.41,21,20.94733964,106.799921,0.00075482,0.04278535,0.999428,0.999825,-1.269451,0.0022,101.5962,0,269.942,330.292,332.86,1136.286,0,0
Thickness (mm),12.5,22,20.94903789,106.156386,0.0008066,0.04510242,0.99995,0.999827,-1.269451,0.0011,101.5959,0,269.944,330.257,332.814,1137.565,0,0
Surface area (cm²),88.4,23,20.95173323,107.698735,0.00089772,0.04665994,0.999086,0.999775,-1.269451,-0.0004,101.597,0,269.931,330.2,332.755,1139.845,0,0
