Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-0.843614703142404,0,0,-1.31067408333332,-131.067408333332,0,0,0,27.8930898111236,-0.00337361868138026,24.0632950558662,24.1030991213365,-8.13146654749012E-05,-0.00813146654749011,0,0,-0.000105383654097714,-0.000553970969640234,-0.000502620276645548,0,0,50.33
peak HRR (kW/m²),212.828616807428,1,1.59910371840044,0.0307170490187614,-0.00238167766079155,0.520591583333326,52.0591583333326,-0.000285979781214663,-0.00178386236865187,0.000799551859200218,28.0645190605578,-5.11233404666451E-05,24.2119017728147,24.2527450887141,-1.23988134442108E-06,-0.000123988134442108,0,0,-0.000148878667103859,-0.000928663734945214,0.000913652177176558,0.000456826088588279,0.799551859200218,50.493636
peak EHC (MJ/kg),53.5106898594736,2,1.46270740424284,0.0405698219755419,0.136946081387961,0.360540750000001,36.0540750000001,-0.000380999101552087,-0.00176657136023429,0.00233045742052185,28.0540288100232,0.00203667862922072,24.2026132980055,24.2427264590431,4.93746428931767E-05,0.00493746428931767,2.46873214465884E-05,0.00246873214465884,-0.000137365701822916,-0.000636920963147393,0.000879405954571196,0.00135335515446216,1.16522871026093,49.952589
peak MLR (g/s),0.410127333333335,3,-0.719390138764307,0,0,-0.0690682499999937,-6.90682499999937,0,0,0.00306181112264327,27.8662484742056,0.00555748063850839,24.0414015104107,24.0795892662509,0.000133821851130424,0.0133821851130424,0.000116285568458389,0.0116285568458389,-8.48844325049692E-05,0.000199592983178665,-0.000304072306026223,0.00179305813174775,1.02060370754776,49.912629
peak SEA (m²/kg),1389.32109337801,4,-2.18945211092979,0,0,-0.124995750000004,-12.4995750000004,0,0,0.00306181112264327,27.5852300002516,0.00377538720821304,23.7961431155628,23.8349611256341,8.99862073419741E-05,0.00899862073419741,0.000228189597694588,0.0228189597694588,4.22196215820466E-05,0.000573723176078975,-0.00109465112024629,0.00179305813174775,0.765452780660818,50.008433
peak COY (kg/kg),2.48857155427128,5,-2.13208240992689,0,0,-0.0174444166666703,-1.74444166666703,0,0,0.00306181112264327,27.7921953375729,-0.00413972640747407,23.9736568680877,24.0135530268239,-9.9409539602422E-05,-0.0099409539602422,0.000273182701365575,0.0273182701365575,8.01165532089434E-05,0.000104136538952649,-0.00111527194020661,0.00179305813174775,0.612362224528655,50.111569
peak CO2Y (kg/kg),94.2304905264793,6,-0.503682297995115,-0.0611238961931364,2.22548013403579,0.0824035000000004,8.24035000000004,0.000796424792117838,-0.00847082303387889,0.00306181112264327,28.003781551098,0.007578107898339,24.1571234437888,24.1996227402904,0.000183387352225019,0.0183387352225019,0.000364876377478084,0.0364876377478084,6.56281903572826E-05,-0.000698025465872243,-0.000249267476815451,0.00179305813174775,0.510301853773879,50.04416
,,7,1.80270641992405,4.58635847924784,14.9586793691832,0.00393058333333703,0.393058333333703,0.0109410877703084,-0.236328448440412,0.0039631643326053,27.8153141781236,0.00244590060826408,23.9980096127477,24.0387265200335,5.87963358172439E-05,0.00587963358172439,0.000485968221499216,0.0485968221499216,4.30048572385517E-05,-0.000928908660633284,0.00111226091843713,0.00234918859096632,0.566166333229329,49.989112
Time To Peaks,,8,0.979381144568798,0.568490455555098,14.3792194716714,0.0172277499999976,1.72277499999976,0.00174145134131651,-0.0222429464511376,0.00535420811485173,27.8326334902811,0.0102983887135162,24.0122428192602,24.0544035716898,0.000247721598253053,0.0247721598253053,0.000639227188534364,0.0639227188534364,3.00012883453613E-05,-0.000383195920723533,0.000688228836754073,0.00324943346856192,0.669276014356466,50.017619
t peak HRR (s),146,9,-1.17971859077061,-0.176221622786404,-3.26086815056101,0.0669451666666655,6.69451666666655,0.000648533166023065,0.00766527289216567,0.00584389868713612,27.7189697325063,-0.00911170227881872,23.9135530229184,23.9581315474708,-0.000218299361817328,-0.0218299361817328,0.00076308798766089,0.076308798766089,4.34161608882744E-05,0.000513152971311504,-0.000487086053906289,0.00359354788693896,0.649322076348458,49.946408
t peak EHC (s),162,10,-2.34945953522109,-3.53532557840004,-39.2561860076768,0.00664566666667336,0.664566666667336,0.0145329110999522,0.0963215150332336,0.00584389868713612,27.7764916943658,-0.0108648846816422,23.9670317080694,24.0116240950765,-0.000260883526811947,-0.0260883526811947,0.00076308798766089,0.076308798766089,9.65808828666795E-05,0.000640120681739837,-0.00115969440245211,0.00359354788693896,0.584389868713612,49.909261
t peak MLR (s),133,11,-2.42117981555033,0,0,-0.0156795000000033,-1.56795000000033,0,0,0.00584389868713612,27.9276970297359,-0.000656099458657273,24.1007417456168,24.1454187290946,-1.58417961572121E-05,-0.00158417961572121,0.00076308798766089,0.076308798766089,7.21723172853868E-05,-1.43817428320711E-05,-0.00131206766275486,0.00359354788693896,0.531263517012375,49.92559
t peak SEA (s),123,12,-1.10329566850302,0,0,-0.00160833333333699,-0.160833333333699,0,0,0.00584389868713612,27.9948155903943,0.00427013061303882,24.1597726955737,24.2032888215903,0.000103351204533293,0.0103351204533293,0.000814763589927537,0.0814763589927537,3.47894292869131E-05,-0.000495093141708329,-0.000596188504722409,0.00359354788693896,0.486991557261344,49.930823
t peak COY (s),188,13,0.752664451755007,57.7491906706201,-1314.88780352682,0.00013033333333586,0.013033333333586,0.167398659712191,-2.4971158983983,0.00622023091301363,27.7014912211869,-0.00715512550920431,23.9046703328607,23.9511815936511,-0.000171373710396318,-0.0171373710396318,0.000866439192194183,0.0866439192194183,2.18176253162452E-05,-0.000325457438764222,0.000554884798644101,0.00387099028626101,0.478479301001048,49.93075
t peak CO2Y (s),188,14,-0.63481377876984,-30.8286739993461,-1125.65635540258,0.000205916666666658,0.0205916666666657,0.230111791304527,1.67254812908417,0.00659656313889113,27.75525908946,-0.00965859652976302,23.9522474623322,23.9984560699238,-0.000231791404516637,-0.0231791404516637,0.000866439192194183,0.0866439192194183,4.73838530261218E-05,0.000344405535580567,-0.00017879362607872,0.00414843268558306,0.471183081349366,49.931241
,,15,-1.97330501736379,0,0,-7.83333333605659E-06,-0.000783333333605659,0,0,0.00659656313889113,27.974401791887,-0.00585356176728304,24.1417593747325,24.1914218794585,-0.000141605982209813,-0.0141605982209813,0.000866439192194183,0.0866439192194183,0.000112278447771326,0.00140992724448723,-0.00080584906595529,0.00414843268558306,0.439770875926075,49.930498
Test Results (between 121 and 203 s),,16,-2.62915642894709,0,0,-0.000408416666669353,-0.0408416666669353,0,0,0.00659656313889113,27.7203897785374,0.00253204270397496,23.9255308823965,23.9745069816726,6.07044754843408E-05,0.00607044754843408,0.000896791429936354,0.0896791429936354,0.000190388385505439,0.00119636944764905,-0.0012086991979051,0.00414843268558306,0.412285196180696,49.931278
mean HRR (kW/m²),112.118635592399,17,-1.99630132129554,-22.8431542438751,-75.1429711318863,0.000873916666666474,0.0873916666666474,0.200318451758993,0.588110344729559,0.00659656313889113,27.7538758030035,-0.00273555849306001,23.9569473743924,24.0055897256782,-6.56686948549931E-05,-0.00656686948549931,0.000927143667678524,0.0927143667678524,0.000175061633633008,0.000513959432098127,-0.000932747465576483,0.00414843268558306,0.388033125817125,49.930952
mean EHC (MJ/kg),10.1256125423162,18,0.108494288481019,4.39841710055833,-572.399352514903,0.000246666666667987,0.0246666666667987,0.393509643149044,-0.723829839907832,0.00665081028313164,27.8030267102911,-0.00587064927277858,23.9991379225774,24.0504642207894,-0.000141191840287765,-0.0141191840287765,0.000927143667678524,0.0927143667678524,9.70657119772837E-05,-0.000178544693844887,0.000214620343691554,0.00425574285742884,0.36948946017398,49.929972
mean MLR (g/s),0.110707651930894,19,1.69774877486635,0,0,-0.000629583333331851,-0.0629583333331851,0,0,0.00755393181480533,27.9034414259597,-0.00351155228248862,24.0871574307457,24.1404072252816,-8.47703020921423E-05,-0.00847703020921423,0.000927143667678524,0.0927143667678524,6.73818417740376E-05,-0.000200482654320611,0.0011692837522107,0.00494769490537996,0.397575358673965,49.930537
mean SEA (m²/kg),10.4508413360459,20,0.0356275594648311,0,0,-0.000220666666668497,-0.0220666666668497,0,0,0.00842061998197092,27.8337189785602,0.00215738757844304,24.0298078442,24.0846583640483,5.19599427856421E-05,0.00519599427856421,0.000953123639071345,0.0953123639071345,6.95580053682622E-05,0.000112564781831216,0.000203845355619149,0.00563425945929489,0.421030999098546,49.930918
mean COY (kg/kg),0.020407638744859,21,-1.84675004882477,0,0,-0.0068892499999933,-0.68892499999933,0,0,0.00843843376170333,27.1944242247314,-0.000349623105789074,23.4792686400066,23.5335523167199,-8.22787365122126E-06,-0.000822787365122126,0.000979103610464166,0.0979103610464166,0.000111125636550458,0.000950177816032832,-0.000803065766478081,0.00573618213710446,0.40183017912873,49.930965
mean CO2Y (kg/kg),1.08394744634028,22,-2.51689593492073,-0.527493554843887,-4.22918000564853,0.047714249999995,4.7714249999995,0.00357549310137967,0.018032786607045,0.00843843376170333,27.2979708149858,-0.0085402321060611,23.5716836143643,23.6284154316228,-0.000201792152084494,-0.0201792152084494,0.000979103610464166,0.0979103610464166,0.000170601971712487,0.000860420888365108,-0.001201354756025,0.00573618213710446,0.383565170986515,49.930748
Total heat release (MJ/m²),9.19784305570503,23,-1.58326859859695,-0.236403130891364,-1.26009299813285,0.0669732499999978,6.69732499999978,0.00205437396324981,-0.00182363644494858,0.00843843376170333,27.2235592960021,-0.00358107682459206,23.5107440454588,23.5662420888755,-8.43925233871981E-05,-0.00843925233871981,0.000979103610464166,0.0979103610464166,0.000137588101034216,-0.000122134859536648,-0.000795264013674982,0.00573618213710446,0.366888424421884,49.846506
Total oxygen consumed (g),7.20106935084341,24,0.657542861073901,0,0,-0.0572936666666652,-5.72936666666652,0,0,0.00876720519224029,27.019214688356,-0.00477458913072172,23.3329679179564,23.38950292242,-0.00011167526642637,-0.011167526642637,0.000979103610464166,0.0979103610464166,0.000102228370285169,-0.000541262913604224,0.000492343057006335,0.00598235366560763,0.365300216343345,49.827817
Mass lost (g),9.07967600000001,25,0.800633954802825,0.19221788767027,1.06934573889847,0.0416524166666647,4.16524166666647,0.00207055375353406,-0.0110404983572535,0.00949629360017865,27.1736537685673,0.00189334331170243,23.4684141484101,23.5249645439485,4.45408342773217E-05,0.00445408342773217,0.00100137402760283,0.100137402760283,8.62435676729274E-05,-0.000459863437783952,0.000586468220470813,0.0065217593043462,0.379851744007146,49.911196
Average specific MLR (g/s·m²),12.1062346666667,26,-1.25055544298912,-0.167471085744711,0.949470876340464,0.0746729166666675,7.46729166666675,0.00157432975526015,0.00367921171455295,0.00989661057758006,27.7497231232049,0.00295104166791698,23.9673483407729,24.0253332906832,7.08997596263993E-05,0.00708997596263993,0.00105909432455469,0.105909432455469,0.000117559794620396,0.000274737469759839,-0.000537209871528489,0.00681499341458161,0.380638868368464,49.760744
Total smoke release (m²/m²),14.1301691324276,27,-3.05951389075939,0,0,-0.106443166666671,-10.6443166666671,0,0,0.00989661057758006,27.2709305918038,0.00185070687271055,23.5529673793118,23.6126543753785,4.37001017354518E-05,0.00437001017354518,0.00111639425523561,0.111639425523561,0.000193090389476565,0.00105941853774989,-0.00149309857151309,0.00681499341458161,0.366541132502965,49.809751
Total smoke production (m²),0.141301691324276,28,-3.44786643419517,0,0,-0.0316865833333277,-3.16865833333277,0,0,0.00989661057758006,27.684237959429,-0.00237043056699723,23.911729631098,23.9721644495589,-5.68243513683187E-05,-0.00568243513683187,0.00113824430610334,0.113824430610334,0.000233137734646406,0.000504248112423304,-0.00179664563880497,0.00681499341458161,0.353450377770717,49.912332
MARHE (kW/m²),45.5964156184161,29,-2.2882914226772,-0.14584572188913,0.142876324928607,0.156898083333341,15.6898083333341,0.00102067484074561,-0.00124059780598033,0.00989661057758006,27.5949321090286,0.000938036948093497,23.8374061717182,23.897802299335,2.241702153501E-05,0.002241702153501,0.00114945281687084,0.114945281687084,0.000160141926219549,-0.000194647417945862,-0.00122545394976579,0.00681499341458161,0.341262433709657,49.846582
,,30,0.100998954763312,0.0369783453898579,1.35900158722129,0.0273129999999983,2.73129999999983,0.00310637053582674,-0.0207602292458596,0.00994711005496172,27.4607517196155,0.00156065072438687,23.7211079955321,23.7839317739434,3.71184103517727E-05,0.00371184103517727,0.00117922053281424,0.117922053281424,8.48442984450305E-05,-0.000567024141392127,0.000144337677911993,0.0068871622535376,0.331570335165391,49.675153
