General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Thickness (mm),12.5,22,20.95613342,111.209738,0.00036665,0.04755134,0.998172,0.998687,59.83,0.0017,101.4615,0,270.961,334.077,337.761,1134.7,0,0
Surface area (cm²),88.4,23,20.95522037,104.523781,9.686E-05,0.04596469,0.997607,0.998676,59.83,0.0017,101.4607,0,270.972,334.078,337.715,1134.734,0,0
Sponsor,,24,20.95106947,106.985264,-0.00011869,0.04561354,0.998822,0.998724,59.83,0.001,101.4626,0,270.954,334.069,337.768,1134.742,0,0
Manufacturer,,25,20.95079407,107.037507,-0.00021424,0.04604478,0.999538,0.998658,59.83,0.0003,101.4612,0,270.956,334.091,337.833,1134.771,0,0
Test start time (s),106,26,20.95409644,108.36449,-0.00015997,0.04888438,0.999183,0.998653,59.83,0.001,101.4608,0,270.958,334.112,337.844,1134.772,0,0
Time to ignition (s),48,27,20.95628006,107.677849,6.979E-05,0.04966444,0.999597,0.998622,59.83,0.0022,101.4602,0,270.956,334.128,337.872,1134.76,0,0
Time to flameout (s),46,28,20.95591827,108.017828,0.00017297,0.0473422,0.998661,0.998538,59.83,-0.0016,101.4606,0,270.969,334.118,337.855,1134.769,0,0
End of test criterion,ISO 5660-1:2002,29,20.95254351,106.109329,6.488E-05,0.04605509,0.999954,0.998531,59.83,0.0012,101.4605,0,270.983,334.118,337.906,1134.825,0,0
User EOT time (s),,30,20.94871938,108.466263,2.876E-05,0.04641612,0.999474,0.99849,59.83,0.0021,101.4602,0,270.973,334.191,337.972,1134.885,0,0
MLR EOT mass (g/m²),150,31,20.95112635,106.998369,0.00013658,0.04810247,0.999098,0.998469,59.83,0.0018,101.4585,0,270.962,334.206,337.991,1134.943,0,0
MLR EOT time period (s),60,32,20.95477461,107.334834,0.00043895,0.05018623,0.998452,0.998555,59.83,0.0023,101.4571,0,270.981,334.231,338.009,1135.007,0,0
Truncate graphs at EOT?,No,33,20.95644749,109.865655,0.00070951,0.05034597,0.999021,0.998629,59.83,0.0019,101.4563,0,270.951,334.229,337.992,1135.04,0,0
Smooth data?,No,34,20.95425607,105.332187,0.00065608,0.04856035,0.998471,0.998697,59.83,0.003,101.4583,0,270.965,334.184,337.938,1135.066,0,0
Correct O2 for pressure?,No,35,20.94972031,107.894087,0.00052092,0.0473298,0.998875,0.998775,59.83,-0.0021,101.4599,0,270.965,334.168,337.969,1135.077,0,0
,,36,20.94672582,108.414626,0.00047742,0.04750989,0.998896,0.998756,59.83,0.0001,101.4571,0,270.966,334.183,337.9,1135.107,0,0
Specifications: apparatus,,37,20.94984058,106.899866,0.00051731,0.04947923,0.998017,0.998629,59.83,0.0001,101.4576,0,270.959,334.15,337.914,1135.152,0,0
C-factor (SI units),0.045408,38,20.95323517,107.174372,0.00068317,0.05176656,0.998198,0.998645,59.83,0.0014,101.4597,0,270.955,334.147,337.931,1135.196,0,0
OD correction factor,1,39,20.95297709,110.561124,0.00087692,0.05110526,0.999059,0.998644,59.83,-0.0034,101.4604,0,270.978,334.143,337.915,1135.217,0,0
Duct diameter (m),0.114,40,20.951181,109.381786,0.00078365,0.04917093,0.998463,0.998696,59.83,-0.0028,101.4596,0,270.97,334.117,337.891,1135.198,0,0
O2 delay time (s),0,41,20.94680997,108.059163,0.00049431,0.047555,0.997818,0.998654,59.83,0,101.4592,0,270.97,334.122,337.966,1138.027,0,0
CO2 delay time (s),0,42,20.9451727,109.289985,0.00040787,0.04791037,0.999474,0.998609,59.83,0.0003,101.4599,0,270.963,334.142,337.986,1135.796,0,0
CO delay time (s),0,43,20.94940479,105.931616,0.0004209,0.04910464,0.997696,0.998644,59.83,-0.0016,101.4601,0,270.964,334.159,338.002,1135.094,0,0
,,44,20.9534623,107.953609,0.0006217,0.0510371,0.998129,0.998644,59.83,-0.0001,101.459,0,270.97,334.175,338.035,1135.061,0,0
Laboratory,,45,20.9544542,105.048306,0.00067752,0.04995483,1.000133,0.998586,59.83,0.0017,101.4585,0,270.966,334.18,338.005,1135.043,0,0
Laboratory name,FTT Cone - NIST,46,20.95252024,104.470486,0.00046727,0.04816288,0.998183,0.998585,59.83,-0.0016,101.4582,0,270.959,334.186,338.002,1135.012,0,0
Operator,Shields,47,20.94795832,107.089222,0.00022886,0.04726026,0.998688,0.998577,59.83,0.001,101.4581,0,270.956,334.156,337.97,1132.953,0,0
Filename,C:\CC5\DATA\18070017.CSV,48,20.94758562,109.004292,4.21E-05,0.04783405,0.998678,0.998509,59.83,0.0002,101.4603,0,270.968,334.144,337.982,1135.348,0,0
Report name,,49,20.95124079,107.555198,0.00011823,0.05093157,0.997858,0.998592,59.83,-0.0004,101.4584,0,270.969,334.163,338.023,1137.07,0,0
,,50,20.95400763,106.527847,0.00031994,0.05194191,0.997732,0.998669,59.83,-0.0011,101.46,0,270.97,334.204,338.075,1138.331,0,0
,,51,20.95436365,106.836193,0.00038421,0.05046541,0.999701,0.998638,59.83,0.0018,101.4604,0,270.974,334.21,338.083,1135.745,0,0
Pre-test conditions,,52,20.95184527,106.379355,0.00018432,0.04842473,0.999427,0.998683,59.83,-0.0018,101.4599,0,270.969,334.225,338.134,1135.107,0,0
Ambient temperature (°C),23.8,53,20.94750539,105.064221,0.00013046,0.04791347,0.997797,0.998695,59.83,-0.0029,101.4584,0,270.979,334.262,338.183,1135.145,0,0
Barometric pressure (Pa),101460,54,20.94793176,106.344369,9.952E-05,0.04920876,0.998154,0.998685,59.83,-0.0001,101.4573,0,270.965,334.267,338.213,1135.143,0,0
Relative humidity (%),45.7,55,20.95175355,106.249959,0.00021967,0.05124462,0.997927,0.99866,59.83,0.0003,101.4577,0,270.977,334.276,338.216,1135.128,0,0
,,56,20.95415656,106.935787,0.00052221,0.05202845,0.998932,0.998601,59.83,-0.0002,101.4575,0,270.968,334.304,338.273,1135.162,0,0
,,57,20.95405431,107.623179,0.00059325,0.04985782,0.99907,0.998544,59.83,0.0003,101.4585,0,270.959,334.321,338.282,1135.168,0,0
Conditioning,,58,20.95099127,105.203141,0.00041497,0.04826215,0.998196,0.998545,59.83,0.0002,101.4593,0,270.972,334.317,338.296,1135.165,0,0
Conditioned? {Y/N},No,59,20.94690586,107.04948,0.00033455,0.0480416,0.998993,0.998547,59.83,-0.0016,101.4592,0,270.977,334.314,338.338,1135.23,0,0
Conditioning temperature (°C),N/A,60,20.94878969,101.229912,0.00039249,0.0492773,0.999247,0.998504,59.83,0.0012,101.4591,0,270.98,334.337,338.376,1135.33,0,0
Conditioning RH (%),N/A,61,20.95254537,107.035453,0.00056452,0.051205,0.999055,0.99857,59.83,0.0005,101.4591,0,270.995,334.316,338.384,1135.389,0,0
,,62,20.9543828,107.479129,0.00083329,0.05109196,0.999159,0.998566,59.83,-0.0015,101.4599,0,270.982,334.321,338.39,1135.446,0,0
Data collected,,63,20.95388918,112.390055,0.00082074,0.04853706,0.999316,0.998517,59.83,0.0005,101.459,0,270.991,334.346,338.43,1135.457,0,0
CO/CO2 data collected?,Yes,64,20.95031294,107.645411,0.00062337,0.04753421,0.998464,0.998551,59.83,0.0028,101.4617,0,271.002,334.333,338.408,1135.436,0,0
Mass data collected?,Yes,65,20.94679143,106.891048,0.00049256,0.04727637,0.99885,0.998572,59.83,0.0011,101.4592,0,271.007,334.331,338.385,1135.378,0,0
Smoke data collected?,Yes,66,20.94944317,106.599302,0.00038677,0.04866862,0.997817,0.998596,59.83,0.0002,101.459,0,270.994,334.307,338.389,1135.39,0,0
Soot mass data collected?,No,67,20.9515533,105.224617,0.00039328,0.05092766,0.997375,0.998678,59.83,-0.0016,101.461,0,270.989,334.316,338.402,1135.382,0,0
Soot mass ratio (1:x),N/A,68,20.95257883,104.338274,0.00048077,0.04983317,0.999492,0.998728,59.83,-0.0022,101.4585,0,271.009,334.332,338.404,1135.334,0,0
Soot mass (g),N/A,69,20.95138168,105.065325,0.00029663,0.04808683,1.000409,0.99878,59.83,0.0014,101.4578,0,271.006,334.368,338.43,1135.331,0,0
,,70,20.94727609,111.137675,0.00016722,0.04723413,0.99973,0.998932,59.83,-0.0012,101.4586,0,270.999,334.384,338.448,1132.635,0,0
Comments,,71,20.94489884,108.804401,0.00015643,0.04746093,0.999382,0.998931,59.83,-0.0002,101.4601,0,270.992,334.397,338.449,1132.3,0,0
Pre-test comments,,72,20.94917434,107.503287,0.00028453,0.04876135,0.999417,0.998902,59.83,-0.0015,101.4594,0,270.989,334.396,338.472,1134.848,0,0
After-test comments,,73,20.95331125,109.495953,0.00058028,0.05097997,0.99836,0.998875,59.83,0.0003,101.4586,0,271.001,334.393,338.495,1135.383,0,0
,,74,20.95446293,113.219488,0.00067182,0.05034648,0.99909,0.998892,59.83,0.001,101.4587,0,271.004,334.387,338.499,1135.334,0,0
,,75,20.95289164,110.695511,0.00042686,0.04831993,0.999476,0.99893,59.83,0.0018,101.4593,0,271.002,334.368,338.47,1135.302,0,0
,,76,20.9485097,106.694601,0.00017977,0.04722719,0.999019,0.999025,59.83,0.0011,101.4573,0,271.02,334.384,338.518,1135.242,0,0
,,77,20.94731252,110.101674,3.413E-05,0.04791459,0.999554,0.999045,59.83,0.0029,101.4568,0,271.026,334.378,338.525,1135.224,0,0
,,78,20.95097487,108.721719,1.585E-05,0.0496332,0.999006,0.999078,59.83,0.001,101.4579,0,271.016,334.371,338.526,1135.251,0,0
,,79,20.95316585,106.831128,0.00025617,0.0508515,0.99882,0.999085,59.83,0.0008,101.4587,0,271.036,334.345,338.489,1135.234,0,0
,,80,20.95269924,107.299451,0.00030952,0.0492703,1.000206,0.999064,59.83,-0.0019,101.4564,0,271.008,334.315,338.5,1135.227,0,0
,,81,20.95026684,109.264568,0.00010813,0.04821137,0.998794,0.999026,59.83,-0.0026,101.4588,0,271.017,334.341,338.528,1135.224,0,0
,,82,20.94565101,110.528253,-3.371E-05,0.04794326,0.998988,0.999139,59.83,-0.001,101.4584,0,271.042,334.332,338.492,1135.196,0,0
,,83,20.94563604,108.5107,-3.95E-06,0.04830691,0.999748,0.999166,59.83,0.0011,101.4579,0,271.031,334.304,338.449,1135.211,0,0
,,84,20.94956843,105.152353,9.22E-05,0.05068437,0.998336,0.999266,59.83,0,101.4573,0,271.022,334.267,338.411,1135.218,0,0
Events,,85,20.95214789,104.27441,0.00033947,0.0517531,0.997987,0.999396,59.83,0.0006,101.4574,0,271.013,334.247,338.335,1135.183,0,0
Number of events,0,86,20.95232573,107.447756,0.00045007,0.04993415,0.999891,0.999433,59.83,0.0002,101.4591,0,271.011,334.193,338.255,1135.219,0,0
,,87,20.94949788,107.319745,0.00029317,0.04902284,0.999066,0.999533,59.83,0,101.46,0,271.009,334.155,338.258,1135.266,0,0
,,88,20.9451264,108.917414,0.00019207,0.04873067,0.998892,0.999655,59.83,0,101.458,0,271.013,334.18,338.269,1138.122,0,0
,,89,20.94515558,108.542579,0.0001886,0.05010288,1.000026,0.999666,59.83,0.0011,101.4578,0,271.001,334.194,338.271,1135.908,0,0
,,90,20.94835551,106.012225,0.0003209,0.05284853,0.999934,0.999762,59.83,0.0012,101.4581,0,271.011,334.191,338.261,1135.246,0,0
,,91,20.95049027,109.439717,0.0006173,0.05323503,1.000399,0.999862,59.83,-0.0006,101.4563,0,271.036,334.192,338.279,1135.274,0,0
,,92,20.95008164,112.237315,0.00055241,0.05182275,1.000776,0.999901,59.83,0.0008,101.458,0,271.027,334.193,338.223,1135.478,0,0
,,93,20.94551458,110.465622,0.00036408,0.05051588,0.999452,1.000101,59.83,0.0038,101.4585,0,271.018,334.125,338.124,1135.671,0,0
,,94,20.94099388,107.670118,0.00025844,0.0502521,0.999265,1.000313,59.83,0.0019,101.4593,0,270.998,334.067,338.062,1136.279,0,0
,,95,20.94325601,111.269616,0.00030576,0.05024617,0.999981,1.000472,59.83,0.0015,101.4592,0,271.008,334.018,338.046,1136.991,0,0
,,96,20.94688946,107.62784,0.00055647,0.05300584,1.001771,1.000563,59.83,0.0009,101.4589,0,271.013,334.015,338.072,1137.619,0,0
,,97,20.9485817,108.199792,0.00083368,0.05305622,1.002114,1.000687,59.83,0.0017,101.458,0,271.009,334.019,338.028,1140.733,0,0
,,98,20.94766149,107.89006,0.00083596,0.05128012,1.001884,1.000735,59.83,0.0001,101.4589,0,271.015,333.989,337.952,1139.057,0,0
,,99,20.9454106,105.923095,0.00061467,0.04971296,1.000358,1.000816,59.83,-0.0008,101.4575,0,270.996,333.997,337.952,1138.773,0,0
,,100,20.94297039,107.611614,0.00048791,0.04957609,1.000933,1.0009,59.83,-0.0009,101.4577,0,271.007,333.995,337.93,1139.058,0,0
,,101,20.94603102,110.306698,0.00042445,0.0516586,1.00146,1.000849,59.83,0.0009,101.4562,0,270.997,333.966,337.864,1139.338,0,0
,,102,20.94940785,110.255154,0.00052593,0.05282909,1.001272,1.000856,59.83,-0.0003,101.4588,0,271.002,333.916,337.826,1139.596,0,0
,,103,20.95072497,110.959579,0.00058821,0.05213755,1.000608,1.000883,59.83,-0.0007,101.4565,0,271.01,333.885,337.776,1139.925,0,0
,,104,20.94938598,107.953443,0.00038249,0.05063726,1.001233,1.000866,59.83,0.001,101.4572,0,271.005,333.866,337.784,1140.047,0,0
,,105,20.94506202,107.611223,0.00021408,0.04963829,1.000483,1.000883,59.83,0.0021,101.458,0,271.002,333.834,337.704,1139.375,0,0
,,106,20.94326795,104.594145,0.00016354,0.05057774,1.002036,1.000899,59.83,0.0025,101.4565,0,271.014,333.804,337.686,1138.636,0,0
,,107,20.94667042,106.648655,0.00021723,0.05254037,1.00203,1.000901,63.021232,-0.0002,101.4588,0,271.004,333.811,337.657,1138.297,0,0
,,108,20.94981869,108.384051,0.00050615,0.05411311,1.000492,1.000967,61.396135,-0.0002,101.4589,0,271.003,333.763,337.626,1137.847,0,0
,,109,20.95063881,110.462156,0.00063171,0.05297679,1.000109,1.001015,60.663257,0.0015,101.4558,0,271.023,333.766,337.619,1137.309,0,0
,,110,20.94865651,107.985597,0.00049423,0.05074194,1.00239,1.000956,60.931047,0.0017,101.4686,0,270.989,333.786,337.616,1136.836,0,0
,,111,20.94426943,107.665567,0.00037834,0.04957383,1.001634,1.000952,60.614099,-0.0012,101.4711,0,270.997,333.715,337.542,1136.468,0,0
,,112,20.94371749,109.995952,0.00038791,0.05030944,1.001825,1.000933,60.28694,-0.0003,101.4736,0,271.017,333.69,337.432,1136.067,0,0
,,113,20.94736853,110.501246,0.00052223,0.05219064,1.00231,1.000873,60.22145,0.0003,101.4737,0,271.01,333.571,337.15,1135.741,0,0
,,114,20.95010594,110.193125,0.00077003,0.05291842,1.002453,1.00085,60.149686,-0.0007,101.4712,0,270.994,333.437,337.083,1135.511,0,0
,,115,20.95047228,105.62924,0.00096866,0.05175496,1.000599,1.000934,60.132577,-0.0006,101.4608,0,271.005,333.435,337.104,1135.309,0,0
,,116,20.94806301,107.674935,0.00085049,0.04950519,1.000525,1.000824,60.133147,0.0001,101.4585,0,270.994,333.492,337.181,1135.205,0,0
,,117,20.94502454,106.131941,0.00068949,0.04874215,0.998393,1.000848,60.211247,0.0015,101.4582,0,271.012,333.532,337.285,1138.089,0,0
,,118,20.94622534,111.029491,0.00064043,0.04893811,0.994133,1.000784,60.229386,0.0008,101.4579,0,270.988,333.611,337.39,1138.526,0,0
,,119,20.95001425,109.962085,0.00077506,0.0513811,0.991342,1.000668,60.150285,-0.0001,101.4592,0,271.005,333.69,337.482,1135.642,0,0
,,120,20.95235364,105.698877,0.0009406,0.05186594,0.984641,1.000668,60.132176,-0.0001,101.4573,0,270.982,333.733,337.565,1134.991,0,0
,,121,20.95345113,107.098575,0.00088333,0.04975882,0.959089,1.000684,60.132803,0.0028,101.4576,0,270.994,333.78,337.611,1134.986,0,0
,,122,20.95099187,105.901792,0.00069713,0.04820515,0.961326,1.000642,60.132802,0.0016,101.4597,0,271.009,333.82,337.693,1134.98,0,0
,,123,20.94576736,105.808051,0.00052243,0.04827083,0.950103,1.000708,60.048379,0.0038,101.4598,0,271.011,333.88,337.845,1135,0,0
,,124,20.9470263,100.675444,0.00044935,0.05014743,0.984891,1.000781,60.028413,0.0013,101.4601,0,271,334.031,338.312,1135.088,0,0
,,125,20.95061571,102.788283,0.00046187,0.0520213,0.938775,1.000772,60.028115,0.002,101.4612,0,271.009,334.412,339.12,1135.515,0,0
,,126,20.95247474,102.944021,0.00063447,0.05266848,0.873815,1.000788,59.948651,0.0011,101.4596,0,270.989,334.972,340.335,1138.845,0,0
,,127,20.95188589,98.791225,0.00058957,0.05103336,0.852273,1.00075,59.766499,0.0017,101.4605,0,270.995,335.789,341.84,1137.221,0,0
,,128,20.94677407,96.085828,0.00037117,0.04967858,0.833333,1.000751,59.72892,0.0018,101.4589,0,271.003,336.662,343.559,1137.087,0,0
,,129,20.94292024,94.225945,0.00036312,0.04981991,0.799401,1.000775,59.648263,0.0005,101.4587,0,271.004,337.653,345.388,1137.4,0,0
,,130,20.94569391,95.235712,0.00050311,0.05117589,0.756608,1.000703,59.385698,-0.0002,101.4577,0,270.991,338.753,347.596,1137.72,0,0
,,131,20.94752231,94.025242,0.00082945,0.05511402,0.701167,1.000686,59.167233,-0.0013,101.4578,0,270.993,339.998,350.017,1137.761,0,0
,,132,20.94869991,91.066731,0.00114968,0.06513186,0.656915,1.000675,59.116099,0.0018,101.4583,0,270.992,341.364,352.381,1137.857,0,0
,,133,20.94770229,88.303452,0.00128017,0.08430638,0.628406,1.000518,58.88299,-0.0026,101.4571,0,271.002,342.769,354.88,1137.764,0,0
,,134,20.93870374,87.939231,0.00156041,0.12241363,0.603272,1.000397,58.510537,-0.0006,101.4574,0,271.002,344.049,357.096,1137.732,0,0
,,135,20.91484236,95.15436,0.00238366,0.17558444,0.579418,1.0003,58.384854,0.0007,101.4572,0,270.993,345.128,359.009,1140.142,0,0
,,136,20.87941981,96.050814,0.00381088,0.23978175,0.60258,1.000206,58.339015,-0.0008,101.4577,0,271.015,346.11,360.579,1138.295,0,0
,,137,20.83321351,94.724137,0.0058055,0.29991646,0.626566,1.000123,58.251469,0.0017,101.4575,0,270.991,346.841,361.657,1137.661,0,0
,,138,20.77209664,97.124279,0.00755523,0.36501452,0.654751,1.000151,58.069167,0.0009,101.458,0,270.992,347.278,362.33,1137.607,0,0
,,139,20.70020822,98.818998,0.01006799,0.4339026,0.708925,1.000106,57.951973,0.0007,101.4573,0,271.005,347.547,362.671,1137.479,0,0
,,140,20.61232919,97.512943,0.01314217,0.50947931,0.809965,1.000083,57.769978,0.0039,101.4569,0,271.01,347.672,362.767,1137.329,0,0
,,141,20.51647376,97.814917,0.01697506,0.58015195,0.846543,1.000136,57.73273,0.0014,101.4576,0,270.997,347.646,362.688,1137.145,0,0
,,142,20.41217155,101.719147,0.02111795,0.63249428,0.883539,1.000093,57.732808,0.0021,101.4573,0,271,347.524,362.373,1137.447,0,0
,,143,20.30792711,104.165391,0.02552756,0.66200962,0.888588,1.000014,57.651699,0.0019,101.4588,0,271.012,347.303,361.921,1137.715,0,0
,,144,20.22116353,102.490228,0.02970992,0.66761482,0.925486,1.000044,57.634873,0.0035,101.4573,0,271.012,347.035,361.425,1137.222,0,0
,,145,20.15536367,102.537092,0.0333709,0.65193177,0.941423,0.999967,57.551787,-0.0011,101.4608,0,271.019,346.755,360.91,1135.995,0,0
,,146,20.11000992,101.587117,0.03691113,0.61664328,0.94918,0.999892,57.451867,0.0012,101.4594,0,271.021,346.433,360.292,1135.51,0,0
,,147,20.08714064,103.164824,0.03964336,0.56891707,0.964513,0.999846,57.433363,0.0024,101.4607,0,271.029,346.121,359.742,1135.25,0,0
,,148,20.0977686,104.659844,0.04158395,0.5190107,0.966092,0.999839,57.433548,0.0013,101.459,0,271.015,345.81,359.12,1135.166,0,0
,,149,20.13848664,104.112945,0.04272693,0.46196958,0.97041,0.999828,57.433732,0.0022,101.4577,0,271.011,345.488,358.478,1135.036,0,0
,,150,20.19732242,106.189363,0.04226998,0.40510379,0.981642,0.999869,57.43384,0.0022,101.4583,0,271.021,345.173,357.898,1134.977,0,0
,,151,20.26231254,105.556766,0.04095897,0.35348268,0.986341,0.999825,57.353893,0.0021,101.4585,0,271.014,344.87,357.294,1134.959,0,0
,,152,20.31201533,105.923629,0.03848826,0.31072805,0.989966,0.999801,57.334374,-0.0014,101.4587,0,271.021,344.539,356.645,1134.912,0,0
,,153,20.37500041,107.46856,0.03533871,0.2697863,0.988938,0.999887,57.333621,-0.0007,101.4588,0,271.022,344.201,355.959,1134.867,0,0
,,154,20.44522085,107.932017,0.03218403,0.23727713,0.988011,0.999873,57.327635,0.001,101.4588,0,271.005,343.831,355.28,1134.859,0,0
,,155,20.51882565,105.107946,0.02891661,0.206187,0.988032,0.999876,58.141433,0.002,101.4575,0,271.017,343.462,354.585,1134.706,0,0
,,156,20.59271579,106.599891,0.02567888,0.17745214,0.990554,0.999934,57.437969,0.0038,101.4569,0,271.034,343.128,353.925,1134.649,0,0
,,157,20.6521403,105.662236,0.02261975,0.1543242,0.993919,0.999913,57.376778,0.002,101.4584,0,271.018,342.822,353.301,1134.629,0,0
,,158,20.69779096,106.474754,0.02005249,0.13687166,0.994964,0.999895,57.264067,0.0008,101.4583,0,271.021,342.518,352.751,1134.594,0,0
,,159,20.73769229,110.601672,0.01757217,0.12413454,0.994205,0.999903,57.152848,-0.002,101.4565,0,271.033,342.243,352.196,1134.598,0,0
,,160,20.77094067,109.076497,0.01540637,0.11455336,0.997103,0.999873,57.13487,0.0009,101.457,0,271.022,341.977,351.639,1134.569,0,0
,,161,20.79935728,105.707367,0.01345527,0.10269662,0.996816,0.99993,57.212662,-0.0013,101.4571,0,271.027,341.696,351.095,1134.514,0,0
,,162,20.82302104,105.1775,0.01151973,0.08935768,0.997964,0.999979,57.314412,-0.0026,101.4564,0,271.015,341.435,350.627,1134.5,0,0
,,163,20.84205892,108.62469,0.00989201,0.07838532,0.998155,1.000052,57.334746,0.0002,101.4548,0,271.034,341.197,350.169,1134.497,0,0
,,164,20.86018088,106.593772,0.00858803,0.07027374,0.996336,1.0001,57.251014,0.0014,101.4553,0,271.025,341.001,349.749,1134.481,0,0
,,165,20.87881201,106.763253,0.00782584,0.06542859,0.996748,1.000184,57.152952,-0.001,101.4563,0,271.022,340.779,349.326,1134.479,0,0
,,166,20.89660407,108.224711,0.00750579,0.06330083,0.998721,1.000256,57.13497,-0.0032,101.4544,0,271.031,340.561,348.9,1134.473,0,0
,,167,20.90903658,106.47282,0.00724389,0.05918833,0.997252,1.000367,57.134889,-0.0011,101.4565,0,271.027,340.364,348.509,1134.533,0,0
,,168,20.91700382,109.288808,0.00677538,0.0550796,0.998102,1.000445,57.134855,-0.001,101.458,0,271.002,340.166,348.132,1134.513,0,0
,,169,20.91929784,107.150721,0.00631481,0.0524861,0.997614,1.000501,57.212544,0.0019,101.4542,0,271.007,339.99,347.763,1134.478,0,0
,,170,20.92128314,105.361973,0.00588725,0.05195411,0.998066,1.00061,57.23162,0.0019,101.4554,0,271.021,339.812,347.471,1134.443,0,0
,,171,20.92842479,107.594093,0.00559933,0.0526495,0.999536,1.000676,57.152446,0.0001,101.4566,0,271.023,339.693,347.183,1134.392,0,0
,,172,20.93510079,108.476797,0.00541283,0.05422106,1.000545,1.000708,57.135055,-0.0008,101.459,0,271.039,339.593,346.913,1134.364,0,0
,,173,20.93715735,105.039096,0.00525399,0.05186606,0.99998,1.000801,57.05257,0.001,101.4589,0,271.043,339.468,346.67,1137.112,0,0
,,174,20.93664687,104.774995,0.00492641,0.05037622,0.999961,1.000864,57.034912,0.0022,101.4593,0,271.032,339.363,346.384,1134.981,0,0
