General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Substrate used? {Y/N},No,12,20.95329599,105.768587,0.00189247,0.04476504,0.996707,0.997063,83.865004,0.0026,101.6062,0,269.915,329.377,332.934,1150.338,0,0
Substrate,none,13,20.94878902,107.671423,0.00168777,0.04410946,0.997472,0.997004,83.865004,0.001,101.608,0,269.931,329.425,332.982,1150.341,0,0
Additional specimen preparation details,,14,20.94901465,109.39015,0.0015804,0.04498269,0.997055,0.996854,83.865004,0.0008,101.607,0,269.914,329.438,332.959,1150.334,0,0
,,15,20.9526579,107.220235,0.00163085,0.04671109,0.997716,0.996792,83.865004,0.0009,101.6071,0,269.922,329.423,332.998,1150.315,0,0
Specimen,,16,20.95519265,105.324761,0.00189748,0.04757103,0.995794,0.996644,83.865004,0.0011,101.6088,0,269.928,329.462,332.993,1150.266,0,0
Sample description,50%W+40%P656+10%Al(OH)3 No4,17,20.95377723,106.940662,0.00202038,0.04627391,0.995517,0.996569,83.865004,-0.001,101.6084,0,269.929,329.455,332.976,1150.237,0,0
Material name/ID,50%W+40%P656+10%Al(OH)3 No4,18,20.95049389,109.053784,0.00190626,0.04477894,0.995221,0.996431,83.865004,-0.001,101.6085,0,269.931,329.422,332.991,1150.24,0,0
Specimen number,,19,20.94606048,108.309038,0.00180616,0.04415276,0.995757,0.996347,83.865004,-0.001,101.6085,0,269.94,329.438,333.041,1150.26,0,0
E (MJ/kg),13.1,20,20.94606048,105.257308,0.00184529,0.04469702,0.996206,0.99627,83.865004,-0.0008,101.608,0,269.939,329.5,333.103,1153.064,0,0
Initial mass (g),84.05,21,20.94938018,110.139764,0.00198061,0.04705749,0.996599,0.996138,83.865004,0.0002,101.6068,0,269.917,329.527,333.101,1150.946,0,0
Thickness (mm),10,22,20.95146212,109.168844,0.00215049,0.04793615,0.995524,0.995928,83.865004,-0.0008,101.6092,0,269.93,329.545,333.097,1150.242,0,0
Surface area (cm²),88.4,23,20.95181895,106.768332,0.00209408,0.04577558,0.994915,0.995703,83.865004,-0.0012,101.6085,0,269.922,329.547,333.109,1150.242,0,0
Sponsor,,24,20.94795315,107.91841,0.00188083,0.04453303,0.994766,0.995452,83.865004,-0.0013,101.6079,0,269.942,329.54,333.051,1150.292,0,0
Manufacturer,,25,20.94404378,108.040564,0.0017354,0.04417894,0.994707,0.995259,83.865004,-0.0016,101.6076,0,269.967,329.448,332.919,1147.878,0,0
Test start time (s),70,26,20.94642429,109.605966,0.00168747,0.04505108,0.994919,0.995146,83.865004,-0.0011,101.6065,0,269.948,329.343,332.784,1147.17,0,0
Time to ignition (s),758,27,20.94903782,108.148528,0.00180421,0.04752303,0.994084,0.994933,83.865004,-0.001,101.6068,0,269.928,329.28,332.688,1149.635,0,0
Time to flameout (s),,28,20.94990417,108.81578,0.00201745,0.04762467,0.994376,0.994731,83.865004,0.0002,101.6074,0,269.925,329.201,332.562,1150.245,0,0
End of test criterion,ISO 5660-1:2002,29,20.94881224,107.827782,0.00201615,0.04556901,0.994254,0.994615,83.865004,-0.0012,101.6068,0,269.947,329.105,332.436,1153.091,0,0
User EOT time (s),,30,20.94408751,108.693096,0.0018492,0.04434944,0.99415,0.994505,83.865004,-0.0009,101.6089,0,269.952,329.022,332.385,1151.045,0,0
MLR EOT mass (g/m²),150,31,20.94190348,107.212018,0.00167215,0.04417894,0.993806,0.994379,83.865004,0.0022,101.6077,0,269.936,329.001,332.405,1150.369,0,0
MLR EOT time period (s),60,32,20.94507025,108.142224,0.00160628,0.04566415,0.994014,0.994251,83.865004,0.0021,101.6083,0,269.945,329.015,332.378,1150.403,0,0
Truncate graphs at EOT?,No,33,20.94849193,110.466558,0.00168715,0.04777877,0.994296,0.994173,83.865004,-0.0006,101.6085,0,269.951,329.017,332.388,1150.443,0,0
Smooth data?,No,34,20.94974405,112.98134,0.00173802,0.04657551,0.992734,0.994109,83.865004,-0.0009,101.6093,0,269.946,329.023,332.354,1150.458,0,0
Correct O2 for pressure?,No,35,20.94832438,110.306576,0.00154563,0.04528708,0.993611,0.99398,83.865004,-0.0005,101.6082,0,269.937,328.987,332.298,1150.505,0,0
,,36,20.94405836,109.009388,0.00128315,0.04412323,0.992261,0.993861,83.865004,0.0009,101.6081,0,269.93,328.942,332.237,1150.5,0,0
Specifications: apparatus,,37,20.94119725,109.645636,0.00117392,0.04429373,0.991857,0.993723,83.865004,-0.0012,101.6061,0,269.934,328.9,332.14,1150.486,0,0
C-factor (SI units),0.045775,38,20.94389812,108.284082,0.00121207,0.04545758,0.992571,0.993616,83.865004,-0.0007,101.6074,0,269.922,328.838,332.056,1150.457,0,0
OD correction factor,0.97963,39,20.94696319,110.692208,0.00146249,0.04774273,0.992386,0.993288,83.865004,0,101.6074,0,269.929,328.734,331.915,1150.409,0,0
Duct diameter (m),0.114,40,20.94779313,109.20036,0.00160139,0.0461887,0.992602,0.993056,83.865004,0.0012,101.6075,0,269.937,328.647,331.889,1150.377,0,0
O2 delay time (s),0,41,20.9458201,107.302392,0.00149998,0.04482152,0.993235,0.992889,83.865004,-0.0007,101.6076,0,269.933,328.654,331.88,1150.388,0,0
CO2 delay time (s),0,42,20.94126287,106.180942,0.00137835,0.04403142,0.991843,0.992753,83.865004,0.0005,101.6057,0,269.948,328.665,331.855,1150.418,0,0
CO delay time (s),0,43,20.94196893,107.662018,0.00132944,0.04480512,0.99263,0.992624,83.865004,0.0013,101.606,0,269.952,328.611,331.821,1150.406,0,0
,,44,20.94635889,107.400376,0.00138814,0.04600506,0.992449,0.99256,83.865004,-0.0004,101.6073,0,269.934,328.594,331.723,1150.448,0,0
Laboratory,,45,20.94927094,111.831518,0.00156748,0.04786072,0.992303,0.99246,83.865004,-0.0007,101.607,0,269.929,328.448,331.486,1150.437,0,0
Laboratory name,FTT Cone - NIST,46,20.94960576,110.410604,0.00159781,0.0459821,0.991725,0.99236,83.865004,0.0007,101.6066,0,269.929,328.24,331.243,1150.423,0,0
Operator,Shields,47,20.94712332,107.19547,0.00134739,0.0443626,0.99129,0.992264,83.865004,0.0011,101.6063,0,269.934,328.169,331.241,1150.421,0,0
Filename,C:\CC5\DATA\19090013.CSV,48,20.94260965,107.82699,0.0012476,0.04407408,0.990814,0.992129,83.865004,-0.0004,101.6081,0,269.935,328.164,331.295,1150.411,0,0
Report name,,49,20.94341038,106.644072,0.00130466,0.04486744,0.990796,0.9921,83.865004,0.0016,101.608,0,269.93,328.215,331.342,1150.395,0,0
,,50,20.94714516,105.895656,0.00157824,0.04736238,0.991666,0.992035,83.865004,-0.0007,101.6084,0,269.936,328.234,331.31,1150.384,0,0
,,51,20.94948205,109.559992,0.00187072,0.04775251,0.992171,0.99198,83.865004,-0.0013,101.6075,0,269.931,328.197,331.287,1150.382,0,0
Pre-test conditions,,52,20.94936555,109.472782,0.00192778,0.04550351,0.991047,0.991868,83.865004,-0.0015,101.6085,0,269.936,328.21,331.32,1150.364,0,0
Ambient temperature (°C),20.3,53,20.94635878,106.136282,0.00186387,0.04429698,0.990692,0.991739,83.865004,-0.0015,101.607,0,269.938,328.259,331.359,1150.341,0,0
Barometric pressure (Pa),101614,54,20.94228924,108.11412,0.00173573,0.04426423,0.990873,0.991597,83.865004,-0.0005,101.6079,0,269.923,328.277,331.382,1150.342,0,0
Relative humidity (%),57.9,55,20.94407299,106.094254,0.00171421,0.0450707,0.991186,0.991491,83.865004,0.0001,101.6079,0,269.924,328.335,331.51,1150.369,0,0
,,56,20.94769835,106.359054,0.00184757,0.047664,0.991391,0.991369,83.865004,0.0014,101.6074,0,269.917,328.431,331.618,1150.376,0,0
,,57,20.94966401,102.896726,0.00202919,0.04705749,0.990549,0.991227,83.865004,0.0006,101.6072,0,269.926,328.517,331.741,1150.391,0,0
Conditioning,,58,20.94903798,103.674564,0.00187725,0.04527402,0.991569,0.991172,83.865004,-0.0001,101.6049,0,269.918,328.609,331.85,1152.957,0,0
Conditioned? {Y/N},No,59,20.94545624,107.017098,0.00170084,0.044379,0.991697,0.991114,83.865004,0.0005,101.6048,0,269.913,328.662,331.869,1151.004,0,0
Conditioning temperature (°C),N/A,60,20.94357061,108.523924,0.0016203,0.04402491,0.991499,0.991024,83.865004,0.0002,101.6083,0,269.926,328.616,331.777,1150.335,0,0
Conditioning RH (%),N/A,61,20.94671561,104.891368,0.00160823,0.04576572,0.991363,0.990863,83.865004,0.0019,101.606,0,269.926,328.621,331.823,1150.309,0,0
,,62,20.95155667,104.044966,0.00178692,0.04782789,0.990087,0.990699,83.865004,0.0012,101.6058,0,269.909,328.658,331.85,1151.097,0,0
Data collected,,63,20.95360242,106.809838,0.00191768,0.04703785,0.988939,0.990525,83.865004,-0.001,101.607,0,269.924,328.684,331.875,1151.655,0,0
CO/CO2 data collected?,Yes,64,20.95255405,106.004152,0.00174356,0.04496913,0.989579,0.990425,83.865004,-0.0004,101.6077,0,269.923,328.651,331.82,1152.099,0,0
Mass data collected?,Yes,65,20.94913991,104.471586,0.00156813,0.04404131,0.989234,0.990383,83.865004,-0.001,101.6079,0,269.932,328.636,331.79,1152.569,0,0
Smoke data collected?,Yes,66,20.94787322,104.517818,0.00148303,0.04433963,0.988845,0.990325,83.865004,0.0015,101.6079,0,269.922,328.612,331.745,1155.414,0,0
Soot mass data collected?,No,67,20.95130199,105.645304,0.00155183,0.04659523,0.988643,0.9903,83.865004,-0.0006,101.6076,0,269.909,328.576,331.723,1159.865,0,0
Soot mass ratio (1:x),N/A,68,20.95457807,106.13628,0.00180323,0.04797216,0.989874,0.990167,83.865004,-0.0013,101.6094,0,269.916,328.528,331.672,1158.294,0,0
Soot mass (g),N/A,69,20.95564085,104.49785,0.00195355,0.0466608,0.989453,0.990161,83.865004,-0.0014,101.6091,0,269.917,328.514,331.618,1155.133,0,0
,,70,20.95272886,105.696268,0.00181627,0.04491667,0.989088,0.99018,83.865004,-0.0003,101.6073,0,269.928,328.467,331.61,1155.01,0,0
Comments,,71,20.94772019,104.771582,0.00165356,0.04405114,0.989168,0.990093,83.941417,-0.0009,101.6087,0,269.925,328.474,331.616,1155.127,0,0
Pre-test comments,,72,20.9464826,104.195226,0.00156552,0.04470685,0.988907,0.989981,84.201107,-0.0012,101.6068,0,269.946,328.42,331.526,1155.077,0,0
After-test comments,,73,20.95004977,108.202912,0.00162552,0.04656902,0.98882,0.989804,84.183327,-0.0012,101.6057,0,269.925,328.387,331.503,1154.951,0,0
,,74,20.95299102,107.99591,0.00186192,0.04770664,0.989707,0.989636,84.079364,0.0005,101.6064,0,269.918,328.329,331.412,1154.731,0,0
,,75,20.95358801,109.67059,0.00188768,0.04606414,0.987634,0.989424,83.979182,0.0014,101.6063,0,269.936,328.26,331.338,1154.469,0,0
,,76,20.95142565,106.069826,0.00168486,0.04448063,0.989495,0.989198,83.882877,0.0005,101.6097,0,269.942,328.265,331.377,1154.165,0,0
,,77,20.94689031,106.477,0.0015903,0.04397574,0.988601,0.988908,83.77926,-0.0013,101.6074,0,269.932,328.229,331.296,1153.822,0,0
,,78,20.94705781,107.75107,0.00161541,0.04490354,0.988559,0.988899,83.905921,-0.0009,101.61,0,269.951,328.113,331.081,1153.474,0,0
,,79,20.95072685,112.70866,0.00179801,0.04716891,0.987391,0.98877,83.795211,-0.001,101.6098,0,269.949,327.953,330.867,1153.11,0,0
,,80,20.95331853,109.432326,0.00205398,0.04768697,0.988093,0.988644,83.678606,0.0019,101.6085,0,269.963,327.849,330.784,1152.76,0,0
,,81,20.95285257,107.97095,0.00213321,0.0458412,0.988055,0.988519,83.670409,-0.0002,101.6074,0,269.967,327.834,330.817,1152.428,0,0
,,82,20.95053025,108.216308,0.00190626,0.04434288,0.986437,0.988313,83.825915,0.0003,101.6085,0,269.959,327.87,330.87,1152.128,0,0
,,83,20.9463079,108.309824,0.00174095,0.04407079,0.987846,0.988177,83.779197,-0.0006,101.6099,0,269.967,327.924,330.965,1151.835,0,0
,,84,20.94762564,106.856066,0.00165551,0.04505105,0.988031,0.987975,83.757478,0.0012,101.6107,0,269.969,327.989,331.055,1151.586,0,0
Events,,85,20.94978778,109.253426,0.00176475,0.04736895,0.987756,0.987801,83.757352,0.0026,101.6093,0,269.991,328.008,331.047,1151.351,0,0
Number of events,0,86,20.95158599,108.818406,0.00193659,0.04742798,0.987217,0.98764,83.842842,0.0011,101.6089,0,269.997,328.002,330.998,1151.117,0,0
,,87,20.95123643,110.892908,0.00191311,0.04566086,0.986149,0.98744,83.863964,-0.0008,101.6091,0,270.005,327.949,330.924,1150.906,0,0
,,88,20.94797493,109.63355,0.00170932,0.04425115,0.98651,0.987347,83.779291,-0.0008,101.6087,0,269.983,327.921,330.941,1150.648,0,0
,,89,20.94411672,107.047838,0.00157466,0.04414617,0.986298,0.987153,83.758013,0.0024,101.608,0,269.972,327.963,331.01,1150.472,0,0
,,90,20.94637352,104.722194,0.00156976,0.04537561,0.986096,0.987044,83.758107,0.0015,101.6071,0,269.987,328.071,331.15,1150.285,0,0
,,91,20.94995511,106.64723,0.00167312,0.04768038,0.98817,0.986938,83.757382,0.0006,101.6103,0,269.977,328.169,331.323,1150.144,0,0
,,92,20.95173869,107.071484,0.00185573,0.04756566,0.985648,0.986863,83.75732,-0.0002,101.6101,0,269.984,328.289,331.405,1150.044,0,0
,,93,20.95093059,106.687686,0.00173736,0.04543132,0.984969,0.986799,83.843347,-0.0001,101.6091,0,269.977,328.35,331.469,1149.967,0,0
,,94,20.94707964,111.341334,0.00150748,0.04411007,0.984865,0.986786,83.779229,-0.001,101.6089,0,269.998,328.372,331.429,1149.899,0,0
,,95,20.94417497,107.051514,0.0014038,0.04440193,0.982858,0.986709,83.757824,-0.0003,101.6091,0,269.99,328.372,331.485,1149.876,0,0
,,96,20.94707953,108.123838,0.00145237,0.04623133,0.979956,0.986664,83.678637,0.001,101.6092,0,269.975,328.42,331.654,1149.839,0,0
,,97,20.95046485,108.635304,0.00170932,0.04789027,0.979438,0.98658,83.737523,0.0004,101.6084,0,269.98,328.534,331.794,1147.671,0,0
,,98,20.95176801,107.660706,0.00187268,0.04661158,0.975312,0.986561,83.756942,0.0006,101.6079,0,269.979,328.636,331.905,1147.149,0,0
,,99,20.95149848,109.284166,0.00167801,0.04473301,0.965578,0.986509,83.6787,0.0008,101.6084,0,269.968,328.716,332.036,1149.24,0,0
,,100,20.94643887,109.25028,0.00149509,0.04398225,0.963292,0.986432,83.624354,0.0011,101.6085,0,269.981,328.845,332.17,1149.678,0,0
,,101,20.94438609,106.419732,0.00140705,0.04451668,0.95376,0.986339,83.729894,0.0001,101.6088,0,269.993,328.909,332.222,1149.652,0,0
,,102,20.94779313,107.07673,0.00142825,0.04582802,0.944524,0.986319,83.678763,0.0016,101.6091,0,269.979,328.933,332.243,1149.617,0,0
,,103,20.95090886,107.737938,0.00165487,0.04837213,0.948598,0.986345,83.540691,0.0028,101.6108,0,269.973,328.95,332.324,1149.585,0,0
,,104,20.95061766,108.752996,0.00178627,0.04717882,0.949753,0.98639,83.551882,0.0031,101.6096,0,269.966,329.057,332.467,1149.55,0,0
,,105,20.9480186,105.635326,0.00163335,0.04591333,0.909366,0.986374,83.638981,-0.0002,101.6084,0,269.971,329.154,332.595,1152.261,0,0
,,106,20.94346137,108.149582,0.00161247,0.04554944,0.888448,0.986419,83.502106,0,101.6077,0,269.964,329.233,332.741,1150.198,0,0
,,107,20.94287902,106.116844,0.00168715,0.0471493,0.802537,0.986419,83.378723,-0.0002,101.607,0,269.955,329.337,332.949,1149.521,0,0
,,108,20.94641709,104.142424,0.00189094,0.04841154,0.836842,0.98639,83.358012,-0.0005,101.6064,0,269.968,329.521,333.183,1149.523,0,0
,,109,20.94925636,107.877952,0.00237711,0.0504868,0.846138,0.986358,83.357729,-0.0005,101.6086,0,269.965,329.662,333.333,1149.502,0,0
,,110,20.94814985,107.838548,0.00271916,0.05055896,0.803897,0.986287,83.280717,-0.0008,101.6092,0,269.95,329.789,333.483,1149.453,0,0
,,111,20.94527416,107.904486,0.00280459,0.04855903,0.852229,0.986297,83.183058,0.0006,101.6063,0,269.947,329.875,333.616,1149.418,0,0
,,112,20.94078245,109.982142,0.00298881,0.04828032,0.845369,0.986303,83.162694,0.0015,101.6069,0,269.96,329.974,333.763,1149.428,0,0
,,113,20.94144483,106.21168,0.00330054,0.0492737,0.827842,0.98629,83.163387,0.0009,101.608,0,269.953,330.038,333.833,1149.411,0,0
,,114,20.94458983,108.904046,0.00363345,0.05223752,0.840237,0.986274,83.076981,-0.0001,101.6087,0,269.95,330.115,333.969,1152.134,0,0
,,115,20.9474291,106.882866,0.00424125,0.05369313,0.850552,0.98631,82.977523,0.0011,101.6075,0,269.94,330.167,334.031,1150.09,0,0
,,116,20.94750182,105.275694,0.00474959,0.05285059,0.866945,0.986397,82.958451,-0.0007,101.6088,0,269.947,330.158,333.998,1149.386,0,0
,,117,20.94456062,106.80117,0.00503197,0.05145062,0.850031,0.986377,82.958797,-0.0014,101.6087,0,269.944,330.174,334.087,1149.382,0,0
,,118,20.94065131,108.696256,0.00532446,0.05159818,0.822878,0.986355,82.880682,-0.0012,101.608,0,269.93,330.253,334.139,1149.404,0,0
,,119,20.94229655,107.44398,0.00571574,0.05316207,0.846851,0.986364,82.861138,-0.0015,101.6095,0,269.958,330.291,334.22,1149.399,0,0
,,120,20.9458201,105.762994,0.00612169,0.05411606,0.851951,0.986522,82.860885,-0.0016,101.6093,0,269.959,330.347,334.301,1149.37,0,0
,,121,20.94934354,104.927884,0.00668253,0.05472254,0.799117,0.986522,82.783148,-0.001,101.6084,0,269.927,330.438,334.433,1149.373,0,0
,,122,20.9491689,103.783844,0.0068534,0.05336852,0.771147,0.986641,82.614435,0.0002,101.6072,0,269.92,330.549,334.614,1149.374,0,0
,,123,20.9468539,103.855824,0.00671481,0.05201779,0.802238,0.986673,82.564501,0.0022,101.6079,0,269.936,330.674,334.76,1149.402,0,0
,,124,20.94405841,105.2045,0.00666656,0.05194243,0.813363,0.986802,82.640915,-0.0006,101.6085,0,269.934,330.714,334.843,1149.43,0,0
,,125,20.94675202,104.703806,0.00668873,0.05232602,0.829804,0.98677,82.502937,-0.0011,101.6072,0,269.931,330.787,334.933,1149.425,0,0
,,126,20.95027546,100.770206,0.00694926,0.05475864,0.83535,0.986741,82.463848,-0.001,101.6074,0,269.94,330.86,335.04,1149.409,0,0
,,127,20.95039934,104.836468,0.00719545,0.05493893,0.859333,0.986751,82.463185,-0.0012,101.6076,0,269.92,330.932,335.112,1149.419,0,0
,,128,20.94877588,102.62063,0.00729066,0.05388001,0.832389,0.986741,82.377505,0,101.6078,0,269.94,330.941,335.186,1149.352,0,0
,,129,20.94479374,103.965108,0.00717783,0.05267023,0.845692,0.986764,82.278458,-0.001,101.6058,0,269.949,330.998,335.264,1149.352,0,0
,,130,20.94074129,104.187575,0.00718114,0.0531369,0.846002,0.986678,82.25904,-0.0006,101.6085,0,269.95,331.029,335.334,1149.373,0,0
,,131,20.94358441,102.880048,0.00732127,0.05542029,0.888678,0.986697,82.25891,0.0006,101.6089,0,269.936,331.072,335.406,1149.448,0,0
,,132,20.94684149,101.980343,0.00761235,0.05782211,0.897098,0.986772,82.259269,0,101.607,0,269.92,331.093,335.357,1149.478,0,0
,,133,20.94795251,103.68941,0.0077688,0.05670119,0.888163,0.986839,82.180385,-0.0012,101.6076,0,269.919,331.101,335.385,1149.524,0,0
,,134,20.94631588,104.717416,0.00757127,0.05486979,0.875619,0.986851,82.08253,-0.0011,101.609,0,269.923,331.084,335.406,1149.565,0,0
,,135,20.94184027,106.038822,0.00731192,0.05413905,0.856239,0.986903,82.065114,-0.0009,101.6097,0,269.929,331.096,335.451,1149.644,0,0
,,136,20.94070385,107.973707,0.00712384,0.05489738,0.843953,0.986968,82.064912,-0.0012,101.6088,0,269.911,331.115,335.53,1149.692,0,0
,,137,20.9427407,105.188819,0.00702455,0.05672313,0.852519,0.987006,81.976709,-0.0011,101.6096,0,269.905,331.22,335.708,1149.723,0,0
,,138,20.9452886,103.450988,0.00706038,0.05790302,0.85337,0.987012,81.878261,0.0005,101.6098,0,269.917,331.331,335.835,1149.731,0,0
,,139,20.94750836,103.967817,0.00690442,0.05594579,0.874948,0.986959,81.861028,0.0013,101.6109,0,269.912,331.397,335.904,1149.743,0,0
,,140,20.94574591,102.824121,0.00645999,0.05406521,0.87345,0.986987,81.940542,0.0014,101.6093,0,269.926,331.446,335.977,1149.707,0,0
,,141,20.94112538,103.535524,0.00612583,0.0534059,0.843596,0.98693,81.877729,0.0016,101.6094,0,269.944,331.475,336.032,1149.79,0,0
,,142,20.94119954,104.165043,0.00599593,0.05439114,0.846547,0.986902,81.780879,-0.0004,101.6079,0,269.936,331.535,336.124,1149.831,0,0
,,143,20.94499755,102.765557,0.00614498,0.05655986,0.86417,0.986674,81.675988,-0.0007,101.6097,0,269.931,331.594,336.204,1150.373,0,0
,,144,20.94757471,102.700308,0.00646478,0.05738796,0.87012,0.986414,81.505175,-0.0013,101.6075,0,269.932,331.633,336.169,1149.801,0,0
,,145,20.94614693,103.822965,0.00661791,0.05634738,0.83948,0.986117,81.544273,-0.0014,101.6107,0,269.944,331.597,336.158,1149.501,0,0
,,146,20.94306097,104.83119,0.00656567,0.05515864,0.845941,0.98585,81.478606,-0.0014,101.6091,0,269.936,331.583,336.178,1149.484,0,0
,,147,20.93721812,105.325367,0.00659929,0.05492519,0.856835,0.985765,81.46135,-0.0009,101.6088,0,269.941,331.592,336.136,1145.878,0,0
,,148,20.93794542,105.002331,0.00673181,0.05618284,0.86643,0.985663,81.46201,-0.0002,101.6091,0,269.938,331.529,336.137,1144.931,0,0
,,149,20.94170118,104.824255,0.00692294,0.05788505,0.873529,0.985524,81.293716,-0.0005,101.6092,0,269.929,331.513,336.128,1148.79,0,0
,,150,20.94386778,105.687341,0.00723845,0.05876232,0.894536,0.985459,81.176615,0.0002,101.6095,0,269.943,331.546,336.139,1149.759,0,0
,,151,20.94358532,107.322302,0.00717145,0.05721946,0.885623,0.985344,81.239546,-0.0005,101.6111,0,269.949,331.546,336.142,1149.848,0,0
,,152,20.94026037,107.171199,0.00690397,0.0559261,0.84129,0.985215,81.176054,0.0007,101.6099,0,269.948,331.562,336.217,1152.698,0,0
,,153,20.93630582,105.185903,0.00670171,0.05588379,0.830358,0.98506,81.079656,0.0021,101.6087,0,269.955,331.646,336.332,1150.576,0,0
,,154,20.93863626,106.363438,0.00662472,0.05691391,0.853974,0.984926,81.062147,0.0015,101.6088,0,269.946,331.706,336.415,1150.003,0,0
,,155,20.94228645,106.310226,0.00672055,0.05933452,0.866357,0.984823,81.062736,0.0019,101.6107,0,269.943,331.767,336.486,1150.028,0,0
,,156,20.94455429,106.094463,0.00685065,0.05924333,0.852284,0.984753,81.061717,-0.0009,101.6104,0,269.932,331.812,336.528,1150.016,0,0
,,157,20.94485056,104.60556,0.00666463,0.05692737,0.872447,0.98461,80.975745,0.0004,101.6115,0,269.965,331.836,336.492,1150.046,0,0
,,158,20.9412897,103.574873,0.00637662,0.05586644,0.865529,0.984567,80.87496,0.0015,101.6099,0,269.946,331.795,336.449,1150.1,0,0
,,159,20.93826981,110.172995,0.00621906,0.05608801,0.862063,0.984525,80.856872,0.0009,101.6098,0,269.934,331.754,336.462,1150.134,0,0
,,160,20.94129343,104.886463,0.0061987,0.0572794,0.885838,0.98449,80.856744,0.002,101.6093,0,269.947,331.778,336.475,1150.182,0,0
,,161,20.94466463,104.660825,0.00645166,0.06013023,0.86818,0.984418,80.85749,-0.0003,101.61,0,269.944,331.779,336.508,1151.566,0,0
,,162,20.94604268,103.401613,0.0067825,0.06026275,0.875772,0.984364,80.777497,-0.0007,101.6104,0,269.946,331.82,336.535,1150.524,0,0
,,163,20.94475979,103.878729,0.00680457,0.05858063,0.857302,0.984329,80.746097,0.0002,101.6113,0,269.955,331.85,336.61,1150.206,0,0
,,164,20.94047209,105.259941,0.00667317,0.05737132,0.871506,0.98431,80.756756,0.0013,101.6123,0,269.949,331.891,336.636,1150.201,0,0
,,165,20.93849279,107.304529,0.00665803,0.05790643,0.881681,0.984188,80.75991,-0.0006,101.6125,0,269.993,331.888,336.672,1150.201,0,0
,,166,20.94197535,108.828347,0.00674481,0.0600133,0.874602,0.984056,80.58128,0.0038,101.6119,0,269.976,331.889,336.684,1150.239,0,0
,,167,20.94518384,111.232909,0.00690895,0.06118189,0.875864,0.983993,80.553156,0.0064,101.6118,0,269.959,331.915,336.662,1150.281,0,0
,,168,20.94594946,108.07419,0.00692508,0.0595998,0.888791,0.983866,80.555795,0.0015,101.6107,0,269.964,331.923,336.659,1150.348,0,0
,,169,20.9440943,106.95137,0.00667452,0.05787152,0.859997,0.983813,80.556598,-0.001,101.6108,0,269.961,331.927,336.722,1149.194,0,0
,,170,20.93961812,105.765225,0.00649175,0.05729291,0.884534,0.983676,80.476861,-0.0012,101.61,0,269.971,331.966,336.756,1148.576,0,0
,,171,20.93899034,105.908108,0.00648745,0.05870738,0.894444,0.983686,80.38007,-0.0002,101.6107,0,269.965,331.977,336.748,1148.178,0,0
,,172,20.94268677,106.770852,0.00659558,0.06094022,0.899455,0.983603,80.362066,-0.0008,101.6111,0,269.963,331.991,336.756,1150.102,0,0
