General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9486646,117.842515,0.00104333,0.04740281,1.00173,0.999904,-0.740513,-0.0023,101.2425,0,269.861,331.555,334.285,1139.661,0,0
Standard used,ISO 5660-1,1,20.95168587,112.084235,0.00148168,0.0477472,1.000702,0.99982,-0.740513,-0.0007,101.2435,0,269.881,331.53,334.329,1139.606,0,0
Date of test,05/03/2019,2,20.95470714,106.325955,0.00192003,0.04809159,0.999674,0.999737,-0.740513,0.001,101.2445,0,269.901,331.505,334.373,1139.551,0,0
Time of test,12:47,3,20.95576654,106.720891,0.00195741,0.04683211,0.998476,0.999782,-0.740513,0.0001,101.2449,0,269.911,331.506,334.385,1139.538,0,0
Heat flux (kW/m²),50,4,20.95262391,109.11259,0.00171767,0.04532094,0.998698,0.999823,-0.740513,0.001,101.242,0,269.905,331.484,334.369,1139.538,0,0
Nominal duct flow rate (l/s),24,5,20.949242,106.096347,0.00155401,0.04510264,0.998172,0.999861,-0.740513,0.0007,101.2436,0,269.915,331.501,334.362,1139.553,0,0
Sampling interval (s),1,6,20.95176893,104.705381,0.00154618,0.046637,0.999749,0.999818,-0.740513,0.0013,101.2426,0,269.917,331.474,334.385,1137.035,0,0
Separation (mm),60,7,20.95524334,108.529968,0.00166931,0.04881241,0.999746,0.999801,-0.740513,0.0015,101.2438,0,269.926,331.491,334.4,1135.804,0,0
Orientation,Horizontal,8,20.95685943,106.723321,0.00183513,0.04841994,1.000088,0.999801,-0.740513,0.0005,101.2431,0,269.919,331.518,334.431,1138.62,0,0
Edge frame?,Yes,9,20.95458756,105.786441,0.00172469,0.04660004,1.000749,0.999822,-0.740513,0.0003,101.242,0,269.914,331.529,334.452,1142.11,0,0
