General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94395978,110.054635,0.00112516,0.03740763,1.005698,0.999974,52.563239,0.001,100.1049,0,297.792,329.948,332.564,1138.791,0,0
Standard used,ISO 5660-1,1,20.94694827,109.576046,0.00120057,0.04011707,1.002104,0.999864,52.563239,0.0003,100.1066,0,297.799,329.875,332.491,1138.817,0,0
Date of test,12/10/2018,2,20.94993675,109.097458,0.00127599,0.0428265,0.998509,0.999754,52.563239,-0.0005,100.1082,0,297.806,329.802,332.418,1138.843,0,0
Time of test,16:50,3,20.95142501,108.060809,0.00149394,0.04462384,0.999492,0.999699,52.563239,-0.0008,100.107,0,297.804,329.684,332.296,1138.858,0,0
Heat flux (kW/m²),50,4,20.9519787,107.613594,0.00159851,0.04351264,1.000448,0.999593,52.563239,-0.0004,100.106,0,297.816,329.569,332.204,1138.904,0,0
Nominal duct flow rate (l/s),24,5,20.9501969,109.020664,0.00146094,0.04150491,0.99986,0.99948,52.563239,-0.0013,100.1062,0,297.81,329.48,332.097,1138.916,0,0
Sampling interval (s),1,6,20.94586863,109.603653,0.00135443,0.04076049,0.999363,0.999501,52.563239,-0.0009,100.1055,0,297.809,329.397,332.011,1138.967,0,0
Separation (mm),60,7,20.94485452,104.995875,0.00134602,0.04125018,1.000735,0.99937,52.563239,-0.0005,100.1063,0,297.812,329.37,331.999,1138.991,0,0
Orientation,Horizontal,8,20.94699334,106.032985,0.00143941,0.04298855,0.999051,0.999355,52.563239,-0.0011,100.1084,0,297.815,329.469,332.086,1139.043,0,0
Edge frame?,Yes,9,20.95090913,108.766552,0.00171583,0.04451065,0.999408,0.999405,52.563239,-0.0009,100.1063,0,297.816,329.581,332.145,1139.069,0,0
Grid?,No,10,20.95183054,106.273809,0.00183168,0.0431487,0.999178,0.999372,52.563239,-0.0004,100.1043,0,297.811,329.633,332.196,1139.093,0,0
Non-scrubbed?,Yes,11,20.94957737,105.34949,0.00166024,0.04141858,0.998601,0.999361,52.563239,0.0009,100.1055,0,297.804,329.671,332.232,1139.15,0,0
Substrate used? {Y/N},No,12,20.94504104,105.110286,0.00142228,0.04077301,1.000461,0.999416,52.563239,-0.0007,100.1046,0,297.806,329.664,332.195,1139.207,0,0
Substrate,none,13,20.94671017,110.283611,0.00136672,0.04139159,0.99863,0.999419,52.563239,-0.0006,100.1048,0,297.814,329.624,332.154,1139.255,0,0
Additional specimen preparation details,,14,20.94941514,110.906697,0.00136083,0.04307994,0.998116,0.999438,52.563239,0,100.106,0,297.809,329.605,332.159,1139.277,0,0
,,15,20.95153233,108.516782,0.00146895,0.04463414,0.998446,0.9994,52.563239,0.0011,100.1044,0,297.804,329.663,332.257,1139.309,0,0
Specimen,,16,20.95057245,106.264995,0.00137311,0.04359417,0.998774,0.999367,52.563239,0.0026,100.105,0,297.788,329.772,332.34,1139.367,0,0
Sample description,SB_3,17,20.94703945,104.811673,0.00098929,0.04138726,1.00078,0.999239,52.563239,0.0018,100.1068,0,297.805,329.85,332.404,1139.399,0,0
Material name/ID,,18,20.9425004,105.792787,0.00077325,0.04086085,0.998615,0.999165,52.563239,-0.0003,100.1078,0,297.804,329.857,332.426,1139.438,0,0
Specimen number,,19,20.94397815,108.204142,0.00075038,0.04212028,0.998393,0.999266,52.563239,0.0011,100.1073,0,297.803,329.836,332.392,1139.47,0,0
E (MJ/kg),13.1,20,20.94775271,110.838644,0.00092397,0.0444837,0.997223,0.999247,52.563239,0.0021,100.1072,0,297.801,329.733,332.268,1142.384,0,0
Initial mass (g),54.797,21,20.9498676,109.390961,0.00118412,0.04423628,0.998841,0.999237,52.563239,0.0013,100.1077,0,297.795,329.624,332.2,1144.011,0,0
Thickness (mm),12.5,22,20.9494489,108.295944,0.00120588,0.0421268,0.999052,0.999259,52.563239,0.0012,100.1066,0,297.799,329.545,332.135,1144.399,0,0
Surface area (cm²),88.4,23,20.94604566,108.685644,0.00113199,0.04090868,1.000304,0.999198,52.563239,0.0019,100.1052,0,297.806,329.542,332.176,1140.637,0,0
Sponsor,,24,20.94226998,104.972969,0.00117244,0.04072736,0.999166,0.999204,52.563239,0.0026,100.1055,0,297.797,329.617,332.221,1139.671,0,0
Manufacturer,,25,20.94444519,106.971606,0.00127202,0.04152022,0.99925,0.999199,52.563239,-0.0001,100.1072,0,297.809,329.711,332.259,1139.65,0,0
Test start time (s),116,26,20.94972847,106.791281,0.00153321,0.04431895,0.99845,0.99924,52.563239,-0.0009,100.1062,0,297.819,329.709,332.285,1139.663,0,0
Time to ignition (s),12,27,20.95188581,107.660658,0.00180667,0.04422697,0.999381,0.99934,52.563239,0.0015,100.103,0,297.82,329.74,332.317,1139.703,0,0
Time to flameout (s),955,28,20.95104461,111.000275,0.00173296,0.0420096,0.998394,0.99935,52.563239,-0.0002,100.1068,0,297.796,329.754,332.326,1139.704,0,0
End of test criterion,ISO 5660-1:2002,29,20.94709458,109.055965,0.00153229,0.04085196,0.998796,0.999191,52.563239,0.0006,100.1065,0,297.804,329.755,332.329,1142.069,0,0
User EOT time (s),,30,20.94523101,108.515205,0.00144055,0.04122841,0.998597,0.999334,52.563239,-0.0017,100.1049,0,297.809,329.781,332.376,1140.235,0,0
MLR EOT mass (g/m²),150,31,20.94906305,104.714817,0.00148781,0.04286515,0.999902,0.999364,52.563239,-0.0008,100.1043,0,297.804,329.858,332.482,1139.731,0,0
MLR EOT time period (s),60,32,20.95256882,108.890747,0.00164531,0.04466917,0.996918,0.999284,52.563239,0.0012,100.1035,0,297.809,329.954,332.548,1139.757,0,0
Truncate graphs at EOT?,No,33,20.95392321,111.396272,0.00176106,0.04378769,0.998831,0.999265,52.563239,0.0019,100.1054,0,297.81,329.933,332.546,1139.832,0,0
Smooth data?,No,34,20.95263797,109.305891,0.00159892,0.04192577,0.998601,0.999176,52.563239,0.0003,100.107,0,297.8,329.826,332.487,1139.851,0,0
Correct O2 for pressure?,No,35,20.94855614,108.697082,0.00142411,0.04083369,1.000477,0.999121,52.563239,0.0025,100.1062,0,297.791,329.803,332.499,1139.852,0,0
,,36,20.94651126,106.844686,0.0013622,0.04092664,0.99739,0.999091,52.563239,-0.0004,100.1041,0,297.814,329.869,332.507,1139.881,0,0
Specifications: apparatus,,37,20.94994866,109.486885,0.001347,0.04282078,0.999749,0.999119,52.563239,0.0003,100.1044,0,297.799,329.834,332.5,1139.92,0,0
C-factor (SI units),0.04527,38,20.95156374,105.662603,0.00153497,0.04464994,0.998245,0.999161,52.563239,0.0003,100.1054,0,297.801,329.803,332.447,1139.934,0,0
OD correction factor,0.97963,39,20.95188413,109.605976,0.00168048,0.04334974,0.99971,0.999068,52.563239,0.0009,100.1034,0,297.798,329.75,332.398,1139.984,0,0
Duct diameter (m),0.114,40,20.94993281,106.693228,0.00142256,0.04131929,0.998738,0.999123,52.563239,0,100.1046,0,297.805,329.732,332.385,1140.019,0,0
O2 delay time (s),0,41,20.94412986,106.343684,0.00116495,0.0407298,1.00076,0.998909,52.563239,0.0009,100.1068,0,297.799,329.717,332.394,1140.019,0,0
CO2 delay time (s),0,42,20.94284479,106.402206,0.00100849,0.04132247,1.000614,0.998907,52.563239,0.0001,100.1041,0,297.818,329.795,332.471,1139.987,0,0
CO delay time (s),0,43,20.94662273,106.814745,0.0009618,0.04366807,0.99881,0.998778,52.563239,0.0013,100.1051,0,297.802,329.894,332.563,1140.015,0,0
,,44,20.94936518,106.906403,0.00101362,0.04469344,0.997947,0.998775,52.563239,0.0026,100.1043,0,297.797,329.949,332.606,1140.024,0,0
Laboratory,,45,20.94989455,109.148881,0.00098379,0.04356818,0.999098,0.998828,52.563239,0.001,100.1029,0,297.797,329.963,332.6,1140.058,0,0
Laboratory name,FTT Cone - NIST,46,20.9475038,107.676714,0.000718,0.04146775,0.997921,0.998739,52.563239,0.0016,100.1045,0,297.802,329.908,332.525,1140.043,0,0
Operator,Shields,47,20.94289133,109.8388,0.00054718,0.04079993,0.997927,0.998804,52.563239,0.0002,100.1047,0,297.798,329.792,332.462,1140.045,0,0
Filename,C:\CC5\DATA\18100021.CSV,48,20.9436541,105.07942,0.00056512,0.0415418,0.998443,0.998736,52.563239,-0.0001,100.1057,0,297.805,329.786,332.456,1140.036,0,0
Report name,,49,20.94627275,105.720728,0.00078563,0.04424747,1.000345,0.998737,52.563239,0.0014,100.1067,0,297.804,329.801,332.462,1140.021,0,0
,,50,20.94942425,108.099038,0.00108896,0.04436069,0.99763,0.998753,52.563239,-0.0009,100.1072,0,297.801,329.821,332.463,1139.97,0,0
,,51,20.94955662,109.346218,0.00114432,0.04280392,1.000731,0.998646,52.563239,-0.0004,100.1072,0,297.806,329.843,332.499,1139.949,0,0
Pre-test conditions,,52,20.94658129,108.097981,0.00101235,0.04108186,0.998463,0.998541,52.563239,-0.0008,100.1067,0,297.809,329.893,332.574,1139.883,0,0
Ambient temperature (°C),22.8,53,20.94242146,109.94156,0.00096146,0.04080966,0.998658,0.9985,52.563239,-0.001,100.1063,0,297.823,329.943,332.624,1139.839,0,0
Barometric pressure (Pa),100111,54,20.94427357,105.756314,0.00098727,0.04169715,0.998339,0.998428,52.563239,0.0003,100.1065,0,297.816,329.99,332.642,1139.783,0,0
Relative humidity (%),29.6,55,20.94666008,108.941891,0.0011624,0.04439611,0.99706,0.998379,52.563239,-0.0002,100.1076,0,297.803,329.992,332.613,1139.74,0,0
,,56,20.94957815,112.161832,0.00123706,0.04479356,0.996618,0.998271,52.563239,0.0001,100.1052,0,297.808,329.887,332.519,1139.724,0,0
