General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94333275,114.173775,0.00222224,0.04341589,0.951005,1.052163,17.308961,0.0014,102.8989,0,269.786,328.637,333.212,1142.134,0,0
Standard used,ISO 5660-1,1,20.94471353,112.035771,0.00229932,0.04587047,1.10076,1.148994,17.308961,0.0007,102.9015,0,269.766,328.656,333.186,1142.069,0,0
Date of test,20/12/2019,2,20.94609431,109.897767,0.00237641,0.04832504,1.250515,1.245824,17.308961,-0.0001,102.9041,0,269.746,328.675,333.16,1142.004,0,0
Time of test,12:47,3,20.9489778,111.222474,0.00255854,0.05001519,1.258036,1.233054,17.308961,-0.0003,102.9035,0,269.78,328.631,333.043,1141.973,0,0
Heat flux (kW/m²),50,4,20.95050932,110.609486,0.00280881,0.04968403,1.283795,1.243471,17.308961,0.001,102.9036,0,269.778,328.578,332.967,1141.959,0,0
Nominal duct flow rate (l/s),24,5,20.94928969,112.835898,0.00263956,0.04768257,1.214339,1.200831,17.308961,-0.0002,102.9065,0,269.775,328.53,332.84,1142,0,0
Sampling interval (s),1,6,20.94513227,109.470498,0.00239751,0.04651234,1.15562,1.144919,17.308961,0.0006,102.9049,0,269.773,328.502,332.813,1142.027,0,0
Separation (mm),60,7,20.94341976,108.1862,0.00218507,0.04690441,1.105622,1.098415,17.308961,0.0006,102.9067,0,269.756,328.519,332.907,1142.036,0,0
Orientation,Horizontal,8,20.94745725,110.065757,0.00207707,0.04864221,1.132413,1.145672,17.308961,0.0008,102.908,0,269.758,328.596,333.037,1142.072,0,0
Edge frame?,Yes,9,20.94985214,110.396568,0.00203433,0.05037552,1.083552,1.074066,17.308961,0.0008,102.9064,0,269.769,328.626,333.023,1142.137,0,0
Grid?,No,10,20.95176599,110.270265,0.00199225,0.04904763,1.152237,1.087223,17.308961,0.0011,102.9072,0,269.774,328.603,332.979,1142.167,0,0
Non-scrubbed?,Yes,11,20.95053336,114.806659,0.00177813,0.04752453,1.114569,1.095314,17.308961,0,102.907,0,269.748,328.582,332.953,1144.972,0,0
Substrate used? {Y/N},No,12,20.94479302,112.775973,0.00156424,0.0465133,1.133407,1.079646,17.308961,-0.0005,102.9072,0,269.753,328.547,332.888,1142.83,0,0
Substrate,none,13,20.94351943,112.049732,0.00153434,0.04670708,1.049108,1.033437,17.308961,-0.0004,102.9078,0,269.753,328.471,332.758,1142.182,0,0
Additional specimen preparation details,,14,20.94866032,109.745728,0.0016652,0.04852892,1.098062,1.108227,17.308961,-0.0004,102.9082,0,269.758,328.431,332.74,1142.193,0,0
,,15,20.95191071,105.672111,0.00198267,0.05030137,1.038458,1.059497,17.308961,0.0004,102.9077,0,269.761,328.428,332.776,1142.22,0,0
Specimen,,16,20.95240367,106.018152,0.00215691,0.04844708,1.038963,1.027059,17.308961,-0.0005,102.9076,0,269.784,328.477,332.937,1142.226,0,0
