General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95205354,156.201484,0.0006336,0.04790881,1.000028,1.000038,-1.562804,0.0006,69.9239,0,267.061,323.336,326.336,1083.906,0,0
Standard used,ASTM E 1354,1,20.9489577,150.127964,0.0003465,0.04477573,1.000015,1.000021,-1.562804,0.0005,69.9622,0,267.091,323.336,326.355,1083.948,0,0
Date of test,24/06/2024,2,20.94586187,144.054444,5.939E-05,0.04164265,1.000002,1.000004,-1.562804,0.0004,70.0004,0,267.121,323.336,326.374,1083.99,0,0
Time of test,14:53,3,20.94279531,138.40334,-7.939E-05,0.04029428,0.999996,0.999991,-1.562804,0.0001,69.9978,0,267.105,323.358,326.421,1083.977,0,0
Heat flux (kW/m²),50,4,20.94393166,141.876696,-0.00011811,0.04141298,0.99996,0.999966,-1.562804,-0.0002,70.0274,0,267.111,323.387,326.382,1084.006,0,0
Nominal duct flow rate (l/s),24,5,20.94771937,141.292726,-6.102E-05,0.04298445,0.999973,0.999962,-1.562804,0.0015,69.9915,0,267.122,323.378,326.369,1084.012,0,0
Sampling interval (s),5,6,20.95001375,139.657186,0.00018014,0.04395224,0.999968,0.99996,-1.562804,0.0006,70.0004,0,267.105,323.407,326.483,1084.034,0,0
Separation (mm),25,7,20.94982426,135.469552,0.00026546,0.04252838,0.99998,0.999981,-1.562804,0.0022,69.978,0,267.092,323.512,326.588,1084.073,0,0
Orientation,Vertical,8,20.94549026,137.804656,6.399E-05,0.04074045,0.999995,1.000001,-1.562804,0.0005,69.9834,0,267.09,323.592,326.642,1084.053,0,0
Edge frame?,Yes,9,20.94079945,137.225408,-0.00010761,0.04035325,1.000003,1.000015,-1.562804,0.0001,70.0299,0,267.084,323.639,326.657,1084.064,0,0
Grid?,No,10,20.94256949,139.471456,-0.0001309,0.04153762,1.000042,1.000036,-1.562804,0,70.0292,0,267.094,323.649,326.658,1084.071,0,0
Non-scrubbed?,Yes,11,20.94618235,143.618896,4.66E-05,0.04443456,1.000037,1.00003,-1.562804,0.0001,70.0518,0,267.095,323.604,326.596,1084.056,0,0
Substrate used? {Y/N},No,12,20.94819995,140.37329,0.00024413,0.04442804,0.999996,0.999996,-1.562804,0.0001,70.0496,0,267.081,323.566,326.604,1084.017,0,0
Substrate,none,13,20.9476755,136.68478,0.00019458,0.0424792,0.999962,0.999976,-1.562804,-0.0002,70.0603,0,267.064,323.629,326.666,1084.015,0,0
Additional specimen preparation details,kaowool blankets. al foil pan. retainer frame. specimen stored in drierite container,14,20.94399716,139.998424,-1.377E-05,0.0411407,0.999968,0.999981,-1.562804,0,70.0753,0,267.059,323.673,326.688,1083.999,0,0
,,15,20.94056631,144.285094,-0.0001273,0.0412719,0.999977,0.999978,-1.562804,-0.0001,70.0826,0,267.068,323.651,326.636,1083.99,0,0
Specimen,,16,20.94321783,139.912,-0.00013747,0.0420035,1.000021,1.000017,-1.562804,-0.0002,70.0431,0,267.085,323.591,326.589,1086.66,0,0
Sample description,Composite2_Vert_50kWm-2_R1,17,20.94671899,136.695031,2.989E-05,0.04415258,0.999982,0.999983,-1.562804,0.0001,70.0663,0,267.068,323.554,326.555,1084.576,0,0
Material name/ID,Composite2,18,20.948299,138.277982,0.00024731,0.04386743,0.99998,0.999992,-1.562804,0,70.0732,0,267.074,323.52,326.554,1083.911,0,0
Specimen number,4,19,20.94716342,141.047816,0.00017081,0.0415904,0.999998,1,-1.562804,0.001,70.0805,0,267.065,323.549,326.553,1083.956,0,0
E (MJ/kg),13.1,20,20.9430986,141.318321,-2.171E-05,0.04031407,0.999983,0.999994,-1.562804,0.0008,70.0855,0,267.044,323.572,326.596,1083.96,0,0
Initial mass (g),140.73,21,20.94124638,139.410848,-0.00012416,0.04036934,1.00002,1.000027,-1.562804,0.0002,70.0809,0,267.069,323.622,326.663,1083.963,0,0
Thickness (mm),20,22,20.94573796,139.476025,-9.526E-05,0.04248494,1.000032,1.000022,-1.562804,0,70.0948,0,267.065,323.669,326.712,1083.983,0,0
Surface area (cm²),88.4,23,20.94926424,138.937449,0.00015822,0.04472195,0.999992,0.999986,-1.562804,-0.0001,70.1081,0,267.053,323.689,326.731,1083.998,0,0
Sponsor,,24,20.95021508,139.572085,0.00027639,0.04365845,1.00003,1.000034,-1.562804,0,70.1104,0,267.081,323.677,326.747,1083.978,0,0
Manufacturer,,25,20.94847611,141.631625,0.00014056,0.04195725,1.000029,1.000032,-1.562804,0.0001,70.0931,0,267.08,323.702,326.741,1086.701,0,0
Test start time (s),78,26,20.94406456,140.906368,-5.28E-05,0.0410414,0.999989,0.999988,-1.562804,-0.0002,70.0944,0,267.076,323.673,326.718,1084.637,0,0
Time to ignition (s),24,27,20.94298282,140.570325,-0.00013375,0.04151234,0.999981,1.000003,-1.562804,0.0004,70.1076,0,267.069,323.65,326.685,1083.961,0,0
Time to flameout (s),2218,28,20.94660622,142.932391,-5.5E-05,0.04378168,1.000008,1.000019,-1.562804,0.0001,70.1148,0,267.071,323.62,326.642,1083.946,0,0
End of test criterion,ASTM E 1354,29,20.94952944,143.550563,0.00013864,0.0449979,1.000035,1.000028,-1.562804,-0.0001,70.1147,0,267.1,323.552,326.595,1083.941,0,0
User EOT time (s),,30,20.95010236,131.654219,0.00027086,0.0431598,1.00003,1.000021,-1.562804,-0.0001,70.1123,0,267.11,323.532,326.592,1083.951,0,0
MLR EOT mass (g/m²),150,31,20.94796945,135.329007,0.00011296,0.04166603,1.000025,1.000047,-1.562804,-0.0002,70.1118,0,267.094,323.558,326.643,1083.951,0,0
MLR EOT time period (s),60,32,20.94333438,137.980478,-6.201E-05,0.04100087,1.000049,1.000039,-1.562804,0,70.1129,0,267.107,323.567,326.645,1083.952,0,0
Truncate graphs at EOT?,No,33,20.94339811,141.543582,-0.00013172,0.04104731,1.000031,1.000016,-1.562804,-0.0001,70.112,0,267.109,323.55,326.638,1083.949,0,0
Smooth data?,No,34,20.94723924,141.944605,-7.963E-05,0.04259636,1.000011,0.999994,-1.562804,0,70.1128,0,267.106,323.577,326.609,1083.922,0,0
Correct O2 for pressure?,No,35,20.94982407,140.144353,0.00017524,0.04398806,0.999996,1.000008,-1.562804,-0.0002,70.1131,0,267.124,323.535,326.602,1083.89,0,0
,,36,20.94993724,141.485251,0.0002609,0.04315492,1.000019,1.000033,-1.562804,0.0001,70.1164,0,267.139,323.552,326.648,1083.879,0,0
Specifications: apparatus,,37,20.94706549,135.120081,2.058E-05,0.04142756,1.000008,1.000015,-1.562804,-0.0001,70.1139,0,267.136,323.621,326.718,1088.117,0,0
C-factor (SI units),0.041884,38,20.9427501,142.158431,-0.00010251,0.04097528,1.000023,1.000026,-1.562804,-0.0002,70.1142,0,267.127,323.637,326.717,1089.549,0,0
OD correction factor,0.97963,39,20.94401606,140.10731,-0.00013506,0.04178744,1.000018,1.000021,-1.562804,-0.0001,70.1134,0,267.109,323.625,326.702,1084.965,0,0
Duct diameter (m),0.114,40,20.9478774,142.01343,-2.217E-05,0.04418948,1.000012,1.000017,-1.562804,0.0026,70.1164,0,267.124,323.635,326.749,1083.842,0,0
O2 delay time (s),12,41,20.95164579,142.031501,0.00022718,0.04442787,1.000003,0.999998,-1.562804,0.0005,70.1139,0,267.133,323.63,326.711,1083.83,0,0
CO2 delay time (s),12,42,20.95163675,140.649451,0.0002407,0.04282105,0.999996,0.999999,-1.562804,0.0001,70.1153,0,267.128,323.605,326.693,1083.809,0,0
CO delay time (s),12,43,20.94846154,141.234682,3.499E-05,0.04131679,1.000019,1.000014,-1.562804,-0.0001,70.1136,0,267.141,323.61,326.68,1083.787,0,0
,,44,20.94448107,138.170159,-0.00011745,0.04054386,0.999996,0.999975,-1.562804,0.0001,70.1164,0,267.139,323.586,326.671,1083.772,0,0
Laboratory,,45,20.94654511,141.141855,-0.00012777,0.04144856,0.999984,0.999992,-1.562804,0.0004,70.116,0,267.128,323.623,326.718,1083.748,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.95033652,144.263684,-1.804E-05,0.04356203,0.999961,0.999952,-1.562804,0,70.1071,0,267.132,323.659,326.778,1083.72,0,0
Operator,Michael Heck,47,20.95216157,143.236931,0.00024344,0.04315114,0.999976,0.999973,-1.562804,0,70.1116,0,267.135,323.699,326.811,1083.704,0,0
Filename,C:\CC5\DATA\24060019.CSV,48,20.95120793,135.87413,0.0002152,0.04226076,0.999998,0.999992,-1.562804,0.001,70.1098,0,267.142,323.709,326.78,1082.949,0,0
Report name,Fencing_Composites,49,20.9475907,140.758584,-2.502E-05,0.04118188,0.999998,0.999991,-1.562804,0,70.1048,0,267.142,323.664,326.746,1081.037,0,0
,,50,20.94447836,136.825114,-0.00013258,0.04137865,0.999991,0.999971,-1.562804,-0.0001,70.1113,0,267.141,323.6,326.668,1082.118,0,0
,,51,20.94729461,137.738235,-0.00010315,0.04249838,0.999985,0.999982,-1.562804,0.0001,70.1044,0,267.152,323.561,326.659,1082.445,0,0
Pre-test conditions,,52,20.95079747,138.750987,4.502E-05,0.04473142,1.000023,1.000015,-1.562804,0.0002,70.1013,0,267.151,323.566,326.675,1082.437,0,0
Ambient temperature (°C),20.9,53,20.95075559,137.712372,0.00024621,0.04429547,1.000027,1.000044,-1.562804,-0.0001,70.0913,0,267.156,323.592,326.719,1082.462,0,0
Barometric pressure (Pa),99300,54,20.94885603,138.394615,0.00017417,0.04232964,1.000056,1.000048,-1.562804,-0.0004,70.0879,0,267.151,323.566,326.684,1082.48,0,0
Relative humidity (%),49.8,55,20.94484861,142.855808,-4.868E-05,0.04110773,1.000034,1.000033,-1.562804,-0.0003,70.0844,0,267.135,323.569,326.668,1082.517,0,0
,,56,20.94282433,144.7701,-0.00013469,0.04122322,1.000032,1.000033,-1.562804,0.0002,70.0815,0,267.16,323.564,326.683,1082.585,0,0
,,57,20.94762163,141.467589,-9.088E-05,0.04314178,1.000054,1.00004,-1.562804,0.002,70.0918,0,267.155,323.603,326.702,1082.658,0,0
Conditioning,,58,20.95123099,135.418463,4.783E-05,0.04487713,1.000066,1.000064,-1.562804,0.0019,70.0759,0,267.15,323.649,326.777,1082.745,0,0
Conditioned? {Y/N},Yes,59,20.95209334,142.38422,0.00025551,0.04377412,1.000076,1.00008,-1.562804,0.0025,70.0814,0,267.171,323.675,326.789,1082.864,0,0
Conditioning temperature (°C),22,60,20.95021548,140.121195,0.00013251,0.04191572,1.000073,1.000075,-1.562804,0.0004,70.0869,0,267.157,323.679,326.753,1082.982,0,0
Conditioning RH (%),23,61,20.94583528,136.741608,-7.359E-05,0.04105241,1.000094,1.000107,-1.562804,0.0012,70.0963,0,267.169,323.637,326.714,1083.096,0,0
,,62,20.94515101,139.216575,-0.00013812,0.04142562,1.000119,1.000125,-1.562804,0.0005,70.0637,0,267.19,323.599,326.635,1083.188,0,0
Data collected,,63,20.94883474,140.39081,-5.235E-05,0.04352074,1.000071,1.000071,-1.562804,-0.0001,70.074,0,267.189,323.567,326.637,1085.974,0,0
CO/CO2 data collected?,Yes,64,20.95157403,134.691202,0.00010338,0.04500816,1.000045,1.00005,-1.562804,0,70.0599,0,267.183,323.574,326.67,1083.928,0,0
Mass data collected?,Yes,65,20.95195787,138.748438,0.00020662,0.04301594,1.00008,1.000079,-1.562804,-0.0002,70.0805,0,267.193,323.58,326.688,1083.406,0,0
Smoke data collected?,Yes,66,20.95111794,141.709198,0.00011848,0.0417217,1.00005,1.000048,-1.562804,0.0004,70.056,0,267.188,323.576,326.683,1083.897,0,0
Soot mass data collected?,No,67,20.9469122,139.960644,-8.289E-05,0.04108916,1.000053,1.000044,-1.562804,0.0001,70.0857,0,267.208,323.549,326.591,1082.867,0,0
Soot mass ratio (1:x),N/A,68,20.94762303,138.557458,-0.0001403,0.0413685,1.000043,1.000039,-1.562804,-0.0001,70.0327,0,267.188,323.523,326.606,1081.123,0,0
Soot mass (g),N/A,69,20.95146212,141.732778,-3.108E-05,0.04393032,1.000042,1.000035,-1.562804,0.0012,70.056,0,267.188,323.537,326.644,1078.584,0,0
,,70,20.95265537,138.554469,0.00013362,0.04509464,1.000038,1.000034,-1.562804,0.0003,70.0352,0,267.195,323.587,326.676,1079.707,0,0
Comments,,71,20.95221418,140.474968,0.00023381,0.04321212,1.000051,1.000044,-1.562804,-0.0001,70.0634,0,267.208,323.557,326.655,1081.999,0,0
Pre-test comments,,72,20.94896274,138.824702,3.576E-05,0.04139638,1.000033,1.000041,-1.562804,0.0003,70.0759,0,267.193,323.515,326.574,1086.601,0,0
After-test comments,,73,20.94465976,140.713835,-0.00011144,0.04104174,1.000031,1.000034,-1.562804,0.0018,70.0694,0,267.189,323.459,326.521,1081.657,0,0
,,74,20.94635929,141.608013,-0.00013818,0.04172331,1.000035,1.000053,-1.562804,0.0004,70.0395,0,267.186,323.37,326.396,1083.573,0,0
,,75,20.95011106,139.301767,-9.1E-07,0.04431696,1.000041,1.000058,-1.562804,0.0006,70.0382,0,267.196,323.35,326.413,1079.823,0,0
