General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96136893,107.997411,0.00280187,0.05338494,0.995575,0.999792,44.037848,-0.0037,102.2781,0,271.13,331.245,335.794,1136.586,0,0
Standard used,ISO 5660-1,1,20.95616807,109.252598,0.0023676,0.05115423,0.998628,1.000301,44.037848,-0.0011,102.2758,0,271.143,331.226,335.822,1136.556,0,0
Date of test,05/07/2018,2,20.9509672,110.507785,0.00193332,0.04892351,1.001681,1.00081,44.037848,0.0015,102.2736,0,271.156,331.207,335.851,1136.526,0,0
Time of test,11:10,3,20.94581364,109.883924,0.001672,0.04837695,1.000701,1.00142,44.037848,0.0018,102.2732,0,271.169,331.22,335.903,1131.965,0,0
Heat flux (kW/m²),50,4,20.94776322,108.933165,0.00162272,0.0493321,1.00133,1.001895,44.037848,0,102.2742,0,271.173,331.265,335.941,1131.102,0,0
Nominal duct flow rate (l/s),24,5,20.95135826,110.27256,0.00170908,0.05132125,1.00191,1.002399,44.037848,0.0009,102.2758,0,271.169,331.279,335.978,1135.525,0,0
Sampling interval (s),1,6,20.95320625,106.788467,0.00185007,0.05115695,1.002913,1.002752,44.037848,0.0014,102.2745,0,271.162,331.296,335.972,1136.468,0,0
Separation (mm),60,7,20.95253677,110.243559,0.00168153,0.0497007,1.002335,1.003245,44.037848,0.001,102.2741,0,271.169,331.263,335.943,1136.365,0,0
Orientation,Horizontal,8,20.94882459,108.240966,0.00135898,0.04849426,1.003873,1.003677,44.037848,0.0032,102.275,0,271.18,331.253,335.96,1136.138,0,0
Edge frame?,Yes,9,20.94396269,112.265047,0.00117332,0.04859811,1.00344,1.004066,44.037848,-0.0002,102.277,0,271.182,331.258,335.972,1135.933,0,0
Grid?,No,10,20.94656577,112.126786,0.00120405,0.05050774,1.004545,1.00445,44.037848,-0.0009,102.2761,0,271.169,331.254,335.929,1135.848,0,0
Non-scrubbed?,Yes,11,20.94996863,106.017969,0.00145312,0.05224987,1.004428,1.004867,44.037848,-0.0014,102.275,0,271.191,331.231,335.902,1135.8,0,0
Substrate used? {Y/N},No,12,20.9529309,109.574099,0.00169814,0.05132134,1.005738,1.005243,44.037848,-0.0002,102.2753,0,271.168,331.222,335.893,1135.749,0,0
Substrate,none,13,20.95206786,109.697542,0.00162748,0.04957939,1.005262,1.005634,44.037848,-0.0006,102.2763,0,271.192,331.263,335.99,1135.779,0,0
Additional specimen preparation details,,14,20.94823844,108.223574,0.00146599,0.04840429,1.005994,1.005945,44.037848,-0.0004,102.2754,0,271.18,331.279,335.911,1135.86,0,0
,,15,20.94573265,107.396212,0.00139155,0.04836597,1.006193,1.006248,44.037848,-0.0007,102.273,0,271.189,331.245,335.85,1135.906,0,0
Specimen,,16,20.9490948,109.259184,0.00144806,0.05043437,1.006751,1.00652,44.037848,0.0001,102.2752,0,271.184,331.2,335.82,1135.97,0,0
Sample description,bare lumber_180705,17,20.95239801,106.419483,0.00160541,0.05224566,1.006587,1.006777,44.037848,-0.0026,102.278,0,271.179,331.216,335.916,1136.037,0,0
Material name/ID,bare lumber_180705,18,20.95330527,102.357922,0.00172579,0.05047574,1.007644,1.007015,44.037848,-0.002,102.2751,0,271.179,331.284,336.015,1136.089,0,0
Specimen number,,19,20.95158646,104.977977,0.00147569,0.0481681,1.007532,1.007177,44.037848,-0.0005,102.2758,0,271.193,331.352,336.096,1136.138,0,0
E (MJ/kg),13.1,20,20.94702023,108.249265,0.0013134,0.04746297,1.006923,1.007355,44.037848,-0.0009,102.2761,0,271.182,331.398,336.191,1136.178,0,0
