General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93659867,116.3193,0.00029865,0.04126086,0.991878,1.076442,-1.692392,-0.0008,101.6604,0,273.118,328.191,330.329,1058.131,0,0
Standard used,ISO 5660-1,1,20.94380779,115.69015,0.00067145,0.04493242,1.015001,1.0457,-1.692392,-0.001,101.6634,0,273.134,328.242,330.383,1061.441,0,0
Date of test,06/04/2021,2,20.95101691,115.061,0.00104424,0.04860398,1.038124,1.014959,-1.692392,-0.0013,101.6664,0,273.15,328.293,330.437,1064.751,0,0
Time of test,13:16,3,20.95369519,116.471847,0.00140207,0.04890349,1.008129,1.040175,-1.692392,0,101.6649,0,273.151,328.313,330.457,1064.676,0,0
Heat flux (kW/m²),50,4,20.9531126,114.084945,0.00148672,0.04691684,1.050239,1.098901,-1.692392,-0.0008,101.6654,0,273.133,328.325,330.494,1061.251,0,0
Nominal duct flow rate (l/s),24,5,20.94925902,113.778468,0.00140929,0.04558913,1.059604,1.064034,-1.692392,0.0001,101.6654,0,273.142,328.371,330.571,1060.423,0,0
Sampling interval (s),1,6,20.94598793,113.43708,0.00126073,0.04526314,1.023531,1.015568,-1.692392,-0.0011,101.664,0,273.153,328.402,330.606,1060.434,0,0
Separation (mm),25,7,20.94879115,116.045128,0.00118528,0.04633467,1.0202,0.993019,-1.692392,0.0003,101.665,0,273.142,328.42,330.617,1060.482,0,0
Orientation,Vertical,8,20.95223847,114.782973,0.00132479,0.04863716,1.026434,1.051209,-1.692392,-0.001,101.6653,0,273.157,328.402,330.605,1060.485,0,0
Edge frame?,Yes,9,20.95377338,118.589657,0.00145302,0.04893586,0.988069,1.000222,-1.692392,-0.0015,101.6661,0,273.143,328.425,330.566,1060.507,0,0
Grid?,No,10,20.95273578,115.21479,0.00130896,0.04654277,1.038439,1.017933,-1.692392,0.0017,101.6645,0,273.146,328.412,330.585,1060.516,0,0
Non-scrubbed?,Yes,11,20.94695791,116.669632,0.00107881,0.04531464,1.039312,1.031101,-1.692392,-0.0002,101.6651,0,273.143,328.42,330.605,1060.542,0,0
Substrate used? {Y/N},No,12,20.94439517,114.722649,0.00094263,0.04541279,1.0399,1.063868,-1.692392,0.0007,101.6646,0,273.15,328.41,330.623,1060.536,0,0
Substrate,none,13,20.9473782,114.42638,0.00098972,0.04745005,0.969655,0.980727,-1.692392,0.0009,101.6625,0,273.152,328.427,330.648,1060.564,0,0
Additional specimen preparation details,,14,20.95078782,116.509996,0.00126337,0.04901176,1.066528,1.100668,-1.692392,0.0006,101.6618,0,273.157,328.438,330.673,1060.66,0,0
,,15,20.95050207,114.674417,0.00141598,0.04860938,1.058777,1.069235,-1.692392,0.0001,101.6646,0,273.161,328.444,330.635,1060.769,0,0
Specimen,,16,20.94817576,114.567912,0.00122534,0.0460436,0.992418,0.992974,-1.692392,-0.0017,101.6635,0,273.146,328.428,330.601,1060.832,0,0
Sample description,PVC-vertical-A,17,20.94354752,114.636634,0.00107978,0.04515691,0.959466,0.996378,-1.692392,0.0021,101.6643,0,273.163,328.398,330.571,1060.853,0,0
Material name/ID,PVC-vertical-A,18,20.94280632,113.898201,0.00106897,0.04607572,1.027743,1.042597,-1.692392,0.0011,101.6629,0,273.155,328.406,330.571,1060.866,0,0
Specimen number,,19,20.94639126,110.898047,0.00121435,0.04782877,1.007247,1.047741,-1.692392,0.0006,101.665,0,273.166,328.407,330.636,1060.879,0,0
E (MJ/kg),13.1,20,20.94936667,110.982087,0.00159409,0.04899303,1.005916,1.057443,-1.692392,0.0025,101.6646,0,273.162,328.441,330.672,1060.874,0,0
Initial mass (g),44.6,21,20.94980904,112.228775,0.00177203,0.04754797,1.115988,1.138726,-1.692392,0.0009,101.6636,0,273.171,328.445,330.687,1060.887,0,0
Thickness (mm),20,22,20.94742722,115.004073,0.00170186,0.04587782,1.143387,1.111338,-1.692392,-0.0007,101.6634,0,273.192,328.427,330.653,1060.828,0,0
Surface area (cm²),88.4,23,20.9428878,115.441734,0.00158995,0.04522375,1.088395,1.096413,-1.692392,-0.0019,101.6639,0,273.178,328.427,330.645,1060.696,0,0
Sponsor,,24,20.94341616,113.518318,0.00152535,0.04605252,1.057182,1.02525,-1.692392,-0.0021,101.6645,0,273.189,328.435,330.696,1063.29,0,0
Manufacturer,,25,20.94708364,114.620399,0.00153742,0.04837915,1.0966,1.119655,-1.692392,-0.0013,101.6649,0,273.188,328.469,330.761,1061.238,0,0
Test start time (s),102,26,20.94960122,112.949346,0.00156321,0.04905654,1.088625,1.088496,-1.692392,0.0005,101.6655,0,273.201,328.506,330.8,1060.429,0,0
Time to ignition (s),676,27,20.94962955,113.228155,0.00143057,0.04702471,1.054463,1.027366,-1.692392,-0.0005,101.6636,0,273.192,328.551,330.805,1060.369,0,0
Time to flameout (s),563,28,20.94666641,114.400921,0.00111961,0.04546782,1.084993,1.041767,-1.692392,0.0014,101.6633,0,273.186,328.563,330.862,1060.379,0,0
End of test criterion,ISO 5660-1:2002,29,20.94243219,114.204522,0.00095805,0.04520265,1.104014,1.065469,-1.692392,0.0004,101.6631,0,273.193,328.607,330.93,1060.384,0,0
User EOT time (s),,30,20.9440163,113.690502,0.00092923,0.04614812,1.120157,1.097925,-1.692392,-0.0004,101.6628,0,273.193,328.648,330.968,1060.439,0,0
MLR EOT mass (g/m²),150,31,20.9477359,114.834991,0.00109945,0.04839728,1.021865,0.97812,-1.692392,-0.0001,101.6643,0,273.2,328.669,330.977,1060.49,0,0
MLR EOT time period (s),60,32,20.94977777,113.602591,0.00142112,0.04878085,0.972236,0.946482,-1.692392,0.0011,101.6644,0,273.193,328.673,330.95,1060.518,0,0
Truncate graphs at EOT?,No,33,20.94924048,113.660042,0.00144628,0.04715859,1.013391,1.035013,-1.692392,0.001,101.6631,0,273.19,328.65,330.932,1063.269,0,0
Smooth data?,No,34,20.94592417,112.323271,0.00124874,0.04552159,1.010438,1.02434,-1.692392,0.0001,101.6632,0,273.215,328.623,330.953,1061.302,0,0
Correct O2 for pressure?,No,35,20.94229665,111.224498,0.00115892,0.04525445,1.046011,1.075342,-1.692392,-0.0014,101.6631,0,273.209,328.635,330.987,1060.648,0,0
,,36,20.94474242,111.864586,0.00118943,0.04671843,0.947118,0.9231,-1.692392,0.0004,101.663,0,273.213,328.668,331.002,1060.754,0,0
Specifications: apparatus,,37,20.9483757,110.516359,0.00135972,0.04888731,0.956006,0.947385,-1.692392,0.0022,101.6641,0,273.195,328.692,331.017,1060.833,0,0
C-factor (SI units),0.046886,38,20.94993016,113.108858,0.00161576,0.04844431,0.969207,0.990225,-1.692392,0.0028,101.6659,0,273.202,328.669,331.01,1060.761,0,0
OD correction factor,0.97963,39,20.94887441,114.507552,0.00159901,0.04684011,1.001966,1.035916,-1.692392,0.0013,101.6637,0,273.205,328.657,331.012,1056.545,0,0
Duct diameter (m),0.114,40,20.94475245,114.450581,0.00153157,0.04542674,1.059206,1.074434,-1.692392,-0.0004,101.6628,0,273.208,328.654,331.031,1055.455,0,0
O2 delay time (s),0,41,20.94230184,112.690353,0.00153206,0.04530906,1.032264,1.023756,-1.692392,-0.0007,101.6614,0,273.194,328.671,331.045,1055.506,0,0
CO2 delay time (s),0,42,20.94551276,110.35607,0.00163548,0.04697042,1.041596,1.062655,-1.692392,-0.0023,101.6606,0,273.195,328.693,331.056,1059.66,0,0
CO delay time (s),0,43,20.9487953,116.973589,0.00181507,0.04900513,1.07875,1.09755,-1.692392,-0.0038,101.6604,0,273.213,328.717,331.076,1060.767,0,0
,,44,20.95097039,115.551266,0.00201823,0.04795237,1.146537,1.106753,-1.692392,-0.0016,101.6622,0,273.196,328.707,331.057,1060.791,0,0
Laboratory,,45,20.95019912,117.656775,0.00181413,0.04592886,1.051109,1.07406,-1.692392,-0.0024,101.6643,0,273.217,328.697,331.079,1060.748,0,0
Laboratory name,FTT Cone - NIST,46,20.94593784,115.553359,0.00162545,0.04514728,1.090405,1.128818,-1.692392,-0.0011,101.6623,0,273.19,328.721,331.141,1060.657,0,0
