General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9345127,121.36901,0.00133671,0.04280086,1.006252,1.004598,-0.740697,0.0002,101.8092,0,269.831,310.603,311.914,834.152,0,0
Standard used,ISO 5660-1,1,20.94330539,118.402668,0.00151703,0.04538953,1.005766,1.004833,-0.740697,-0.0002,101.8109,0,269.855,310.577,311.891,834.234,0,0
Date of test,12/12/2018,2,20.95209807,115.436327,0.00169735,0.0479782,1.00528,1.005067,-0.740697,-0.0005,101.8125,0,269.879,310.552,311.868,834.316,0,0
Time of test,10:35,3,20.95485792,115.065984,0.00181537,0.04778118,1.005227,1.005122,-0.740697,-0.0002,101.813,0,269.885,310.545,311.906,834.4,0,0
Heat flux (kW/m²),20,4,20.95567017,116.026809,0.0016799,0.04618421,1.005723,1.005113,-0.740697,-0.0004,101.811,0,269.878,310.573,311.932,837.088,0,0
Nominal duct flow rate (l/s),24,5,20.95267079,115.87176,0.00146904,0.04473474,1.006183,1.005314,-0.740697,-0.0003,101.8115,0,269.874,310.62,311.976,835.172,0,0
Sampling interval (s),1,6,20.94926087,117.309135,0.00133707,0.04524891,1.006446,1.005419,-0.740697,0.0003,101.8107,0,269.87,310.653,311.978,834.597,0,0
Separation (mm),25,7,20.95199717,115.602352,0.00130867,0.04736178,1.005595,1.00549,-0.740697,0,101.8118,0,269.88,310.648,311.984,834.686,0,0
Orientation,Vertical,8,20.95551311,115.492152,0.00145042,0.04910166,1.00557,1.00581,-0.740697,-0.0004,101.8095,0,269.859,310.626,311.949,834.781,0,0
Edge frame?,Yes,9,20.95690455,112.737766,0.00158263,0.04825574,1.006138,1.006008,-0.740697,-0.0004,101.8083,0,269.866,310.602,311.91,834.855,0,0
Grid?,No,10,20.95560785,119.275038,0.00143018,0.04647093,1.007079,1.006058,-0.740697,-0.0001,101.8093,0,269.856,310.572,311.877,834.93,0,0
Non-scrubbed?,Yes,11,20.95142604,116.201721,0.0012382,0.04530948,1.005757,1.005983,-0.740697,-0.0004,101.8106,0,269.855,310.533,311.811,834.956,0,0
Substrate used? {Y/N},No,12,20.94838546,112.533294,0.00116767,0.04575711,1.006482,1.006111,-0.740697,-0.0004,101.8084,0,269.87,310.502,311.738,834.989,0,0
Substrate,none,13,20.94914202,113.417268,0.00116687,0.04766285,1.006264,1.006259,-0.740697,0,101.8086,0,269.883,310.455,311.69,837.6,0,0
Additional specimen preparation details,,14,20.95037967,117.335139,0.00132088,0.04925944,1.005731,1.006287,-0.740697,-0.0004,101.8067,0,269.886,310.382,311.637,835.633,0,0
,,15,20.95099829,115.468798,0.00148817,0.04807471,1.006109,1.006298,-0.740697,-0.0003,101.8081,0,269.886,310.357,311.599,835.054,0,0
Specimen,,16,20.94924418,114.512579,0.00135207,0.04603673,1.006618,1.006357,-0.740697,-0.0002,101.8096,0,269.876,310.327,311.564,835.023,0,0
Sample description,Uncoated red cedar 20 kW/m2 No3,17,20.94474128,118.415382,0.00121621,0.04520817,1.007172,1.006484,-0.740697,-0.0003,101.8104,0,269.859,310.309,311.536,835.022,0,0
Material name/ID,Uncoated red cedar 20 kW/m2 No3,18,20.94405063,115.034595,0.00122879,0.04580987,1.006998,1.006638,-0.740697,0.0001,101.8105,0,269.87,310.333,311.584,834.986,0,0
Specimen number,,19,20.9476066,115.886533,0.00137994,0.04681613,1.006803,1.006631,-0.740697,-0.0001,101.8105,0,269.859,310.368,311.608,835.023,0,0
E (MJ/kg),13.1,20,20.95100842,112.82948,0.00175035,0.04883948,1.007441,1.006817,-0.740697,-0.0002,101.8102,0,269.87,310.4,311.635,835.035,0,0
Initial mass (g),50,21,20.95193182,117.278271,0.00196073,0.04814775,1.007959,1.007135,-0.740697,0,101.811,0,269.878,310.419,311.638,835.079,0,0
Thickness (mm),12.5,22,20.9487656,115.611493,0.00185894,0.0461949,1.007773,1.007231,-0.740697,0,101.8119,0,269.868,310.42,311.635,835.114,0,0
Surface area (cm²),88.4,23,20.94399266,115.193146,0.00167939,0.04525804,1.006956,1.007239,-0.740697,0,101.8095,0,269.874,310.367,311.613,835.097,0,0
Sponsor,,24,20.94450327,113.854848,0.0015598,0.04608906,1.007882,1.007536,-0.740697,-0.0003,101.8104,0,269.86,310.371,311.584,837.263,0,0
Manufacturer,,25,20.94809562,115.843772,0.00155057,0.04809808,1.008315,1.007764,-0.740697,0,101.8105,0,269.851,310.343,311.542,838.018,0,0
Test start time (s),74,26,20.95060154,116.646143,0.0016883,0.04894667,1.007654,1.007741,-0.740697,-0.0004,101.8086,0,269.857,310.328,311.518,837.026,0,0
Time to ignition (s),,27,20.95069077,113.967885,0.00172806,0.04756531,1.007516,1.007786,-0.740697,-0.0002,101.8103,0,269.852,310.324,311.528,835.567,0,0
Time to flameout (s),,28,20.94777383,115.598492,0.00147671,0.04556136,1.00811,1.008134,-0.740697,0,101.8097,0,269.842,310.307,311.505,835.222,0,0
End of test criterion,ISO 5660-1:2002,29,20.94348511,114.297153,0.00139832,0.04515264,1.009039,1.008342,-0.740697,-0.0002,101.8106,0,269.859,310.311,311.499,835.214,0,0
User EOT time (s),,30,20.9451406,113.587883,0.00141296,0.04658247,1.009075,1.008578,-0.740697,0,101.8108,0,269.874,310.3,311.488,835.213,0,0
MLR EOT mass (g/m²),150,31,20.94888586,115.924109,0.00153981,0.04847794,1.009382,1.008934,-0.740697,-0.0001,101.8097,0,269.852,310.282,311.457,835.169,0,0
MLR EOT time period (s),60,32,20.95092149,113.912184,0.00171857,0.04879223,1.009868,1.009172,-0.740697,-0.0004,101.8103,0,269.841,310.276,311.433,835.112,0,0
Truncate graphs at EOT?,No,33,20.95038022,114.269342,0.00156037,0.04686859,1.009967,1.009316,-0.740697,0,101.8113,0,269.853,310.249,311.397,835.02,0,0
Smooth data?,No,34,20.9470116,117.577087,0.00130751,0.04500552,1.009256,1.009498,-0.740697,-0.0003,101.8093,0,269.835,310.224,311.362,834.94,0,0
Correct O2 for pressure?,No,35,20.9448175,117.225114,0.00118071,0.0445325,1.009423,1.009728,-0.740697,0,101.8107,0,269.861,310.189,311.301,834.913,0,0
,,36,20.94775891,114.143654,0.00112708,0.04592842,1.010301,1.009889,-0.740697,0.0001,101.8109,0,269.839,310.121,311.227,834.877,0,0
Specifications: apparatus,,37,20.95131447,113.69069,0.00129209,0.04794614,1.010341,1.010118,-0.740697,0,101.8111,0,269.835,310.077,311.18,834.898,0,0
C-factor (SI units),0.044978,38,20.95300278,112.648195,0.00154447,0.04779371,1.010032,1.010313,-0.740697,0.0001,101.8101,0,269.823,310.038,311.159,834.916,0,0
OD correction factor,0.97963,39,20.95203002,118.37083,0.00154963,0.04652023,1.010658,1.010575,-0.740697,-0.0003,101.8104,0,269.822,310.05,311.128,834.944,0,0
Duct diameter (m),0.114,40,20.94801866,119.700821,0.00141957,0.04536063,1.011065,1.01057,-0.740697,-0.0004,101.8113,0,269.829,310.022,311.092,834.981,0,0
O2 delay time (s),0,41,20.94533192,117.378666,0.00139315,0.04501225,1.010945,1.010844,-0.740697,-0.0001,101.8115,0,269.849,310.01,311.07,835.038,0,0
CO2 delay time (s),0,42,20.9484528,116.6324,0.00148564,0.04640229,1.010511,1.010987,-0.740697,0.0001,101.8115,0,269.847,309.988,311.048,832.369,0,0
CO delay time (s),0,43,20.95186862,116.554265,0.00170457,0.04832924,1.011853,1.011097,-0.740697,0.0001,101.8099,0,269.852,309.965,311.002,830.763,0,0
,,44,20.95308957,117.142147,0.00184856,0.04738395,1.012683,1.011276,-0.740697,0,101.8098,0,269.837,309.946,311.004,834.245,0,0
Laboratory,,45,20.95175087,114.956113,0.00164799,0.04552944,1.011775,1.011394,-0.740697,-0.0002,101.8085,0,269.827,309.942,311.032,835.218,0,0
