Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-0.774800221911357,0,0,-0.201157749999993,-22.7554015837096,0,0,0,26.4443166003173,0.115988974235011,24.655573963206,24.9045309207716,0.00288865099530442,0.326770474581948,0,0,-1.29123201164416E-05,0.00105233198910379,-7.78125193456868E-06,0,0,116.22
peak HRR (kW/m²),381.491541156701,1,0.220469214926395,0,0,-0.849849583333334,-96.1368306938161,0,0,0.000110234607463198,26.7592373454746,-0.467439573049872,24.9467683748842,25.2000539042279,-0.0117795024378261,-1.33252290020657,0.00144432549765221,0.163385237290974,-4.16412091771978E-05,0.000312545203632392,0.000406631849459139,0.00020331592472957,0.110234607463198,116.866071
peak EHC (MJ/kg),77.5794620390037,2,2.13183308316636,0,0,-0.48945191666667,-55.3678638763202,0,0,0.00128638575650958,26.7377964629594,-0.938755959348105,24.9273853779244,25.179786614755,-0.0236376747397149,-2.67394510630259,0.00144432549765221,0.163385237290974,-8.69056013944389E-05,-0.000134784940065181,0.00134888214536623,0.00108107292214226,0.643192878254788,117.583336
peak MLR (g/s),0.589429249999998,3,3.03447106202745,0,0,-0.0992649166666742,-11.2290629713432,0,0,0.00386953782910648,26.5010909058936,-0.981228338846323,24.7058066885783,24.9541726159213,-0.0244857413432049,-2.76988024244399,0.00144432549765221,0.163385237290974,-0.000111875364678199,-4.63976995293104E-05,0.00183598048178828,0.00267350423571951,1.28984594303549,117.800424
peak SEA (m²/kg),3721.57659678451,4,0.228148541370559,0.0135537202555894,-63.7623381946662,0.148802916666664,16.8329091251883,-0.000813459822988757,0.00374713208165519,0.00550084763080549,26.8018088534908,-0.375920133667135,24.9850145669292,25.2394619152108,-0.00948802189685258,-1.07330564444034,0.00144432549765221,0.163385237290974,-0.000121045194251875,0.000557584182885522,0.000417189523842313,0.00380008923853481,1.37521190770137,117.821401
peak COY (kg/kg),2.74435618373954,5,-2.12386491170901,-0.158708848569143,-50.7248842988385,0.118298166666669,13.3821455505282,-0.000428031899552031,0.011822950446454,0.00561492190149077,26.6645685944918,-0.238951997582431,24.8587382649609,25.1124111856879,-0.00600066081693151,-0.678807784720759,0.00144432549765221,0.163385237290974,-5.06353889918572E-05,0.00139863336240639,-0.000693530764933855,0.00400868400045596,1.12298438029815,117.579412
peak CO2Y (kg/kg),177.537036769232,6,-2.75509470028695,-0.498799248041553,-201.384036502537,0.0488273333333247,5.52345399698243,-0.000215952134280545,0.015129761589043,0.00561492190149077,26.7760291364097,-0.390012138289571,24.9603000390239,25.2121524254179,-0.00983304547831982,-1.1123354613484,0.00144432549765221,0.163385237290974,-1.0544366844559E-05,0.000738745912361932,-0.00111680448933679,0.00400868400045596,0.935820316915128,117.600875
,,7,-2.43766880834695,-0.227179839955853,92.769385279943,0.0948543333333388,10.7301282051288,-0.000370661306672858,-0.000953243913409237,0.00561492190149077,26.856253888177,0.347997541844293,25.0340200420539,25.2863228511249,0.00879957819447264,0.995427397564779,0.00584411459488853,0.661098936073363,-3.51588311369182E-05,-9.04193159104961E-05,-0.00108139429695076,0.00400868400045596,0.802131700212967,117.455794
Time To Peaks,,8,-0.0995786470095378,-0.00774457838220527,-72.3865549577978,0.113663416666674,12.8578525641034,-0.000505396286473176,-0.00400220888058018,0.00561492190149077,26.869301479636,-0.325284203435034,25.0451172504323,25.2938909124633,-0.00822770315723327,-0.930735651270732,0.0102439036921249,1.15881263485575,-5.74450686911904E-05,-0.000454904735580448,0.000112281146562208,0.00406482457373707,0.701865237686346,117.418385
t peak HRR (s),590,9,0.717654675720146,0.216624576021513,101.81595575443,0.0292860000000002,3.31289592760183,-0.002310448931853,-0.0102639194019551,0.00597374923935084,26.8925911419517,0.117790458426454,25.0634754392192,25.3142921766115,0.00298178208022427,0.337305665183741,0.011734794732237,1.32746546744762,-6.76638074182474E-05,-0.00030058914360566,0.000571716174634935,0.00440682323433564,0.663749915483427,117.257744
