General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94137124,108.033292,0.00052522,0.04439994,0.999599,0.999276,17.817129,0.0052,102.3133,0,270.006,322.718,326.067,1057.382,0,0
Standard used,ISO 5660-1,1,20.94755784,110.471102,0.00084241,0.0474169,0.998999,0.999233,17.817129,0.0034,102.3146,0,270.009,322.715,326.108,1057.367,0,0
Date of test,01/05/2019,2,20.95374444,112.908912,0.0011596,0.05043385,0.998399,0.99919,17.817129,0.0016,102.3159,0,270.012,322.712,326.149,1057.352,0,0
Time of test,10:23,3,20.95448093,112.600006,0.00119221,0.04807932,0.998111,0.999103,17.817129,0.0004,102.3151,0,270.003,322.713,326.193,1057.356,0,0
Heat flux (kW/m²),50,4,20.95140953,111.429307,0.00109455,0.04667808,0.999459,0.999047,17.817129,0.0029,102.3154,0,270.012,322.741,326.205,1057.368,0,0
Nominal duct flow rate (l/s),24,5,20.94744202,111.395842,0.00097254,0.0463439,0.999144,0.998971,17.817129,0.0019,102.316,0,270.011,322.764,326.247,1060.033,0,0
Sampling interval (s),1,6,20.95081113,110.692184,0.00097967,0.0470224,0.997732,0.99884,17.817129,0.0005,102.3146,0,270.003,322.773,326.231,1058.131,0,0
Separation (mm),25,7,20.95493582,114.020271,0.00125351,0.04972194,0.99799,0.99873,17.817129,-0.0018,102.3168,0,270.001,322.748,326.124,1057.388,0,0
Orientation,Horizontal,8,20.95683908,116.745364,0.00159975,0.04967074,0.997572,0.998664,17.817129,-0.002,102.3154,0,270.013,322.693,326.014,1057.357,0,0
Edge frame?,Yes,9,20.95609322,111.106422,0.00157641,0.04753953,0.99719,0.998517,17.817129,-0.0012,102.3164,0,270.027,322.665,326.046,1057.348,0,0
Grid?,No,10,20.95247585,109.325426,0.00148155,0.0464229,0.997285,0.998457,17.817129,0.0012,102.3161,0,270.012,322.691,326.082,1057.357,0,0
Non-scrubbed?,Yes,11,20.94929651,107.85662,0.00138583,0.04626057,0.997365,0.998294,17.817129,-0.0013,102.3184,0,270.026,322.715,326.08,1057.299,0,0
Substrate used? {Y/N},No,12,20.95045231,108.050019,0.00132569,0.04729648,0.996919,0.998217,17.817129,-0.0026,102.3171,0,270.028,322.721,326.068,1057.27,0,0
Substrate,none,13,20.95359672,110.660606,0.00144688,0.04986516,0.996826,0.998051,17.817129,0.0022,102.3191,0,270.011,322.713,326.046,1057.259,0,0
Additional specimen preparation details,,14,20.95499421,113.948106,0.00153668,0.04952255,0.996885,0.997995,17.817129,-0.0021,102.319,0,270.012,322.693,326.04,1057.249,0,0
