General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96341166,110.10313,0.00333682,0.04982736,1.003506,0.998707,-1.057351,0.0022,101.6859,0,270.912,334.421,338.425,1138.036,0,0
Standard used,ISO 5660-1,1,20.95558679,108.234812,0.00299881,0.04782377,1.000964,0.9986,-1.057351,-0.0011,101.6816,0,270.889,334.408,338.39,1134.528,0,0
Date of test,02/08/2018,2,20.94776191,106.366494,0.00266081,0.04582019,0.998422,0.998493,-1.057351,-0.0044,101.6774,0,270.866,334.395,338.355,1131.021,0,0
Time of test,14:04,3,20.94543918,108.433423,0.00252651,0.04573508,0.999007,0.998375,-1.057351,-0.0005,101.6752,0,270.879,334.387,338.371,1130.309,0,0
Heat flux (kW/m²),50,4,20.94887097,108.169648,0.00260299,0.04780213,0.998136,0.998157,-1.057351,0.0026,101.6762,0,270.884,334.388,338.379,1130.322,0,0
Nominal duct flow rate (l/s),24,5,20.95194836,108.249805,0.002724,0.04943399,0.997327,0.998003,-1.057351,0.0013,101.6783,0,270.868,334.389,338.355,1130.334,0,0
Sampling interval (s),1,6,20.9513736,107.358046,0.00282718,0.04810005,0.998611,0.997848,-1.057351,-0.0013,101.6788,0,270.862,334.374,338.308,1130.351,0,0
Separation (mm),60,7,20.94908067,106.033298,0.00270287,0.04671789,0.997044,0.997655,-1.057351,-0.0006,101.6746,0,270.877,334.37,338.296,1130.371,0,0
Orientation,Horizontal,8,20.94442472,111.544495,0.00246233,0.04560912,0.995013,0.997441,-1.057351,0.0012,101.6783,0,270.867,334.324,338.272,1130.354,0,0
Edge frame?,Yes,9,20.94397696,112.850332,0.00237143,0.046074,0.99644,0.997347,-1.057351,0.0018,101.6782,0,270.874,334.32,338.276,1130.354,0,0
Grid?,No,10,20.94750613,109.852157,0.00238671,0.04815401,0.996983,0.997154,-1.057351,0.0023,101.6758,0,270.88,334.332,338.294,1130.33,0,0
Non-scrubbed?,Yes,11,20.95030232,108.065358,0.00261999,0.04904989,0.99603,0.997083,-1.057351,-0.0007,101.6752,0,270.87,334.343,338.326,1130.317,0,0
Substrate used? {Y/N},No,12,20.95217537,108.216322,0.00275377,0.0484476,0.995711,0.996777,-1.057351,-0.0004,101.6791,0,270.873,334.355,338.285,1130.334,0,0
