General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95843156,105.721653,0.0015913,0.04664191,0.997433,0.997913,56.61246,0.0009,100.8468,0,271.768,335.43,339.063,1133.455,0,0
Standard used,ISO 5660-1,1,20.9507843,106.062183,0.00124565,0.04575606,0.997419,0.997597,56.61246,0.0005,100.8448,0,271.784,335.392,338.997,1133.516,0,0
Date of test,17/07/2018,2,20.94313704,106.402714,0.00089999,0.04487022,0.997404,0.997281,56.61246,0.0001,100.8428,0,271.8,335.354,338.931,1133.577,0,0
Time of test,15:36,3,20.94382378,102.427726,0.00076627,0.04598041,0.998025,0.997123,56.61246,-0.0001,100.843,0,271.803,335.328,338.986,1133.605,0,0
Heat flux (kW/m²),50,4,20.94732199,110.407927,0.00081893,0.04832511,0.997021,0.996963,56.61246,0.0007,100.8449,0,271.838,335.357,339.016,1133.648,0,0
Nominal duct flow rate (l/s),24,5,20.94962723,106.10067,0.00102234,0.04861177,0.998182,0.996686,56.61246,0.0006,100.8422,0,271.83,335.368,339.062,1133.66,0,0
Sampling interval (s),1,6,20.94783979,106.034027,0.00101193,0.04653812,0.997187,0.996404,56.61246,0.0001,100.8436,0,271.821,335.396,339.1,1133.684,0,0
Separation (mm),60,7,20.94430797,106.94711,0.00081406,0.04504896,0.997889,0.996131,56.61246,0.0006,100.843,0,271.82,335.411,339.125,1133.7,0,0
Orientation,Horizontal,8,20.94033029,108.682334,0.00073017,0.04505153,0.997377,0.99572,56.61246,0.0008,100.8443,0,271.82,335.428,339.169,1133.744,0,0
Edge frame?,Yes,9,20.94234632,107.546508,0.00074901,0.04678738,0.996821,0.99535,56.61246,0.0009,100.8427,0,271.799,335.444,339.244,1133.768,0,0
Grid?,No,10,20.94506961,107.257752,0.00104652,0.04923913,0.996487,0.995023,56.61246,-0.0029,100.8426,0,271.801,335.447,339.234,1133.771,0,0
Non-scrubbed?,Yes,11,20.94603032,106.088534,0.00138815,0.04894542,0.995803,0.994669,56.61246,-0.0003,100.8441,0,271.795,335.47,339.259,1137.822,0,0
Substrate used? {Y/N},No,12,20.94512745,107.328668,0.00144903,0.0474259,0.995245,0.994353,56.61246,-0.0004,100.8449,0,271.788,335.486,339.266,1138.841,0,0
Substrate,none,13,20.94132567,104.878925,0.00131133,0.04580611,0.994404,0.99406,56.61246,-0.0002,100.8438,0,271.805,335.491,339.267,1134.895,0,0
Additional specimen preparation details,,14,20.93836459,106.541425,0.00121006,0.04570858,0.993792,0.993833,56.61246,0.0011,100.8452,0,271.802,335.499,339.303,1133.869,0,0
,,15,20.94101246,107.372994,0.00122507,0.04652511,0.994731,0.993612,56.61246,0.0011,100.8437,0,271.818,335.514,339.315,1133.925,0,0
Specimen,,16,20.94614864,108.285414,0.00140666,0.04861717,0.993982,0.993336,56.61246,-0.0002,100.8423,0,271.81,335.507,339.303,1133.939,0,0
Sample description,,17,20.94791708,107.263257,0.00153582,0.04813064,0.993609,0.993068,56.61246,0.0005,100.845,0,271.822,335.489,339.252,1133.966,0,0
Material name/ID,,18,20.94776509,109.068015,0.00134207,0.04574979,0.993785,0.992742,56.61246,0.0007,100.8452,0,271.824,335.458,339.207,1134.012,0,0
Specimen number,,19,20.94461411,110.174256,0.0011581,0.04496637,0.99225,0.99242,56.61246,-0.0009,100.8438,0,271.831,335.388,339.076,1134.058,0,0
E (MJ/kg),13.1,20,20.94417481,109.977247,0.00105437,0.04527215,0.991301,0.992094,56.61246,-0.001,100.8463,0,271.819,335.319,339.049,1134.09,0,0
Initial mass (g),55.853,21,20.94780856,107.545094,0.0011047,0.04710604,0.992361,0.991786,56.61246,0.0011,100.8452,0,271.814,335.323,339.063,1134.143,0,0
Thickness (mm),12.5,22,20.95097331,106.85533,0.00122063,0.04871225,0.991983,0.991578,56.61246,-0.0002,100.8434,0,271.829,335.315,339.023,1134.189,0,0
Surface area (cm²),88.4,23,20.9534662,106.634626,0.00133761,0.04704328,0.991269,0.991288,56.61246,0,100.8449,0,271.831,335.302,339.007,1134.223,0,0
Sponsor,,24,20.95218562,107.136459,0.00116604,0.04562601,0.991158,0.990962,56.61246,-0.0016,100.8443,0,271.827,335.281,339.021,1134.232,0,0
Manufacturer,,25,20.94762502,108.268558,0.00094243,0.04484329,0.991665,0.990654,56.61246,0.0002,100.8451,0,271.818,335.292,338.997,1134.269,0,0
Test start time (s),109,26,20.94685929,106.884795,0.0008228,0.04526964,0.990774,0.990365,56.61246,-0.0012,100.8444,0,271.814,335.281,338.99,1134.294,0,0
Time to ignition (s),,27,20.95037978,109.536403,0.00084071,0.04750591,0.990939,0.990098,56.61246,-0.0009,100.8441,0,271.813,335.297,339.048,1134.288,0,0
Time to flameout (s),,28,20.95327885,108.106588,0.00099562,0.04859945,0.989454,0.989605,56.61246,0.0004,100.8436,0,271.815,335.317,339.07,1134.321,0,0
End of test criterion,ISO 5660-1:2002,29,20.95373666,109.805195,0.00105537,0.0470568,0.98974,0.989167,56.61246,-0.0013,100.8445,0,271.809,335.311,339.057,1137.142,0,0
User EOT time (s),,30,20.95276402,108.08513,0.00085117,0.04525406,0.988598,0.988843,56.61246,-0.0023,100.8447,0,271.804,335.314,339.016,1135.083,0,0
MLR EOT mass (g/m²),150,31,20.94862348,110.811249,0.0007559,0.04469644,0.988501,0.988477,56.61246,0.0011,100.8447,0,271.809,335.247,338.908,1134.381,0,0
MLR EOT time period (s),60,32,20.94939436,106.105917,0.00080329,0.04570686,0.988583,0.988011,56.61246,0.001,100.8461,0,271.826,335.194,338.888,1134.421,0,0
Truncate graphs at EOT?,No,33,20.95321624,104.297974,0.00101302,0.04757597,0.988453,0.987682,56.61246,0.0007,100.8466,0,271.816,335.215,338.924,1134.473,0,0
Smooth data?,No,34,20.95551274,109.363033,0.00128995,0.0487881,0.988874,0.98772,56.61246,0.0006,100.8451,0,271.808,335.203,338.928,1133.461,0,0
Correct O2 for pressure?,No,35,20.95536976,109.254486,0.00135746,0.04664932,0.988426,0.987902,56.61246,-0.001,100.8447,0,271.82,335.226,338.947,1137.146,0,0
,,36,20.95261837,106.70606,0.00128714,0.04514818,0.989383,0.988024,56.61246,0.0006,100.8458,0,271.799,335.225,338.973,1135.203,0,0
Specifications: apparatus,,37,20.94838827,105.660018,0.00116385,0.04478911,0.98871,0.988161,56.61246,0.001,100.8437,0,271.788,335.248,339.023,1134.47,0,0
C-factor (SI units),0.045709,38,20.94853448,107.444223,0.00108704,0.04600902,0.989406,0.988347,56.61246,0.0011,100.846,0,271.818,335.268,339.032,1137.229,0,0
OD correction factor,1,39,20.95170869,103.589253,0.00121044,0.04831611,0.989436,0.988544,56.61246,0.0007,100.8446,0,271.818,335.283,339.084,1135.174,0,0
Duct diameter (m),0.114,40,20.953678,103.737642,0.00142229,0.04861666,0.989348,0.988719,56.61246,0.0006,100.8443,0,271.827,335.281,339.092,1134.469,0,0
O2 delay time (s),0,41,20.95314349,109.000748,0.00135,0.04619785,0.988539,0.988933,56.61246,-0.0021,100.846,0,271.822,335.275,339.091,1134.488,0,0
CO2 delay time (s),0,42,20.94953879,105.281626,0.00124014,0.04508209,0.988845,0.989147,56.61246,-0.0035,100.8459,0,271.81,335.284,339.106,1134.522,0,0
CO delay time (s),0,43,20.94610229,105.657082,0.00113476,0.0449553,0.989573,0.989379,56.61246,-0.0004,100.8434,0,271.82,335.301,339.149,1134.479,0,0
,,44,20.94885918,109.049006,0.00115338,0.04623434,0.990062,0.989521,56.61246,-0.002,100.842,0,271.804,335.313,339.168,1134.457,0,0
Laboratory,,45,20.95223656,104.048297,0.0012479,0.04830298,0.989517,0.989682,56.61246,-0.0014,100.8452,0,271.798,335.322,339.203,1134.406,0,0
Laboratory name,FTT Cone - NIST,46,20.95377507,105.456521,0.00137294,0.04845062,0.989941,0.98983,56.61246,0.0004,100.8458,0,271.826,335.322,339.209,1134.395,0,0
