General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95247099,102.734194,0.00185693,0.04747932,0.998133,0.99762,56.837142,0.0011,101.7442,0,270.681,329.113,334.292,1139.708,0,0
Standard used,ISO 5660-1,1,20.95200209,104.052703,0.00189416,0.0483075,0.997619,0.997324,56.837142,0.0011,101.745,0,270.688,329.11,334.289,1139.763,0,0
Date of test,12/07/2018,2,20.95153319,105.371213,0.00193139,0.04913568,0.997106,0.997029,56.837142,0.001,101.7458,0,270.694,329.108,334.285,1139.817,0,0
Time of test,09:59,3,20.95106428,106.689722,0.00196862,0.04996385,0.996593,0.996734,56.837142,0.001,101.7466,0,270.701,329.106,334.282,1139.871,0,0
Heat flux (kW/m²),50,4,20.95059538,108.008231,0.00200585,0.05079203,0.99608,0.996439,56.837142,0.0009,101.7474,0,270.708,329.103,334.279,1139.926,0,0
Nominal duct flow rate (l/s),24,5,20.95213101,107.743386,0.00222753,0.04799763,0.997272,0.996086,56.837142,0.0019,101.7478,0,270.708,329.11,334.253,1139.943,0,0
Sampling interval (s),1,6,20.95089197,107.71442,0.00208121,0.0461895,0.996325,0.995875,56.837142,0.0012,101.7464,0,270.712,329.116,334.238,1139.997,0,0
Separation (mm),60,7,20.94773424,108.321084,0.00187069,0.04602951,0.99512,0.995709,56.837142,0.0001,101.7474,0,270.719,329.138,334.252,1140.05,0,0
Orientation,Horizontal,8,20.94792795,110.089516,0.00175443,0.04699165,0.995718,0.995445,56.837142,0.0007,101.7485,0,270.724,329.141,334.274,1140.091,0,0
Edge frame?,Yes,9,20.95257401,109.970119,0.00176173,0.0485502,0.995283,0.995136,56.837142,0.0003,101.7468,0,270.714,329.146,334.282,1140.145,0,0
Grid?,No,10,20.95579723,106.282902,0.00183647,0.0483232,0.994935,0.994855,56.837142,0.0001,101.746,0,270.688,329.168,334.277,1140.222,0,0
