General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94204336,103.77049,0.00120666,0.04817609,0.994297,0.995564,45.125048,0.0005,102.3563,0,271.988,326.321,330.166,1158.026,0,0
Standard used,ISO 5660-1,1,20.94528392,106.685385,0.00143977,0.04728955,0.994598,0.995511,45.125048,-0.0002,102.356,0,271.985,326.328,330.192,1158.075,0,0
Date of test,20/04/2018,2,20.94852448,109.600279,0.00167289,0.046403,0.9949,0.995459,45.125048,-0.0009,102.3556,0,271.982,326.335,330.218,1158.124,0,0
Time of test,14:09,3,20.94724705,110.878714,0.00143686,0.04457708,0.995213,0.995237,45.125048,-0.0015,102.3566,0,271.986,326.271,330,1158.045,0,0
Heat flux (kW/m²),50,4,20.94277432,110.760012,0.00118915,0.04354753,0.994709,0.995083,45.125048,-0.0013,102.3553,0,271.987,326.108,329.76,1158.082,0,0
Nominal duct flow rate (l/s),24,5,20.94158801,112.234444,0.00107273,0.04381366,0.994707,0.99487,45.125048,-0.0029,102.3552,0,271.998,325.978,329.644,1157.99,0,0
Sampling interval (s),1,6,20.94527639,111.518948,0.00113822,0.04568599,0.994657,0.994569,45.125048,-0.0021,102.3569,0,271.995,325.921,329.451,1157.889,0,0
Separation (mm),60,7,20.94828143,111.608365,0.00129805,0.04742559,0.994017,0.994274,45.125048,0.0005,102.3562,0,271.988,325.807,329.289,1162.24,0,0
Orientation,Horizontal,8,20.94894522,111.47755,0.0014392,0.04604489,0.993653,0.994017,45.125048,0.0023,102.3559,0,271.977,325.712,329.263,1162.796,0,0
Edge frame?,Yes,9,20.94671728,107.448433,0.00130988,0.04402097,0.994297,0.993863,45.125048,0.0024,102.3549,0,271.984,325.735,329.356,1161.334,0,0
Grid?,No,10,20.94222131,108.025248,0.00128277,0.04344573,0.99417,0.993816,45.125048,0.0021,102.3554,0,271.987,325.783,329.483,1158.379,0,0
Non-scrubbed?,Yes,11,20.94230356,107.713081,0.00135035,0.04460907,0.995176,0.994383,45.125048,0.0006,102.3561,0,271.995,325.895,329.603,1157.649,0,0
Substrate used? {Y/N},No,12,20.94603948,109.659058,0.00150436,0.04514783,0.995733,0.994943,45.125048,-0.0001,102.3568,0,271.984,325.998,329.751,1157.596,0,0
Substrate,none,13,20.94859515,109.478361,0.00179271,0.04604905,0.996496,0.995558,45.125048,-0.0016,102.3582,0,271.983,326.033,329.78,1157.532,0,0
Additional specimen preparation details,,14,20.94868998,109.877159,0.00181168,0.04508295,0.996391,0.996155,45.125048,-0.0019,102.358,0,271.986,326.091,329.939,1158.946,0,0
,,15,20.94600345,110.47421,0.00162402,0.04343567,0.997416,0.996699,45.125048,-0.0028,102.3581,0,271.979,326.211,330.178,1157.774,0,0
Specimen,,16,20.94008631,110.247185,0.00146474,0.04310729,0.997934,0.997171,45.125048,-0.0009,102.3598,0,271.991,326.381,330.472,1157.439,0,0
Sample description,Coating A1 1st series 60 mm,17,20.94109205,108.230162,0.00142769,0.04399611,0.997917,0.997564,45.125048,0.0011,102.3591,0,271.983,326.574,330.746,1157.428,0,0
Material name/ID,Coating A1 1st series 60 mm,18,20.94481211,110.976138,0.00155844,0.04675872,0.99842,0.998047,45.125048,0.0022,102.3575,0,271.981,326.697,330.872,1157.41,0,0
Specimen number,,19,20.9468651,110.821161,0.00181511,0.04672548,0.999133,0.998487,45.125048,0.0014,102.3575,0,271.996,326.714,330.953,1157.439,0,0
E (MJ/kg),13.1,20,20.94806346,112.730613,0.00176298,0.04489305,0.999205,0.998894,45.125048,0.0025,102.3589,0,271.985,326.779,330.984,1157.483,0,0
Initial mass (g),43.1271,21,20.94503582,114.672975,0.00153842,0.0437363,0.999741,0.999314,45.125048,0.0028,102.3571,0,271.965,326.763,330.905,1157.572,0,0
Thickness (mm),12.5,22,20.94125303,114.387463,0.00138426,0.04355318,1.00034,0.999743,45.125048,0.003,102.3571,0,271.977,326.68,330.772,1157.655,0,0
Surface area (cm²),88.4,23,20.94485166,109.699753,0.00132421,0.04484517,1.000434,1.000178,45.125048,0.0008,102.3588,0,271.983,326.607,330.685,1160.586,0,0
Sponsor,,24,20.94921136,111.724793,0.00151389,0.04726077,1.000454,1.000477,45.125048,0.0011,102.3592,0,271.965,326.51,330.479,1158.505,0,0
Manufacturer,,25,20.95103315,116.709157,0.00173486,0.04704508,1.001617,1.000856,45.125048,-0.0012,102.3584,0,271.972,326.397,330.319,1157.846,0,0
Test start time (s),103,26,20.95153203,113.989163,0.00161896,0.04474203,1.001414,1.00116,45.125048,0.0004,102.3555,0,271.982,326.326,330.167,1157.685,0,0
Time to ignition (s),,27,20.9480638,118.113718,0.0014556,0.04354916,1.002271,1.001519,45.125048,-0.0015,102.3573,0,271.97,326.28,330.115,1157.653,0,0
Time to flameout (s),,28,20.94525584,112.285863,0.00136792,0.04373946,1.001854,1.001716,45.125048,-0.0012,102.3563,0,271.962,326.228,330.049,1157.633,0,0
End of test criterion,ISO 5660-1:2002,29,20.9483198,112.001944,0.00140951,0.04572333,1.001058,1.001944,45.125048,-0.0001,102.3562,0,271.969,326.141,329.849,1157.622,0,0
User EOT time (s),,30,20.95024651,118.592377,0.00167139,0.047412,1.00187,1.002234,45.125048,0.0018,102.3583,0,271.963,325.954,329.526,1157.417,0,0
MLR EOT mass (g/m²),150,31,20.95106452,116.779434,0.00182847,0.04586296,1.002182,1.002442,45.125048,-0.0021,102.3578,0,271.961,325.783,329.25,1157.409,0,0
MLR EOT time period (s),60,32,20.94961926,114.967045,0.00169085,0.04455209,1.0026,1.00272,45.125048,-0.0029,102.357,0,271.994,325.691,329.272,1161.487,0,0
Truncate graphs at EOT?,No,33,20.94410807,113.383658,0.00144896,0.04362703,1.003021,1.00288,45.125048,-0.0021,102.3527,0,271.993,325.71,329.303,1161.522,0,0
Smooth data?,No,34,20.94178142,113.657015,0.0013016,0.04391363,1.004081,1.003083,45.125048,-0.0008,102.3553,0,272.001,325.736,329.367,1158.147,0,0
Correct O2 for pressure?,No,35,20.94407096,113.866099,0.00127392,0.04545446,1.003977,1.0032,45.125048,-0.0012,102.3552,0,272.006,325.876,329.659,1157.469,0,0
,,36,20.94797388,112.844704,0.0014346,0.04736031,1.003596,1.003281,45.125048,-0.001,102.356,0,272.014,326.049,329.856,1157.524,0,0
Specifications: apparatus,,37,20.94904682,112.597026,0.00146391,0.0459027,1.004071,1.003379,45.125048,-0.0035,102.3547,0,272.014,326.115,329.872,1157.558,0,0
C-factor (SI units),0.045387,38,20.94874443,110.904919,0.00127891,0.04418356,1.004068,1.003483,45.125048,-0.002,102.3548,0,272.021,326.14,329.858,1157.555,0,0
OD correction factor,1,39,20.94459008,114.322681,0.00111959,0.04349589,1.00401,1.003566,45.125048,-0.0017,102.356,0,272.027,326.086,329.783,1157.512,0,0
Duct diameter (m),0.114,40,20.94265494,113.61531,0.00105032,0.044136,1.0036,1.003603,45.125048,-0.0022,102.3554,0,272.022,326.03,329.66,1157.483,0,0
O2 delay time (s),0,41,20.94594611,111.682728,0.00116406,0.04672053,1.003776,1.003671,45.125048,-0.0027,102.356,0,272.04,325.969,329.557,1157.483,0,0
CO2 delay time (s),0,42,20.94865967,111.034039,0.00136157,0.04758155,1.004792,1.003739,45.125048,0.0009,102.3568,0,272.017,325.967,329.614,1157.463,0,0
CO delay time (s),0,43,20.94908419,111.623865,0.00141134,0.04563588,1.004298,1.003847,45.125048,-0.0005,102.3558,0,272.033,326.044,329.792,1157.456,0,0
,,44,20.94646943,109.224207,0.00127095,0.04385225,1.004329,1.003942,45.125048,0.0017,102.3564,0,272.003,326.187,330.077,1157.449,0,0
Laboratory,,45,20.94194472,108.500636,0.00115355,0.04349402,1.003932,1.003991,45.125048,0.002,102.3558,0,272.022,326.376,330.32,1157.429,0,0
Laboratory name,FTT Cone - NIST,46,20.94265641,111.989052,0.00113224,0.04404154,1.004956,1.004083,45.125048,0.0012,102.3542,0,272.036,326.47,330.472,1157.436,0,0
Operator,Shields,47,20.94649962,113.989807,0.00127324,0.04590059,1.005059,1.004113,45.125048,-0.001,102.3526,0,272.012,326.517,330.543,1157.423,0,0
Filename,C:\CC5\DATA\18040010.CSV,48,20.94887989,111.428147,0.00155964,0.04710826,1.004549,1.004157,45.125048,0.003,102.3518,0,272.005,326.608,330.757,1157.37,0,0
Report name,,49,20.94868589,110.276844,0.00163834,0.04606314,1.004691,1.004116,45.125048,0.0009,102.3532,0,272.021,326.726,330.9,1157.375,0,0
,,50,20.94564485,111.439639,0.00148888,0.04450962,1.005235,1.004081,45.125048,-0.001,102.3531,0,272.004,326.825,331.119,1157.358,0,0
,,51,20.94152835,110.283606,0.001444,0.04423593,1.004027,1.004034,45.125048,-0.0011,102.3548,0,271.993,326.92,331.242,1157.348,0,0
Pre-test conditions,,52,20.94349144,109.996655,0.00148616,0.0458351,1.003697,1.004035,45.125048,0.0008,102.3547,0,271.987,326.963,331.241,1157.376,0,0
Ambient temperature (°C),27.8,53,20.94705256,111.028016,0.00170572,0.04753486,1.0036,1.004037,45.125048,0.0011,102.3535,0,272.002,327.003,331.37,1157.434,0,0
Barometric pressure (Pa),102357,54,20.94908446,112.027404,0.00200518,0.04765828,1.004477,1.003911,45.125048,0.0013,102.3549,0,271.994,327.105,331.453,1157.527,0,0
Relative humidity (%),12.6,55,20.94848714,112.065208,0.00203553,0.04607104,1.004756,1.00386,45.125048,0.0031,102.3536,0,271.973,327.066,331.377,1157.626,0,0
,,56,20.94480047,109.944848,0.00182005,0.04463985,1.00446,1.003876,45.125048,0.0017,102.3554,0,271.975,326.995,331.201,1157.695,0,0
,,57,20.94056758,110.474572,0.00168256,0.04528938,1.003219,1.003767,45.125048,0.0026,102.3554,0,271.989,326.896,331.111,1157.733,0,0
Conditioning,,58,20.94224955,111.730843,0.00163912,0.04682464,1.003828,1.003655,45.125048,0.0007,102.3558,0,271.99,326.874,331.122,1157.753,0,0
Conditioned? {Y/N},No,59,20.94571554,111.182256,0.00175808,0.0488592,1.003218,1.003551,45.125048,0.0012,102.3567,0,271.989,326.907,331.167,1157.722,0,0
Conditioning temperature (°C),N/A,60,20.94724341,110.513287,0.0019181,0.04807074,1.003454,1.003426,45.125048,0.0027,102.3585,0,271.989,326.991,331.322,1157.758,0,0
Conditioning RH (%),N/A,61,20.94608581,107.749949,0.00176745,0.04596319,1.0036,1.003273,45.125048,0.0014,102.3594,0,271.978,327.085,331.425,1160.595,0,0
,,62,20.94187339,108.924072,0.00165581,0.04510799,1.002666,1.003158,45.125048,-0.0002,102.359,0,272.003,327.032,331.222,1158.324,0,0
Data collected,,63,20.93951077,108.268045,0.00159663,0.04493037,1.003453,1.003024,45.125048,-0.0011,102.3586,0,271.995,326.896,331.017,1157.494,0,0
CO/CO2 data collected?,Yes,64,20.94419547,111.161445,0.00171044,0.04632551,1.003226,1.002902,45.125048,-0.0016,102.3604,0,271.976,326.749,330.849,1157.362,0,0
Mass data collected?,Yes,65,20.94802494,110.636515,0.00192714,0.04820272,1.002374,1.002722,45.125048,-0.0021,102.3598,0,271.97,326.652,330.761,1157.427,0,0
Smoke data collected?,Yes,66,20.95079553,110.112163,0.00214672,0.04677794,1.001766,1.002495,45.125048,-0.0021,102.3608,0,271.961,326.7,330.766,1158.818,0,0
Soot mass data collected?,No,67,20.94953281,110.534102,0.00202848,0.04458816,1.002144,1.002284,45.125048,-0.0004,102.3593,0,271.961,326.708,330.834,1156.03,0,0
Soot mass ratio (1:x),N/A,68,20.94505002,108.447664,0.00184597,0.04355636,1.002432,1.002063,45.125048,-0.0019,102.3591,0,271.97,326.75,330.927,1160.708,0,0
Soot mass (g),N/A,69,20.94398256,110.481253,0.00175916,0.04428655,1.002438,1.001872,45.125048,0.0006,102.3597,0,271.953,326.809,330.996,1162.878,0,0
,,70,20.94917695,113.541048,0.00181784,0.04578252,1.001548,1.001605,45.125048,0.0023,102.3598,0,271.968,326.851,331.001,1166.555,0,0
Comments,,71,20.95249666,112.089058,0.00208706,0.04728154,1.001147,1.001372,45.125048,0.0036,102.3612,0,271.953,326.785,330.771,1164.982,0,0
Pre-test comments,,72,20.95303585,113.248663,0.0021049,0.04579308,1.001662,1.001107,45.125048,-0.0007,102.3618,0,271.947,326.59,330.506,1164.892,0,0
After-test comments,No ignition but only 2 minutes...,73,20.94949692,109.369384,0.00192939,0.04431325,1.000259,1.000876,45.125048,0.0012,102.3605,0,271.924,326.558,330.496,1165.352,0,0
,,74,20.94423665,110.806442,0.00179047,0.04356283,1.001376,1.000676,45.125048,0.0016,102.3615,0,271.939,326.588,330.653,1165.668,0,0
,,75,20.94441435,114.440654,0.00174832,0.04420953,1.00118,1.000346,45.125048,0.0031,102.3618,0,271.924,326.669,330.747,1165.811,0,0
,,76,20.9480992,111.565944,0.00181803,0.04616584,0.999975,1.000066,45.125048,0.0006,102.3629,0,271.935,326.731,330.818,1165.783,0,0
,,77,20.95073287,112.415089,0.00206346,0.04727856,0.999533,0.999747,45.125048,-0.0023,102.361,0,271.934,326.756,330.788,1165.769,0,0
,,78,20.95096216,113.427412,0.00212479,0.04554558,0.999378,0.999554,45.125048,-0.0009,102.3618,0,271.933,326.686,330.764,1165.789,0,0
,,79,20.94812797,110.586399,0.00195408,0.04416714,0.999083,0.999111,45.125048,-0.001,102.3616,0,271.927,326.699,330.794,1165.791,0,0
,,80,20.94380007,112.792328,0.00178637,0.04351201,0.999461,0.998743,45.125048,0.0023,102.3615,0,271.932,326.741,330.876,1165.675,0,0
,,81,20.94524226,113.116194,0.00171238,0.04489937,0.998476,0.998401,45.125048,0.0022,102.3601,0,271.925,326.737,330.775,1165.604,0,0
,,82,20.94893144,110.242269,0.0018007,0.04718664,0.99835,0.998104,45.125048,-0.0006,102.3606,0,271.928,326.714,330.714,1165.565,0,0
,,83,20.9510329,111.74697,0.00190045,0.04745601,0.998423,0.997774,45.125048,0.001,102.3584,0,271.91,326.675,330.663,1165.44,0,0
,,84,20.9507112,116.61158,0.00182442,0.04515402,0.995921,0.997521,45.125048,0.0005,102.3581,0,271.931,326.591,330.497,1165.32,0,0
Events,,85,20.94741664,114.599919,0.00165793,0.04377351,0.998735,0.99729,45.125048,0.0002,102.3595,0,271.934,326.609,330.599,1165.35,0,0
Number of events,0,86,20.94357834,112.225688,0.00157291,0.04364504,0.997395,0.996975,45.125048,-0.0014,102.3588,0,271.919,326.71,330.76,1165.269,0,0
,,87,20.94585089,110.609477,0.00166211,0.04530965,0.996626,0.996854,45.125048,-0.002,102.3548,0,271.93,326.766,330.753,1165.211,0,0
,,88,20.9494289,113.720498,0.00188195,0.04663109,0.997853,0.996571,45.125048,-0.0029,102.3552,0,271.936,326.733,330.667,1165.056,0,0
,,89,20.95117271,111.250344,0.00213301,0.04613081,0.998939,0.996451,45.125048,-0.001,102.3542,0,271.935,326.688,330.621,1164.851,0,0
,,90,20.94867954,113.548706,0.00208215,0.04487622,0.997999,0.996332,45.125048,-0.001,102.3555,0,271.932,326.672,330.615,1164.679,0,0
,,91,20.9444316,111.745004,0.0017893,0.04364156,0.99649,0.996193,45.125048,0.0022,102.3543,0,271.951,326.745,330.751,1164.576,0,0
,,92,20.94055422,114.058222,0.00161279,0.04448777,0.996288,0.996048,45.125048,0.001,102.3521,0,271.964,326.831,330.867,1164.532,0,0
,,93,20.94262833,115.202007,0.00155959,0.04642724,0.996457,0.995883,45.125048,-0.0001,102.3506,0,271.941,326.971,331.101,1164.464,0,0
,,94,20.94753685,109.641729,0.00160064,0.04824113,0.997108,0.995725,45.125048,-0.0003,102.3503,0,271.962,327.118,331.323,1164.434,0,0
,,95,20.94923338,114.487951,0.00176124,0.04736764,0.996119,0.99556,45.125048,0.0013,102.3501,0,271.953,327.234,331.46,1164.474,0,0
,,96,20.94790792,114.695193,0.00156881,0.04479273,0.996092,0.995443,45.125048,0.0006,102.3489,0,271.955,327.292,331.496,1164.423,0,0
,,97,20.94345196,113.270475,0.00142117,0.04356308,0.995257,0.995308,45.125048,-0.002,102.3492,0,271.957,327.277,331.363,1164.374,0,0
,,98,20.94179024,114.941699,0.00135923,0.04397639,0.995218,0.995238,45.125048,-0.0017,102.348,0,271.96,327.13,331.129,1164.297,0,0
,,99,20.94530677,112.573164,0.00148303,0.04597732,0.995223,0.99526,45.125048,-0.0005,102.3472,0,271.971,327.051,331.098,1164.192,0,0
,,100,20.94846046,112.772664,0.00178932,0.04742439,0.995137,0.995246,45.125048,0.0021,102.3481,0,271.96,327.077,331.185,1164.103,0,0
,,101,20.94924305,112.657,0.0020251,0.04624054,0.995982,0.995316,45.125048,0.0015,102.3489,0,271.955,327.142,331.31,1163.955,0,0
,,102,20.94724481,113.859045,0.00193574,0.04388448,0.996533,0.995343,45.125048,-0.0002,102.3485,0,271.933,327.244,331.43,1163.794,0,0
,,103,20.94275788,110.990727,0.00186051,0.04277501,0.995442,0.99526,45.125048,0,102.35,0,271.955,327.299,331.621,1163.002,0,0
,,104,20.94223608,109.666372,0.00175986,0.04305711,0.996797,0.995199,45.369479,0,102.3493,0,271.969,327.436,331.917,1161.293,0,0
,,105,20.94605505,114.690309,0.00167109,0.04472174,0.994958,0.995105,45.104869,0.0011,102.349,0,271.955,327.637,332.122,1159.433,0,0
,,106,20.94876656,112.776827,0.00177155,0.04649191,0.99485,0.995137,44.946393,0.001,102.349,0,271.925,327.681,332.143,1157.568,0,0
,,107,20.94911382,112.341983,0.00169394,0.04482169,0.996089,0.995233,45.007933,0.0004,102.3477,0,271.947,327.737,332.307,1155.833,0,0
,,108,20.9466152,111.35663,0.0014544,0.04336159,0.995974,0.995348,45.029044,-0.0012,102.3487,0,271.941,327.868,332.491,1157.264,0,0
,,109,20.94359776,113.56502,0.00117961,0.04284375,0.99299,0.995329,45.029508,-0.0028,102.349,0,271.93,327.929,332.581,1154.368,0,0
,,110,20.94628457,112.747855,0.00116213,0.04344915,0.986735,0.995277,45.029354,-0.0002,102.3495,0,271.949,327.996,332.734,1153.331,0,0
,,111,20.95064377,110.808568,0.00130928,0.04547897,0.980202,0.995182,45.029296,0.001,102.3502,0,271.952,328.113,332.929,1153.133,0,0
,,112,20.95150839,111.729522,0.00164169,0.04603002,0.964259,0.995057,45.09992,0.0034,102.3514,0,271.937,328.216,333.072,1153.139,0,0
,,113,20.95089354,114.595977,0.00176823,0.04484642,0.9738,0.995044,45.044889,0.0031,102.3514,0,271.932,328.276,333.059,1153.321,0,0
,,114,20.94786772,113.046344,0.00174549,0.04332039,0.965382,0.994952,45.029547,0.0003,102.354,0,271.915,328.213,332.912,1153.401,0,0
,,115,20.94365878,113.105328,0.00165478,0.04274646,0.974241,0.99494,44.994504,0.0014,102.3535,0,271.914,328.111,332.743,1153.456,0,0
,,116,20.94550096,113.375702,0.0016708,0.04374205,0.935895,0.994797,44.938296,0.002,102.3551,0,271.909,328.096,332.861,1153.582,0,0
,,117,20.94921751,107.203879,0.00179862,0.04604798,0.941659,0.99476,45.008977,0.0013,102.3548,0,271.924,328.244,333.128,1156.024,0,0
,,118,20.95112661,107.830998,0.00197564,0.04625349,0.93317,0.994667,44.94726,0.0023,102.3549,0,271.93,328.383,333.355,1154.229,0,0
,,119,20.95052525,109.818988,0.00192732,0.04436125,0.959627,0.99458,44.925924,0.0011,102.3555,0,271.923,328.496,333.564,1153.628,0,0
,,120,20.94684121,107.793274,0.00174139,0.04303186,0.943258,0.994501,44.925563,-0.0014,102.3569,0,271.927,328.639,333.823,1153.547,0,0
,,121,20.94356329,109.837352,0.00160493,0.04351338,0.95796,0.994412,44.846262,0.0003,102.3569,0,271.917,328.673,333.673,1153.4,0,0
,,122,20.94641272,114.563315,0.00168388,0.04505123,0.945584,0.994246,44.828082,0.0009,102.3566,0,271.928,328.558,333.668,1153.276,0,0
,,123,20.95122071,108.630616,0.0018799,0.0470008,0.943913,0.994129,44.90719,0.0001,102.3552,0,271.937,328.61,333.786,1153.121,0,0
,,124,20.9531762,109.013798,0.00207065,0.0464198,0.963091,0.994068,44.765613,-0.0004,102.3562,0,271.938,328.668,333.776,1152.943,0,0
,,125,20.95222289,109.938888,0.00204985,0.04475127,0.953036,0.993933,44.72801,-0.0006,102.3589,0,271.92,328.622,333.705,1152.816,0,0
,,126,20.9483611,110.847223,0.00181502,0.04364266,0.936836,0.993725,44.808303,-0.0008,102.3574,0,271.904,328.659,333.92,1152.766,0,0
,,127,20.94431415,108.648595,0.00167209,0.04415809,0.921577,0.993545,44.748554,0.0016,102.3566,0,271.899,328.832,334.231,1152.773,0,0
,,128,20.94697653,109.470102,0.00164101,0.04621076,0.924973,0.993314,44.728294,0.0002,102.3555,0,271.898,329.039,334.495,1152.857,0,0
,,129,20.95033364,108.012706,0.00180684,0.04807043,0.953689,0.993094,44.728198,-0.0008,102.356,0,271.89,329.208,334.756,1152.914,0,0
,,130,20.9513789,111.989766,0.00196472,0.04762374,0.960174,0.992917,44.643993,-0.001,102.3576,0,271.915,329.276,334.816,1152.955,0,0
,,131,20.94814575,108.548048,0.00187033,0.0465394,0.950316,0.992833,44.625565,0.001,102.3557,0,271.923,329.321,334.917,1152.892,0,0
,,132,20.94317141,106.870238,0.00182486,0.04633827,0.960978,0.992725,44.709991,0.0027,102.3563,0,271.905,329.371,334.924,1152.788,0,0
,,133,20.94170739,109.302018,0.0018963,0.04753905,0.966609,0.992662,44.643538,0.0033,102.3557,0,271.917,329.343,334.933,1152.828,0,0
,,134,20.94448448,104.394815,0.00211093,0.05056665,0.975141,0.992547,44.542792,0.0008,102.3561,0,271.91,329.374,334.967,1152.923,0,0
,,135,20.94686435,109.136303,0.00247704,0.05308188,0.973642,0.992406,44.527806,0.0003,102.3592,0,271.894,329.35,334.877,1152.995,0,0
,,136,20.94738173,107.674946,0.002771,0.05331213,0.974236,0.992452,44.52878,0.0028,102.3564,0,271.894,329.291,334.806,1153.08,0,0
,,137,20.94439377,111.699259,0.00290589,0.05374327,0.971821,0.992418,44.410483,0.0002,102.3577,0,271.895,329.256,334.804,1153.184,0,0
,,138,20.93878542,108.699762,0.00310321,0.0542922,0.9803,0.992289,44.500739,-0.0014,102.3601,0,271.914,329.407,335.048,1153.32,0,0
,,139,20.93883219,109.209391,0.00336836,0.05610463,0.982637,0.992063,44.447291,0.0018,102.3597,0,271.878,329.489,335.086,1153.435,0,0
,,140,20.9426152,109.125509,0.00387077,0.05966353,0.986292,0.991983,44.347225,0.0002,102.3571,0,271.903,329.563,335.285,1153.569,0,0
,,141,20.94355901,109.090851,0.00438383,0.06138539,0.987638,0.991944,44.329,0.0021,102.3601,0,271.886,329.642,335.311,1153.675,0,0
,,142,20.94323323,107.382036,0.00454037,0.05945115,0.986865,0.991873,44.329454,0.001,102.3606,0,271.881,329.596,335.233,1153.763,0,0
,,143,20.94070795,106.519185,0.00441111,0.05730791,0.987638,0.991753,44.328977,0.0002,102.3605,0,271.905,329.616,335.371,1153.839,0,0
,,144,20.93610569,110.545015,0.00428075,0.05622685,0.9902,0.991634,44.32897,-0.0018,102.3605,0,271.884,329.698,335.484,1153.953,0,0
,,145,20.93742337,105.41634,0.00418474,0.05700775,0.990364,0.991453,44.328809,0.0009,102.3586,0,271.878,329.786,335.653,1154.123,0,0
,,146,20.94124115,108.886029,0.0042175,0.05983859,0.989846,0.99126,44.247768,0.001,102.36,0,271.898,329.86,335.7,1154.232,0,0
,,147,20.94339889,105.758731,0.00445372,0.06029573,0.989826,0.991148,44.227432,0.001,102.3581,0,271.88,329.875,335.646,1154.312,0,0
,,148,20.94309749,110.491748,0.00444748,0.05843627,0.990155,0.991203,44.227857,-0.0011,102.3568,0,271.887,329.751,335.352,1154.435,0,0
,,149,20.93964219,110.893155,0.00427,0.05635252,0.991593,0.991231,44.149822,-0.0002,102.3579,0,271.881,329.641,335.373,1154.53,0,0
,,150,20.93588879,106.373981,0.00413363,0.05560115,0.990321,0.991319,44.209953,0.0031,102.3582,0,271.895,329.765,335.557,1154.642,0,0
,,151,20.93808841,104.092104,0.00409576,0.05561671,0.990082,0.99136,44.227566,0.002,102.3585,0,271.898,329.817,335.498,1154.817,0,0
,,152,20.94329018,105.700045,0.00422427,0.05791476,0.989659,0.991353,44.227236,-0.0017,102.3591,0,271.909,329.767,335.386,1152.696,0,0
,,153,20.94549189,107.897741,0.00429283,0.05718596,0.988895,0.991393,44.148855,-0.0002,102.3571,0,271.922,329.706,335.31,1153.479,0,0
,,154,20.94474341,111.707117,0.004095,0.05474912,0.991233,0.991477,44.208339,0.0014,102.3568,0,271.913,329.671,335.212,1154.721,0,0
,,155,20.94072605,106.393947,0.00376571,0.05282044,0.990876,0.991568,44.148799,0.0027,102.3574,0,271.926,329.664,335.283,1157.861,0,0
