General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,15,20.94830158,136.976335,-9.11E-06,0.04527802,0.999977,0.999965,-1.545536,0.0003,70.0321,0,267.493,325.261,328.53,1058.9,0,0
Specimen,,16,20.95088502,139.634541,0.0001927,0.04613572,0.999966,0.999968,-1.545536,0.0018,70.0118,0,267.49,325.185,328.452,1058.901,0,0
Sample description,GPO3_Horiz_50kWm-2_R1,17,20.95090475,135.677418,0.00022398,0.04409586,1.000005,0.999999,-1.545536,0.0021,70.0187,0,267.47,325.139,328.441,1058.897,0,0
Material name/ID,GPO3,18,20.9481156,135.20501,8.901E-05,0.04269203,1.000012,1.000019,-1.545536,0.0023,69.9935,0,267.481,325.167,328.449,1058.856,0,0
Specimen number,2,19,20.94380286,135.900147,-5.605E-05,0.04220632,1.000017,1.000021,-1.545536,0.0026,69.9762,0,267.491,325.194,328.474,1058.855,0,0
E (MJ/kg),13.1,20,20.94502465,137.582608,-9.957E-05,0.04336139,0.999983,0.999988,-1.545536,0.0028,69.9865,0,267.473,325.181,328.467,1058.875,0,0
Initial mass (g),112.96,21,20.95055167,134.130639,-9.22E-06,0.04538362,0.999982,0.999977,-1.545536,0.0036,69.9707,0,267.466,325.204,328.509,1058.89,0,0
Thickness (mm),6.5,22,20.9529914,134.292576,0.00024257,0.04568453,0.999993,0.999984,-1.545536,0.0004,69.9743,0,267.454,325.236,328.544,1058.903,0,0
Surface area (cm²),88.4,23,20.95251735,138.929821,0.00029189,0.04440693,0.999963,0.999968,-1.545536,-0.0009,69.9573,0,267.454,325.284,328.588,1058.903,0,0
Sponsor,,24,20.94900306,138.798373,4.703E-05,0.04261091,0.999932,0.999914,-1.545536,-0.0009,69.9534,0,267.46,325.286,328.569,1058.915,0,0
Manufacturer,,25,20.94551598,135.450826,-8.408E-05,0.04220917,0.999926,0.999931,-1.545536,0.0015,69.9495,0,267.461,325.269,328.564,1058.946,0,0
Test start time (s),97,26,20.94809851,133.628849,-8.385E-05,0.04369598,0.999941,0.999936,-1.545536,0.0026,69.96,0,267.467,325.256,328.503,1058.966,0,0
Time to ignition (s),140,27,20.9509162,138.193275,4.824E-05,0.04584607,0.999932,0.999941,-1.545536,-0.0001,69.9503,0,267.471,325.189,328.456,1058.992,0,0
Time to flameout (s),1014,28,20.95140894,132.634051,0.00026926,0.04573141,0.999918,0.999924,-1.545536,0.0012,69.9449,0,267.466,325.203,328.465,1058.993,0,0
End of test criterion,ASTM E 1354,29,20.95021785,134.324859,0.00027684,0.04419724,0.999898,0.999897,-1.545536,0,69.9486,0,267.467,325.254,328.528,1058.979,0,0
User EOT time (s),,30,20.94616816,132.588167,1.62E-05,0.04246882,0.999909,0.999894,-1.545536,0.0009,69.9433,0,267.444,325.288,328.508,1058.981,0,0
MLR EOT mass (g/m²),150,31,20.94210737,137.727998,-0.00010137,0.04201655,0.999921,0.999899,-1.545536,0.0004,69.9427,0,267.448,325.221,328.429,1058.957,0,0
MLR EOT time period (s),60,32,20.94476898,139.487428,-6.713E-05,0.04424729,0.99991,0.99991,-1.545536,-0.0009,69.9494,0,267.449,325.129,328.337,1058.956,0,0
Truncate graphs at EOT?,No,33,20.94819568,139.487393,1.967E-05,0.0458315,0.999906,0.999906,-1.545536,0.0016,69.95,0,267.446,325.097,328.343,1058.944,0,0
Smooth data?,No,34,20.94929223,135.396622,0.00025494,0.04486221,0.999892,0.9999,-1.545536,0.0029,69.9465,0,267.458,325.167,328.45,1058.95,0,0
Correct O2 for pressure?,No,35,20.94782514,135.609179,0.00013822,0.04305764,0.999907,0.999906,-1.545536,0.0023,69.9446,0,267.467,325.221,328.509,1058.968,0,0
,,36,20.94363767,137.935595,-1.714E-05,0.04225027,0.99991,0.999899,-1.545536,0.0008,69.9433,0,267.45,325.238,328.495,1058.972,0,0
Specifications: apparatus,,37,20.94208434,135.455355,-0.00010385,0.04232331,0.999891,0.999902,-1.545536,-0.0005,69.9687,0,267.455,325.21,328.499,1058.985,0,0
C-factor (SI units),0.041426,38,20.94554875,132.905642,-6.117E-05,0.04451348,0.999894,0.999897,-1.545536,-0.0006,69.9603,0,267.45,325.194,328.494,1059.009,0,0
OD correction factor,0.97963,39,20.94911154,136.316992,0.00014478,0.04612595,0.999904,0.999909,-1.545536,0.0013,69.9522,0,267.44,325.21,328.547,1059.057,0,0
Duct diameter (m),0.114,40,20.9509574,132.107432,0.00028514,0.04492767,0.999906,0.999901,-1.545536,-0.0004,69.9658,0,267.454,325.252,328.585,1062.579,0,0
O2 delay time (s),12,41,20.94925892,133.46242,0.00017384,0.04323914,0.999916,0.999918,-1.545536,0.0007,69.9944,0,267.464,325.264,328.573,1062.854,0,0
CO2 delay time (s),12,42,20.9448304,135.344198,-4.007E-05,0.04230036,0.999885,0.999895,-1.545536,0.0007,69.9709,0,267.446,325.255,328.546,1059.805,0,0
CO delay time (s),12,43,20.94426596,130.899108,-0.00011609,0.0424411,0.999869,0.999875,-1.545536,0.002,70.0174,0,267.444,325.258,328.57,1059.031,0,0
,,44,20.94795881,132.30318,-2.574E-05,0.04503797,0.999895,0.999899,-1.545536,0.0023,70.0069,0,267.434,325.289,328.626,1059.042,0,0
Laboratory,,45,20.95075624,136.297844,0.00017568,0.04621008,0.9999,0.999897,-1.545536,0,69.9963,0,267.442,325.323,328.691,1059.064,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.95099616,135.781246,0.00024883,0.04428644,0.999931,0.999928,-1.545536,0.0017,70.0027,0,267.447,325.377,328.713,1061.735,0,0
Operator,Michael Heck,47,20.94846252,133.616017,8.752E-05,0.04271095,0.999908,0.99991,-1.545536,-0.0006,70.0067,0,267.437,325.372,328.669,1059.768,0,0
Filename,C:\CC5\DATA\24060025.CSV,48,20.94415307,135.034904,-6.646E-05,0.04222801,0.999917,0.999913,-1.545536,-0.0004,70.0199,0,267.437,325.314,328.622,1059.072,0,0
Report name,Matl_Flam_DB,49,20.94382138,137.254681,-0.00010726,0.04322007,0.99995,0.999948,-1.545536,-0.0001,70.0212,0,267.456,325.295,328.6,1059.082,0,0
,,50,20.94669326,137.291372,9.54E-06,0.04556396,0.999965,0.999966,-1.545536,0.0017,70.029,0,267.445,325.269,328.552,1059.064,0,0
,,51,20.94895756,137.706909,0.0002306,0.04585047,0.999964,0.999978,-1.545536,-0.0003,70.0384,0,267.444,325.245,328.565,1059.061,0,0
Pre-test conditions,,52,20.9488528,136.64039,0.00025893,0.04412291,0.999967,0.999975,-1.545536,0.0002,70.0544,0,267.453,325.268,328.597,1059.079,0,0
Ambient temperature (°C),21.9,53,20.94581083,136.407311,6.215E-05,0.04258047,0.999992,0.999996,-1.545536,0.0002,70.0625,0,267.447,325.3,328.651,1059.079,0,0
Barometric pressure (Pa),99170,54,20.94173178,136.206349,-8.081E-05,0.04224878,1.000013,0.999992,-1.545536,0.0004,70.0762,0,267.445,325.316,328.643,1059.121,0,0
Relative humidity (%),52.8,55,20.9434983,135.597854,-0.00010012,0.04352142,0.999974,0.999987,-1.545536,0.0013,70.0775,0,267.45,325.317,328.631,1060.334,0,0
,,56,20.94727847,138.040873,4.152E-05,0.04579332,0.999984,1,-1.545536,0.0022,70.0843,0,267.457,325.248,328.548,1059.469,0,0
,,57,20.94918908,137.733962,0.00026192,0.04558085,0.999989,1.000003,-1.545536,0.0025,70.0905,0,267.45,325.213,328.522,1059.154,0,0
Conditioning,,58,20.94838684,136.519994,0.00018722,0.0440143,0.999989,1.000012,-1.545536,0,70.1033,0,267.435,325.193,328.538,1059.172,0,0
Conditioned? {Y/N},Yes,59,20.94645722,135.042154,-1.42E-06,0.04245695,0.999994,1,-1.545536,0.001,70.1022,0,267.46,325.229,328.579,1059.247,0,0
Conditioning temperature (°C),22,60,20.94369225,132.476102,-0.00010778,0.04236035,0.999989,0.999991,-1.545536,0.0008,70.1084,0,267.455,325.3,328.653,1059.271,0,0
Conditioning RH (%),17.3,61,20.94629383,134.553576,-8.998E-05,0.04390916,0.999968,0.99998,-1.545536,0.0001,70.1083,0,267.459,325.326,328.693,1059.265,0,0
,,62,20.949738,137.357051,6.87E-05,0.04598991,0.999982,0.999982,-1.545536,-0.0005,70.1098,0,267.459,325.351,328.693,1059.276,0,0
Data collected,,63,20.95114493,130.873987,0.00027463,0.04534921,0.999981,0.999976,-1.545536,0.0017,70.1104,0,267.437,325.365,328.69,1059.284,0,0
CO/CO2 data collected?,Yes,64,20.94992699,133.072419,0.00017207,0.04378992,0.999963,0.999959,-1.545536,0,70.0967,0,267.45,325.346,328.691,1059.275,0,0
Mass data collected?,Yes,65,20.94592907,135.385911,-8.5E-06,0.04241562,0.99995,0.999959,-1.545536,-0.0003,70.0983,0,267.455,325.374,328.762,1059.285,0,0
Smoke data collected?,Yes,66,20.94211909,135.781805,-0.00010587,0.04254178,0.999959,0.999963,-1.545536,0.0006,70.0997,0,267.452,325.43,328.768,1059.222,0,0
Soot mass data collected?,No,67,20.94490599,135.275953,-6.797E-05,0.04446799,0.999976,0.999986,-1.545536,-0.0002,70.0944,0,267.446,325.438,328.771,1059.149,0,0
Soot mass ratio (1:x),N/A,68,20.94816746,134.482638,0.00013836,0.04611098,0.999992,0.999963,-1.545536,0.0004,70.0877,0,267.442,325.404,328.697,1059.087,0,0
Soot mass (g),N/A,69,20.94924808,134.813516,0.00028505,0.04493111,0.999945,0.999937,-1.545536,-0.0002,70.0694,0,267.439,325.322,328.592,1059.017,0,0
,,70,20.94755867,131.926966,0.00013787,0.04310954,0.999946,0.999943,-1.545536,-0.0028,70.0638,0,267.462,325.215,328.491,1058.933,0,0
Comments,,71,20.94322384,131.012986,-3.532E-05,0.04225114,0.999947,0.999941,-1.545536,0.0013,70.0519,0,267.474,325.132,328.457,1058.867,0,0
Pre-test comments,,72,20.94383851,137.095226,-0.00010681,0.04253835,0.999949,0.99995,-1.545536,0.0022,70.0274,0,267.469,325.101,328.394,1058.819,0,0
After-test comments,,73,20.94752382,136.688164,-5.319E-05,0.04403513,0.999949,0.999955,-1.545536,-0.0008,70.004,0,267.468,325.082,328.356,1058.764,0,0
,,74,20.95057305,136.214497,0.0001975,0.04601058,0.999951,0.999943,-1.545536,-0.0004,69.9971,0,267.471,325.04,328.284,1058.694,0,0
,,75,20.95008996,136.590138,0.00027912,0.04454583,0.999978,0.999961,-1.545536,0.0017,70.0077,0,267.463,324.985,328.212,1058.677,0,0
,,76,20.94845563,137.729174,8.169E-05,0.0430062,0.999947,0.999956,-1.545536,0.001,69.9869,0,267.467,324.986,328.212,1058.625,0,0
,,77,20.94437826,135.607494,-6.923E-05,0.04222009,0.999962,0.999964,-1.545536,0.0003,69.9666,0,267.471,325.004,328.231,1058.582,0,0
,,78,20.94453275,133.119088,-0.00011465,0.0428444,0.999988,0.999982,-1.545536,0.0001,69.961,0,267.466,325.025,328.26,1058.492,0,0
,,79,20.94972917,132.812933,-1.123E-05,0.04475699,0.999973,0.999975,-1.545536,0.0003,69.9561,0,267.459,325.038,328.257,1055.815,0,0
,,80,20.95278835,137.037562,0.00024551,0.04530804,0.999959,0.999963,-1.545536,0.0015,69.9508,0,267.469,325.01,328.224,1054.984,0,0
,,81,20.95294903,139.677041,0.00024982,0.04351156,0.999971,0.999975,-1.545536,-0.0006,69.9454,0,267.474,324.994,328.207,1054.564,0,0
,,82,20.94929899,138.82542,3.887E-05,0.04204103,0.999981,0.999993,-1.545536,-0.0011,69.9433,0,267.475,324.97,328.181,1053.767,0,0
,,83,20.9441975,136.971279,-8.803E-05,0.04215884,1.000015,1.000033,-1.545536,-0.0011,69.9451,0,267.486,324.938,328.106,1057.313,0,0
,,84,20.94516415,137.300485,-0.00011087,0.0432553,1.000007,1.000013,-1.545536,-0.0022,69.9414,0,267.491,324.872,328.011,1060.249,0,0
Events,,85,20.94888904,139.293754,3.55E-06,0.04554679,1.000023,1.000029,-1.545536,0.0012,69.9457,0,267.494,324.767,327.907,1058.835,0,0
Number of events,2,86,20.95036107,137.144804,0.00023721,0.04580058,1.00002,1.000021,-1.545536,0,69.9544,0,267.493,324.765,327.961,1058.367,0,0
183,Photo near peak HRR,87,20.94895356,136.297784,0.00020646,0.04386632,1.000025,1.000029,-1.545536,0.0019,69.9543,0,267.49,324.815,328.029,1058.382,0,0
816,Photo to capture swelling,88,20.94525504,132.845796,9.99E-06,0.04242434,1.000023,1.000029,-1.545536,0.0006,69.9526,0,267.491,324.875,328.115,1058.395,0,0
,,89,20.94153683,139.953689,-0.00010579,0.04240847,1.000017,1.000014,-1.545536,-0.0021,69.9577,0,267.508,324.893,328.096,1058.396,0,0
,,90,20.94516989,139.033077,-0.00010386,0.04353357,1.000019,0.999999,-1.545536,-0.0032,69.9888,0,267.491,324.856,327.998,1058.423,0,0
,,91,20.94938966,135.814146,4.152E-05,0.0456793,1.000018,0.999996,-1.545536,-0.001,70.0082,0,267.512,324.784,327.962,1058.405,0,0
,,92,20.95118533,138.140259,0.00026322,0.04600682,1.00003,1.000024,-1.545536,-0.0007,70.0352,0,267.506,324.769,327.967,1058.408,0,0
,,93,20.95035254,138.316017,0.00019146,0.04392757,1.000048,1.000025,-1.545536,-0.0025,70.0456,0,267.502,324.78,327.954,1061.048,0,0
,,94,20.94632377,138.135852,-1.69E-06,0.04244073,1.000024,1.000012,-1.545536,-0.0013,70.0523,0,267.51,324.785,327.97,1059.147,0,0
,,95,20.94357573,135.429403,-0.00010813,0.04187827,1.000025,1.00002,-1.545536,-0.0004,70.0498,0,267.512,324.766,327.975,1058.461,0,0
,,96,20.94667517,135.390801,-5.362E-05,0.04320811,1.000054,1.000037,-1.545536,0.0014,70.0604,0,267.51,324.808,327.995,1058.51,0,0
,,97,20.9503838,137.754674,0.0001303,0.04565692,1.00004,1.000032,-1.545536,0.0004,70.0699,0,267.503,324.798,327.942,1058.525,0,0
,,98,20.95278552,138.869415,0.00028325,0.04549534,1.000026,1.000019,-1.545536,0.0022,70.0885,0,267.513,324.745,327.845,1058.573,0,0
,,99,20.9518198,139.645469,0.0001525,0.04343984,1.000034,1.000022,88.65065,0.0004,70.0962,0,267.532,324.722,327.868,1058.637,0,0
,,100,20.94762068,139.599207,-3.542E-05,0.04230883,1.000027,1.00002,112.467776,0.0017,70.0981,0,267.538,324.749,327.912,1058.713,0,0
,,101,20.94568384,135.536794,-0.00011564,0.0423344,1.000038,1.000036,112.32618,0.0029,70.111,0,267.521,324.773,327.896,1058.745,0,0
,,102,20.94923512,139.796255,-4.357E-05,0.04417436,1.000021,1.000034,112.318927,0.0008,70.1123,0,267.526,324.724,327.774,1059.157,0,0
,,103,20.95227737,133.101105,0.00018055,0.04606345,1.000005,1.000035,112.323702,-0.0008,70.1107,0,267.513,324.624,327.698,1058.871,0,0
,,104,20.95308032,134.995046,0.00028378,0.04479731,1.000061,1.000068,112.242935,-0.0037,70.1125,0,267.517,324.604,327.696,1058.792,0,0
,,105,20.95125804,138.870189,0.00011823,0.04326946,1.000095,1.000098,112.222845,-0.0013,70.1057,0,267.53,324.622,327.712,1058.842,0,0
,,106,20.94655524,137.669934,-3.201E-05,0.04218619,1.00008,1.000074,112.301274,0.0002,70.0984,0,267.53,324.63,327.724,1058.907,0,0
,,107,20.94612932,138.356015,-0.00010993,0.04229996,1.000079,1.000056,112.234877,0.0023,70.1023,0,267.535,324.621,327.7,1058.967,0,0
,,108,20.94884342,135.115329,-2.47E-05,0.04477046,1.000078,1.000072,112.299964,0.0023,70.1079,0,267.534,324.595,327.67,1059.002,0,0
,,109,20.95081003,136.862406,0.00020154,0.0462207,1.000067,1.000055,112.322802,0.0015,70.09,0,267.535,324.542,327.541,1059.002,0,0
,,110,20.95098146,135.427417,0.00026899,0.04449393,1.000012,1.000013,112.216945,0.0002,70.0871,0,267.538,324.439,327.396,1059.026,0,0
,,111,20.9485201,135.559147,0.00010266,0.04238329,0.99998,1.00001,112.217646,-0.0009,70.077,0,267.547,324.297,327.288,1056.597,0,0
,,112,20.94419706,136.905216,-7.504E-05,0.04159681,1.000005,1.00002,112.302352,0.0013,70.0806,0,267.555,324.258,327.26,1055.922,0,0
,,113,20.9447139,133.734073,-0.00011544,0.04226489,1.000008,1.000008,112.176827,0.0024,70.0685,0,267.554,324.264,327.308,1056.419,0,0
,,114,20.94861981,137.414301,1.435E-05,0.04416575,0.999991,0.999995,112.206349,0.0006,70.0379,0,267.532,324.348,327.411,1058.595,0,0
,,115,20.95097573,136.993923,0.00018564,0.04533693,0.999987,0.999988,112.304386,-0.0002,70.0256,0,267.54,324.383,327.408,1059.12,0,0
,,116,20.95081713,136.978137,0.00025144,0.04354427,0.999974,0.99998,112.206308,0.002,70.0251,0,267.543,324.376,327.416,1059.121,0,0
,,117,20.94902519,136.306614,4.712E-05,0.04190014,0.999987,0.999989,112.214719,0.0025,70.0141,0,267.559,324.376,327.417,1059.107,0,0
,,118,20.94557854,135.73338,-8.741E-05,0.04147221,1.000035,1.000035,112.224554,0.0005,70.0105,0,267.55,324.371,327.406,1059.106,0,0
,,119,20.94760144,139.203389,-0.00010205,0.04271746,1.000033,1.000043,112.205489,0.0037,70.0193,0,267.54,324.37,327.374,1059.155,0,0
,,120,20.95111154,134.54088,1.17E-06,0.04469238,1.000011,1.000005,112.219557,0.0005,70.0018,0,267.542,324.395,327.416,1059.167,0,0
,,121,20.95306554,134.162515,0.0002561,0.0449946,0.999998,0.999987,112.223099,-0.0044,69.9934,0,267.575,324.422,327.437,1059.18,0,0
,,122,20.95253824,135.206505,0.00023055,0.04314243,0.999998,1.000003,112.221024,-0.0012,69.9947,0,267.565,324.45,327.491,1059.16,0,0
,,123,20.94909468,134.935893,4.469E-05,0.04177491,1.000044,1.000033,112.224189,0,69.9803,0,267.568,324.482,327.503,1059.136,0,0
,,124,20.94551043,138.905947,-8.927E-05,0.04152357,1.000014,1.000013,112.224792,0.0019,69.9776,0,267.549,324.467,327.51,1059.115,0,0
,,125,20.94797916,136.820442,-0.00010829,0.04252466,1.000009,1.00002,112.22471,0.0019,69.9703,0,267.553,324.468,327.446,1059.115,0,0
,,126,20.94991243,136.327587,4.408E-05,0.04494962,0.999998,0.999991,112.225803,0.0022,69.9738,0,267.546,324.451,327.437,1059.131,0,0
,,127,20.95107911,138.475061,0.00026215,0.0448778,0.999986,0.999984,112.224675,-0.0006,69.9687,0,267.543,324.474,327.449,1059.156,0,0
,,128,20.94991574,137.085079,0.00014715,0.04259757,0.999992,0.999994,112.224941,0.0003,69.982,0,267.553,324.499,327.423,1059.189,0,0
,,129,20.94571821,134.855535,-2.738E-05,0.04154425,0.999987,1.000003,112.223847,0.002,69.9666,0,267.54,324.498,327.457,1059.234,0,0
,,130,20.94344999,134.80422,-0.00010911,0.04166523,0.999978,1.000009,112.223996,0.0022,69.9586,0,267.534,324.499,327.462,1059.244,0,0
,,131,20.94810551,131.864902,-5.748E-05,0.04307819,0.999998,0.999987,112.224906,0.0016,69.9556,0,267.543,324.546,327.489,1061.912,0,0
,,132,20.95193643,128.547231,0.0001411,0.04517352,0.999979,0.999987,112.30423,0.0011,69.9646,0,267.548,324.558,327.513,1059.969,0,0
,,133,20.95304569,132.954511,0.00027815,0.04418107,1.000011,1.000021,112.326102,0.0008,69.9628,0,267.552,324.58,327.559,1059.284,0,0
,,134,20.95136851,135.104154,0.00011583,0.04225409,0.999969,0.999987,112.247254,-0.0004,69.9618,0,267.537,324.579,327.531,1059.275,0,0
,,135,20.94718967,133.221547,-3.66E-05,0.04143015,0.999985,0.999977,112.226328,0.0007,69.9565,0,267.541,324.571,327.521,1059.285,0,0
,,136,20.94753973,139.097356,-0.00010882,0.04168645,1.000007,0.999991,112.226758,0.0004,69.9476,0,267.545,324.529,327.471,1059.286,0,0
,,137,20.95137252,137.521982,-5.567E-05,0.04362955,0.999991,0.999981,112.305849,0.0004,69.9446,0,267.546,324.484,327.45,1059.3,0,0
,,138,20.9545238,131.993267,0.00014013,0.04532643,0.999965,0.999971,112.24631,0.001,69.9454,0,267.538,324.492,327.48,1059.307,0,0
,,139,20.95512168,134.477365,0.00026995,0.04434146,0.999969,0.999974,112.225813,0.0017,69.9425,0,267.522,324.53,327.487,1059.285,0,0
,,140,20.95269982,132.338804,6.56E-05,0.04261986,0.999983,0.999987,112.225268,0.0003,69.9586,0,267.527,324.49,327.456,1061.933,0,0
,,141,20.94821062,130.415451,-8.574E-05,0.04215124,0.999991,0.999993,112.224793,-0.0004,69.9514,0,267.529,324.516,327.511,1059.977,0,0
,,142,20.9469564,135.068797,-0.00011025,0.04264204,1.000003,0.999993,112.225177,0.001,69.9399,0,267.529,324.546,327.563,1059.31,0,0
,,143,20.95000087,131.559435,1.44E-06,0.04425705,0.99998,0.999976,112.303286,0.0004,69.944,0,267.519,324.557,327.57,1059.307,0,0
,,144,20.95269567,133.953219,0.00025061,0.04480532,0.999985,0.999986,112.324016,-0.0006,69.9615,0,267.505,324.57,327.597,1059.312,0,0
,,145,20.9528762,138.71064,0.0002674,0.04352484,0.999981,0.999988,112.245721,0.0017,69.951,0,267.515,324.581,327.579,1059.297,0,0
,,146,20.94997398,137.374554,3.557E-05,0.04185173,1.000009,1.000004,112.303826,-0.0002,69.9587,0,267.508,324.598,327.6,1059.301,0,0
,,147,20.9458316,135.497768,-9.585E-05,0.04192797,0.999997,1,112.24573,0.0019,69.9512,0,267.511,324.609,327.622,1059.304,0,0
,,148,20.94723015,133.302734,-9.18E-05,0.04329865,0.999975,0.999982,112.2258,0.0015,69.9526,0,267.518,324.624,327.606,1059.32,0,0
,,149,20.9506885,132.440564,1.051E-05,0.04543402,0.999998,0.999999,112.225467,0.0006,69.9463,0,267.511,324.605,327.628,1059.308,0,0
,,150,20.95288299,137.31119,0.00026204,0.04527785,0.999992,0.999997,112.225301,0.0011,69.9666,0,267.49,324.599,327.613,1058.523,0,0
,,151,20.95260377,139.086357,0.00022471,0.04380025,1.000016,1.000019,112.30422,0.0016,69.9619,0,267.479,324.612,327.59,1057.468,0,0
,,152,20.95073143,136.052724,3.128E-05,0.04248044,1.000057,1.000057,112.325042,0.0003,69.9633,0,267.473,324.6,327.585,1058.849,0,0
,,153,20.94746233,137.160831,-9.637E-05,0.04220917,1.000067,1.000063,112.246394,-0.0028,69.9507,0,267.485,324.571,327.587,1059.331,0,0
,,154,20.94976144,133.821336,-7.301E-05,0.04399403,1.000032,1.000061,112.225654,0.0004,69.9703,0,267.486,324.596,327.613,1059.391,0,0
,,155,20.95321733,137.714531,6.114E-05,0.04529873,1.000043,1.000063,112.303991,0,69.9585,0,267.479,324.633,327.657,1059.413,0,0
,,156,20.95498439,136.207872,0.00026892,0.0444436,1.000065,1.000091,112.246353,-0.0004,69.9675,0,267.484,324.627,327.66,1059.441,0,0
,,157,20.95408821,135.493024,0.0001519,0.04251195,1.000062,1.000082,112.226588,0.0001,69.9648,0,267.485,324.626,327.65,1059.48,0,0
,,158,20.95018035,135.15632,-2.926E-05,0.04150432,1.00008,1.000066,112.226411,-0.0004,69.9568,0,267.466,324.64,327.631,1059.492,0,0
,,159,20.94729802,134.606863,-0.00011131,0.04220804,1.000066,1.000061,112.227065,0.0018,69.9551,0,267.48,324.623,327.621,1059.525,0,0
,,160,20.9488565,135.660874,-5.586E-05,0.04401631,1.000058,1.000048,112.226805,-0.0001,69.9625,0,267.496,324.661,327.678,1059.551,0,0
,,161,20.95185112,133.652173,0.00015689,0.04604342,1.000096,1.00008,112.226058,-0.0021,69.9602,0,267.493,324.685,327.672,1059.534,0,0
,,162,20.95313356,135.350132,0.00028011,0.04523949,1.000078,1.000043,112.225115,-0.0017,69.958,0,267.492,324.678,327.692,1059.581,0,0
,,163,20.9518203,134.76226,0.000122,0.04339389,1.000053,1.000038,112.146608,0.0012,69.9513,0,267.486,324.682,327.719,1059.587,0,0
,,164,20.94743764,133.319454,-3.743E-05,0.04233387,1.000038,1.000032,112.205443,0.0023,69.9455,0,267.491,324.745,327.802,1059.6,0,0
,,165,20.9455433,136.28666,-0.00011211,0.04278476,1.000054,1.000038,112.145903,0.0022,69.9593,0,267.494,324.768,327.836,1059.61,0,0
,,166,20.94982782,136.322805,-6.35E-05,0.04423015,1.000027,1.000023,112.125446,0.0019,69.9525,0,267.485,324.848,327.909,1059.571,0,0
,,167,20.95402934,133.401632,0.00017785,0.04594217,1.000057,1.000047,112.125091,0.001,69.9614,0,267.463,324.869,327.961,1059.55,0,0
,,168,20.95586093,138.19224,0.00027664,0.04504283,1.000065,1.000085,112.125791,-0.0004,69.9496,0,267.487,324.894,328.009,1059.514,0,0
,,169,20.95480481,133.045756,9.606E-05,0.04293527,1.000075,1.000076,112.125682,-0.0008,69.9596,0,267.485,324.898,327.982,1059.495,0,0
