General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96159929,119.491853,0.00303355,0.04851961,0.998069,0.999404,43.735079,0.0036,101.3096,0,271.41,334.747,338.99,1143.589,0,0
Standard used,ISO 5660-1,1,20.95406934,112.568253,0.00274196,0.04743575,0.998283,0.99935,43.735079,0.0019,101.3086,0,271.432,334.703,338.927,1148.504,0,0
Date of test,23/07/2018,2,20.9465394,105.644653,0.00245036,0.04635189,0.998497,0.999297,43.735079,0.0002,101.3076,0,271.455,334.659,338.865,1153.419,0,0
Time of test,11:59,3,20.9464918,107.415488,0.0023838,0.04671181,0.999111,0.999222,43.735079,0.0008,101.3066,0,271.452,334.607,338.837,1152.578,0,0
Heat flux (kW/m²),50,4,20.95016127,109.348645,0.00252153,0.04880623,0.99903,0.999257,43.735079,0.0031,101.309,0,271.448,334.586,338.816,1150.09,0,0
Nominal duct flow rate (l/s),24,5,20.95264831,105.608855,0.00282481,0.0495572,0.999029,0.999293,43.735079,0.001,101.3087,0,271.447,334.602,338.831,1149.571,0,0
Sampling interval (s),1,6,20.95262176,107.652478,0.00284703,0.04792089,0.999296,0.999247,43.735079,0.0016,101.3074,0,271.452,334.606,338.859,1149.601,0,0
Separation (mm),60,7,20.94969883,103.52436,0.00264445,0.04647291,0.999458,0.999135,43.735079,0.0022,101.3076,0,271.443,334.62,338.9,1149.598,0,0
Orientation,Horizontal,8,20.94409393,107.095387,0.00248288,0.04621728,1.000354,0.999131,43.735079,0.0028,101.308,0,271.448,334.619,338.879,1149.624,0,0
Edge frame?,Yes,9,20.94527434,106.353894,0.00246865,0.04730923,0.999152,0.99903,43.735079,0.0016,101.3083,0,271.452,334.616,338.896,1149.691,0,0
Grid?,No,10,20.9490123,107.418081,0.00259886,0.04950545,0.998555,0.999045,43.735079,-0.0018,101.306,0,271.429,334.615,338.888,1149.738,0,0
Non-scrubbed?,Yes,11,20.95089599,108.173745,0.00290107,0.04919092,0.998441,0.999077,43.735079,-0.0001,101.3052,0,271.442,334.617,338.871,1149.788,0,0
Substrate used? {Y/N},No,12,20.95034315,107.139813,0.00290832,0.04730915,0.998655,0.999094,43.735079,0.001,101.3051,0,271.437,334.603,338.846,1149.815,0,0
Substrate,none,13,20.94688797,108.937548,0.00277955,0.04619898,0.999171,0.999118,43.735079,0.0002,101.3074,0,271.44,334.567,338.805,1152.627,0,0
Additional specimen preparation details,,14,20.94344307,111.20658,0.00275924,0.04618591,0.998632,0.999113,43.735079,-0.0012,101.3065,0,271.428,334.526,338.717,1150.677,0,0
,,15,20.94587609,107.979422,0.00280223,0.04791057,0.99909,0.999089,43.735079,-0.0012,101.3053,0,271.435,334.455,338.627,1149.928,0,0
Specimen,,16,20.94934438,107.222301,0.00297436,0.0498998,0.999142,0.999051,43.735079,-0.0012,101.3066,0,271.426,334.409,338.565,1149.962,0,0
Sample description,1cm_Nitrilo_2nd,17,20.9510304,106.347297,0.00316013,0.04990737,0.999358,0.99901,43.735079,0.0005,101.3055,0,271.406,334.403,338.55,1149.995,0,0
Material name/ID,1cm_Nitrilo_2nd,18,20.94995407,109.620299,0.00299518,0.04762963,0.999425,0.998884,43.735079,-0.0023,101.3062,0,271.404,334.383,338.569,1150.02,0,0
Specimen number,,19,20.94593591,108.087873,0.00277555,0.04624785,0.998838,0.998842,43.735079,-0.0001,101.3049,0,271.408,334.393,338.572,1150.03,0,0
E (MJ/kg),13.1,20,20.94354309,106.905542,0.00263173,0.04629849,0.998353,0.99884,43.735079,-0.0009,101.3055,0,271.409,334.397,338.561,1150.026,0,0
Initial mass (g),38.9,21,20.94655157,106.740865,0.00262682,0.04744929,0.998996,0.998808,43.735079,-0.0029,101.3073,0,271.409,334.392,338.583,1150.03,0,0
Thickness (mm),10,22,20.9498934,105.325987,0.00288405,0.04966292,0.998853,0.998778,43.735079,0,101.3062,0,271.414,334.426,338.643,1150.922,0,0
Surface area (cm²),88.4,23,20.9510137,111.038753,0.00299797,0.04894805,0.999181,0.998815,43.735079,0,101.3045,0,271.402,334.433,338.649,1150.293,0,0
Sponsor,,24,20.94904475,106.521955,0.00290271,0.04691765,0.999329,0.998815,43.735079,0.0007,101.307,0,271.404,334.452,338.667,1150.055,0,0
Manufacturer,,25,20.94348694,109.363945,0.00274675,0.04610052,0.998915,0.998855,43.735079,-0.0025,101.3062,0,271.407,334.442,338.648,1150.062,0,0
Test start time (s),129,26,20.94175406,109.325396,0.00268561,0.04656233,1.000211,0.998824,43.735079,0.0001,101.3055,0,271.393,334.459,338.658,1150.036,0,0
Time to ignition (s),,27,20.94675522,105.893952,0.00275402,0.0482976,0.998849,0.998866,43.735079,0.0018,101.3049,0,271.391,334.454,338.684,1149.998,0,0
Time to flameout (s),,28,20.95025094,109.193941,0.00296822,0.04975366,0.999421,0.998955,43.735079,0.0017,101.3074,0,271.401,334.475,338.717,1149.961,0,0
End of test criterion,ISO 5660-1:2002,29,20.95101316,108.554301,0.00303152,0.04927817,0.999086,0.999082,43.735079,0.0002,101.3057,0,271.39,334.496,338.739,1149.987,0,0
User EOT time (s),,30,20.9489764,107.608777,0.00287629,0.0471118,0.999499,0.999142,43.735079,-0.0013,101.3049,0,271.404,334.514,338.769,1150.032,0,0
MLR EOT mass (g/m²),150,31,20.94444129,108.449803,0.00270166,0.04612038,0.999016,0.999182,43.735079,-0.0022,101.304,0,271.414,334.552,338.811,1150.069,0,0
MLR EOT time period (s),60,32,20.94429947,105.558226,0.00261881,0.04646442,0.999028,0.999159,43.735079,-0.0004,101.3066,0,271.411,334.585,338.88,1150.131,0,0
Truncate graphs at EOT?,No,33,20.94799303,103.739318,0.00276009,0.04846784,0.998861,0.999182,43.735079,-0.0007,101.3064,0,271.442,334.627,338.963,1150.215,0,0
Smooth data?,No,34,20.94909193,103.997938,0.00303094,0.04958132,0.999579,0.999244,43.735079,0,101.3045,0,271.446,334.675,339.002,1150.302,0,0
Correct O2 for pressure?,No,35,20.94885044,109.340885,0.00309495,0.04833057,1.000152,0.999216,43.735079,-0.0016,101.3052,0,271.442,334.687,339.013,1150.356,0,0
,,36,20.94786256,109.804621,0.00304713,0.04802467,1.000149,0.999216,43.735079,-0.0006,101.3054,0,271.438,334.687,339.018,1150.386,0,0
Specifications: apparatus,,37,20.94670997,108.647985,0.0029858,0.04811133,1.000021,0.99923,43.735079,0.0012,101.3052,0,271.433,334.685,339.023,1150.411,0,0
C-factor (SI units),0.045985,38,20.94555737,107.491348,0.00292446,0.048198,0.999894,0.999244,43.735079,0.0031,101.3051,0,271.429,334.683,339.029,1150.436,0,0
OD correction factor,1,39,20.95044759,108.858211,0.00333391,0.04937527,0.998849,0.999132,43.735079,0.0024,101.3049,0,271.454,334.686,339.037,1150.445,0,0
Duct diameter (m),0.114,40,20.95079859,106.590952,0.00344128,0.04791169,0.998935,0.999056,43.735079,0.0011,101.3065,0,271.469,334.71,339.062,1150.439,0,0
O2 delay time (s),0,41,20.94836368,107.052057,0.00326406,0.04655531,0.999736,0.999063,43.735079,0.0012,101.3065,0,271.463,334.729,339.087,1150.441,0,0
CO2 delay time (s),0,42,20.94453143,105.537444,0.00307467,0.04629429,0.99991,0.999097,43.735079,0.0028,101.3055,0,271.467,334.734,339.073,1150.469,0,0
CO delay time (s),0,43,20.94460222,104.593407,0.00299836,0.04766644,0.998677,0.999046,43.735079,0.0024,101.3068,0,271.473,334.734,339.079,1150.47,0,0
,,44,20.9482782,108.843951,0.00304297,0.04954523,0.998599,0.999045,43.735079,0.0019,101.3072,0,271.485,334.742,339.08,1150.467,0,0
Laboratory,,45,20.95069784,110.262695,0.00308813,0.04936141,0.999333,0.999124,43.735079,0.0011,101.3059,0,271.492,334.719,339.037,1150.47,0,0
Laboratory name,FTT Cone - NIST,46,20.95061052,108.385621,0.0028884,0.04747808,0.99939,0.999144,43.735079,-0.0001,101.3046,0,271.484,334.691,339.03,1150.453,0,0
Operator,Shields,47,20.94761057,107.387083,0.00253156,0.046266,0.9998,0.999158,43.735079,0.0007,101.3041,0,271.478,334.705,339.037,1150.465,0,0
Filename,C:\CC5\DATA\18070057.CSV,48,20.94361336,106.43226,0.00225718,0.04640499,0.999864,0.999128,43.735079,0.0012,101.308,0,271.486,334.701,339.007,1150.499,0,0
Report name,,49,20.94369761,107.605115,0.00215344,0.04845785,0.99909,0.999089,43.735079,0.0013,101.3079,0,271.482,334.672,338.988,1150.525,0,0
,,50,20.94692625,109.472904,0.00226833,0.05046598,0.999191,0.999125,43.735079,0.0007,101.306,0,271.475,334.654,338.971,1150.542,0,0
,,51,20.94884348,108.389092,0.00242568,0.04981773,0.999872,0.999143,43.735079,0.0021,101.3086,0,271.478,334.631,338.916,1151.909,0,0
Pre-test conditions,,52,20.94826349,107.096301,0.00239264,0.04791302,1.000032,0.999152,43.735079,0.001,101.3087,0,271.48,334.606,338.892,1152.921,0,0
Ambient temperature (°C),24,53,20.94486594,107.239364,0.00228091,0.0469566,0.999458,0.999192,43.735079,-0.0007,101.3064,0,271.491,334.589,338.905,1152.796,0,0
Barometric pressure (Pa),101309,54,20.94202348,108.459976,0.00227051,0.04738377,0.999259,0.999219,43.735079,0.0015,101.3054,0,271.487,334.587,338.9,1151.671,0,0
Relative humidity (%),46.9,55,20.9438701,110.143549,0.00239858,0.04921721,0.999335,0.999246,43.735079,-0.0003,101.3072,0,271.483,334.591,338.918,1150.597,0,0
,,56,20.94741207,109.371362,0.00267019,0.05053859,0.999791,0.999323,43.735079,-0.0021,101.3087,0,271.475,334.589,338.924,1150.639,0,0
,,57,20.94893255,107.953956,0.00289307,0.04976017,1.000395,0.999402,43.735079,0,101.3077,0,271.465,334.603,338.906,1150.641,0,0
Conditioning,,58,20.94786489,107.985864,0.00283954,0.0479037,0.999419,0.999478,43.735079,0.0019,101.3052,0,271.466,334.594,338.882,1150.637,0,0
Conditioned? {Y/N},No,59,20.94401062,108.515225,0.00267878,0.04691073,0.998727,0.999558,43.735079,0.0038,101.3045,0,271.467,334.565,338.887,1150.623,0,0
Conditioning temperature (°C),N/A,60,20.94193661,107.675388,0.00265788,0.04758132,0.998684,0.999654,43.735079,0.0023,101.3051,0,271.466,334.573,338.911,1152.431,0,0
Conditioning RH (%),N/A,61,20.94449657,106.117243,0.00277019,0.04954739,0.998815,0.999774,43.735079,0.001,101.3056,0,271.468,334.588,338.911,1152.246,0,0
,,62,20.94786221,108.354089,0.00293497,0.05056457,0.999295,0.999882,43.735079,0.0012,101.3049,0,271.468,334.603,338.903,1150.534,0,0
Data collected,,63,20.94997975,109.312543,0.00298329,0.04917408,1.000187,0.99997,43.735079,-0.0001,101.3045,0,271.47,334.611,338.936,1150.498,0,0
CO/CO2 data collected?,Yes,64,20.94930204,104.56963,0.00283642,0.04745997,1.000607,1.000094,43.735079,0.0016,101.3065,0,271.461,334.617,338.959,1150.467,0,0
Mass data collected?,Yes,65,20.94533886,105.598248,0.00266617,0.04695794,1.000379,1.000206,43.735079,0.0043,101.3062,0,271.457,334.629,338.945,1150.443,0,0
Smoke data collected?,Yes,66,20.94406544,108.901347,0.00262338,0.04788728,1.000693,1.000231,43.735079,0.0026,101.3048,0,271.456,334.615,338.912,1150.431,0,0
Soot mass data collected?,No,67,20.94724364,107.596198,0.00273815,0.04990156,1.000949,1.000282,43.735079,-0.0004,101.3046,0,271.445,334.592,338.864,1150.414,0,0
