Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak EHC (s),619,10,4.95420528063827,0,0,-0.00492866666666873,-0.557541478129947,0,0,0.0189525428890751,25.7914262731039,0.0308343542108067,24.3832026465692,24.6364557164446,0.000759649202059705,0.0859331676538127,0.00261492726998296,0.295806252260516,-1.20472814297576E-05,0.00154058027623835,0.00319572423383202,0.0150197497887911,1.89525428890751,32.684175
t peak MLR (s),33,11,5.31042318840853,0.500249704800193,8.86175249774768,0.0938414166666656,10.6155448717948,-0.000495898246751369,0.0161754957285703,0.0240848571235985,25.7640091004822,0.0337818402037669,24.3599815420836,24.6167586940772,0.000831599408538004,0.0940723312825797,0.00341055157528182,0.385809001728713,-4.65357939976641E-05,0.00151793143445464,0.00337181444061341,0.0183035191260138,2.18953246578169,32.684882
t peak SEA (s),95,12,2.4447342029914,0.321944702834797,20.6614817673909,0.0671278333333341,7.5936463046758,-0.000545748437123521,0.0300412373848494,0.0279624358192985,25.6476790026569,0.0565830884062982,24.2549290038022,24.511926506061,0.00138696050450113,0.156895984672074,0.00451983153180139,0.511293159706039,-3.66349101291552E-05,0.0020166031762973,0.00189443805972753,0.0209366453761843,2.33020298494154,32.525569
t peak COY (s),591,13,0.601847978564522,0,0,-0.00205124999999917,-0.232041855203526,0,0,0.0294857269100765,25.8637772075572,0.0971052395410218,24.4630271508591,24.7229955584134,0.00240073240587135,0.271576064012596,0.00641367798698763,0.725529184048374,2.87719724630256E-05,0.00247011156329089,0.000991194429044255,0.0223794616205702,2.26813283923665,32.561635
t peak CO2Y (s),348,14,0.441160505014398,0.0725444914911014,52.3666274636637,0.0537581666666676,6.08124057315245,0.00124045099150118,0.0360255364870996,0.0300072311518659,25.8874032112241,0.113754341599202,24.4880123070524,24.7474852158317,0.00281513388696293,0.318454059611191,0.00902161113340477,1.02054424586027,6.66843711429538E-05,0.00193666679472962,0.000837885253627394,0.023294001461906,2.14337365370471,32.503733
,,15,1.86009121692131,0,0,-0.0437569999999964,-4.94988687782765,0,0,0.0311578570128338,25.8257365984711,0.135217744399285,24.435090285157,24.6942375925369,0.00333909910692287,0.377726143317067,0.0120987276303477,1.3686343473244,2.31375744530615E-05,0.00107241335379851,0.0014586482819585,0.0244422682296989,2.07719046752225,32.485579
Test Results (between 19 and 661 s),,16,4.52541400979445,0,0,-0.0141498333333369,-1.60065987933675,0,0,0.0343506096261917,25.8052679071225,0.138379753014259,24.4174042697856,24.6798532988862,0.00341519200392801,0.386333937095929,0.0154758731857731,1.7506643875309,4.75910877122592E-06,0.000401933320282599,0.0027962053838544,0.0265696950626054,2.14691310163698,32.562219
mean HRR (kW/m²),73.5597962783392,17,3.44368871631395,0.681553419789922,103.222601592959,0.0446659166666622,5.05270550527853,-8.38872260279148E-06,0.0121042122232674,0.0383351609892459,25.6583409551634,0.187870550399689,24.2816485690125,24.5410050221197,0.00461053212086716,0.521553407337914,0.0194887352481707,2.20460805974782,-3.74689984716029E-07,0.000540645734480055,0.00222636480923782,0.0290809801591515,2.25500946995564,32.504439
mean EHC (MJ/kg),13.2295640484534,18,0.978977229632609,0.187976556793808,100.215236839598,0.0460385000000028,5.20797511312249,0.00052663706959473,0.0330092390872036,0.0405464939622191,25.4472948570223,0.189571335750394,24.0807012284556,24.3378523603115,0.00461375918124012,0.521918459416303,0.0241008808992243,2.72634399312492,2.42455807285385E-05,0.00151969585371632,0.00104484736188954,0.0307165862447152,2.25258299790106,32.484815
mean MLR (g/s),0.0491548769470405,19,-1.13297309787745,-0.094796527152193,75.3253828283375,0.105652416666668,11.9516308446457,0.000775311785484267,0.021446701352046,0.0410359825770354,25.3186883464959,0.328621915939423,23.9577825790021,24.2172184694548,0.00795830873215582,0.900261168795907,0.0303869148559223,3.43743380723103,8.19135638065624E-05,0.00226589582737197,3.35371044858714E-05,0.0312557784779029,2.15978855668608,32.402338
mean SEA (m²/kg),42.6083490537455,20,-1.40810533134739,-0.187596705950519,127.470056027175,0.0663532499999982,7.50602375565591,0.00162791017910954,0.0274953875056696,0.0410359825770354,25.5350883687371,0.346187301297086,24.1665273694663,24.4320125648587,0.00845805249508492,0.956793268674764,0.0385950954695427,4.36596102596637,0.000108017131091997,0.00182440832101052,-0.000170471867839185,0.0312725470301458,2.05179912885177,32.297873
mean COY (kg/kg),0.0394008388940123,21,0.0435755714107098,0.0964688234915979,1285.15590265199,0.00399308333333437,0.451706259426965,0.0249710957736821,0.455379435760895,0.0410577703627408,25.4209730230222,0.210646444861144,24.074362963734,24.3618382403689,0.00513173461561597,0.580512965567417,0.0453899890248931,5.13461414308746,9.97116663489864E-05,0.00181836803528004,0.000612075636127653,0.0315785848482096,1.95513192203528,32.276732
mean CO2Y (kg/kg),1.29062926413574,22,2.81082650397864,0,0,-0.0152225833333303,-1.72201168929076,0,0,0.0424849714004355,24.7855637779077,0.213144839012762,23.5154212652576,23.8294664305357,0.00507912778609655,0.574561966753003,0.0504954202257494,5.71215160924767,0.000124614470880638,0.0022009647717851,0.0021756790302863,0.0329724621814166,1.93113506365616,32.276206
Total heat release (MJ/m²),47.2493365224802,23,2.18584718948798,0.217483768874455,93.0015991120023,0.0888475000000029,10.050622171946,0.00224823112791224,0.0356115419018841,0.0449833082471688,24.3869059260562,0.350983488644397,23.1959533784677,23.5423028274576,0.0082629595771039,0.934723934061527,0.0571664639073496,6.46679455965493,0.000199749715137189,0.00316399646912775,0.00200847614609438,0.0350645397696069,1.95579601074647,32.276919
Total oxygen consumed (g),32.5381316741917,24,0.568540671456228,0.0457401713607645,96.0831633867405,0.10987933333333,12.4297888386119,0.00313831479417555,0.0377608049526325,0.0463605021776409,24.5025526272691,0.444478676780833,23.3739412347521,23.752666863473,0.0105575539374924,1.19429343184303,0.0665767206646478,7.53130324260721,0.000344835937374134,0.00414913207432515,0.00133911239947056,0.0367383340423894,1.93168759073504,32.116698
Mass lost (g),31.556024,25,0.127482443955334,0.0150360048507855,214.239720140161,0.0749497499999994,8.47847850678727,0.00677360762016611,0.0592590080128359,0.0467085137353467,24.2478804190395,0.680493809107923,23.1916221034756,23.5964137361143,0.0160572134645749,1.81642686250848,0.0798841043656814,9.03666338978297,0.000507680197729541,0.00444144783581002,0.00120577820147873,0.0380107793428641,1.86834054941387,32.066838
Average specific MLR (g/s·m²),7.08622525627926,26,1.41723703315611,0.0443349047814829,67.1743537193678,0.282584916666668,31.9666195324285,0.00225392001085408,0.013786248333397,0.0474808734739024,24.4174163782693,0.796105516019807,23.40866637631,23.8441497589781,0.0189824591479248,2.1473370076838,0.0974039406719313,11.0185453248791,0.000636923798440537,0.00389578583643899,0.00187552336616423,0.0395514301266855,1.82618744130394,31.91411
Total smoke release (m²/m²),158.009329920889,27,3.81681202805603,0.123107245564226,74.7222342700676,0.274075,31.0039592760181,0.00263464131641055,0.0119296784092158,0.0500978980045085,24.3279114211659,0.859286674805604,23.3737628344054,23.8331362024226,0.0204794963575688,2.31668510832226,0.117134918424678,13.2505563828821,0.00072208931879522,0.00326962661000581,0.00311547767025185,0.0420469306448936,1.85547770387068,31.555612
Total smoke production (m²),1.39680247650066,28,5.48905757878371,0.786608705227169,359.938306596733,0.0616866666666684,6.97812971342403,0.013278735390273,0.0762866198984712,0.0547508328079283,23.9724269124972,0.942812183716662,23.0757286621438,23.5501775677842,0.0222033943395978,2.5116961922622,0.138476363773261,15.6647470331744,0.000819120923774664,0.00470586729280383,0.00427671655691377,0.0457430277584764,1.95538688599744,31.417909
MARHE (kW/m²),87.349161386191,29,2.01409298865817,0.359087628172501,375.608857797208,0.0495828333333309,5.60891779788812,0.019576103707977,0.268597128207637,0.0585024080916493,24.2075151086927,0.781089779408661,23.3445187144506,23.8432916236354,0.0186237513946817,2.10675920754318,0.158889936640401,17.9739747330771,0.000970638687468626,0.0133178066417306,0.00376455239471302,0.0497636622342898,2.01732441695342,31.38613
,,30,-4.08212709023993,-0.358510892156363,162.814969645777,0.100655249999998,11.3863404977373,0.0112233636980241,0.307917124791001,0.0595094545859784,24.3599400329799,0.681460901028994,23.5257890730826,24.0486012457823,0.0163881814734378,1.85386668251559,0.176395903074461,19.9542876781064,0.00112969047886551,0.0309934751751187,0.00321596850138619,0.0532539226823394,1.98364848619928,31.298494
Test Averages,,31,-9.07619743150268,-0.852606981591061,166.053072761772,0.0941038333333359,10.6452300150832,0.0140619751868292,0.579542115450383,0.0595094545859784,24.7312925375576,0.638814833828786,23.9157261926355,24.4612833894371,0.0156262306836621,1.76767315426042,0.192403109153011,21.7650575964944,0.00132328576931888,0.0545371346419917,0.00418006121637407,0.0569519375412195,1.91965982535414,31.195286
HRR(60) (kW/m²),94.0890926037664,32,-8.81439538437752,-0.764615163879603,171.286359770755,0.101906500000001,11.5278846153847,0.0134326604432458,0.829590915004368,0.0595094545859784,24.3948793313904,0.722071181877698,23.617966451039,24.1737848844591,0.0174551934219786,1.97456939162654,0.208943821205831,23.6361788694379,0.00136887541145964,0.0845407065798932,0.0089127487639861,0.0634983425313996,1.85967045581182,31.09902
HRR(120) (kW/m²),87.568790000684,33,6.92020620052646,0.135669954926442,30.4997542401632,0.450907666666667,51.0076546003017,0.00313153656660862,0.257695715284234,0.0629695576862416,24.760319884981,0.559574151387707,23.9993905309009,24.5768554252073,0.0137525730183388,1.55572092967633,0.22454770442599,25.4013240300894,0.00141203384633084,0.116196973688811,0.0222760372573851,0.0790927355420852,1.90816841473459,30.919584
HRR(180) (kW/m²),81.9738713776002,34,39.3517253245568,1.04365811211116,43.210941010321,0.33331725,37.7055712669683,0.00434151585426067,0.415282838075842,0.0861055234487832,24.5593641732714,0.589990955359,23.829991640296,24.4121573333416,0.0144029520274724,1.62929321577742,0.238625466948895,26.9938311028162,0.00144710212537357,0.138420933559635,0.0432424893983102,0.111851998869933,2.53251539555245,30.315756
HRR(240) (kW/m²),78.2998023905882,35,72.2072853071349,0,0,-0.141270416666665,-15.9808163650073,0,0,0.141885028764629,24.3506378108473,0.55028842834325,23.6471827316817,24.2387415043152,0.0133382989674279,1.50885734925655,0.252496092446346,28.5629063853332,0.00153959283165444,0.153488912942565,0.0634008407898836,0.16517366396403,4.05385796470369,30.340066
HRR(300) (kW/m²),78.934485950823,36,108.102430053914,0,0,-0.0276916666666658,-3.13254147812961,0,0,0.232039886445154,24.4225061307336,0.43129629658698,23.7359219050603,24.3387692634839,0.0104972210468256,1.18746844421104,0.264413852453472,29.911069282067,0.00168326298589287,0.162937115497991,0.084421607210336,0.239084887964139,6.44555240125426,30.462683
HRR(360) (kW/m²),86.2141919378705,37,133.906847841402,0,0,-0.000371083333333762,-0.0419777526395659,0,0,0.353044525392812,24.037783642332,0.454972487354205,23.3793704401467,23.9800037398107,0.0109102419482648,1.23419026564082,0.275117583951018,31.1218986369929,0.00179187987239013,0.162714282007418,0.0985029266360648,0.33054715488734,9.54174392953545,30.399755
EHC(60) (MJ/kg),10.1722084625026,38,157.044077493831,37.7733038431382,306.057561862192,0.0367526666666637,4.15754147812938,0.0505136599073157,4.43927079635267,0.498519988060428,24.2986751757767,0.463599596513656,23.6477013686338,24.2632470703662,0.0112484315519329,1.27244700813721,0.286196920701116,32.375217273882,0.00185651170468679,0.163155039821404,0.111241551054529,0.435419393732637,13.1189470542218,30.460968
EHC(120) (MJ/kg),11.0225228218756,39,177.586191677067,15.1835551932111,86.6264161899318,0.103392249999999,11.6959558823529,0.018622194402139,1.58479252315961,0.665835122645877,24.8905191200302,0.359999865368036,24.237925435863,24.8791761912383,0.00895650007931342,1.01317874200378,0.29629938651674,33.5180301489524,0.00192539057917455,0.163855264752648,0.12261976200145,0.552350050260627,17.0726954524584,30.321893
EHC(180) (MJ/kg),10.9439030878883,40,183.10637897154,36.0148492879127,184.392536354074,0.0449442500000039,5.08419117647103,0.0426526456311129,3.51794156865556,0.846181407970181,24.5558920076889,0.337411320751251,23.9235437869854,24.5616662582048,0.00828738425203232,0.937486906338498,0.304921328682413,34.4933629731236,0.00191699116840631,0.158111245347062,0.124780570186727,0.676050216354715,21.1545351992545,30.280819
EHC(240) (MJ/kg),10.9694828318362,41,182.874587215906,11.643001483551,60.0802579518388,0.138848333333335,15.7068250377076,0.0139043150726075,1.10445020561271,1.0291718910639,24.3003153060122,0.342972900018063,23.6860387673618,24.3227487723092,0.00834204368284969,0.943670099869875,0.313236042649853,35.4339414762278,0.00193059097397313,0.153351070298985,0.123946372209899,0.800413687553028,25.101753440583,30.19927
EHC(300) (MJ/kg),11.1637506336422,42,181.809094586699,9.5434775258599,45.8490694329986,0.168407416666662,19.0506127450975,0.0118448296243947,0.887092373810986,1.21151373196521,24.3571351453125,0.316538485401485,23.7495601115419,24.3930002065571,0.00772132333978172,0.873452866491145,0.321267726161169,36.3425029594083,0.00199475715790106,0.149392935018205,0.122794752210457,0.923784249763206,28.8455650467906,30.019315
EHC(360) (MJ/kg),11.4492009360177,43,179.689038644489,23.1124754698642,99.0617540608412,0.0687269999999967,7.77454751131185,0.0290318893255706,2.08920168213997,1.3922627985808,24.3495948089639,0.279027707133439,23.7525493582538,24.3997889717928,0.00680821717133911,0.770160313499899,0.32853249641673,37.1643095494038,0.00199527465767839,0.143584564008427,0.120763003200543,1.04556312746871,32.3782046181581,29.896041
MLR(60) (g/s),0.0813953236111112,44,182.583120081207,0,0,-0.00539350000000027,-0.610124434389171,0,0,1.57339887794365,25.015004097578,0.285894708781627,24.4085840698466,25.0774773408766,0.00716951808134778,0.811031457166038,0.335521364043073,37.9549054347368,0.00198619524819284,0.141177750539531,0.121984746309539,1.16693700222375,35.7590654078102,29.875876
MLR(120) (g/s),0.0703385003472223,45,176.4797690821,44.130030442074,209.386172718611,0.0353519166666688,3.99908559577702,0.05312841330449,3.75519166043293,1.7529303225253,24.5323995279739,0.300829632519106,23.9456669232635,24.6059620759964,0.00740220252910107,0.837353227273876,0.342807224348298,38.7790977769567,0.00187819123977267,0.132753222646995,0.117335222430048,1.28659698659354,38.9540071672289,29.876482
MLR(180) (g/s),0.0661010662037037,46,173.865476166878,16.0025141810118,77.7156036353304,0.096045583333332,10.8648849924584,0.0191875277414653,1.35492351378721,1.92810294514979,24.9023061800419,0.298698103105229,24.314341539846,24.9892463583129,0.00746424048525733,0.844371095617345,0.350240445855477,39.6199599384023,0.00184287729465352,0.13013441925374,0.115495504324297,1.40301234997071,41.9152814162998,29.798121
MLR(240) (g/s),0.0631490666666667,47,167.31702013367,14.9334766151829,81.547761667377,0.0990447500000003,11.204157239819,0.0183935424949902,1.29493673704926,2.09869419330006,25.1603142287973,0.319788733248727,24.5712445119771,25.2569175447557,0.00807687766740496,0.913673944276579,0.358011004931808,40.4989824583493,0.00182178381803068,0.12825668538686,0.111617571499091,1.51656888788241,44.6530679425545,29.698224
MLR(300) (g/s),0.0625346495833333,48,158.162679110508,13.4772617005349,69.2738737317545,0.103742,11.7355203619909,0.0171175338670537,1.18974638385469,2.26143404292215,24.9828118105936,0.286460120845408,24.4046885694026,25.0876463623291,0.00718661020867967,0.812964955732994,0.36564274886985,41.3623019083541,0.00177580719843588,0.123426669353853,0.105861249613101,1.6253082984385,47.1132092275448,29.602359
MLR(360) (g/s),0.0666367725694445,49,150.45509936466,17.2665426951164,86.2722357598721,0.0770289166666682,8.71367835595794,0.0216948978034835,1.51090642617739,2.41574293215974,24.6181820276789,0.268714500907375,24.0520515179255,24.7305479851458,0.00664545685899434,0.751748513460898,0.372558782403687,42.144658642951,0.00167113447499641,0.116383485193151,0.100542527141747,1.72851018681593,49.3008761665252,29.498923
SEA(60) (m²/kg),91.2671507141172,50,146.544434104895,24.7276905344588,110.690941378664,0.0523887500000058,5.92632918552101,0.0295116980681851,2.14030873905884,2.56424269889451,24.677315309996,0.233865154305754,24.1137377323563,24.796169708851,0.0057989600551521,0.65599095646517,0.37878099086076,42.8485283779141,0.0015460809721698,0.112128099453381,0.0977140202375485,1.82763846050558,51.2848539778903,29.448617
SEA(120) (m²/kg),60.5139518985041,51,144.826093132868,44.916374914955,212.479338974875,0.028503249999997,3.22434954751097,0.051740727095462,3.88083741350653,2.70992796251339,25.0677112941574,0.240389500384546,24.4999023527357,25.1939111689435,0.00605635171863497,0.685107660479069,0.384708646747654,43.5190776863862,0.00147477887958357,0.110616479006518,0.096519688276797,1.92475531476275,53.1358424022234,29.392635
SEA(180) (m²/kg),43.4077343004968,52,135.794087823089,24.506197281229,106.088212413541,0.0489843333333315,5.54121417797868,0.0281257686793343,2.16311417758073,2.85023805299137,24.5370582170268,0.210684033538149,23.9863407103253,24.6656582007254,0.00519666035960215,0.587857506742325,0.390335152786772,44.1555602699969,0.00137772202824469,0.10595870591267,0.0908387156254437,2.01843451671387,54.8122702498341,29.38072
SEA(240) (m²/kg),34.6999499972928,53,129.720338064944,25.0199248022751,96.6814253371792,0.0458325833333374,5.18468137254948,0.0300000883857313,2.29189815276731,2.98299526593539,24.5661896663439,0.179408118425485,24.0188526044189,24.6987679400503,0.0044311594835521,0.501262385017206,0.39514906270835,44.7001202158766,0.00137498155094652,0.10504361307823,0.0873789757233527,2.10754336238827,56.2829295459507,29.297786
SEA(300) (m²/kg),34.3841017337885,54,127.130526481688,12.8091940537643,56.6091526783826,0.0877365000000025,9.92494343891431,0.0160345836708922,1.19158011701899,3.11142069820871,24.8635339085468,0.19866891715114,24.311050355936,24.9998288367806,0.00496668892396705,0.561842638457811,0.399847986912109,45.2316727276142,0.00140681825024128,0.10454506893684,0.0859023001171116,2.1941840003085,57.6189018186797,29.277637
SEA(360) (m²/kg),48.0111943279048,55,123.060421941929,7.01170738288497,29.6453162402256,0.155148249999995,17.5507070135741,0.00873037677096627,0.644123443108903,3.23651617242051,24.427333631556,0.187244341076061,23.8859951582025,24.5637273144564,0.00459941893536744,0.52029625965695,0.404631040841776,45.7727421766715,0.00135450267785603,0.0999346249823177,0.0829609131899259,2.27861560696202,58.8457485894639,29.117962
COY(60) (kg/kg),0.0154180355838722,56,124.58835331325,9.72405489322644,36.6736316354001,0.113261499999997,12.8123868778277,0.011573954780474,0.872827939672987,3.3603405600481,24.8326698337535,0.166326555782777,24.2843876538518,24.9732251709553,0.00415371052947274,0.469876756727686,0.409007605574197,46.2678286848639,0.00131088347936862,0.098857801689269,0.083618761462931,2.36190544428845,60.0060814294304,28.994966
COY(120) (kg/kg),0.0162721286746854,57,126.448494258954,19.4105718566831,74.5039631638043,0.0575874166666702,6.51441365007581,0.0222140487530856,1.70979070796553,3.48585898383421,25.297256964632,0.168638941289553,24.7398631582891,25.44187444029,0.00429049077003224,0.485349634619032,0.413229706223949,46.7454418805372,0.00127924968139766,0.0984624299124117,0.0845657722146235,2.44599771112722,61.1554207690211,28.898197
COY(180) (kg/kg),0.0171795377788532,58,120.004034733032,0,0,-0.00341649999999956,-0.386481900452439,0,0,3.6090852483302,24.8846905432012,0.128156772155126,24.3385713373737,25.0286404904291,0.00320758977668449,0.362849522249377,0.416978746497307,47.1695414589714,0.00124259480551942,0.0952057655111725,0.0805370667211702,2.52854913059512,62.225607729831,28.878655
COY(240) (kg/kg),0.0175280382407639,59,114.042969679809,22.6300368016944,78.3891987182837,0.0445487500000012,5.03945135746619,0.0282136169481484,2.09747341318153,3.72610875053662,24.730346982335,0.140397368360307,24.1881051484247,24.8732640589048,0.00349214081640123,0.395038553891542,0.42032861179385,47.5484854970419,0.00125688136801886,0.0934398187154731,0.0770192770371726,2.60732730247429,63.1543856023156,28.878523
COY(300) (kg/kg),0.0170057456485527,60,110.078571297743,18.2073730562437,67.9917419199898,0.0534450833333343,6.04582390648578,0.0244759182851235,1.71156779346313,3.83816952102539,24.7556008144378,0.14594455096946,24.2126650749617,24.8986638333132,0.00363382431289242,0.411066098743486,0.423891594358497,47.9515378233594,0.00130811749240831,0.0914748833522882,0.0745783380347937,2.68312611001028,63.9694920170899,28.796576
COY(360) (kg/kg),0.0165840785447427,61,107.7852745225,23.6098279549736,74.4533898901041,0.0403570000000014,4.56527149321283,0.0318371662880301,2.21925544049396,3.94710144393552,24.7575070401647,0.120652523841768,24.2163520481847,24.9038756929415,0.00300471545579504,0.339899938438352,0.427210864242841,48.3270208419503,0.00128485251988607,0.0895624918120176,0.0730286558553935,2.75692960695537,64.7065810481232,28.77615
CO2Y(60) (kg/kg),1.08024261060212,62,107.577813407728,10.1377609283397,33.507483702935,0.0938065000000012,10.6115950226246,0.012790308818949,0.933796081701275,4.05478298790063,24.6866940608622,0.126575052593988,24.1490440514791,24.8328537540636,0.00314321976997941,0.355567847282739,0.430284831855728,48.6747547348109,0.00119981410422475,0.0875961421381118,0.0725849203379583,2.82973639505204,65.3997256113005,28.701012
CO2Y(120) (kg/kg),1.12965045282083,63,107.963944001711,8.69516855726943,32.109912415386,0.109762249999998,12.4165441176468,0.0104673094104689,0.79376232336215,4.16255386660535,24.7794556625443,0.141400626413735,24.2420305365514,24.9253226340253,0.00352445623401562,0.398694144119414,0.433618669857725,49.0518857305119,0.00114891543233921,0.0871251385774551,0.0727053307368172,2.90238152058943,66.0722835969103,28.598295
CO2Y(180) (kg/kg),1.11154364759552,64,103.381062185193,17.1434470479997,52.6365612365153,0.0533083333333325,6.03035444947201,0.0209796249936903,1.60804695894543,4.2682263696988,24.4010946961573,0.114325369557402,23.8729119260168,24.5436980678874,0.00280596735191653,0.317417121257526,0.436783881650692,49.4099413632004,0.00111838884237196,0.0857223033031147,0.0699771417704003,2.97372275684304,66.6910370265438,28.499414
CO2Y(240) (kg/kg),1.11095334321157,65,101.067975623911,18.3000589801761,70.8005199891926,0.0488217499999977,5.52282239818979,0.0240615357498524,1.77306853171824,4.37045088860335,24.6380574504108,0.139470409220054,24.105024456956,24.7837896662972,0.0034566052867822,0.391018697599797,0.439915167970041,49.7641592726291,0.0011747262829953,0.0865643085884108,0.0688655147202179,3.04314408508835,67.2377059785131,28.480513
CO2Y(300) (kg/kg),1.13178464675597,66,99.6341194819663,14.9010595011734,65.0361646323354,0.0591075833333345,6.68637820512834,0.0206381302062711,1.45117930763565,4.47080193615629,24.7892382346827,0.154155499818498,24.2551103457117,24.9367069304195,0.00384413052068623,0.434856393742786,0.443565535873775,50.1770968183004,0.00121987000101138,0.085775701857685,0.067982870057884,3.1115682774774,67.7394232750953,28.398456
CO2Y(360) (kg/kg),1.15963200944926,67,99.8617669837339,0,0,-0.000339083333331066,-0.0383578431369984,0,0,4.57054987938914,24.893552385387,0.144061704705597,24.3571768639323,25.0400909996855,0.00360731819539797,0.408067669162667,0.447291260231817,50.5985588497531,0.00120533216469071,0.0843436351594344,0.0678859846228719,3.17950270481778,68.2171623789424,28.376492
,,68,99.8227411160652,26.1491339203805,95.3569601836917,0.0337461666666616,3.81743966817439,0.0343614267563273,2.44205006303877,4.67039213343904,24.6712927653744,0.129671115346911,24.1394268031276,24.8161038992847,0.00321793187118508,0.364019442441751,0.450703885265109,50.9846024055553,0.00115956643422331,0.0824098284356378,0.067553156088038,3.24722227517323,68.6822372564565,28.376537
