General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Surface area (cm²),88.4,23,20.94048097,113.817691,0.00155001,0.04436833,0.998126,0.997467,-0.529069,0,100.4536,0,269.049,307.935,309.237,839.006,0,0
Sponsor,,24,20.94418015,115.049633,0.00156901,0.04589919,0.99789,0.997852,-0.529069,-0.0003,100.4539,0,269.056,307.928,309.222,838.994,0,0
Manufacturer,,25,20.94677836,113.980912,0.00169414,0.04722672,0.998246,0.998107,-0.529069,-0.0001,100.4526,0,269.061,307.931,309.237,838.972,0,0
Test start time (s),63,26,20.94687588,114.673731,0.00170907,0.0455084,0.997752,0.99838,-0.529069,0.0001,100.4515,0,269.042,307.954,309.223,838.939,0,0
Time to ignition (s),,27,20.94409819,111.741153,0.00144644,0.04369081,0.998158,0.998732,-0.529069,-0.0001,100.4541,0,269.051,307.961,309.262,838.91,0,0
Time to flameout (s),,28,20.93950425,110.663769,0.00121164,0.04267094,0.999013,0.999063,-0.529069,0.0003,100.4535,0,269.041,307.923,309.243,838.909,0,0
End of test criterion,ISO 5660-1:2002,29,20.94122695,118.202764,0.00111722,0.04446797,0.999698,0.999422,-0.529069,0.0002,100.4519,0,269.046,307.916,309.173,838.894,0,0
User EOT time (s),,30,20.94498348,112.409704,0.00119371,0.04607504,1.000395,0.999705,-0.529069,-0.0001,100.4545,0,269.053,307.894,309.164,838.828,0,0
MLR EOT mass (g/m²),150,31,20.94704332,109.242704,0.00144955,0.04641227,0.999416,0.999958,-0.529069,0,100.4511,0,269.032,307.918,309.17,838.806,0,0
MLR EOT time period (s),60,32,20.94657462,113.386202,0.00139594,0.04474031,1.000023,1.000269,-0.529069,-0.0001,100.4528,0,269.03,307.899,309.16,838.853,0,0
Truncate graphs at EOT?,No,33,20.9446594,114.35749,0.0011754,0.04292208,1.000089,1.000511,-0.529069,0.0001,100.4528,0,269.054,307.912,309.177,838.853,0,0
Smooth data?,No,34,20.94117483,113.686556,0.00107807,0.04253335,1.000545,1.000795,-0.529069,0,100.4532,0,269.063,307.908,309.184,838.879,0,0
Correct O2 for pressure?,No,35,20.94394538,111.090929,0.00114657,0.04453393,1.000601,1.000914,-0.529069,-0.0003,100.4539,0,269.056,307.91,309.168,838.9,0,0
,,36,20.94912731,116.008256,0.0014269,0.04714229,1.001134,1.001128,-0.529069,0,100.4545,0,269.032,307.882,309.141,838.942,0,0
Specifications: apparatus,,37,20.95100206,114.110357,0.00168193,0.04677957,1.001187,1.00125,-0.529069,-0.0001,100.4535,0,269.064,307.844,309.125,838.973,0,0
C-factor (SI units),0.044376,38,20.95005782,116.986285,0.00167079,0.04473745,1.001127,1.001443,-0.529069,-0.0001,100.4528,0,269.052,307.838,309.112,839.001,0,0
OD correction factor,0.97963,39,20.94609669,118.517763,0.00156166,0.04280645,1.001181,1.001536,-0.529069,-0.0001,100.4524,0,269.034,307.841,309.094,841.73,0,0
Duct diameter (m),0.114,40,20.94330849,117.507447,0.00146539,0.04270859,1.001472,1.001642,-0.529069,0,100.4537,0,269.048,307.845,309.107,839.573,0,0
O2 delay time (s),0,41,20.94496204,112.813131,0.00146078,0.0449196,1.002048,1.001729,-0.529069,-0.0001,100.4529,0,269.048,307.837,309.11,839.106,0,0
CO2 delay time (s),0,42,20.94800764,115.562209,0.00159144,0.04703319,1.002077,1.001931,-0.529069,-0.0001,100.4521,0,269.031,307.873,309.115,839.128,0,0
CO delay time (s),0,43,20.94923392,116.086437,0.00167061,0.04641036,1.001749,1.001863,-0.529069,0,100.4504,0,269.045,307.862,309.103,839.141,0,0
,,44,20.94787922,114.542056,0.0015025,0.04480746,1.002013,1.002136,-0.529069,0,100.4498,0,269.053,307.88,309.1,839.169,0,0
Laboratory,,45,20.9425228,118.360864,0.00126664,0.04340493,1.00165,1.002064,-0.529069,0,100.4503,0,269.046,307.86,309.096,839.188,0,0
Laboratory name,FTT Cone - NIST,46,20.93967716,116.428259,0.0011505,0.0429665,1.001857,1.002157,-0.529069,-0.0001,100.4487,0,269.048,307.861,309.092,839.204,0,0
Operator,Shields,47,20.94330584,116.432416,0.00118138,0.04467742,1.002618,1.002321,-0.529069,0.0001,100.4509,0,269.051,307.84,309.076,839.217,0,0
Filename,C:\CC5\DATA\19010002.CSV,48,20.94482259,116.09501,0.00132705,0.04647233,1.00337,1.002336,-0.529069,0.0003,100.4508,0,269.052,307.83,309.065,841.901,0,0
Report name,,49,20.94524271,115.209308,0.00143727,0.04455682,1.002967,1.002286,-0.529069,0,100.449,0,269.055,307.837,309.074,839.716,0,0
,,50,20.94319958,113.534494,0.00135015,0.04374444,1.002434,1.002301,-0.529069,0.0002,100.4463,0,269.055,307.834,309.095,839.199,0,0
,,51,20.93863039,115.877554,0.00121208,0.04325314,1.001312,1.002317,-0.529069,0.0002,100.4458,0,269.047,307.833,309.088,839.208,0,0
Pre-test conditions,,52,20.93827697,114.680686,0.00115545,0.04379929,1.001902,1.002167,-0.529069,0.0001,100.4452,0,269.077,307.858,309.087,839.17,0,0
Ambient temperature (°C),20.3,53,20.94199202,112.795516,0.00129702,0.0460743,1.00265,1.002207,-0.529069,0.0002,100.447,0,269.072,307.845,309.082,839.17,0,0
Barometric pressure (Pa),100439,54,20.94700417,112.108495,0.001582,0.04732284,1.001813,1.002104,-0.529069,0.0004,100.4469,0,269.067,307.83,309.068,839.171,0,0
Relative humidity (%),12.5,55,20.94924785,111.110716,0.00177108,0.0459431,1.001514,1.002081,-0.529069,0.0002,100.449,0,269.047,307.857,309.083,839.158,0,0
,,56,20.94826415,114.529293,0.00174955,0.04404915,1.001606,1.002093,-0.529069,0.0001,100.4497,0,269.072,307.86,309.1,839.169,0,0
,,57,20.9452969,116.127147,0.00164631,0.04330268,1.001451,1.002071,-0.529069,0.0004,100.4492,0,269.07,307.863,309.054,839.174,0,0
Conditioning,,58,20.94674818,114.137735,0.00166878,0.04425635,1.002074,1.001936,-0.529069,0.0003,100.4504,0,269.065,307.865,309.082,839.143,0,0
Conditioned? {Y/N},No,59,20.95065214,109.478832,0.00184558,0.04690152,1.002539,1.001841,-0.529069,0.0002,100.4518,0,269.078,307.903,309.108,839.148,0,0
Conditioning temperature (°C),N/A,60,20.95288072,113.020924,0.00213136,0.04720198,1.001815,1.001793,-0.529069,0,100.4542,0,269.094,307.903,309.104,839.142,0,0
Conditioning RH (%),N/A,61,20.95271871,114.534931,0.00208938,0.0455726,1.00151,1.001682,-0.529069,0.0003,100.4544,0,269.076,307.863,309.084,839.128,0,0
,,62,20.94985924,115.1724,0.00179037,0.04366653,1.000805,1.001542,-0.529069,0.0004,100.4573,0,269.09,307.866,309.029,839.182,0,0
Data collected,,63,20.94549526,113.951324,0.00156764,0.04336458,1.001194,1.001448,-0.529069,0.0004,100.4587,0,269.101,307.811,308.968,840.769,0,0
CO/CO2 data collected?,Yes,64,20.94749019,116.082142,0.00148136,0.0444789,1.001661,1.001281,-0.529069,0.0001,100.4573,0,269.097,307.781,308.963,841.012,0,0
Mass data collected?,Yes,65,20.95110987,116.972372,0.001515,0.04664866,1.000601,1.001062,-0.52918,0.0004,100.4572,0,269.109,307.81,309.004,840.921,0,0
Smoke data collected?,Yes,66,20.95473418,112.544334,0.00169474,0.04688652,1.000081,1.000837,22.722144,0.0002,100.457,0,269.099,307.829,308.991,838.347,0,0
Soot mass data collected?,No,67,20.95441949,110.371672,0.00163314,0.04477566,1.000579,1.000766,26.959639,0.0007,100.4603,0,269.107,307.829,308.99,837.932,0,0
Soot mass ratio (1:x),N/A,68,20.95071899,110.129593,0.00142281,0.0434431,0.999545,1.000522,26.870394,0.0006,100.457,0,269.101,307.805,308.955,838.046,0,0
Soot mass (g),N/A,69,20.94729527,114.548271,0.00131077,0.04337964,0.99974,1.000264,26.917054,0.0004,100.4574,0,269.094,307.764,308.891,838.209,0,0
,,70,20.94903261,115.18772,0.00137616,0.0446983,0.99859,1.000096,26.927634,0.0004,100.4565,0,269.087,307.717,308.79,838.381,0,0
Comments,,71,20.95184707,113.136593,0.00162187,0.04707456,0.998645,0.999824,26.905607,0.0004,100.456,0,269.092,307.614,308.708,838.513,0,0
Pre-test comments,,72,20.95472369,110.905928,0.00184633,0.04603529,0.999068,0.999704,26.923269,0.0004,100.4549,0,269.106,307.62,308.743,838.696,0,0
After-test comments,,73,20.95422528,110.494962,0.00176903,0.04460745,0.999503,0.999455,26.927864,0.0003,100.4557,0,269.109,307.652,308.785,838.99,0,0
,,74,20.95174597,108.983392,0.00156112,0.04353232,0.99916,0.999233,26.924332,0.0005,100.4565,0,269.104,307.722,308.858,839.218,0,0
,,75,20.94943915,109.38098,0.00145759,0.04355979,0.999671,0.999139,26.843263,0.0002,100.4552,0,269.103,307.753,308.904,839.386,0,0
,,76,20.95110183,108.519486,0.00148605,0.04552697,0.99855,0.998998,26.828042,0.0001,100.4574,0,269.109,307.79,308.926,839.472,0,0
,,77,20.95099364,112.660033,0.00170296,0.04793813,0.998543,0.998867,26.828139,0.0001,100.4543,0,269.102,307.807,308.918,839.932,0,0
,,78,20.94985704,110.434559,0.00185705,0.04647934,0.998105,0.998633,26.828038,0.0004,100.4528,0,269.108,307.79,308.943,839.657,0,0
,,79,20.94655302,110.291949,0.00162548,0.04489055,0.997496,0.998487,26.828129,0.0003,100.4513,0,269.11,307.79,308.975,839.614,0,0
,,80,20.94130632,111.769958,0.0014546,0.04389663,0.997502,0.998326,26.828094,0.0005,100.4538,0,269.11,307.839,309.013,837.505,0,0
,,81,20.93846628,110.010348,0.00131489,0.04362146,0.997072,0.998181,26.745219,0.0003,100.4532,0,269.113,307.873,309.064,836.713,0,0
,,82,20.9399978,109.268007,0.00138096,0.04559528,0.997858,0.997911,26.728202,0.0004,100.4519,0,269.103,307.9,309.095,837.171,0,0
,,83,20.94272317,112.870284,0.00165154,0.04723981,0.997304,0.997768,26.811703,0.0002,100.4503,0,269.114,307.942,309.139,839.163,0,0
,,84,20.94226586,109.111821,0.00176148,0.04671405,0.9974,0.997538,26.744765,0.0005,100.4503,0,269.109,307.979,309.179,839.554,0,0
Events,,85,20.93948931,109.617782,0.00163249,0.04488516,0.996478,0.997379,26.728927,0.0004,100.4501,0,269.105,308.004,309.207,839.511,0,0
Number of events,2,86,20.93455289,113.188599,0.00144261,0.04406794,0.996015,0.997214,26.812476,0.0003,100.4495,0,269.097,308.016,309.24,842.056,0,0
168,0,87,20.93478652,113.50943,0.00131762,0.04487229,0.995382,0.997081,26.827948,0.0001,100.4505,0,269.108,308.042,309.308,839.845,0,0
224,0,88,20.93704805,109.590303,0.00131391,0.04627288,0.994869,0.996728,26.743897,0.0002,100.4521,0,269.097,308.107,309.372,839.318,0,0
,,89,20.94075399,110.378927,0.00147072,0.04727632,0.994655,0.996477,26.812837,0.0003,100.4535,0,269.118,308.148,309.429,839.296,0,0
,,90,20.94129948,110.398921,0.00156326,0.04624128,0.993467,0.996325,26.828105,0.0005,100.4534,0,269.116,308.173,309.451,839.313,0,0
,,91,20.93849419,110.323465,0.00135143,0.04403879,0.992361,0.996138,26.828193,0.0002,100.4536,0,269.112,308.204,309.494,839.317,0,0
,,92,20.93395417,111.2505,0.00117494,0.0433859,0.990911,0.995847,26.828489,0.0003,100.4567,0,269.082,308.215,309.508,839.297,0,0
,,93,20.93557327,111.106313,0.00116539,0.04447332,0.992577,0.995595,26.828433,0.0004,100.457,0,269.095,308.234,309.554,839.324,0,0
,,94,20.94083856,111.502629,0.0013491,0.04679997,0.989822,0.995368,26.74458,0.0005,100.4575,0,269.093,308.235,309.59,839.384,0,0
,,95,20.94335142,114.08864,0.00159355,0.04702565,0.98849,0.995048,26.812237,0.0004,100.4559,0,269.1,308.264,309.608,841.658,0,0
,,96,20.9429497,116.677586,0.00164599,0.04532131,0.989334,0.99471,26.744525,0.0004,100.4562,0,269.099,308.281,309.63,839.852,0,0
,,97,20.93962484,115.47195,0.00153617,0.04431608,0.988029,0.994419,26.812755,0,100.4568,0,269.093,308.31,309.666,839.462,0,0
,,98,20.93696837,113.912681,0.00141396,0.04400709,0.986106,0.994055,26.828079,0.0001,100.4567,0,269.092,308.32,309.675,839.544,0,0
,,99,20.94156656,115.782506,0.00143503,0.04487595,0.984255,0.993726,26.828127,-0.0001,100.4572,0,269.092,308.343,309.707,839.62,0,0
,,100,20.94720183,112.647248,0.00161534,0.04752798,0.984893,0.993415,26.828094,0.0002,100.4581,0,269.081,308.363,309.741,839.652,0,0
,,101,20.95035097,113.973101,0.00185273,0.04709488,0.984284,0.992964,26.828248,0.0003,100.4582,0,269.092,308.369,309.773,839.734,0,0
,,102,20.9504579,113.939562,0.0017531,0.04607352,0.981257,0.992638,26.828226,0.0002,100.4588,0,269.079,308.437,309.831,839.831,0,0
,,103,20.94679585,112.296594,0.0014987,0.04438584,0.978235,0.992389,26.82816,0.0006,100.4584,0,269.084,308.463,309.896,839.922,0,0
,,104,20.94508686,114.932149,0.0013222,0.04429512,0.977693,0.992221,26.744813,0.0002,100.4563,0,269.08,308.498,309.94,839.991,0,0
,,105,20.94847496,117.956573,0.00133129,0.04585133,0.977354,0.992326,26.728562,0.0004,100.456,0,269.079,308.531,309.958,840.046,0,0
,,106,20.95203576,116.535098,0.00156603,0.04797499,0.977153,0.992421,26.709944,0.0003,100.4548,0,269.082,308.523,309.955,840.179,0,0
,,107,20.95334543,115.890152,0.00184594,0.04681182,0.977089,0.992447,26.725182,0.0005,100.4541,0,269.074,308.528,309.978,840.207,0,0
,,108,20.95188784,114.217333,0.00183988,0.04583958,0.975575,0.992449,26.728707,0.0003,100.454,0,269.083,308.53,309.969,840.189,0,0
,,109,20.94764872,114.851475,0.00174171,0.04490608,0.975211,0.992437,26.710548,0.0003,100.4534,0,269.078,308.537,309.985,840.16,0,0
,,110,20.94573762,113.538323,0.00178821,0.04497698,0.978824,0.992447,26.725014,0.0002,100.4525,0,269.083,308.528,309.982,840.058,0,0
,,111,20.94928139,117.590475,0.00202603,0.04707686,0.977303,0.992484,26.728487,0.0002,100.4521,0,269.082,308.534,309.983,839.928,0,0
,,112,20.95234134,118.333143,0.00242487,0.04888166,0.977784,0.992409,26.637882,0.0003,100.452,0,269.082,308.536,309.996,839.777,0,0
,,113,20.95337542,115.754814,0.00268299,0.04743911,0.969819,0.992346,26.711085,0.0001,100.4517,0,269.074,308.547,310.01,839.654,0,0
,,114,20.95153266,112.429229,0.00261617,0.0456206,0.968605,0.992254,26.728552,0.0004,100.452,0,269.083,308.581,310.071,839.568,0,0
,,115,20.94687067,114.729882,0.00246233,0.04548682,0.970892,0.992191,26.728741,0.0003,100.4539,0,269.082,308.636,310.136,839.573,0,0
,,116,20.94624247,116.401248,0.00239403,0.04624807,0.968938,0.992194,26.641674,0.0002,100.4535,0,269.074,308.672,310.173,839.617,0,0
,,117,20.94956507,113.951434,0.00247197,0.0491248,0.968116,0.992053,26.625302,0.0006,100.4569,0,269.064,308.682,310.192,839.696,0,0
,,118,20.95106672,112.078252,0.00268795,0.05121294,0.971328,0.991944,26.625725,0.0004,100.4554,0,269.059,308.694,310.197,839.774,0,0
,,119,20.9496497,113.930365,0.00276009,0.04996899,0.966488,0.99194,26.541316,0.0004,100.4547,0,269.067,308.691,310.17,839.796,0,0
,,120,20.94690946,116.264713,0.00261666,0.04925498,0.961514,0.991861,26.524428,0.0003,100.4571,0,269.055,308.677,310.163,839.775,0,0
,,121,20.94222756,114.553236,0.00243286,0.04876203,0.962121,0.991938,26.524625,0.0003,100.4581,0,269.064,308.671,310.178,839.778,0,0
,,122,20.94264611,114.940266,0.00239282,0.04933933,0.964891,0.991969,26.524614,0.0005,100.4596,0,269.058,308.666,310.158,839.807,0,0
,,123,20.94661248,113.706964,0.00254925,0.05042968,0.967488,0.991971,26.524493,0.0004,100.4591,0,269.056,308.662,310.162,839.796,0,0
,,124,20.94828099,114.418427,0.00287234,0.0516073,0.966109,0.992112,26.524803,0.0004,100.457,0,269.064,308.686,310.188,840.228,0,0
,,125,20.94904367,111.23935,0.00300554,0.04999024,0.967771,0.992175,26.524755,0.0004,100.4583,0,269.074,308.68,310.227,839.87,0,0
,,126,20.94608502,114.996342,0.00297311,0.04833545,0.965991,0.992407,26.52479,0.0003,100.4544,0,269.063,308.71,310.273,839.77,0,0
,,127,20.94175899,113.467891,0.00300595,0.04792415,0.966639,0.992615,26.52419,0.0004,100.4553,0,269.058,308.758,310.31,839.736,0,0
,,128,20.94371812,114.850293,0.00313729,0.04873973,0.968923,0.992777,26.524633,0.0004,100.4567,0,269.052,308.776,310.342,839.72,0,0
,,129,20.94739144,115.127243,0.00339285,0.05153465,0.962603,0.992859,26.442161,0.0003,100.4545,0,269.075,308.8,310.344,839.731,0,0
,,130,20.95045371,110.883293,0.00370895,0.0517446,0.965582,0.993082,26.426092,0.0002,100.4551,0,269.072,308.793,310.36,839.743,0,0
,,131,20.95078643,112.017921,0.00370792,0.04947761,0.958336,0.993276,26.426048,0.0005,100.4542,0,269.059,308.799,310.358,839.778,0,0
,,132,20.9474961,112.552362,0.00357061,0.04816339,0.969207,0.993507,26.425587,0.0003,100.4573,0,269.057,308.784,310.33,839.811,0,0
,,133,20.94362203,109.317359,0.00357348,0.04817072,0.969103,0.993593,26.425391,0.0002,100.4563,0,269.068,308.792,310.336,842.459,0,0
,,134,20.94611889,114.811994,0.00374573,0.04936202,0.966488,0.993838,26.425425,0.0005,100.4535,0,269.087,308.8,310.32,842.983,0,0
,,135,20.94984054,109.445837,0.00409147,0.05179121,0.969438,0.99412,26.425601,0.0001,100.4522,0,269.115,308.791,310.355,842.808,0,0
,,136,20.95141087,109.929494,0.00441084,0.05163994,0.965812,0.994307,26.340057,0.0005,100.4531,0,269.112,308.805,310.354,842.798,0,0
,,137,20.95033258,112.829483,0.00444135,0.04983038,0.966905,0.994476,26.324434,0.0002,100.4514,0,269.096,308.789,310.356,840.218,0,0
,,138,20.94530576,111.569097,0.00442982,0.0489568,0.965016,0.994549,26.408886,0.0003,100.4518,0,269.111,308.793,310.35,839.671,0,0
,,139,20.94189031,112.276432,0.00441312,0.04906317,0.965929,0.99471,26.341386,0.0003,100.4515,0,269.095,308.798,310.347,839.567,0,0
,,140,20.94510155,111.425947,0.00454846,0.05062498,0.968814,0.994846,26.32421,0.0002,100.4494,0,269.088,308.799,310.335,839.407,0,0
,,141,20.94833533,112.674091,0.00479983,0.05331204,0.972265,0.994961,26.323398,0.0004,100.4485,0,269.09,308.799,310.355,839.305,0,0
,,142,20.949527,113.374449,0.00505143,0.05277915,0.971549,0.995109,26.241029,0.0003,100.4473,0,269.102,308.826,310.321,841.592,0,0
,,143,20.94663998,113.651113,0.00498444,0.050562,0.97268,0.995229,26.224834,0.0002,100.4463,0,269.093,308.823,310.349,839.625,0,0
,,144,20.94017995,109.832903,0.00489885,0.049594,0.967415,0.99533,26.205257,0.0001,100.445,0,269.096,308.805,310.34,839.126,0,0
,,145,20.93698106,109.354275,0.00487271,0.05051969,0.968222,0.995476,26.221401,0.0001,100.4451,0,269.111,308.813,310.372,839.149,0,0
,,146,20.9400922,108.225877,0.00499903,0.05245759,0.96766,0.995548,26.22502,0.0002,100.441,0,269.097,308.828,310.378,839.198,0,0
,,147,20.94301808,109.972178,0.00530051,0.05430463,0.972454,0.995604,26.210572,0.0002,100.4419,0,269.078,308.847,310.416,839.281,0,0
,,148,20.94516615,112.173948,0.00548977,0.05182394,0.968308,0.995659,26.138692,0.0002,100.4443,0,269.086,308.845,310.431,839.312,0,0
,,149,20.94348024,109.794823,0.00542851,0.05094413,0.966835,0.995774,26.124572,0.0003,100.4453,0,269.105,308.852,310.427,839.393,0,0
,,150,20.93908996,112.280606,0.00532425,0.05034439,0.968468,0.995854,26.206029,0.0001,100.4452,0,269.095,308.838,310.397,839.412,0,0
,,151,20.9404623,112.835142,0.00534696,0.05103365,0.969849,0.996007,26.224316,0.0004,100.4432,0,269.11,308.845,310.402,837.326,0,0
,,152,20.94451722,111.226086,0.00551994,0.05294826,0.969075,0.996046,26.225067,0.0002,100.4464,0,269.116,308.837,310.401,839.117,0,0
,,153,20.94717582,113.786251,0.00590474,0.05407316,0.971964,0.99606,26.224745,0.0002,100.449,0,269.102,308.829,310.414,839.541,0,0
,,154,20.94736777,113.155068,0.00601258,0.05204548,0.976902,0.996193,26.140749,0.0001,100.4483,0,269.102,308.871,310.446,839.489,0,0
,,155,20.94309782,111.245217,0.00595371,0.05117656,0.974506,0.996229,26.124735,0.0005,100.4508,0,269.115,308.877,310.457,839.479,0,0
,,156,20.93649886,113.530757,0.00572364,0.05045483,0.971629,0.996374,26.124548,0.0003,100.4516,0,269.103,308.907,310.458,839.505,0,0
,,157,20.93745675,114.741738,0.00567642,0.05118312,0.971664,0.99646,26.124184,0.0003,100.4525,0,269.097,308.912,310.466,839.398,0,0
,,158,20.9397116,112.078261,0.0057903,0.05341716,0.97381,0.996588,26.040509,0.0005,100.4532,0,269.089,308.912,310.476,839.254,0,0
,,159,20.94157191,112.500854,0.00606355,0.05352973,0.973433,0.996705,26.024233,0.0005,100.4533,0,269.109,308.896,310.483,839.06,0,0
,,160,20.94126226,108.69668,0.00603839,0.05200481,0.976815,0.996829,26.024025,0.0003,100.453,0,269.11,308.928,310.513,838.867,0,0
,,161,20.93809474,111.538503,0.00586263,0.05052088,0.976639,0.997062,26.02441,0.0004,100.4533,0,269.099,308.956,310.532,838.719,0,0
,,162,20.93490646,111.010998,0.00581885,0.0504527,0.973655,0.997186,25.941189,0.0004,100.4522,0,269.11,308.982,310.57,838.575,0,0
,,163,20.93798219,113.109736,0.00590197,0.05062237,0.976206,0.997261,26.008389,0.0001,100.4493,0,269.11,308.999,310.577,838.469,0,0
,,164,20.94178887,115.018424,0.00613381,0.05317218,0.979002,0.997307,26.02452,0.0002,100.4507,0,269.091,309.002,310.59,838.422,0,0
,,165,20.94532621,114.032294,0.00644872,0.0527653,0.978902,0.997421,25.940884,0.0001,100.4507,0,269.092,309.01,310.609,838.366,0,0
,,166,20.94621428,112.470919,0.00641672,0.05063512,0.980158,0.997358,25.925152,0.0003,100.4515,0,269.085,309.011,310.609,838.334,0,0
,,167,20.94298142,112.495538,0.00633602,0.04981374,0.980472,0.997425,25.924798,0.0004,100.4506,0,269.1,309.022,310.612,838.359,0,0
,,168,20.93976701,109.018313,0.00630217,0.04964814,0.978583,0.997452,25.924847,0.0002,100.4528,0,269.111,309.043,310.625,838.467,0,0
,,169,20.94276989,110.678841,0.00637863,0.05071197,0.978993,0.997502,25.84132,0.0002,100.4536,0,269.096,309.034,310.646,838.546,0,0
,,170,20.94623935,115.419783,0.00662655,0.05328234,0.975734,0.997546,25.908206,0.0003,100.4531,0,269.096,309.044,310.65,838.589,0,0
,,171,20.94864539,115.498584,0.00679749,0.05346002,0.975472,0.9974,25.924572,0.0002,100.4533,0,269.11,309.044,310.642,838.641,0,0
,,172,20.94833685,116.735665,0.00666912,0.05146638,0.975126,0.997441,25.840904,0,100.4514,0,269.096,309.054,310.644,838.761,0,0
,,173,20.94435403,114.171793,0.00645745,0.05051312,0.972175,0.997573,25.824716,0.0002,100.4513,0,269.105,309.069,310.652,838.811,0,0
,,174,20.94202423,118.065321,0.00631206,0.0506649,0.97898,0.997737,25.82455,0.0003,100.4491,0,269.11,309.059,310.641,838.876,0,0
,,175,20.94534663,116.949869,0.00634802,0.05198587,0.980742,0.997752,25.824629,0.0004,100.4487,0,269.102,309.045,310.632,838.949,0,0
