General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9591878,94.304096,0.00218155,0.04655107,0.999097,1.000583,49.045981,0.0008,101.4073,0,269.377,325.489,329.62,1142.447,0,0
Standard used,ISO 5660-1,1,20.95321641,100.988376,0.00188264,0.04553378,0.999942,1.000754,49.045981,0.0003,101.4089,0,269.386,325.476,329.573,1142.411,0,0
Date of test,14/02/2019,2,20.94724503,107.672656,0.00158373,0.04451649,1.000788,1.000924,49.045981,-0.0003,101.4105,0,269.395,325.463,329.526,1142.375,0,0
Time of test,10:57,3,20.94793889,105.789227,0.00152827,0.04546613,1.001071,1.00128,49.045981,0.001,101.4098,0,269.411,325.453,329.534,1142.413,0,0
Heat flux (kW/m²),50,4,20.95170041,104.977181,0.00161505,0.04779413,1.002286,1.001367,49.045981,0.0003,101.4095,0,269.427,325.453,329.518,1142.447,0,0
Nominal duct flow rate (l/s),24,5,20.95416328,104.810198,0.00180296,0.04798501,1.001219,1.001508,49.045981,-0.0001,101.409,0,269.436,325.436,329.461,1142.495,0,0
Sampling interval (s),1,6,20.9540268,109.042381,0.00180503,0.04610898,1.001601,1.001552,49.045981,-0.0003,101.4094,0,269.415,325.406,329.465,1142.563,0,0
Separation (mm),60,7,20.95104142,102.833204,0.00160739,0.04463517,1.001996,1.001635,49.045981,-0.0001,101.4101,0,269.424,325.419,329.466,1142.64,0,0
Orientation,Horizontal,8,20.9468902,101.134486,0.00141009,0.04430918,1.002883,1.001804,49.045981,0,101.4081,0,269.427,325.472,329.55,1142.692,0,0
Edge frame?,Yes,9,20.94866933,104.663878,0.00138351,0.04576557,1.002527,1.00192,49.045981,0,101.4097,0,269.421,325.501,329.593,1142.775,0,0
Grid?,No,10,20.95364298,103.586694,0.00146818,0.04802529,1.001664,1.002089,49.045981,0,101.4121,0,269.422,325.494,329.604,1142.816,0,0
Non-scrubbed?,Yes,11,20.95624373,103.153428,0.00167456,0.04748733,1.002316,1.002249,49.045981,-0.0001,101.412,0,269.431,325.526,329.638,1142.885,0,0
Substrate used? {Y/N},No,12,20.9557505,100.520301,0.00160528,0.04563943,1.002897,1.002442,49.045981,-0.0001,101.411,0,269.418,325.565,329.698,1142.937,0,0
Substrate,none,13,20.95220803,107.078757,0.00143551,0.04455412,1.001703,1.002768,49.045981,0.0001,101.4111,0,269.427,325.59,329.774,1142.988,0,0
Additional specimen preparation details,,14,20.94865217,103.51925,0.00136524,0.04453366,1.00346,1.003098,49.045981,0,101.4099,0,269.42,325.637,329.815,1144.669,0,0
,,15,20.95123326,107.590656,0.00138134,0.0459217,1.002553,1.003451,49.045981,-0.0001,101.4082,0,269.433,325.666,329.847,1143.392,0,0
Specimen,,16,20.95481214,105.105657,0.00158886,0.04805868,1.004264,1.003804,49.045981,-0.0001,101.4074,0,269.413,325.688,329.871,1142.976,0,0
Sample description,Ater WT 2mon_Bare 1,17,20.95638711,105.266374,0.00183372,0.04732705,1.005221,1.004128,49.045981,-0.0002,101.4086,0,269.409,325.713,329.939,1142.743,0,0
Material name/ID,,18,20.95532857,105.965472,0.00164059,0.04522608,1.004655,1.00443,49.045981,-0.0001,101.4086,0,269.418,325.736,329.954,1142.503,0,0
Specimen number,,19,20.9502531,112.945941,0.00141414,0.04444021,1.003837,1.004694,49.045981,0.0001,101.4096,0,269.42,325.712,329.913,1142.375,0,0
E (MJ/kg),13.1,20,20.94692038,108.593726,0.00117997,0.0448744,1.003902,1.004881,49.045981,-0.0001,101.4117,0,269.418,325.656,329.857,1142.369,0,0
Initial mass (g),44.997,21,20.95156282,107.036976,0.00109184,0.04554084,1.005642,1.005133,49.045981,-0.0002,101.4111,0,269.411,325.65,329.841,1142.38,0,0
Thickness (mm),12.5,22,20.95525084,105.380761,0.001312,0.04796774,1.005732,1.005403,49.045981,0,101.4116,0,269.416,325.662,329.881,1142.403,0,0
Surface area (cm²),88.4,23,20.95636299,107.097906,0.00144182,0.04676614,1.006174,1.005581,49.045981,0.0002,101.4108,0,269.415,325.656,329.842,1145.22,0,0
Sponsor,,24,20.95639909,108.206864,0.00132125,0.04524137,1.006368,1.005749,49.045981,0,101.4113,0,269.421,325.647,329.823,1143.157,0,0
Manufacturer,,25,20.95239678,106.921709,0.001197,0.04438153,1.005614,1.005897,49.045981,-0.0002,101.412,0,269.418,325.658,329.854,1142.597,0,0
Test start time (s),121,26,20.95110874,107.533182,0.00124465,0.04470638,1.004969,1.006039,49.045981,0,101.4122,0,269.422,325.681,329.873,1142.666,0,0
Time to ignition (s),16,27,20.95462394,106.846705,0.00142849,0.04712784,1.005324,1.006101,49.045981,-0.0001,101.4111,0,269.412,325.694,329.911,1142.787,0,0
Time to flameout (s),770,28,20.95767992,105.081329,0.00174186,0.04841452,1.006045,1.006294,49.045981,-0.0002,101.4122,0,269.426,325.727,329.901,1141.983,0,0
End of test criterion,ISO 5660-1:2002,29,20.95840513,104.955538,0.00197509,0.04647607,1.005455,1.006521,49.045981,-0.0001,101.4125,0,269.432,325.708,329.92,1143.053,0,0
User EOT time (s),,30,20.95473761,103.294281,0.0019216,0.04482414,1.006799,1.006738,49.045981,0.0001,101.412,0,269.433,325.725,329.977,1143.593,0,0
MLR EOT mass (g/m²),150,31,20.94970749,106.199206,0.0018665,0.04430048,1.007338,1.006824,49.045981,0,101.4118,0,269.439,325.775,330.041,1143.835,0,0
MLR EOT time period (s),60,32,20.94964614,102.363007,0.00183475,0.04523798,1.006574,1.006973,49.045981,0,101.4113,0,269.434,325.805,330.089,1144.578,0,0
Truncate graphs at EOT?,No,33,20.95334071,100.736435,0.00187702,0.0460831,1.008183,1.007052,49.045981,0,101.4133,0,269.444,325.851,330.169,1144.309,0,0
Smooth data?,No,34,20.95601512,104.784534,0.00216364,0.0477016,1.009351,1.007178,49.045981,-0.0001,101.4135,0,269.431,325.907,330.24,1144.278,0,0
Correct O2 for pressure?,No,35,20.9562152,105.585325,0.00220162,0.04624024,1.008388,1.00732,49.045981,-0.0001,101.4145,0,269.419,325.962,330.366,1144.348,0,0
,,36,20.95359384,103.934756,0.00202511,0.04492591,1.007767,1.007463,49.045981,0.0001,101.4143,0,269.433,326.025,330.441,1144.408,0,0
Specifications: apparatus,,37,20.95063246,101.411503,0.00188938,0.04431831,1.009066,1.007674,49.045981,-0.0002,101.4128,0,269.437,326.087,330.493,1144.459,0,0
C-factor (SI units),0.045044,38,20.95220248,104.470131,0.0018576,0.04568671,1.00802,1.007867,49.045981,-0.0002,101.4128,0,269.45,326.119,330.514,1144.455,0,0
OD correction factor,0.97963,39,20.95597438,106.663212,0.00187936,0.04755795,1.00716,1.008191,49.045981,0.0004,101.4144,0,269.445,326.104,330.485,1144.452,0,0
Duct diameter (m),0.114,40,20.95821687,106.385863,0.00202333,0.04822211,1.007499,1.008558,49.045981,-0.0004,101.4121,0,269.446,326.065,330.46,1144.43,0,0
O2 delay time (s),0,41,20.95794347,106.138647,0.00201322,0.04689834,1.009724,1.008767,49.045981,-0.0002,101.4128,0,269.454,326.045,330.469,1144.414,0,0
CO2 delay time (s),0,42,20.95473098,106.76988,0.00170391,0.04475029,1.009279,1.009007,49.045981,0,101.4131,0,269.427,326.054,330.461,1144.372,0,0
CO delay time (s),0,43,20.95035442,107.656902,0.00149534,0.04428334,1.01022,1.009171,49.045981,0.0003,101.4147,0,269.442,326.008,330.4,1144.403,0,0
,,44,20.95123655,106.286165,0.00145091,0.04533718,1.008902,1.009221,49.045981,0,101.4125,0,269.434,325.982,330.375,1144.42,0,0
Laboratory,,45,20.95465376,106.562654,0.00150991,0.04764041,1.008455,1.009331,49.045981,-0.0002,101.411,0,269.434,325.989,330.375,1144.491,0,0
Laboratory name,FTT Cone - NIST,46,20.95647521,105.412052,0.001701,0.04731096,1.008868,1.009551,49.045981,0,101.413,0,269.446,325.997,330.382,1145.578,0,0
Operator,Shields,47,20.95565104,106.707389,0.00165695,0.04643782,1.009811,1.009769,49.045981,-0.0002,101.4132,0,269.434,325.985,330.326,1144.724,0,0
Filename,C:\CC5\DATA\19020022.CSV,48,20.95191492,100.405379,0.00136692,0.04468093,1.009715,1.010017,49.045981,0,101.4134,0,269.45,325.984,330.328,1144.434,0,0
Report name,,49,20.9487097,104.183452,0.00121578,0.04471884,1.009952,1.010078,49.045981,-0.0001,101.4145,0,269.441,325.998,330.334,1144.017,0,0
