General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95313106,114.562959,0.00158353,0.05273669,1.001869,1.002931,-0.740789,0.0001,101.7496,0,269.545,309.183,310.343,834.876,0,0
Standard used,ISO 5660-1,1,20.95367809,115.077558,0.00165286,0.04977775,1.002213,1.002804,-0.740789,0.0001,101.7483,0,269.545,309.173,310.337,834.922,0,0
Date of test,12/12/2018,2,20.95422511,115.592157,0.00172218,0.04681881,1.002557,1.002678,-0.740789,0,101.747,0,269.545,309.163,310.331,834.968,0,0
Time of test,10:03,3,20.95116433,118.994242,0.00151296,0.04526974,1.003336,1.002715,-0.740789,-0.0001,101.7451,0,269.545,309.172,310.306,835.007,0,0
Heat flux (kW/m²),20,4,20.94730222,115.900457,0.00140096,0.04499118,1.003432,1.002819,-0.740789,-0.0001,101.7475,0,269.525,309.158,310.343,835.046,0,0
Nominal duct flow rate (l/s),24,5,20.94949785,115.344459,0.00140384,0.04641705,1.003115,1.002896,-0.740789,0,101.7457,0,269.523,309.217,310.395,835.069,0,0
Sampling interval (s),1,6,20.95321225,116.284452,0.0015065,0.04870032,1.004067,1.002978,-0.740789,-0.0001,101.7476,0,269.525,309.287,310.512,835.067,0,0
Separation (mm),25,7,20.95489964,117.559901,0.00163511,0.04907299,1.003205,1.002889,-0.740789,0.0001,101.7481,0,269.541,309.336,310.559,835.071,0,0
Orientation,Vertical,8,20.95412602,113.307698,0.00153973,0.04639306,1.00301,1.002902,-0.740789,-0.0001,101.7454,0,269.531,309.354,310.562,835.049,0,0
Edge frame?,Yes,9,20.95024496,114.318862,0.00132816,0.0450971,1.002932,1.00277,-0.740789,0,101.7459,0,269.515,309.333,310.529,835.008,0,0
Grid?,No,10,20.94727418,118.085662,0.0012372,0.04547391,1.002691,1.00281,-0.740789,-0.0001,101.7453,0,269.525,309.309,310.509,834.968,0,0
Non-scrubbed?,Yes,11,20.9488426,118.521412,0.00129072,0.04724437,1.002298,1.002802,-0.740789,-0.0003,101.7457,0,269.515,309.281,310.469,834.907,0,0
Substrate used? {Y/N},No,12,20.9518912,118.670526,0.00146966,0.0490176,1.003009,1.002785,-0.740789,-0.0002,101.7458,0,269.517,309.247,310.408,834.832,0,0
Substrate,none,13,20.95311119,118.524985,0.00163296,0.04800185,1.002383,1.002794,-0.740789,0.0002,101.7463,0,269.526,309.199,310.368,834.766,0,0
Additional specimen preparation details,,14,20.95171009,117.958828,0.00153713,0.04606228,1.001697,1.002716,-0.740789,0.0003,101.7448,0,269.53,309.169,310.341,834.726,0,0
,,15,20.94769374,114.716648,0.00145302,0.04510586,1.003656,1.002756,-0.740789,0.0002,101.7437,0,269.526,309.17,310.344,834.69,0,0
Specimen,,16,20.94566388,116.759226,0.00138912,0.04539492,1.003138,1.002711,-0.740789,0.0003,101.7448,0,269.517,309.168,310.354,834.688,0,0
Sample description,Uncoated red cedar 20 kW/m2 No2,17,20.94908763,113.621151,0.00150693,0.04730968,1.003002,1.002583,-0.740789,-0.0002,101.7446,0,269.531,309.173,310.363,834.707,0,0
Material name/ID,Uncoated red cedar 20 kW/m2 No2,18,20.95222053,115.628878,0.00173852,0.04894601,1.002217,1.00257,-0.740789,-0.0001,101.7469,0,269.522,309.187,310.376,834.726,0,0
Specimen number,,19,20.953077,118.402904,0.00181296,0.04752539,1.001812,1.002526,-0.740789,-0.0002,101.7461,0,269.536,309.18,310.347,834.729,0,0
