General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95971662,108.50097,0.00171339,0.04847601,0.992301,0.992931,53.935584,-0.003,100.7414,0,271.596,332.824,337.705,1149.622,0,0
Standard used,ISO 5660-1,1,20.95214596,107.66082,0.00160318,0.04747486,0.991688,0.992295,53.935584,-0.0007,100.7378,0,271.599,332.726,337.569,1149.615,0,0
Date of test,21/06/2018,2,20.9445753,106.82067,0.00149298,0.04647371,0.991074,0.991659,53.935584,0.0016,100.7341,0,271.602,332.628,337.433,1149.608,0,0
Time of test,10:11,3,20.94460589,104.926957,0.0016369,0.04666774,0.990609,0.991023,53.935584,-0.0014,100.7334,0,271.59,332.578,337.358,1149.623,0,0
Heat flux (kW/m²),50,4,20.94834518,104.287902,0.00185871,0.04848971,0.989391,0.990365,53.935584,0.0011,100.7337,0,271.593,332.547,337.257,1149.617,0,0
Nominal duct flow rate (l/s),24,5,20.95069111,104.935464,0.00219265,0.04994229,0.989227,0.989734,53.935584,0.0006,100.7343,0,271.592,332.488,337.184,1149.608,0,0
Sampling interval (s),1,6,20.94924224,102.718382,0.00228152,0.04856542,0.988405,0.989079,53.935584,-0.0017,100.7349,0,271.572,332.454,337.149,1149.615,0,0
Separation (mm),60,7,20.94758126,105.866307,0.00211474,0.046955,0.987196,0.988463,53.935584,-0.0032,100.7348,0,271.573,332.389,337.001,1149.571,0,0
Orientation,Horizontal,8,20.94364994,103.428734,0.00187129,0.04621598,0.986839,0.987763,53.935584,-0.0009,100.7345,0,271.572,332.303,336.811,1149.566,0,0
Edge frame?,Yes,9,20.94527209,105.399334,0.00179838,0.04780535,0.986376,0.987172,53.935584,-0.0001,100.7334,0,271.573,332.148,336.51,1149.555,0,0
Grid?,No,10,20.94871511,107.176763,0.00181395,0.04961279,0.985433,0.986649,53.935584,-0.001,100.7344,0,271.553,331.997,336.297,1149.515,0,0
Non-scrubbed?,Yes,11,20.95084732,107.365207,0.00195839,0.04984478,0.985825,0.986081,53.935584,-0.0019,100.7363,0,271.54,331.87,336.139,1149.501,0,0
Substrate used? {Y/N},No,12,20.95044929,107.81516,0.00181456,0.04762288,0.985258,0.985661,53.935584,-0.0005,100.7349,0,271.548,331.8,336.019,1152.261,0,0
Substrate,none,13,20.94690799,107.669733,0.00154207,0.04634063,0.984394,0.985249,53.935584,-0.0037,100.7344,0,271.546,331.751,335.959,1150.147,0,0
Additional specimen preparation details,,14,20.94336157,106.32879,0.00135368,0.0462114,0.983903,0.984786,53.935584,0.0012,100.7365,0,271.523,331.723,335.783,1149.454,0,0
,,15,20.94503268,105.451408,0.0012719,0.0471733,0.983644,0.984297,53.935584,-0.0001,100.7352,0,271.526,331.586,335.524,1149.454,0,0
Specimen,,16,20.94768835,106.495459,0.00141083,0.04987214,0.982944,0.983933,53.935584,-0.0019,100.7337,0,271.522,331.449,335.355,1149.431,0,0
