General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94882359,114.1427,0.00142858,0.04186183,1.030212,1.019773,47.435443,-0.0002,102.2572,0,269.167,325.73,330.065,1142.1,0,0
Standard used,ISO 5660-1,1,20.95476112,111.40805,0.00155414,0.0450272,1.029541,1.019643,47.435443,-0.0002,102.2582,0,269.184,325.714,330.074,1142.114,0,0
Date of test,26/02/2019,2,20.96069865,108.6734,0.00167969,0.04819258,1.028869,1.019514,47.435443,-0.0001,102.2592,0,269.201,325.698,330.083,1142.128,0,0
Time of test,10:57,3,20.96229418,109.996854,0.00175176,0.04772353,1.027525,1.019443,47.435443,0,102.2586,0,269.214,325.705,330.06,1142.123,0,0
Heat flux (kW/m²),50,4,20.96061856,107.31001,0.00144652,0.04559797,1.027833,1.019167,47.435443,-0.0003,102.2613,0,269.201,325.65,329.99,1142.118,0,0
Nominal duct flow rate (l/s),24,5,20.9562983,107.42192,0.00111812,0.04461062,1.027644,1.018998,47.435443,-0.0003,102.2596,0,269.213,325.605,329.956,1142.099,0,0
Sampling interval (s),1,6,20.95518356,103.047778,0.00091757,0.04500425,1.028243,1.018869,47.435443,0,102.2588,0,269.214,325.604,329.947,1142.085,0,0
Separation (mm),60,7,20.95873166,107.41036,0.00092343,0.04656564,1.029208,1.018705,47.435443,0,102.2605,0,269.219,325.612,329.936,1142.079,0,0
Orientation,Horizontal,8,20.96155119,107.586364,0.00119182,0.04843207,1.027097,1.018579,47.435443,-0.0003,102.26,0,269.199,325.628,329.959,1142.049,0,0
Edge frame?,Yes,9,20.96217759,106.926472,0.00144032,0.04749719,1.026899,1.018361,47.435443,-0.0003,102.2581,0,269.196,325.622,329.97,1142.004,0,0
Grid?,No,10,20.96110662,107.017366,0.00138456,0.04527978,1.026322,1.018094,47.435443,-0.0002,102.2593,0,269.197,325.634,329.945,1141.965,0,0
Non-scrubbed?,Yes,11,20.95730359,108.15431,0.00136042,0.04451885,1.026251,1.017994,47.435443,-0.0001,102.2584,0,269.213,325.597,329.886,1141.921,0,0
Substrate used? {Y/N},No,12,20.95750034,108.456674,0.00139989,0.04456477,1.025873,1.017776,47.435443,-0.0001,102.2594,0,269.201,325.554,329.809,1141.894,0,0
Substrate,none,13,20.96120341,111.417662,0.00149491,0.04639999,1.027115,1.017633,47.435443,-0.0001,102.2597,0,269.213,325.503,329.778,1141.85,0,0
Additional specimen preparation details,,14,20.96381986,110.740284,0.00171246,0.04765926,1.027211,1.017403,47.435443,-0.0001,102.2586,0,269.207,325.515,329.819,1142.55,0,0
,,15,20.96243627,106.438847,0.00181999,0.04619518,1.027255,1.017181,47.435443,-0.0003,102.2592,0,269.193,325.543,329.852,1142.028,0,0
