General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96078346,99.575198,0.00217851,0.05025837,0.996139,0.999763,21.407248,-0.0003,101.7061,0,269.512,321.346,324.69,1058.042,0,0
Standard used,ISO 5660-1,1,20.95389845,104.898029,0.00188186,0.04879662,0.997436,0.99982,21.407248,0,101.7058,0,269.528,321.346,324.663,1058.004,0,0
Date of test,08/05/2019,2,20.94701343,110.220861,0.00158521,0.04733486,0.998733,0.999878,21.407248,0.0003,101.7055,0,269.544,321.346,324.635,1057.965,0,0
Time of test,10:26,3,20.94535638,111.644254,0.00147275,0.0474349,0.999432,0.999853,21.407248,-0.0002,101.7059,0,269.545,321.359,324.687,1057.903,0,0
Heat flux (kW/m²),50,4,20.94905605,111.314496,0.00152691,0.04961307,0.998823,0.999881,21.407248,0.0001,101.7058,0,269.544,321.393,324.744,1057.865,0,0
Nominal duct flow rate (l/s),24,5,20.9520973,109.793677,0.00172154,0.05117679,0.999818,0.999829,21.407248,-0.0003,101.7063,0,269.544,321.407,324.738,1057.852,0,0
Sampling interval (s),1,6,20.95276153,109.684207,0.00186306,0.04962988,0.999618,0.99978,21.407248,0,101.7067,0,269.533,321.402,324.716,1057.826,0,0
Separation (mm),25,7,20.94918862,112.728483,0.001672,0.04801301,0.999997,0.999748,21.407248,-0.0001,101.704,0,269.539,321.374,324.668,1057.852,0,0
Orientation,Horizontal,8,20.94415634,111.009873,0.00137543,0.04721974,0.999818,0.999743,21.407248,0,101.705,0,269.541,321.35,324.651,1057.841,0,0
Edge frame?,Yes,9,20.94391238,111.623296,0.0012441,0.04752152,1.000376,0.999767,21.407248,-0.0002,101.7049,0,269.527,321.371,324.701,1057.855,0,0
Grid?,No,10,20.94776492,109.299411,0.00120582,0.04987299,0.998662,0.99988,21.407248,0,101.7037,0,269.554,321.39,324.715,1057.875,0,0
Non-scrubbed?,Yes,11,20.95045832,109.490679,0.00123064,0.05118961,0.999291,0.999951,21.407248,0.0001,101.7056,0,269.558,321.399,324.674,1057.876,0,0
Substrate used? {Y/N},No,12,20.9506623,108.959797,0.00132841,0.04943268,0.998742,0.999986,21.407248,0.0001,101.7044,0,269.509,321.387,324.603,1057.881,0,0
Substrate,none,13,20.94804901,108.737901,0.00112022,0.04764887,1.000798,0.999967,21.407248,0,101.7044,0,269.523,321.347,324.623,1057.918,0,0
Additional specimen preparation details,,14,20.94342541,104.733371,0.0009842,0.04709501,1.000199,0.99995,21.407248,0.0003,101.7063,0,269.53,321.36,324.674,1057.936,0,0
,,15,20.94453431,103.313744,0.00099756,0.04796707,0.999145,0.999947,21.407248,0,101.7062,0,269.533,321.39,324.7,1057.949,0,0
Specimen,,16,20.94840653,106.145465,0.00115768,0.05030961,0.999406,0.999959,21.407248,0,101.7058,0,269.532,321.404,324.745,1057.98,0,0
Sample description,PS-PVC-3,17,20.95069812,111.630211,0.00145979,0.05068404,0.999032,0.999986,21.407248,0.0001,101.7057,0,269.531,321.437,324.817,1057.999,0,0
Material name/ID,polyvinylchloride and polystyrene,18,20.9503521,106.96838,0.0015141,0.04859471,0.999288,0.999967,21.407248,-0.0001,101.7033,0,269.529,321.457,324.84,1058.026,0,0
Specimen number,,19,20.9471941,109.927974,0.00146354,0.04743554,0.998955,0.999949,21.407248,0,101.7052,0,269.525,321.467,324.821,1058.053,0,0
E (MJ/kg),13.1,20,20.94316065,109.203015,0.00139481,0.04727136,1.000181,0.999983,21.407248,0,101.7036,0,269.522,321.451,324.736,1058.069,0,0
Initial mass (g),21.34,21,20.94681261,107.938687,0.0014603,0.04837144,0.999232,0.999858,21.407248,-0.0002,101.7042,0,269.538,321.395,324.695,1058.085,0,0
Thickness (mm),13.6,22,20.95090696,108.628594,0.00160254,0.05065336,0.999034,0.999842,21.407248,-0.0001,101.7052,0,269.52,321.362,324.629,1058.107,0,0
Surface area (cm²),88.4,23,20.95274137,107.460901,0.00179964,0.05107448,0.99784,0.999833,21.407248,-0.0001,101.7059,0,269.54,321.353,324.601,1058.121,0,0
Sponsor,,24,20.95202536,112.23732,0.00180645,0.04883661,0.999526,0.999782,21.407248,0,101.7053,0,269.523,321.316,324.52,1058.152,0,0
Manufacturer,,25,20.94829502,112.9658,0.00160566,0.04736935,0.999013,0.999748,21.407248,0.0002,101.7048,0,269.538,321.285,324.446,1058.168,0,0
Test start time (s),73,26,20.94507386,112.119398,0.00141257,0.04735555,0.998278,0.999779,21.407248,0.0002,101.7045,0,269.526,321.264,324.412,1060.973,0,0
Time to ignition (s),19,27,20.94940251,111.64972,0.00146683,0.04862389,0.998187,0.999787,21.407248,-0.0002,101.7047,0,269.528,321.253,324.439,1062.91,0,0
Time to flameout (s),328,28,20.9520828,106.234888,0.0017075,0.05088349,0.998413,0.999691,21.407248,-0.0001,101.705,0,269.531,321.253,324.44,1062.875,0,0
End of test criterion,ISO 5660-1:2002,29,20.95294934,108.899014,0.00186461,0.05080421,0.999115,0.999682,21.407248,-0.0001,101.7045,0,269.549,321.238,324.423,1063.309,0,0
User EOT time (s),,30,20.95158962,111.320308,0.00170547,0.04851319,0.998018,0.999696,21.407248,-0.0002,101.706,0,269.547,321.212,324.342,1059.349,0,0
MLR EOT mass (g/m²),150,31,20.94738165,110.874301,0.00151555,0.04729224,0.99762,0.999639,21.407248,0,101.7053,0,269.549,321.154,324.244,1058.43,0,0
MLR EOT time period (s),60,32,20.94524567,111.960282,0.00139737,0.04776364,0.998458,0.999469,21.407248,0.0001,101.7064,0,269.538,321.091,324.169,1058.409,0,0
Truncate graphs at EOT?,No,33,20.94872032,108.482731,0.00141354,0.04894036,0.999355,0.999388,21.407248,-0.0001,101.7056,0,269.536,321.072,324.157,1058.39,0,0
Smooth data?,No,34,20.95190523,111.177118,0.00161481,0.05104767,0.998455,0.999305,21.407248,0.0001,101.7073,0,269.553,321.072,324.141,1058.416,0,0
Correct O2 for pressure?,No,35,20.95282345,110.188203,0.00172663,0.05056391,0.998293,0.999278,21.407248,0,101.7061,0,269.554,321.055,324.093,1061.251,0,0
,,36,20.95100637,110.338756,0.00154434,0.04816603,0.99778,0.999203,21.407248,-0.0001,101.7063,0,269.547,321.012,324.039,1059.017,0,0
Specifications: apparatus,,37,20.94653705,109.806306,0.00132053,0.0471805,0.997921,0.999116,21.407248,-0.0001,101.7045,0,269.544,320.969,323.988,1058.473,0,0
C-factor (SI units),0.044395,38,20.94576178,111.659403,0.00127073,0.04764355,0.999112,0.999113,21.407248,-0.0003,101.7063,0,269.56,320.944,323.871,1058.461,0,0
OD correction factor,0.97963,39,20.94946082,109.439308,0.00133618,0.04908142,0.998219,0.999103,21.407248,-0.0001,101.7045,0,269.557,320.873,323.793,1058.468,0,0
Duct diameter (m),0.114,40,20.95230094,109.495556,0.00166264,0.05090418,0.997621,0.999052,21.407248,-0.0002,101.7044,0,269.545,320.846,323.819,1058.494,0,0
