Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-0.161170438265533,-0.00102645188416986,0.0565118292722411,1.57017041666672,157.017041666672,-7.10476806862272E-05,-8.44310413731137E-05,0,26.0738519501584,0.00361872504903549,24.472953107656,24.5205704530229,8.87332025149935E-05,0.00887332025149935,0,0,-0.000111556966386298,-0.000132571123412427,-0.00018225109578007,0,0,207.89
peak HRR (kW/m²),916.551197780174,1,1.23689580792878,0,0,-0.422557416666661,-42.2557416666661,0,0,0.000618447903964391,26.2983233127773,0.0113740581565668,24.6826742438614,24.7298079989223,0.000281278274380472,0.0281278274380472,0.000185005738447733,0.0185005738447733,-0.000160163223906635,-0.000185329648432443,0.000648911469760902,0.000324455734880451,0.618447903964391,207.58681
peak EHC (MJ/kg),78.8165791720471,2,-0.240353264898301,0,0,-0.178212749999998,-17.8212749999998,0,0,0.00123689580792878,26.4790970677803,-0.00234347783935515,24.8503178193974,24.8961261697394,-5.83435199645739E-05,-0.00583435199645739,0.000325644875637969,0.0325644875637969,-0.000158513918622496,6.35356724163767E-05,-0.000219808582279425,0.000648911469760902,0.618447903964391,207.989424
peak MLR (g/s),0.775523083333326,3,-2.17801964642192,-2.72232605508789,0.745915934448463,0.00800058333332743,0.800058333332743,-0.0105917581562412,0.142362998069902,0.00123689580792878,26.3840335643809,0.00024058754021639,24.7593089654442,24.8049528576758,5.96776259321173E-06,0.000596776259321173,0.000328628756934575,0.0328628756934575,-8.47402437754578E-05,0.00113898702964058,-0.00121642443444499,0.000648911469760902,0.412298602642927,207.871095
peak SEA (m²/kg),2616.62829059278,4,-1.99262359761135,0,0,-0.0757050833333276,-7.57050833333276,0,0,0.00123689580792878,26.1553022631871,-0.00460865738946732,24.5434039501586,24.5873931901385,-0.00011331487131347,-0.011331487131347,0.000331612638231181,0.0331612638231181,-1.86977034345953E-05,0.000989748738461062,-0.00109912324204468,0.000648911469760902,0.309223951982195,208.025727
peak COY (kg/kg),40.8714805870475,5,-0.193896997768952,-0.0206903282975585,-1.69699614188652,0.0937138333333418,9.37138333333417,-0.000122132712518435,-0.000561057109940538,0.00123689580792878,26.3175982204531,-0.00642855009902394,24.6939095646339,24.7383953081773,-0.000159032013608077,-0.0159032013608077,0.000331612638231181,0.0331612638231181,-1.14455246655016E-05,-5.2578812491454E-05,-0.000150834458670305,0.000648911469760902,0.247379161585756,207.973241
peak CO2Y (kg/kg),4793.01707271078,6,2.04020608672617,0,0,-0.0183265833333361,-1.83265833333361,0,0,0.00225699885129187,26.3512950458677,-0.0134525439430309,24.7240352152739,24.7709654665327,-0.000333232501449831,-0.0333232501449831,0.000331612638231181,0.0331612638231181,-1.7609481825082E-05,-0.000527570479973147,0.00114631526014582,0.00122206909983381,0.376166475215311,207.898131
,,7,2.14864146379809,0.491708098586435,6.86413149088377,0.0436975000000004,4.36975000000004,-0.000680652497315667,-0.0115453614586055,0.004351422626554,26.356141339959,0.012106704099334,24.727015121421,24.7751479974964,0.000299945385822896,0.0299945385822896,0.000481585331142629,0.0481585331142629,-2.97428125014516E-05,-0.000504503432337417,0.00121163795465567,0.00240104570723456,0.621631803793429,207.974893
Time To Peaks,,8,0.100851616169094,0.0138712976255607,5.42391206954253,0.0727052500000103,7.27052500000103,-0.000131935377060939,0.00766443724649288,0.00547616916653759,26.323860156337,0.0159366976104663,24.6973255685299,24.7445796257802,0.000394346882994163,0.0394346882994163,0.000828731465551159,0.0828731465551159,-9.59239457306122E-06,0.000557244826115656,0.000123825743742296,0.00306877755643354,0.684521145817199,207.819024
t peak HRR (s),600,9,-1.54981003026886,0,0,-0.0828997500000147,-8.28997500000147,0,0,0.00552659497462214,26.5576033753611,0.00390783638866985,24.9160995773891,24.9646755683322,9.75578676172658E-05,0.00975578676172658,0.00107468384085687,0.107468384085687,5.35553870697321E-05,0.00129905690011385,-0.000751891708009636,0.00313069042830469,0.614066108291349,207.864755
