Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak CO2Y (s),6,14,-0.261009118832441,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.0107363133931308,24.3275459666332,2.53851989336283,23.2848309248522,23.842214858482,0.0605239367200875,6.84659917648049,0.596205214596103,67.4440288004641,5.59422835450809E-05,0.01766861444397,0.00272566595104632,0.00980995779128857,0.766879528080772,-6.93E+38
,,15,-5.43032324326792,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.0107363133931308,23.8895483366472,2.23428372505564,22.9047705047733,23.4702469075678,0.0524391906886162,5.93203514577106,0.652686778300455,73.8333459615899,0.000196750233756563,0.0413075917541949,0.00360777492367364,0.0129766782286485,0.715754226208721,-6.93E+38
Test Results (between 6 and 300 s),,16,-5.07930818569353,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.0107363133931308,23.4190790462301,2.07056582792329,22.4889711493808,23.0653257980688,0.0477582754073988,5.40251984246592,0.702785511348462,79.5006234557084,0.000517505512028313,0.0747154285472585,0.00901384411671687,0.0192874877488438,0.671019587070676,-6.93E+38
mean HRR (kW/m²),79.4798125487402,17,15.0254615816125,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.0182490441839371,23.8178052810058,1.61027104420356,22.9071315023751,23.5114397033318,0.0378597905618133,4.28278173776168,0.745594544333068,84.3432742458222,0.00105524255801343,0.117909129963659,0.0265846760605536,0.037086747837479,1.07347318729042,-6.93E+38
mean EHC (MJ/kg),0,18,46.7355927410358,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.0491295713452612,23.8946333359319,1.28331610903231,23.009640150571,23.6344351438099,0.0303304513479307,3.43104653257134,0.77968966528794,88.2001883809887,0.00164838033752674,0.161243858494942,0.0504144576330133,0.0755863146842625,2.72942063029229,-6.93E+38
mean MLR (g/s),-1.25929772876523E+22,19,104.822595214125,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.124908665322842,24.1127149531793,1.08792609989376,23.2452468306118,23.8883746340886,0.0259887862484649,2.93990794665893,0.807849284086138,91.3856656206038,0.00242080505483086,0.201620002819519,0.0880610851635099,0.144824086082524,6.57414028014957,-6.93E+38
mean SEA (m²/kg),0,20,180.079409225651,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.26735966754273,23.9739230316003,0.930396743489096,23.1347986123143,23.7839313803349,0.0221284923036317,2.50322311127056,0.831907923362186,94.1072311495686,0.00322915908671073,0.229655116763898,0.133224575518691,0.255466916423624,13.3679833771365,-6.93E+38
mean COY (kg/kg),0,21,245.96083033245,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.48037978732178,24.0721191916638,0.86912035518935,23.2464608514697,23.9082034560656,0.020779106279675,2.3505776334474,0.85336172265384,96.5341315219275,0.00399370440033597,0.245902472053876,0.171692133498513,0.407925270932226,22.8752279677038,-6.93E+38
mean CO2Y (kg/kg),0,22,290.268376659017,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,0.748494390817514,23.8662465561253,0.785876701433703,23.0623132349786,23.7259647714634,0.0186456829329299,2.10924015078392,0.873074117260142,98.7640404140432,0.00458839431750733,0.246757574746077,0.196190800695151,0.591866738029059,34.022472309887,-6.93E+38
Total heat release (MJ/m²),23.3804880590959,23,329.000032897734,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,1.05812859559589,24.3535034039975,0.68869032565436,23.5458444620926,24.2290442363932,0.0166863083654555,1.88759144405606,0.890740112909335,100.762456211463,0.00513504985956863,0.24705599773421,0.217598265478307,0.798761271115788,46.0055911128648,-6.93E+38
Total oxygen consumed (g),15.7985911256073,24,346.091718733256,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,1.39567447141138,23.8963193038185,0.700188031665502,23.1160011833799,23.7986894665361,0.0166635575337924,1.88501782056475,0.907415045858959,102.648760843774,0.00523756638798163,0.23330794683778,0.224992400775011,1.02005660424245,58.1531029754744,-6.93E+38
Mass lost (g),0,25,357.384185057086,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,1.74741242330656,24.1314705487052,0.536865576759064,23.3628098953543,24.0652663664587,0.0129198131076893,1.46151731987436,0.9222067311797,104.322028413993,0.00530259317141496,0.223849997914044,0.229808359953351,1.24745698460663,69.8964969322622,-6.93E+38
Average specific MLR (g/s·m²),0,26,348.414167411995,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,2.1003115995411,23.7790420085183,0.554468664793089,23.0402570841403,23.744236886226,0.0131654353228366,1.48930263832993,0.935249355394962,105.797438393095,0.00504791075569996,0.208666738777794,0.22257208780613,1.47364720848637,80.7812153669652,-6.93E+38
Total smoke release (m²/m²),128.820773125706,27,346.26612999295,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,2.44765174824357,24.5109838871372,0.476846977622117,23.7673637129428,24.4965521058201,0.011681106833823,1.32139217577183,0.947672626473292,107.202785800146,0.00491379907304437,0.202684687190395,0.220421440968233,1.69514397287355,90.6537684534655,-6.93E+38
Total smoke production (m²),1.13877563443124,28,315.404584071599,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,2.77848710527584,23.8311895854725,0.558281527906148,23.1186518753053,23.8357138165026,0.0133070387282108,1.50532112310077,0.960166699254309,108.616142449582,0.00443725187554165,0.184709196383388,0.200701690337041,1.90570553852619,99.2316823312801,-6.93E+38
MARHE (kW/m²),141.423781796414,29,301.142642266976,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,3.08676071844513,24.2267784764117,0.467022851436882,23.5140741484395,24.2481151220372,0.0113244238662636,1.28104342378547,0.972482430551546,110.009324723026,0.00414218517644382,0.176670132459145,0.191574734785801,2.10184375108761,106.44002477397,-6.93E+38
,,30,280.613430399922,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,3.37763875477858,24.1765482323357,0.467518457793484,23.4748365922289,24.2138587186263,0.0113204258853614,1.28059116350243,0.983804855427359,111.29014201667,0.00370233903475928,0.16570422818951,0.178556355346603,2.28690929615381,112.587958492619,-6.93E+38
Test Averages,,31,259.934833926537,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,3.64791288694181,23.8222651028498,0.437447154864613,23.1404817252933,23.8706977280858,0.0104421688057843,1.18124081513397,0.994686152772932,112.521058005988,0.00323700873227491,0.155688680711237,0.165606150038866,2.45899054884654,117.674609256187,-6.93E+38
HRR(60) (kW/m²),147.818160097238,32,245.069787218719,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,3.90041519751444,24.1505455565755,0.327605736073899,23.4658630000401,24.2102444570977,0.00793141495589651,0.897218886413633,1.00387294465377,113.560287856762,0.00292395099063362,0.153874887052126,0.157097561793263,2.62034240476261,121.887974922326,-6.93E+38
HRR(120) (kW/m²),113.488112984292,33,228.145575225351,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,4.13702287873647,24.2180871785381,0.346052689868832,23.5377983027758,24.2854272710133,0.00840403743174806,0.950682967392315,1.01204067084759,114.484238783664,0.00267011706705013,0.152907559052416,0.147633202039485,2.77270778667898,125.364329658681,-6.93E+38
HRR(180) (kW/m²),95.4357663902565,34,213.538615036229,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,4.35786497386726,24.0454375358431,0.284107226265819,23.3757853872026,24.1181526246098,0.00685214144483359,0.775129122718731,1.01966876028588,115.34714482872,0.0024654468912606,0.149589909363411,0.13911245259905,2.91608061399825,128.17249923139,-6.93E+38
HRR(240) (kW/m²),85.1676128715664,35,201.905906636869,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,4.56558723470381,23.5852875918931,0.229941045429088,22.9305205212457,23.6607514676075,0.00544057792809948,0.615449991866457,1.02581511997235,116.042434386013,0.00225981858641016,0.143063305459899,0.131737871475955,3.05150577603575,130.445349562966,-6.93E+38
HRR(300) (kW/m²),78.9681751392727,36,202.753045213478,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,4.76791671062898,24.2503100186742,0.228610611741179,23.5807885695879,24.3338753204767,0.00556298212304776,0.629296620254272,1.03131689999793,116.664807692073,0.00214284057953649,0.143343736769978,0.132186952228094,3.18346818788778,132.442130850805,-6.93E+38
HRR(360) (kW/m²),75.8369411983653,37,197.677053868176,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,4.96813176016981,24.0703967330158,0.304450640366525,23.4103405529555,24.1604299512223,0.00735565837018018,0.83208805092536,1.03777622024454,117.395500027663,0.00195308709225857,0.138925426696045,0.128695803190354,3.313909565597,134.273831355941,-6.93E+38
EHC(60) (MJ/kg),0,38,192.276305377707,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,5.16310843979275,24.1530322715177,0.291422588332045,23.4944029516274,24.2500764817349,0.00706702005555723,0.799436657868465,1.04498755945741,118.21126238206,0.00184005603847661,0.136460895626518,0.125348055541425,3.44093149496289,135.871274731388,-6.93E+38
EHC(120) (MJ/kg),0,39,189.993756424286,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,5.35424347069375,24.8106101073185,0.286792545145061,24.1389666921832,24.9151435463483,0.00714547743031178,0.808311926505857,1.05209380820034,119.015136674247,0.00180811670072445,0.137284806606273,0.124213623542997,3.5657123345051,137.288294120353,-6.93E+38
EHC(180) (MJ/kg),0,40,177.939316030865,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,5.53821000692133,24.1172256145458,0.200936988500942,23.4679718063373,24.2219787742156,0.00486709147042462,0.55057595819283,1.05810009265071,119.694580616596,0.00169945590604657,0.129293019043891,0.116436196548754,3.68603724455098,138.455250173033,-6.93E+38
EHC(240) (MJ/kg),0,41,173.346394636817,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,5.71385286225517,24.3366424204294,0.234460290450878,23.6850648912892,24.4472409867445,0.00573190722247471,0.648405794397591,1.06339959199716,120.294071492891,0.00161312315403674,0.125225138235035,0.113299322785094,3.8009050042179,139.362264933053,-6.93E+38
EHC(300) (MJ/kg),0,42,167.759549685079,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,5.88440583441611,24.2410620572555,0.191571249752401,23.5960930741862,24.3556189593558,0.00466583636253706,0.527809543273423,1.06859846378967,120.882179161727,0.00148111773333738,0.120196469052003,0.109463688712468,3.91228650996668,140.104900819431,-6.93E+38
EHC(360) (MJ/kg),0,43,163.777309400915,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.05017426395911,24.3649452402328,0.138355124738598,23.7179219250901,24.4802255552754,0.00338696466032914,0.383140798679767,1.0726248643011,121.337654332703,0.00139205475939105,0.117492827163618,0.106863037978836,4.02044987331233,140.701727068817,-6.93E+38
MLR(60) (g/s),-1.25929772876524E+22,44,153.623035335725,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.20887443632743,23.8555381032084,0.120250459172801,23.222244982805,23.9673274983015,0.00288208213681566,0.326027391042496,1.07575938769967,121.692238427565,0.00131159806216099,0.112823807420984,0.100628126543712,4.12419545557361,141.110782643805,-6.93E+38
MLR(120) (g/s),-1.25929772876524E+22,45,149.234367510372,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.36030313775048,24.2971792203556,0.151868936896032,23.6503043886287,24.4076672399127,0.00370676647583764,0.419317474642267,1.079053812006,122.064910860407,0.0013507467661508,0.113827418114442,0.0984148697073749,4.22371695369915,141.340069727788,-6.93E+38
MLR(180) (g/s),-1.25929772876524E+22,46,141.147282258801,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.50549396263507,23.8806218283178,0.122077888450306,23.2469332718801,23.9923935373239,0.00292894074190527,0.331328138224578,1.08237166561487,122.44023366684,0.00135748758916333,0.10989316408934,0.0934470756143939,4.31964792636004,141.423781796414,-6.93E+38
MLR(240) (g/s),-1.25929772876524E+22,47,138.872391389522,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.64550379945923,23.9931976727826,0.109734272266223,23.360801693656,24.1061756276632,0.0026452736396234,0.299239099504909,1.08515877280563,122.755517285705,0.00131858197422369,0.107806962070642,0.0918862887850243,4.41231460855975,141.393697860835,-6.93E+38
MLR(300) (g/s),-1.25929772876523E+22,48,138.747242238742,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.78431361627336,24.1916432735705,0.140265420727049,23.553879811495,24.3052816747816,0.00340919056000268,0.385655040724285,1.08818600490545,123.09796435582,0.00126829229469927,0.106526358634712,0.0916060356978868,4.5040607708012,141.339867005695,-6.93E+38
MLR(360) (g/s),-1.25929772876523E+22,49,138.661002623613,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,6.92301773870454,24.35777357656,0.0950843288516548,23.7156993934515,24.4702613016669,0.00232673837269362,0.263205698268509,1.09105396937179,123.422394725316,0.00122736448618326,0.105380743620983,0.0913708384817636,4.59554920789103,141.286076300093,-6.93E+38
SEA(60) (m²/kg),0,50,132.499530221372,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.05859800512703,24.0484349483065,0.108500778688638,23.4141064294562,24.1567704792955,0.00262102840760626,0.296496426199804,1.09352785276194,123.70224578755,0.0011924785691374,0.102706529849267,0.0876199087784709,4.68504458152114,141.171960102541,-6.93E+38
SEA(120) (m²/kg),0,51,128.655582306681,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.18917556139106,24.1368578689603,0.0896164495442765,23.5001970078844,24.243131461242,0.00217258336739165,0.245767349252449,1.09592465864944,123.973377675276,0.00122201236093253,0.102161051314364,0.0854692697918837,4.77158917080632,140.964226693942,-6.93E+38
SEA(180) (m²/kg),0,52,128.204414502859,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.31760555979583,24.4609938176099,0.0868635370684511,23.8139824565166,24.5659934776365,0.002133889085068,0.241390167994118,1.09807789487567,124.2169564339,0.00125534161640804,0.101324256457837,0.085112364187663,4.85687998779609,140.723183842227,-6.93E+38
SEA(240) (m²/kg),0,53,128.626700188589,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.44602111714155,24.7519660686467,0.0906275390777332,24.0951557996429,24.8535892879947,0.00225241963441967,0.254798601178696,1.10027104923542,124.465050818486,0.00120698157713196,0.0998426583724094,0.0850988754779173,4.94198560762888,140.490964474369,-6.93E+38
SEA(300) (m²/kg),0,54,126.087007118218,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.57337797079495,24.5448872681421,0.0640482872186025,23.8920430587811,24.6439923820462,0.00157840550229835,0.178552658631035,1.10218646180378,124.681726448391,0.00114119180405412,0.0972249386563438,0.0833049268654001,5.02618750880054,140.247740199907,-6.93E+38
SEA(360) (m²/kg),0,55,121.689849894663,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.69726639930139,24.2369755064448,0.0531392769779886,23.5908113880469,24.330719896967,0.00129291686367879,0.146257563764569,1.10362212298676,124.844131559589,0.00108658354247818,0.0948716326144215,0.0805504429801599,5.10811519372332,139.950298169116,-6.93E+38
COY(60) (kg/kg),0,56,116.652224655898,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.81643743657667,24.0954455678853,0.0584994706737998,23.4531228984321,24.1845491236598,0.00141478332221861,0.160043362241924,1.10497597307971,124.997282022592,0.00106015414316925,0.0934491274982646,0.0776013718695786,5.18719110114819,139.579239938869,-6.93E+38
COY(120) (kg/kg),0,57,114.38638290815,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,7.9319567403587,24.4487139577242,0.0571652849788448,23.7963510452396,24.5345550996686,0.00140252483410172,0.158656655441371,1.10638462715787,125.156632031434,0.00108668942276387,0.0939102106328739,0.0764568455966799,5.26422020988132,139.157135795767,-6.93E+38
COY(180) (kg/kg),0,58,111.033679826168,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.04466677172586,24.1653780658023,0.0630302908646434,23.5143490055739,24.2410558877631,0.00152792080347178,0.172841719849749,1.10784984997666,125.322381219079,0.00107609860601337,0.0909729898607518,0.0741971641979378,5.33954721477863,138.701151236653,-6.93E+38
COY(240) (kg/kg),0,59,111.041826352858,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.15570452481537,24.3213764063796,0.0707012588310954,23.6627703556578,24.3898989259213,0.00172439655682582,0.195067483803826,1.10947600865681,125.506335820906,0.00102995148173681,0.0893419955490132,0.0739378228537423,5.41361470830447,138.232280081616,-6.93E+38
COY(300) (kg/kg),0,60,112.08949733926,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.26727018666143,24.429642355336,0.0646653188968069,23.7639543413885,24.4878177307412,0.00158351254264526,0.179130378127292,1.11112996320654,125.693434751872,0.000979972855672183,0.0878409499621788,0.0742583506322719,5.48771279504748,137.787836444357,-6.93E+38
COY(360) (kg/kg),0,61,109.111921262337,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.37787089596223,24.2814133024391,0.0802250254756,23.6148143929794,24.3314669161678,0.00195199255320828,0.220813637240755,1.11289771575447,125.893406759556,0.000966465483435113,0.0861827953512644,0.0723933502435724,5.5610386454854,137.342145835446,-6.93E+38
CO2Y(60) (kg/kg),0,62,104.579924685129,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.48471681893596,24.270269954079,0.0775178628689651,23.6013656532924,24.3143907895384,0.00188479961096587,0.213212625674872,1.11481611183656,126.110419891013,0.000997295398414739,0.0853857081660874,0.0698361941439014,5.63215341767914,136.850271273161,-6.93E+38
CO2Y(120) (kg/kg),0,63,102.293472317221,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.58815351743714,24.5223713341329,0.092089283371343,23.8440193870304,24.5632705418505,0.00226201398145544,0.255883934553782,1.11688951863277,126.344968171128,0.00105281090087607,0.0852402211904577,0.0686014798152639,5.70137225465872,136.319897102177,-6.93E+38
CO2Y(180) (kg/kg),0,64,97.8550403821746,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.68822777378683,23.9100486083268,0.0792553747340972,23.2486350848231,23.9478956014347,0.00189799943998475,0.214705819002799,1.11896952534349,126.580263047906,0.00103659700784548,0.0810179458434231,0.0655586990814152,5.76845234410706,135.753558965419,-6.93E+38
CO2Y(240) (kg/kg),0,65,98.4585063706647,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.78638454716326,24.0557736477428,0.0805745233978664,23.391486887587,24.0933745280861,0.00194131216964683,0.219605449055071,1.12088918114831,126.797418681935,0.000983737933960866,0.0794274919581242,0.0656242142491519,5.83404380077234,135.175146879435,-6.93E+38
CO2Y(300) (kg/kg),0,66,101.261218944643,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.88624440982091,24.5463973084411,0.0939852487507085,23.8695352570112,24.584139563718,0.00231054647221817,0.261374035318797,1.12301511046924,127.037908424122,0.000957316677616664,0.0796958389907277,0.0671696015573366,5.90044070867559,134.640066815468,-6.93E+38
CO2Y(360) (kg/kg),0,67,98.674813058066,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,8.98621242582226,24.532576953292,0.0803244587125465,23.8545678449468,24.5683530397644,0.00197343965937782,0.223239780472605,1.12515710353504,127.280215332018,0.000950777578669166,0.0792782290856251,0.0657068843598269,5.96687895163417,134.122573519735,-6.93E+38
,,68,92.8854136711786,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.08199253918688,24.0064091635699,0.073804457571784,23.344845008028,24.042301565394,0.00177442902581116,0.200727265363254,1.12703103787763,127.492198854936,0.000947477439448137,0.0783903318989154,0.0624434712468957,6.03095412943753,133.558713811572,-6.93E+38
User-defined Test Averages,,69,91.5497969949481,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.17421014451995,24.2769889951421,0.107956074911958,23.6069371852368,24.3107426501418,0.00262449235470403,0.296888275419008,1.12923049856789,127.741006625327,0.00102570519822601,0.0793199483416376,0.0618944625732443,6.0931230963476,132.959567311883,-6.93E+38
HRR(0-6) (kW/m²),-0.0122886841361029,70,91.9767434841117,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.26597341475948,24.4131371556308,0.0553061339534616,23.7385672624778,24.4442460536591,0.00135191674663505,0.152931758669123,1.13121870311856,127.965916642371,0.00102932787813014,0.0791872566409173,0.0621068090240207,6.15512373214623,132.371048782278,-6.93E+38
EHC(0-6) (MJ/kg),-9.40536517429869E-43,71,93.9049020548601,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.35891423752896,24.6157378690072,0.0578063490067301,23.9353607378621,24.6447352420129,0.00142462216657826,0.161156353685323,1.13260697257516,128.122960698548,0.00100163319655959,0.0792725459786241,0.063150477911027,6.21775237561376,131.815693486323,-6.93E+38
MLR(0-6) (g/s),1.26020126670599E+38,72,94.7910719684589,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.45326222454062,24.342021870988,0.0341025038867457,23.6698305259452,24.3689048381039,0.000831040671957175,0.0940091257870108,1.13373480399443,128.250543438284,0.000988758164274772,0.0780789581240248,0.0634427379751056,6.28104898355682,131.295308674175,-6.93E+38
SEA(0-6) (m²/kg),5.08702273139499E-38,73,93.3167034666806,0,0,-1.25929772876524E+22,-1.42454494204213E+24,0,0,9.54731611225819,24.4506133947436,0.0983883994953115,23.7731387880269,24.472562548792,0.00240781626072455,0.272377405059338,1.13535423246077,128.433736703707,0.00102059599556371,0.0788383503275143,0.0627742160420246,6.34415746056539,130.785152222715,-6.93E+38
