General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95240268,113.787917,0.00167574,0.05194774,1.000789,1.000247,46.932419,0.0004,100.4794,0,268.934,310.137,311.577,888.854,0,0
Standard used,ISO 5660-1,1,20.9515272,113.760272,0.00151276,0.04861108,1.000684,1.000318,46.932419,0.0001,100.4768,0,268.924,310.194,311.645,888.854,0,0
Date of test,28/11/2018,2,20.95065173,113.732627,0.00134978,0.04527443,1.000578,1.000389,46.932419,-0.0002,100.4742,0,268.914,310.251,311.713,888.854,0,0
Time of test,14:36,3,20.94662453,110.231058,0.00106749,0.04452655,1.000447,1.000344,46.932419,0,100.4761,0,268.92,310.304,311.768,888.861,0,0
Heat flux (kW/m²),25,4,20.94435647,112.987755,0.00090197,0.04469792,0.999768,1.000308,46.932419,-0.0001,100.4774,0,268.929,310.346,311.777,888.885,0,0
Nominal duct flow rate (l/s),24,5,20.9476578,114.715493,0.0009115,0.04641008,0.999858,1.000291,46.932419,0,100.4757,0,268.927,310.279,311.725,888.913,0,0
Sampling interval (s),1,6,20.95090475,111.583734,0.00119429,0.04851523,1.000133,1.000184,46.932419,0.0002,100.4742,0,268.943,310.239,311.724,888.941,0,0
Separation (mm),25,7,20.951977,108.526456,0.00137046,0.04706869,1.001088,1.00015,46.932419,0.0001,100.4743,0,268.941,310.269,311.755,888.948,0,0
Orientation,Vertical,8,20.948759,108.64783,0.00125715,0.04477042,1.001021,1.000322,46.932419,0.0001,100.4735,0,268.934,310.311,311.79,888.98,0,0
Edge frame?,Yes,9,20.9454739,110.445714,0.00110481,0.0438314,1.001383,1.000221,46.932419,0,100.4763,0,268.927,310.341,311.828,889.016,0,0
Grid?,No,10,20.94479475,113.963303,0.00109532,0.04452221,1.001111,1.000236,46.932419,0.0001,100.478,0,268.92,310.367,311.842,889.056,0,0
Non-scrubbed?,Yes,11,20.94841886,113.48384,0.00121596,0.04684564,1.001308,1.000258,46.932419,0,100.4783,0,268.939,310.38,311.881,889.071,0,0
Substrate used? {Y/N},No,12,20.95133135,110.694349,0.00143957,0.04855186,1.000721,1.000203,46.932419,0.0003,100.4788,0,268.932,310.418,311.92,889.051,0,0
Substrate,none,13,20.95197982,113.080408,0.00149888,0.04694935,0.999537,1.000143,46.932419,-0.0001,100.4768,0,268.935,310.433,311.943,889.03,0,0
Additional specimen preparation details,,14,20.94978374,110.667733,0.00132324,0.04482475,0.999627,0.999901,46.932419,0,100.4782,0,268.928,310.443,311.931,893.172,0,0
,,15,20.94671938,111.039016,0.00122702,0.04386846,0.999735,0.999931,46.932419,-0.0001,100.477,0,268.934,310.421,311.909,893.434,0,0
Specimen,,16,20.94723507,112.602905,0.00123895,0.04410589,1.000091,0.999879,46.932419,0.0001,100.4777,0,268.914,310.398,311.863,889.754,0,0
Sample description,Uncoated red cedar N02 25 kWm2 pyrometer,17,20.95103716,114.82326,0.0013606,0.04668436,0.999731,0.999712,46.932419,0.0001,100.478,0,268.906,310.349,311.809,889.027,0,0
Material name/ID,Uncoated red cedar N02 25 kWm2 pyrometer,18,20.95357495,109.185367,0.00159579,0.04766643,0.99975,0.999645,46.932419,-0.0001,100.4761,0,268.919,310.297,311.757,889.026,0,0
