General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9491054,106.857532,0.00184612,0.050046,0.996207,1.00194,54.146225,-0.003,102.0317,0,269.475,329.655,332.657,1142.953,0,0
Standard used,ISO 5660-1,1,20.95086429,108.48837,0.00207766,0.04826671,0.998272,1.001751,54.146225,-0.0013,102.0307,0,269.501,329.576,332.595,1142.641,0,0
Date of test,08/11/2018,2,20.95262318,110.119209,0.00230919,0.04648741,1.000337,1.001563,54.146225,0.0004,102.0297,0,269.526,329.497,332.532,1142.329,0,0
Time of test,14:28,3,20.95197385,108.005397,0.00206772,0.0446472,1.000576,1.0015,54.146225,0.0006,102.0264,0,269.519,329.482,332.529,1142.205,0,0
Heat flux (kW/m²),50,4,20.94802347,108.090522,0.00184073,0.04421106,0.999666,1.001452,54.146225,0.0011,102.0263,0,269.51,329.518,332.559,1141.831,0,0
Nominal duct flow rate (l/s),24,5,20.94892867,106.780321,0.00176601,0.04548132,1.000291,1.001289,54.146225,0.0026,102.0278,0,269.527,329.528,332.551,1141.569,0,0
Sampling interval (s),1,6,20.95251506,110.188809,0.00183712,0.0471987,1.001411,1.001216,54.146225,0.0012,102.0274,0,269.519,329.5,332.502,1141.409,0,0
Separation (mm),60,7,20.95494469,110.770652,0.00206254,0.04770565,1.000847,1.001175,54.146225,0.0005,102.0264,0,269.516,329.44,332.42,1141.232,0,0
Orientation,Horizontal,8,20.95473356,108.147983,0.00216702,0.04618131,0.999614,1.000972,54.146225,0.0006,102.0278,0,269.518,329.343,332.328,1141.037,0,0
Edge frame?,Yes,9,20.95166121,111.152479,0.00197454,0.04455501,0.999715,1.000728,54.146225,0.0012,102.0284,0,269.547,329.237,332.21,1140.898,0,0
Grid?,No,10,20.94766957,111.022259,0.00175971,0.0443452,0.99905,1.000494,54.146225,0.0006,102.0254,0,269.537,329.117,332.066,1140.753,0,0
Non-scrubbed?,Yes,11,20.94965676,108.701824,0.00174901,0.04585746,0.999283,1.000282,54.146225,-0.0009,102.0264,0,269.527,329.06,331.999,1144.086,0,0
Substrate used? {Y/N},No,12,20.95322541,109.972687,0.00186004,0.04788851,1.001038,1.000077,54.146225,0.0014,102.0266,0,269.525,329.054,331.966,1145.071,0,0
Substrate,none,13,20.95507284,110.153107,0.00197443,0.04756044,0.99938,0.999829,54.146225,-0.0007,102.0263,0,269.512,329.035,331.951,1145.128,0,0
