Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,2.0,
5.0,375.0,,-3.42,
10.0,750.0,1.5,8.47,0.01
15.0,1125.0,41.1,14.91,0.21
20.0,1500.0,304.9,24.15,1.74
25.0,1875.0,559.9,28.01,4.54
30.0,2250.0,696.6,29.73,8.02
35.0,2625.0,726.4,32.42,11.65
40.0,3000.0,786.4,31.87,15.58
45.0,3375.0,820.5,34.51,19.69
50.0,3750.0,837.5,36.01,23.87
55.0,4125.0,858.8,35.17,28.17
60.0,4500.0,875.4,36.55,32.55
65.0,4875.0,891.7,36.75,37.0
70.0,5250.0,892.9,37.82,41.47
75.0,5625.0,904.3,38.95,45.99
80.0,6000.0,896.3,37.0,50.47
85.0,6375.0,894.3,35.36,54.94
90.0,6750.0,937.8,35.16,59.63
95.0,7125.0,923.3,35.91,64.25
100.0,7500.0,919.2,38.0,68.84
105.0,7875.0,917.0,38.67,73.43
110.0,8250.0,886.6,38.01,77.86
115.0,8625.0,928.3,37.02,82.5
120.0,9000.0,896.6,36.71,86.99
125.0,9375.0,907.7,37.5,91.53
130.0,9750.0,922.4,37.4,96.14
135.0,10125.0,915.8,36.54,100.72
140.0,10500.0,927.6,36.02,105.35
145.0,10875.0,916.9,36.24,109.94
150.0,11250.0,920.0,37.72,114.54
155.0,11625.0,925.8,39.29,119.17
160.0,12000.0,906.5,37.21,123.7
165.0,12375.0,923.9,37.46,128.32
170.0,12750.0,930.0,37.9,132.97
175.0,13125.0,951.6,37.43,137.73
180.0,13500.0,940.2,38.61,142.43
185.0,13875.0,937.6,36.74,147.12
190.0,14250.0,937.9,37.45,151.81
195.0,14625.0,936.5,39.5,156.49
200.0,15000.0,920.4,38.89,161.09
205.0,15375.0,948.8,38.72,165.83
210.0,15750.0,940.9,36.86,170.54
215.0,16125.0,934.1,37.38,175.21
220.0,16500.0,932.1,37.48,179.87
225.0,16875.0,927.3,36.93,184.51
230.0,17250.0,900.9,36.68,189.01
235.0,17625.0,912.9,36.3,193.58
240.0,18000.0,908.7,37.64,198.12
245.0,18375.0,912.7,36.92,202.68
250.0,18750.0,917.5,35.96,207.27
255.0,19125.0,914.5,36.23,211.84
260.0,19500.0,882.0,35.83,216.25
265.0,19875.0,898.5,36.73,220.75
270.0,20250.0,905.8,36.65,225.27
275.0,20625.0,907.6,36.69,229.81
280.0,21000.0,890.1,36.97,234.26
285.0,21375.0,909.7,36.26,238.81
290.0,21750.0,894.2,35.77,243.28
295.0,22125.0,904.1,35.01,247.8
300.0,22500.0,879.5,35.12,252.2
305.0,22875.0,877.9,35.95,256.59
310.0,23250.0,890.4,35.99,261.04
315.0,23625.0,878.8,36.14,265.44
320.0,24000.0,893.1,36.28,269.9
325.0,24375.0,876.9,35.27,274.29
330.0,24750.0,887.8,36.37,278.73
335.0,25125.0,865.2,34.95,283.05
340.0,25500.0,884.0,34.81,287.47
345.0,25875.0,873.9,35.63,291.84
350.0,26250.0,865.7,35.91,296.17
355.0,26625.0,858.3,36.58,300.46
360.0,27000.0,876.5,34.67,304.84
365.0,27375.0,859.3,33.63,309.14
370.0,27750.0,892.3,33.56,313.6
375.0,28125.0,867.1,35.01,317.94
380.0,28500.0,875.8,35.71,322.32
385.0,28875.0,855.4,36.14,326.59
390.0,29250.0,865.9,35.83,330.92
395.0,29625.0,864.2,35.73,335.24
400.0,30000.0,845.5,34.69,339.47
405.0,30375.0,865.2,34.48,343.8
410.0,30750.0,839.6,35.19,347.99
415.0,31125.0,852.1,34.07,352.25
420.0,31500.0,862.4,35.24,356.57
425.0,31875.0,857.7,34.16,360.86
430.0,32250.0,855.7,34.1,365.13
435.0,32625.0,843.6,34.25,369.35
440.0,33000.0,854.0,33.46,373.62
445.0,33375.0,854.4,34.5,377.89
450.0,33750.0,869.3,34.87,382.24
455.0,34125.0,843.9,35.36,386.46
460.0,34500.0,868.8,34.45,390.8
465.0,34875.0,834.5,35.22,394.98
470.0,35250.0,892.5,35.76,399.44
475.0,35625.0,869.4,35.77,403.79
480.0,36000.0,840.0,34.75,407.99
485.0,36375.0,847.4,33.34,412.22
490.0,36750.0,838.5,34.35,416.41
495.0,37125.0,851.8,34.77,420.67
500.0,37500.0,827.9,35.0,424.81
505.0,37875.0,847.7,33.94,429.05
510.0,38250.0,820.0,33.36,433.15
515.0,38625.0,826.0,33.8,437.28
520.0,39000.0,830.1,33.53,441.43
525.0,39375.0,846.6,34.43,445.67
530.0,39750.0,839.4,34.07,449.86
535.0,40125.0,840.2,34.62,454.06
540.0,40500.0,854.3,34.22,458.34
545.0,40875.0,836.1,33.84,462.52
550.0,41250.0,836.8,35.33,466.7
555.0,41625.0,848.2,34.59,470.94
560.0,42000.0,841.4,35.24,475.15
565.0,42375.0,842.1,34.04,479.36
570.0,42750.0,833.1,34.33,483.52
575.0,43125.0,830.0,34.86,487.67
580.0,43500.0,846.5,34.37,491.91
585.0,43875.0,823.6,34.18,496.02
590.0,44250.0,823.4,33.3,500.14
595.0,44625.0,817.1,33.36,504.23
600.0,45000.0,830.4,32.96,508.38
605.0,45375.0,822.2,33.55,512.49
610.0,45750.0,818.4,34.42,516.58
615.0,46125.0,829.5,34.17,520.73
620.0,46500.0,820.8,34.55,524.83
625.0,46875.0,833.2,33.61,529.0
630.0,47250.0,824.6,33.77,533.12
635.0,47625.0,799.3,34.82,537.12
640.0,48000.0,815.1,33.84,541.19
645.0,48375.0,820.3,33.5,545.3
650.0,48750.0,831.9,33.34,549.46
655.0,49125.0,810.7,33.84,553.51
660.0,49500.0,815.9,34.85,557.59
665.0,49875.0,832.5,33.72,561.75
670.0,50250.0,817.3,32.45,565.84
675.0,50625.0,833.3,33.42,570.0
680.0,51000.0,834.9,34.05,574.18
685.0,51375.0,808.4,35.58,578.22
690.0,51750.0,829.0,34.34,582.37
695.0,52125.0,829.8,33.2,586.51
700.0,52500.0,818.3,33.34,590.61
705.0,52875.0,843.1,34.0,594.82
710.0,53250.0,849.1,35.55,599.07
715.0,53625.0,847.6,36.53,603.3
720.0,54000.0,847.2,36.57,607.54
725.0,54375.0,865.1,35.47,611.87
730.0,54750.0,862.3,35.49,616.18
735.0,55125.0,860.7,34.4,620.48
740.0,55500.0,868.7,35.92,624.82
