Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,4.75,
5.0,375.0,,-7.14,
10.0,750.0,,0.28,
15.0,1125.0,,-1.2,
20.0,1500.0,,1.98,
25.0,1875.0,,3.74,
30.0,2250.0,3.3,5.07,0.02
35.0,2625.0,21.0,9.24,0.12
40.0,3000.0,124.6,8.65,0.74
45.0,3375.0,184.0,12.82,1.66
50.0,3750.0,205.2,14.85,2.69
55.0,4125.0,220.2,13.1,3.79
60.0,4500.0,234.4,13.66,4.96
65.0,4875.0,242.2,11.96,6.17
70.0,5250.0,246.3,11.82,7.41
75.0,5625.0,233.2,12.0,8.57
80.0,6000.0,213.0,9.55,9.64
85.0,6375.0,201.3,8.12,10.64
90.0,6750.0,185.3,9.13,11.57
95.0,7125.0,174.2,10.72,12.44
100.0,7500.0,162.9,12.37,13.26
105.0,7875.0,156.0,9.34,14.04
110.0,8250.0,146.6,6.35,14.77
115.0,8625.0,136.5,5.31,15.45
120.0,9000.0,129.4,4.88,16.1
125.0,9375.0,120.0,6.17,16.7
130.0,9750.0,110.3,4.13,17.25
135.0,10125.0,101.5,2.56,17.76
140.0,10500.0,93.2,5.32,18.22
145.0,10875.0,88.9,3.55,18.67
150.0,11250.0,82.1,3.51,19.08
155.0,11625.0,77.0,3.23,19.46
160.0,12000.0,72.4,3.54,19.82
165.0,12375.0,69.0,4.41,20.17
170.0,12750.0,66.8,4.61,20.5
175.0,13125.0,65.8,2.33,20.83
180.0,13500.0,62.2,1.34,21.14
185.0,13875.0,60.4,3.7,21.45
190.0,14250.0,62.3,2.85,21.76
195.0,14625.0,60.8,2.62,22.06
200.0,15000.0,60.4,2.77,22.36
205.0,15375.0,58.4,1.79,22.65
210.0,15750.0,55.3,3.37,22.93
215.0,16125.0,51.1,4.47,23.19
220.0,16500.0,51.2,3.65,23.44
225.0,16875.0,50.4,2.92,23.69
230.0,17250.0,50.0,0.99,23.95
235.0,17625.0,49.0,1.63,24.19
240.0,18000.0,47.8,0.93,24.43
245.0,18375.0,49.0,2.87,24.67
250.0,18750.0,48.5,1.94,24.92
255.0,19125.0,47.8,0.51,25.16
260.0,19500.0,47.2,1.99,25.39
265.0,19875.0,46.6,2.59,25.62
270.0,20250.0,45.9,4.12,25.85
275.0,20625.0,46.2,2.83,26.09
280.0,21000.0,45.4,2.91,26.31
285.0,21375.0,44.2,1.09,26.53
290.0,21750.0,43.6,1.27,26.75
295.0,22125.0,44.1,2.54,26.97
300.0,22500.0,43.5,0.05,27.19
305.0,22875.0,41.3,2.85,27.4
310.0,23250.0,41.6,3.24,27.6
315.0,23625.0,41.6,3.3,27.81
320.0,24000.0,40.5,2.68,28.01
325.0,24375.0,40.4,-0.92,28.22
330.0,24750.0,42.2,0.22,28.43
335.0,25125.0,41.9,2.44,28.64
340.0,25500.0,41.6,3.54,28.85
345.0,25875.0,41.9,2.8,29.05
350.0,26250.0,42.0,2.39,29.26
355.0,26625.0,43.2,1.45,29.48
360.0,27000.0,43.8,3.56,29.7
365.0,27375.0,43.9,2.11,29.92
370.0,27750.0,44.8,1.7,30.14
375.0,28125.0,45.4,1.49,30.37
380.0,28500.0,44.4,1.49,30.59
385.0,28875.0,44.3,3.56,30.81
390.0,29250.0,45.5,3.26,31.04
395.0,29625.0,45.0,3.0,31.27
400.0,30000.0,46.3,1.61,31.5
405.0,30375.0,45.8,0.98,31.73
410.0,30750.0,46.8,2.18,31.96
415.0,31125.0,47.4,0.26,32.2
420.0,31500.0,47.2,0.35,32.43
425.0,31875.0,47.6,0.03,32.67
430.0,32250.0,46.5,1.11,32.9
435.0,32625.0,48.1,2.6,33.15
440.0,33000.0,47.7,0.69,33.38
445.0,33375.0,48.4,2.14,33.63
450.0,33750.0,48.1,1.15,33.87
455.0,34125.0,48.3,4.01,34.11
460.0,34500.0,48.5,4.3,34.35
465.0,34875.0,47.4,2.84,34.59
470.0,35250.0,48.2,3.58,34.83
475.0,35625.0,48.0,0.49,35.07
480.0,36000.0,49.6,0.53,35.32
485.0,36375.0,48.1,1.44,35.56
490.0,36750.0,49.1,2.17,35.8
495.0,37125.0,50.2,3.89,36.05
500.0,37500.0,49.0,2.26,36.3
505.0,37875.0,50.6,1.25,36.55
510.0,38250.0,50.7,1.98,36.8
515.0,38625.0,51.5,3.95,37.06
520.0,39000.0,51.1,2.95,37.32
525.0,39375.0,50.4,1.2,37.57
530.0,39750.0,50.3,-0.15,37.82
535.0,40125.0,51.7,1.87,38.08
540.0,40500.0,51.7,4.93,38.34
545.0,40875.0,51.7,5.76,38.6
550.0,41250.0,51.1,4.64,38.85
555.0,41625.0,51.9,3.33,39.11
560.0,42000.0,53.5,0.59,39.38
565.0,42375.0,53.5,1.3,39.65
570.0,42750.0,52.4,2.64,39.91
575.0,43125.0,53.2,3.01,40.17
580.0,43500.0,53.4,2.34,40.44
585.0,43875.0,54.1,0.77,40.71
590.0,44250.0,54.3,0.97,40.98
595.0,44625.0,54.7,3.1,41.26
600.0,45000.0,54.8,3.11,41.53
605.0,45375.0,55.1,3.09,41.81
610.0,45750.0,55.0,2.99,42.08
615.0,46125.0,56.5,2.03,42.36
620.0,46500.0,55.9,3.08,42.64
625.0,46875.0,58.0,0.09,42.93
630.0,47250.0,57.2,2.68,43.22
635.0,47625.0,58.5,3.73,43.51
640.0,48000.0,59.1,3.79,43.81
645.0,48375.0,59.8,2.78,44.11
650.0,48750.0,60.7,1.77,44.41
655.0,49125.0,59.3,3.84,44.71
660.0,49500.0,59.8,2.72,45.0
665.0,49875.0,60.5,4.37,45.31
670.0,50250.0,62.1,2.78,45.62
675.0,50625.0,61.1,2.74,45.92
680.0,51000.0,62.8,4.32,46.24
685.0,51375.0,62.5,1.87,46.55
690.0,51750.0,62.5,3.7,46.86
695.0,52125.0,62.3,2.53,47.17
700.0,52500.0,63.0,4.33,47.49
705.0,52875.0,61.7,3.08,47.8
710.0,53250.0,63.5,1.01,48.11
715.0,53625.0,63.2,3.8,48.43
720.0,54000.0,63.2,1.77,48.75
725.0,54375.0,63.4,4.28,49.06
730.0,54750.0,63.6,1.73,49.38
735.0,55125.0,62.9,-0.92,49.69
740.0,55500.0,62.9,-0.13,50.01
745.0,55875.0,62.8,1.85,50.32
750.0,56250.0,63.2,5.52,50.64
755.0,56625.0,62.6,6.91,50.95
760.0,57000.0,62.3,5.3,51.26
765.0,57375.0,61.8,3.57,51.57
770.0,57750.0,61.6,3.0,51.88
775.0,58125.0,63.1,4.04,52.2
780.0,58500.0,63.4,4.06,52.51
785.0,58875.0,62.9,1.13,52.83
790.0,59250.0,63.5,1.52,53.15
795.0,59625.0,63.5,2.25,53.46
800.0,60000.0,62.8,2.27,53.78
805.0,60375.0,62.9,1.77,54.09
810.0,60750.0,63.2,1.97,54.41
815.0,61125.0,63.7,4.62,54.73
820.0,61500.0,63.8,5.91,55.04
825.0,61875.0,64.3,4.52,55.37
830.0,62250.0,65.4,3.26,55.69
835.0,62625.0,63.9,2.06,56.01
840.0,63000.0,64.1,3.96,56.33
845.0,63375.0,64.1,3.39,56.65
850.0,63750.0,65.1,3.32,56.98
855.0,64125.0,65.2,1.59,57.31
860.0,64500.0,66.2,0.67,57.64
865.0,64875.0,65.6,1.88,57.96
870.0,65250.0,65.4,3.16,58.29
875.0,65625.0,65.9,5.58,58.62
880.0,66000.0,66.6,2.94,58.95
885.0,66375.0,66.1,3.46,59.29
890.0,66750.0,66.5,4.47,59.62
895.0,67125.0,66.8,4.71,59.95
900.0,67500.0,67.1,4.4,60.29
905.0,67875.0,66.6,3.1,60.62
910.0,68250.0,67.2,2.74,60.96
915.0,68625.0,66.7,2.73,61.29
920.0,69000.0,66.9,3.37,61.62
925.0,69375.0,67.4,1.35,61.96
930.0,69750.0,67.9,1.35,62.3
935.0,70125.0,67.4,3.17,62.64
940.0,70500.0,66.7,2.96,62.97
945.0,70875.0,69.1,6.29,63.32
950.0,71250.0,68.5,3.3,63.66
955.0,71625.0,69.7,1.19,64.01
960.0,72000.0,68.5,1.77,64.35
965.0,72375.0,68.5,0.81,64.69
970.0,72750.0,69.3,6.06,65.04
975.0,73125.0,69.3,4.99,65.39
980.0,73500.0,68.1,5.89,65.73
985.0,73875.0,68.3,4.64,66.07
990.0,74250.0,70.3,2.97,66.42
995.0,74625.0,70.1,2.12,66.77
1000.0,75000.0,69.6,0.88,67.12
1005.0,75375.0,69.8,4.36,67.47
1010.0,75750.0,69.8,4.85,67.82
1015.0,76125.0,69.5,5.76,68.16
1020.0,76500.0,69.6,4.67,68.51
1025.0,76875.0,70.6,4.43,68.86
1030.0,77250.0,71.9,3.39,69.22
1035.0,77625.0,69.4,1.81,69.57
1040.0,78000.0,70.0,1.66,69.92
1045.0,78375.0,69.5,2.7,70.27
1050.0,78750.0,70.4,5.58,70.62
1055.0,79125.0,70.4,3.64,70.97
1060.0,79500.0,69.7,1.36,71.32
1065.0,79875.0,70.0,2.64,71.67
1070.0,80250.0,69.3,3.64,72.02
1075.0,80625.0,68.9,5.32,72.36
1080.0,81000.0,70.0,5.57,72.71
1085.0,81375.0,69.7,3.33,73.06
1090.0,81750.0,70.9,3.66,73.41
1095.0,82125.0,70.6,3.21,73.77
1100.0,82500.0,70.4,2.56,74.12
1105.0,82875.0,71.5,4.68,74.48
1110.0,83250.0,72.0,4.66,74.84
1115.0,83625.0,71.6,4.54,75.19
1120.0,84000.0,71.7,4.06,75.55
1125.0,84375.0,71.4,2.73,75.91
1130.0,84750.0,71.1,3.1,76.27
1135.0,85125.0,71.4,2.31,76.62
1140.0,85500.0,70.4,1.44,76.97
1145.0,85875.0,70.7,2.4,77.33
1150.0,86250.0,70.9,4.47,77.68
1155.0,86625.0,70.2,6.28,78.03
1160.0,87000.0,72.0,3.97,78.39
1165.0,87375.0,71.5,4.38,78.75
1170.0,87750.0,72.3,2.88,79.11
1175.0,88125.0,71.0,3.11,79.47
1180.0,88500.0,71.5,3.37,79.82
1185.0,88875.0,71.1,2.0,80.18
1190.0,89250.0,71.2,4.73,80.54
1195.0,89625.0,71.5,5.17,80.89
1200.0,90000.0,72.9,3.53,81.26
1205.0,90375.0,73.3,1.35,81.62
1210.0,90750.0,72.3,1.72,81.99
1215.0,91125.0,72.4,3.2,82.35
1220.0,91500.0,71.9,6.95,82.71
1225.0,91875.0,72.0,4.95,83.07
1230.0,92250.0,73.4,4.81,83.43
1235.0,92625.0,73.2,2.91,83.8
1240.0,93000.0,73.2,2.34,84.17
1245.0,93375.0,73.7,4.34,84.54
1250.0,93750.0,73.4,3.65,84.9
1255.0,94125.0,73.6,4.2,85.27
1260.0,94500.0,73.6,4.47,85.64
1265.0,94875.0,74.4,3.26,86.01
1270.0,95250.0,74.2,2.37,86.38
1275.0,95625.0,74.4,1.82,86.75
1280.0,96000.0,73.8,1.38,87.12
