Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,-0.42,
5.0,175.0,,-2.76,
10.0,350.0,,3.03,
15.0,525.0,1.3,8.2,0.01
20.0,700.0,54.1,14.85,0.28
25.0,875.0,267.0,17.89,1.61
30.0,1050.0,448.9,15.19,3.86
35.0,1225.0,326.4,13.02,5.49
40.0,1400.0,268.6,11.92,6.83
45.0,1575.0,253.7,14.36,8.1
50.0,1750.0,248.1,15.87,9.34
55.0,1925.0,260.1,15.86,10.64
60.0,2100.0,262.6,13.13,11.95
65.0,2275.0,249.1,8.58,13.2
70.0,2450.0,203.7,7.54,14.22
75.0,2625.0,147.6,5.78,14.96
80.0,2800.0,115.4,6.39,15.53
85.0,2975.0,102.0,6.37,16.04
90.0,3150.0,94.7,5.01,16.52
95.0,3325.0,89.5,6.09,16.96
100.0,3500.0,84.6,4.53,17.39
105.0,3675.0,80.2,4.89,17.79
110.0,3850.0,75.3,5.08,18.16
115.0,4025.0,70.1,3.92,18.52
120.0,4200.0,65.9,6.03,18.84
125.0,4375.0,62.6,3.72,19.16
130.0,4550.0,59.1,3.13,19.45
135.0,4725.0,59.6,4.73,19.75
140.0,4900.0,60.1,4.13,20.05
145.0,5075.0,63.6,5.06,20.37
150.0,5250.0,67.2,4.7,20.71
155.0,5425.0,72.2,4.06,21.07
160.0,5600.0,79.8,6.21,21.47
165.0,5775.0,89.0,7.8,21.91
170.0,5950.0,105.3,7.39,22.44
175.0,6125.0,121.1,7.6,23.04
180.0,6300.0,142.2,6.04,23.75
185.0,6475.0,169.2,7.28,24.6
190.0,6650.0,186.4,8.45,25.53
195.0,6825.0,206.4,10.44,26.56
200.0,7000.0,217.9,10.81,27.65
205.0,7175.0,229.8,11.57,28.8
210.0,7350.0,237.1,12.71,29.99
215.0,7525.0,237.4,10.74,31.17
220.0,7700.0,244.6,9.92,32.4
225.0,7875.0,246.7,9.54,33.63
230.0,8050.0,245.6,9.08,34.86
235.0,8225.0,250.3,10.2,36.11
240.0,8400.0,246.6,11.4,37.34
245.0,8575.0,256.6,11.2,38.63
250.0,8750.0,251.0,12.1,39.88
255.0,8925.0,247.9,10.63,41.12
260.0,9100.0,247.9,8.84,42.36
265.0,9275.0,245.8,10.25,43.59
270.0,9450.0,252.8,10.41,44.85
275.0,9625.0,250.7,10.19,46.11
280.0,9800.0,247.3,8.61,47.34
285.0,9975.0,232.4,7.13,48.5
290.0,10150.0,226.3,7.8,49.64
295.0,10325.0,224.1,7.02,50.76
300.0,10500.0,206.7,8.75,51.79
305.0,10675.0,203.6,8.89,52.81
310.0,10850.0,198.9,9.03,53.8
315.0,11025.0,193.9,9.1,54.77
320.0,11200.0,186.1,6.34,55.7
325.0,11375.0,182.0,5.7,56.61
330.0,11550.0,177.6,6.46,57.5
335.0,11725.0,173.9,7.19,58.37
340.0,11900.0,175.4,8.86,59.25
345.0,12075.0,166.2,6.86,60.08
350.0,12250.0,162.4,6.11,60.89
355.0,12425.0,157.5,4.63,61.68
360.0,12600.0,155.0,3.66,62.45
365.0,12775.0,148.6,4.49,63.2
370.0,12950.0,143.3,4.87,63.91
375.0,13125.0,138.7,6.59,64.61
380.0,13300.0,130.5,5.56,65.26
385.0,13475.0,133.1,4.29,65.92
390.0,13650.0,122.1,3.83,66.53
395.0,13825.0,122.5,3.57,67.15
400.0,14000.0,111.8,5.03,67.7
405.0,14175.0,106.4,4.67,68.24
410.0,14350.0,106.2,3.8,68.77
415.0,14525.0,99.1,3.57,69.26
420.0,14700.0,101.2,2.93,69.77
425.0,14875.0,96.9,4.27,70.25
430.0,15050.0,95.3,3.39,70.73
435.0,15225.0,92.4,3.07,71.19
440.0,15400.0,92.6,2.9,71.65
445.0,15575.0,87.0,3.63,72.09
450.0,15750.0,83.7,4.22,72.51
455.0,15925.0,79.0,2.99,72.9
460.0,16100.0,79.0,2.94,73.3
465.0,16275.0,72.9,1.92,73.66
470.0,16450.0,66.6,1.14,74.0
475.0,16625.0,64.1,0.56,74.32
480.0,16800.0,63.6,0.49,74.63
485.0,16975.0,59.7,2.86,74.93
490.0,17150.0,53.3,3.47,75.2
495.0,17325.0,49.8,2.36,75.45
500.0,17500.0,50.5,1.96,75.7
505.0,17675.0,46.9,0.04,75.93
510.0,17850.0,42.5,0.96,76.15
515.0,18025.0,40.0,2.16,76.35
520.0,18200.0,39.0,0.3,76.54
525.0,18375.0,35.8,1.36,76.72
530.0,18550.0,32.9,0.86,76.89
535.0,18725.0,32.8,0.82,77.05
540.0,18900.0,30.3,2.58,77.2
545.0,19075.0,28.2,-0.37,77.34
550.0,19250.0,27.1,-0.59,77.48
555.0,19425.0,24.0,-0.03,77.6
560.0,19600.0,22.8,-0.61,77.71
565.0,19775.0,21.3,2.31,77.82
570.0,19950.0,21.0,0.6,77.92
575.0,20125.0,19.9,-0.08,78.02
580.0,20300.0,17.2,0.51,78.11
585.0,20475.0,15.5,0.3,78.19
590.0,20650.0,15.1,1.3,78.26
595.0,20825.0,14.4,0.75,78.33
600.0,21000.0,12.1,-0.92,78.39
605.0,21175.0,9.8,0.61,78.44
610.0,21350.0,8.4,0.81,78.49
615.0,21525.0,6.8,1.55,78.52
620.0,21700.0,5.3,0.63,78.55
625.0,21875.0,5.4,-0.18,78.57
630.0,22050.0,4.9,-0.48,78.6
635.0,22225.0,5.2,-0.18,78.62
640.0,22400.0,5.8,-0.04,78.65
645.0,22575.0,5.5,-0.83,78.68
650.0,22750.0,5.4,-0.36,78.71
655.0,22925.0,6.4,-0.45,78.74
660.0,23100.0,6.4,2.05,78.77
665.0,23275.0,5.0,1.72,78.8
670.0,23450.0,6.3,1.93,78.83
675.0,23625.0,6.0,0.79,78.86
680.0,23800.0,5.3,-0.64,78.89
685.0,23975.0,5.6,-4.02,78.91
690.0,24150.0,6.6,2.18,78.95
695.0,24325.0,6.0,2.37,78.98
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
