Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
260.0,7800.0,3.0,2.5,2.59
265.0,7950.0,2.2,1.65,2.6
270.0,8100.0,2.4,2.01,2.61
275.0,8250.0,1.2,2.31,2.62
280.0,8400.0,1.5,4.62,2.62
285.0,8550.0,1.5,4.05,2.63
290.0,8700.0,2.6,0.98,2.64
295.0,8850.0,3.1,1.14,2.66
300.0,9000.0,2.2,1.68,2.67
305.0,9150.0,2.4,3.17,2.68
310.0,9300.0,2.7,4.3,2.7
315.0,9450.0,3.1,2.2,2.71
320.0,9600.0,2.6,2.06,2.72
325.0,9750.0,4.2,0.74,2.75
330.0,9900.0,3.1,1.99,2.76
335.0,10050.0,3.7,2.8,2.78
340.0,10200.0,2.9,2.61,2.79
345.0,10350.0,3.2,3.19,2.81
350.0,10500.0,3.5,2.18,2.83
355.0,10650.0,2.0,1.73,2.84
360.0,10800.0,3.3,1.13,2.85
365.0,10950.0,3.3,1.45,2.87
370.0,11100.0,3.6,1.74,2.89
375.0,11250.0,1.9,2.62,2.9
380.0,11400.0,2.9,2.01,2.91
385.0,11550.0,2.8,2.19,2.93
390.0,11700.0,3.5,1.97,2.94
395.0,11850.0,3.4,2.27,2.96
400.0,12000.0,2.9,2.47,2.98
405.0,12150.0,3.5,1.92,2.99
410.0,12300.0,4.6,3.26,3.02
415.0,12450.0,4.2,5.88,3.04
420.0,12600.0,4.5,2.69,3.06
425.0,12750.0,4.5,0.15,3.08
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
