Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
285.0,14250.0,80.3,6.89,28.36
290.0,14500.0,81.4,5.54,28.77
295.0,14750.0,79.3,3.3,29.16
300.0,15000.0,81.5,2.88,29.57
305.0,15250.0,80.7,2.94,29.97
310.0,15500.0,81.5,4.91,30.38
315.0,15750.0,81.2,4.56,30.79
320.0,16000.0,78.9,3.39,31.18
325.0,16250.0,78.7,3.93,31.58
330.0,16500.0,79.5,4.02,31.97
335.0,16750.0,82.2,3.81,32.38
340.0,17000.0,83.3,1.83,32.8
345.0,17250.0,84.1,0.66,33.22
350.0,17500.0,84.1,2.27,33.64
355.0,17750.0,86.2,5.34,34.07
360.0,18000.0,88.5,5.46,34.51
365.0,18250.0,87.3,5.69,34.95
370.0,18500.0,87.5,4.51,35.39
375.0,18750.0,89.1,2.27,35.83
380.0,19000.0,88.8,3.78,36.28
385.0,19250.0,87.5,1.72,36.72
390.0,19500.0,90.8,3.04,37.17
395.0,19750.0,92.5,3.83,37.63
400.0,20000.0,93.0,3.75,38.1
405.0,20250.0,94.3,4.72,38.57
410.0,20500.0,94.1,3.31,39.04
415.0,20750.0,92.6,2.86,39.5
420.0,21000.0,91.1,1.99,39.96
425.0,21250.0,90.9,3.38,40.41
430.0,21500.0,94.2,6.58,40.88
435.0,21750.0,95.9,10.57,41.36
440.0,22000.0,98.0,12.4,41.85
445.0,22250.0,125.9,11.7,42.48
450.0,22500.0,177.2,9.5,43.37
455.0,22750.0,175.6,7.88,44.25
460.0,23000.0,171.0,8.0,45.1
465.0,23250.0,171.0,10.94,45.96
470.0,23500.0,175.7,14.9,46.83
475.0,23750.0,181.7,10.4,47.74
480.0,24000.0,183.0,8.69,48.66
485.0,24250.0,174.0,5.6,49.53
490.0,24500.0,165.8,5.86,50.36
495.0,24750.0,166.3,8.59,51.19
500.0,25000.0,164.9,7.83,52.01
505.0,25250.0,159.1,6.11,52.81
510.0,25500.0,157.7,8.11,53.6
515.0,25750.0,157.6,8.99,54.38
520.0,26000.0,157.6,10.63,55.17
525.0,26250.0,157.0,12.32,55.96
530.0,26500.0,157.9,9.9,56.75
535.0,26750.0,155.9,7.8,57.53
540.0,27000.0,150.6,5.72,58.28
545.0,27250.0,146.5,5.18,59.01
550.0,27500.0,145.2,6.01,59.74
555.0,27750.0,140.7,8.05,60.44
560.0,28000.0,141.0,5.04,61.15
565.0,28250.0,136.0,7.47,61.83
570.0,28500.0,131.1,4.67,62.48
575.0,28750.0,129.8,6.37,63.13
580.0,29000.0,125.1,7.96,63.76
585.0,29250.0,124.5,5.43,64.38
590.0,29500.0,122.3,7.08,64.99
595.0,29750.0,121.0,7.77,65.59
600.0,30000.0,120.0,21.38,66.19
605.0,30250.0,120.6,16.77,66.8
610.0,30500.0,127.5,7.14,67.43
615.0,30750.0,127.0,-3.13,68.07
620.0,31000.0,129.1,-8.39,68.71
625.0,31250.0,130.1,3.86,69.36
630.0,31500.0,132.7,7.29,70.03
635.0,31750.0,133.0,8.74,70.69
640.0,32000.0,131.3,6.65,71.35
645.0,32250.0,128.4,7.03,71.99
650.0,32500.0,129.8,5.58,72.64
655.0,32750.0,128.0,7.25,73.28
660.0,33000.0,129.8,7.29,73.93
665.0,33250.0,128.6,6.77,74.57
670.0,33500.0,129.3,6.24,75.22
675.0,33750.0,127.6,4.57,75.86
680.0,34000.0,123.9,4.94,76.48
685.0,34250.0,123.1,6.01,77.09
690.0,34500.0,122.2,7.51,77.7
695.0,34750.0,120.3,8.24,78.31
700.0,35000.0,119.4,8.48,78.9
705.0,35250.0,120.0,4.92,79.5
710.0,35500.0,120.9,4.88,80.11
715.0,35750.0,117.2,5.52,80.69
720.0,36000.0,117.4,4.8,81.28
725.0,36250.0,118.0,5.27,81.87
730.0,36500.0,115.5,4.89,82.45
735.0,36750.0,114.6,3.83,83.02
740.0,37000.0,116.1,5.63,83.6
745.0,37250.0,112.7,4.35,84.17
750.0,37500.0,114.0,4.36,84.74
755.0,37750.0,113.8,5.26,85.3
760.0,38000.0,112.3,6.26,85.87
765.0,38250.0,112.8,5.83,86.43
770.0,38500.0,114.1,5.09,87.0
775.0,38750.0,113.6,6.63,87.57
780.0,39000.0,114.5,3.91,88.14
785.0,39250.0,115.1,7.12,88.72
790.0,39500.0,114.3,4.83,89.29
795.0,39750.0,112.5,4.67,89.85
800.0,40000.0,113.4,6.34,90.42
805.0,40250.0,113.2,1.63,90.98
810.0,40500.0,112.5,4.94,91.55
815.0,40750.0,112.2,5.81,92.11
820.0,41000.0,113.2,6.07,92.67
825.0,41250.0,115.3,5.09,93.25
830.0,41500.0,114.8,4.77,93.82
835.0,41750.0,115.8,6.24,94.4
840.0,42000.0,115.4,9.08,94.98
845.0,42250.0,116.2,8.92,95.56
850.0,42500.0,116.6,13.58,96.14
855.0,42750.0,116.3,29.3,96.72
860.0,43000.0,117.1,43.44,97.31
865.0,43250.0,118.2,48.71,97.9
870.0,43500.0,119.7,36.61,98.5
875.0,43750.0,119.8,21.03,99.1
880.0,44000.0,120.9,14.14,99.7
885.0,44250.0,121.3,5.72,100.31
890.0,44500.0,120.0,7.86,100.91
895.0,44750.0,120.9,10.6,101.51
900.0,45000.0,119.5,10.04,102.11
905.0,45250.0,120.1,9.47,102.71
910.0,45500.0,121.5,-16.35,103.32
915.0,45750.0,121.9,-27.59,103.93
920.0,46000.0,120.7,-27.16,104.53
925.0,46250.0,121.1,-13.45,105.14
930.0,46500.0,118.7,3.49,105.73
935.0,46750.0,120.4,0.08,106.33
940.0,47000.0,121.8,-5.73,106.94
945.0,47250.0,121.7,-5.98,107.55
950.0,47500.0,121.9,0.79,108.16
955.0,47750.0,122.4,1.58,108.77
960.0,48000.0,119.4,7.88,109.37
965.0,48250.0,120.7,10.23,109.97
970.0,48500.0,121.1,14.35,110.58
975.0,48750.0,121.3,20.51,111.18
980.0,49000.0,121.1,12.34,111.79
985.0,49250.0,122.3,3.49,112.4
990.0,49500.0,120.2,-8.4,113.0
995.0,49750.0,121.1,-10.63,113.61
1000.0,50000.0,120.0,-2.66,114.21
1005.0,50250.0,118.4,7.52,114.8
1010.0,50500.0,119.2,12.37,115.4
1015.0,50750.0,117.9,6.63,115.99
1020.0,51000.0,118.4,-0.67,116.58
1025.0,51250.0,117.1,-2.44,117.16
1030.0,51500.0,116.6,-3.39,117.75
1035.0,51750.0,115.3,-2.41,118.32
1040.0,52000.0,117.4,2.11,118.91
1045.0,52250.0,116.9,0.5,119.49
1050.0,52500.0,115.6,2.65,120.07
1055.0,52750.0,116.2,3.77,120.65
1060.0,53000.0,118.2,7.18,121.24
1065.0,53250.0,118.3,7.65,121.84
1070.0,53500.0,118.8,5.86,122.43
1075.0,53750.0,118.1,4.85,123.02
1080.0,54000.0,117.8,4.12,123.61
1085.0,54250.0,117.4,9.22,124.2
1090.0,54500.0,119.2,9.5,124.79
1095.0,54750.0,120.7,10.08,125.4
1100.0,55000.0,119.1,9.29,125.99
1105.0,55250.0,118.8,7.43,126.59
1110.0,55500.0,118.1,7.78,127.18
1115.0,55750.0,119.2,6.65,127.77
1120.0,56000.0,119.5,5.07,128.37
1125.0,56250.0,120.5,9.59,128.97
1130.0,56500.0,119.4,13.74,129.57
1135.0,56750.0,118.1,13.54,130.16
1140.0,57000.0,120.5,9.26,130.76
1145.0,57250.0,120.2,6.16,131.36
1150.0,57500.0,119.8,9.16,131.96
1155.0,57750.0,119.4,18.57,132.56
1160.0,58000.0,120.5,25.21,133.16
1165.0,58250.0,120.6,19.44,133.76
1170.0,58500.0,121.1,12.23,134.37
1175.0,58750.0,121.8,-10.44,134.98
1180.0,59000.0,120.8,-15.47,135.58
1185.0,59250.0,120.6,-9.78,136.19
1190.0,59500.0,119.0,4.86,136.78
1195.0,59750.0,121.6,8.93,137.39
1200.0,60000.0,121.3,2.72,138.0
1205.0,60250.0,123.0,-4.51,138.61
1210.0,60500.0,120.7,-2.57,139.21
1215.0,60750.0,121.6,24.41,139.82
1220.0,61000.0,123.2,20.08,140.44
1225.0,61250.0,123.4,8.11,141.05
1230.0,61500.0,123.4,6.44,141.67
1235.0,61750.0,123.3,4.62,142.29
1240.0,62000.0,122.0,27.61,142.9
1245.0,62250.0,119.6,34.23,143.5
1250.0,62500.0,122.7,17.73,144.11
1255.0,62750.0,124.4,-4.77,144.73
1260.0,63000.0,120.7,-27.37,145.34
1265.0,63250.0,120.5,-27.86,145.94
1270.0,63500.0,124.8,-21.02,146.56
1275.0,63750.0,124.7,-0.56,147.19
1280.0,64000.0,123.4,10.89,147.8
1285.0,64250.0,123.4,11.32,148.42
1290.0,64500.0,122.6,15.32,149.03
1295.0,64750.0,122.3,12.27,149.64
1300.0,65000.0,121.8,-0.14,150.25
1305.0,65250.0,119.2,0.07,150.85
1310.0,65500.0,119.2,0.51,151.44
1315.0,65750.0,121.0,8.74,152.05
1320.0,66000.0,122.1,19.16,152.66
1325.0,66250.0,120.7,15.14,153.26
1330.0,66500.0,120.6,8.6,153.87
1335.0,66750.0,120.0,-7.24,154.47
1340.0,67000.0,120.5,-7.71,155.07
1345.0,67250.0,122.9,-3.8,155.68
1350.0,67500.0,127.1,3.35,156.32
1355.0,67750.0,127.5,11.05,156.96
1360.0,68000.0,126.7,6.01,157.59
1365.0,68250.0,126.0,5.34,158.22
1370.0,68500.0,125.2,4.97,158.85
1375.0,68750.0,124.3,7.45,159.47
1380.0,69000.0,122.6,8.93,160.08
1385.0,69250.0,124.2,7.44,160.7
1390.0,69500.0,124.8,8.79,161.32
1395.0,69750.0,122.6,7.75,161.94
1400.0,70000.0,124.1,6.31,162.56
1405.0,70250.0,123.6,4.79,163.18
1410.0,70500.0,121.7,4.42,163.78
1415.0,70750.0,122.9,7.64,164.4
1420.0,71000.0,123.0,8.38,165.01
1425.0,71250.0,123.7,9.75,165.63
1430.0,71500.0,120.4,8.54,166.24
1435.0,71750.0,121.9,9.66,166.85
1440.0,72000.0,122.5,8.43,167.46
1445.0,72250.0,120.1,5.18,168.06
1450.0,72500.0,120.7,10.86,168.66
1455.0,72750.0,117.2,9.27,169.25
1460.0,73000.0,117.9,3.86,169.84
1465.0,73250.0,117.6,-0.37,170.42
1470.0,73500.0,117.9,-3.2,171.01
1475.0,73750.0,115.3,15.09,171.59
1480.0,74000.0,116.2,26.25,172.17
1485.0,74250.0,114.7,0.0,172.75
1490.0,74500.0,116.6,-18.04,173.33
1495.0,74750.0,121.6,-29.72,173.94
1500.0,75000.0,124.8,-16.78,174.56
1505.0,75250.0,124.1,8.84,175.18
1510.0,75500.0,124.5,28.28,175.8
1515.0,75750.0,122.9,28.99,176.42
1520.0,76000.0,123.8,56.79,177.04
1525.0,76250.0,123.6,68.26,177.65
1530.0,76500.0,120.9,65.66,178.26
1535.0,76750.0,124.3,36.73,178.88
1540.0,77000.0,122.8,15.9,179.49
1545.0,77250.0,121.6,6.3,180.1
1550.0,77500.0,121.0,-1.44,180.71
1555.0,77750.0,121.8,-1.94,181.32
1560.0,78000.0,121.2,-4.61,181.92
1565.0,78250.0,121.9,-5.92,182.53
1570.0,78500.0,118.8,-4.26,183.13
1575.0,78750.0,118.8,3.3,183.72
1580.0,79000.0,117.6,7.42,184.31
1585.0,79250.0,117.8,7.61,184.9
1590.0,79500.0,120.5,7.1,185.5
1595.0,79750.0,120.0,13.6,186.1
1600.0,80000.0,119.1,16.33,186.7
1605.0,80250.0,119.7,17.89,187.29
1610.0,80500.0,117.3,10.12,187.88
1615.0,80750.0,118.5,1.59,188.47
1620.0,81000.0,118.2,-1.47,189.06
1625.0,81250.0,115.0,-7.87,189.64
1630.0,81500.0,115.7,-20.97,190.22
1635.0,81750.0,115.8,-50.12,190.8
1640.0,82000.0,116.2,-59.41,191.38
1645.0,82250.0,115.1,-49.93,191.95
1650.0,82500.0,112.4,-23.3,192.52
1655.0,82750.0,112.1,2.58,193.08
1660.0,83000.0,111.1,6.57,193.63
1665.0,83250.0,110.4,8.42,194.18
1670.0,83500.0,110.7,6.7,194.74
1675.0,83750.0,112.0,4.78,195.3
1680.0,84000.0,109.7,3.63,195.85
1685.0,84250.0,110.8,4.62,196.4
1690.0,84500.0,110.0,5.9,196.95
1695.0,84750.0,107.0,7.17,197.48
1700.0,85000.0,107.6,5.71,198.02
1705.0,85250.0,107.4,4.35,198.56
1710.0,85500.0,108.6,2.44,199.1
1715.0,85750.0,106.4,2.26,199.63
1720.0,86000.0,107.6,3.52,200.17
1725.0,86250.0,106.2,3.53,200.7
1730.0,86500.0,104.3,2.72,201.22
1735.0,86750.0,105.9,2.75,201.75
1740.0,87000.0,106.1,3.87,202.29
1745.0,87250.0,106.3,4.22,202.82
1750.0,87500.0,105.7,4.71,203.35
1755.0,87750.0,104.8,4.79,203.87
1760.0,88000.0,107.2,5.38,204.4
1765.0,88250.0,106.4,4.99,204.94
1770.0,88500.0,105.5,4.93,205.46
1775.0,88750.0,106.7,5.28,206.0
1780.0,89000.0,106.3,5.7,206.53
1785.0,89250.0,105.8,4.05,207.06
1790.0,89500.0,105.7,4.19,207.59
1795.0,89750.0,106.2,5.94,208.12
1800.0,90000.0,103.6,7.1,208.64
1805.0,90250.0,104.6,4.73,209.16
1810.0,90500.0,104.6,0.91,209.68
1815.0,90750.0,104.3,-1.13,210.2
1820.0,91000.0,102.5,2.68,210.72
1825.0,91250.0,103.8,7.09,211.23
1830.0,91500.0,102.1,7.27,211.75
1835.0,91750.0,101.0,5.72,212.25
1840.0,92000.0,102.6,3.91,212.76
1845.0,92250.0,103.0,4.68,213.28
1850.0,92500.0,102.2,5.84,213.79
1855.0,92750.0,100.0,4.0,214.29
1860.0,93000.0,99.0,1.6,214.78
1865.0,93250.0,97.6,1.45,215.27
1870.0,93500.0,95.9,-0.85,215.75
1875.0,93750.0,98.2,0.58,216.24
1880.0,94000.0,95.5,0.87,216.72
1885.0,94250.0,96.8,4.44,217.2
1890.0,94500.0,96.7,8.01,217.69
1895.0,94750.0,95.5,5.12,218.16
1900.0,95000.0,94.7,3.15,218.64
1905.0,95250.0,95.6,1.19,219.12
1910.0,95500.0,92.6,2.68,219.58
1915.0,95750.0,96.8,3.54,220.06
1920.0,96000.0,95.1,0.02,220.54
1925.0,96250.0,94.7,1.58,221.01
1930.0,96500.0,92.9,3.46,221.48
1935.0,96750.0,94.6,4.72,221.95
1940.0,97000.0,93.2,7.3,222.42
1945.0,97250.0,93.4,4.81,222.88
1950.0,97500.0,92.2,4.85,223.34
1955.0,97750.0,92.4,2.88,223.81
1960.0,98000.0,91.9,2.81,224.27
1965.0,98250.0,91.5,-0.85,224.72
1970.0,98500.0,92.7,-0.19,225.19
1975.0,98750.0,92.2,3.37,225.65
1980.0,99000.0,91.2,5.98,226.1
1985.0,99250.0,90.7,10.74,226.56
1990.0,99500.0,91.6,7.21,227.02
1995.0,99750.0,90.3,2.94,227.47
2000.0,100000.0,90.1,2.93,227.92
2005.0,100250.0,89.8,4.5,228.37
2010.0,100500.0,90.6,7.31,228.82
2015.0,100750.0,90.2,7.43,229.27
2020.0,101000.0,88.4,7.93,229.71
2025.0,101250.0,86.8,6.34,230.15
2030.0,101500.0,88.1,6.66,230.59
2035.0,101750.0,87.5,9.26,231.02
2040.0,102000.0,87.2,7.01,231.46
2045.0,102250.0,87.5,10.53,231.9
2050.0,102500.0,87.6,5.37,232.34
2055.0,102750.0,87.2,2.6,232.77
2060.0,103000.0,86.5,2.58,233.2
2065.0,103250.0,84.9,2.76,233.63
2070.0,103500.0,86.3,4.58,234.06
2075.0,103750.0,85.6,0.69,234.49
2080.0,104000.0,86.6,-1.8,234.92
2085.0,104250.0,86.1,1.42,235.35
2090.0,104500.0,85.4,5.19,235.78
2095.0,104750.0,84.2,7.49,236.2
2100.0,105000.0,83.9,4.09,236.62
2105.0,105250.0,82.4,4.13,237.03
2110.0,105500.0,83.6,4.26,237.45
2115.0,105750.0,83.3,3.32,237.87
2120.0,106000.0,82.4,12.25,238.28
2125.0,106250.0,81.0,19.81,238.68
2130.0,106500.0,81.0,22.85,239.09
2135.0,106750.0,81.7,6.98,239.5
2140.0,107000.0,80.6,8.23,239.9
2145.0,107250.0,80.1,15.99,240.3
2150.0,107500.0,79.2,24.31,240.7
2155.0,107750.0,78.7,25.81,241.09
2160.0,108000.0,80.2,5.62,241.49
2165.0,108250.0,79.6,6.99,241.89
2170.0,108500.0,78.1,6.63,242.28
2175.0,108750.0,79.9,3.29,242.68
2180.0,109000.0,77.5,0.32,243.07
2185.0,109250.0,75.8,6.68,243.44
2190.0,109500.0,77.5,16.28,243.83
2195.0,109750.0,77.5,18.48,244.22
2200.0,110000.0,78.2,14.38,244.61
2205.0,110250.0,75.4,1.82,244.99
2210.0,110500.0,75.5,3.35,245.36
2215.0,110750.0,75.6,2.23,245.74
2220.0,111000.0,77.1,3.97,246.13
2225.0,111250.0,75.7,1.42,246.51
2230.0,111500.0,74.4,-3.6,246.88
2235.0,111750.0,76.0,-3.17,247.26
2240.0,112000.0,76.3,2.69,247.64
2245.0,112250.0,73.4,7.9,248.01
2250.0,112500.0,73.7,-7.87,248.38
2255.0,112750.0,74.1,-1.4,248.75
2260.0,113000.0,72.3,3.5,249.11
2265.0,113250.0,72.0,7.7,249.47
2270.0,113500.0,72.2,29.45,249.83
2275.0,113750.0,73.3,24.15,250.2
2280.0,114000.0,73.2,28.98,250.56
2285.0,114250.0,71.9,27.88,250.92
2290.0,114500.0,72.4,7.89,251.28
2295.0,114750.0,72.0,6.71,251.64
2300.0,115000.0,70.7,0.47,252.0
2305.0,115250.0,71.6,-0.6,252.35
2310.0,115500.0,70.6,-1.01,252.71
2315.0,115750.0,70.2,-1.65,253.06
2320.0,116000.0,70.1,0.91,253.41
2325.0,116250.0,69.6,0.63,253.76
2330.0,116500.0,69.0,3.58,254.1
2335.0,116750.0,67.9,1.97,254.44
2340.0,117000.0,67.0,2.03,254.78
2345.0,117250.0,65.6,3.57,255.1
2350.0,117500.0,68.0,5.75,255.44
2355.0,117750.0,65.9,3.66,255.77
2360.0,118000.0,65.9,-3.76,256.1
2365.0,118250.0,67.0,-12.24,256.44
2370.0,118500.0,64.1,-10.38,256.76
2375.0,118750.0,63.5,-8.74,257.08
2380.0,119000.0,63.3,-5.32,257.39
2385.0,119250.0,64.2,3.1,257.71
2390.0,119500.0,64.0,3.52,258.03
2395.0,119750.0,62.4,2.56,258.35
2400.0,120000.0,61.3,-0.15,258.65
2405.0,120250.0,61.7,-1.92,258.96
2410.0,120500.0,61.6,-1.99,259.27
2415.0,120750.0,61.7,-8.43,259.58
2420.0,121000.0,59.4,-12.34,259.87
2425.0,121250.0,59.5,-11.33,260.17
2430.0,121500.0,59.8,-7.28,260.47
2435.0,121750.0,59.2,-5.75,260.77
2440.0,122000.0,56.3,-1.36,261.05
2445.0,122250.0,57.2,0.07,261.33
2450.0,122500.0,57.3,-1.35,261.62
2455.0,122750.0,57.0,-1.89,261.91
2460.0,123000.0,56.5,-4.24,262.19
2465.0,123250.0,55.6,-3.2,262.47
2470.0,123500.0,55.7,-5.56,262.74
2475.0,123750.0,54.1,-8.61,263.02
2480.0,124000.0,54.9,-5.54,263.29
2485.0,124250.0,54.2,-0.19,263.56
2490.0,124500.0,53.3,-1.57,263.83
2495.0,124750.0,54.2,-5.99,264.1
2500.0,125000.0,53.2,-6.31,264.36
2505.0,125250.0,53.1,-2.98,264.63
2510.0,125500.0,53.3,5.18,264.9
2515.0,125750.0,53.2,3.77,265.16
2520.0,126000.0,51.7,-5.02,265.42
2525.0,126250.0,52.1,-4.93,265.68
2530.0,126500.0,52.4,-4.8,265.94
2535.0,126750.0,52.0,-1.42,266.2
2540.0,127000.0,51.1,1.88,266.46
2545.0,127250.0,51.4,0.07,266.72
2550.0,127500.0,52.7,-2.71,266.98
2555.0,127750.0,50.4,-23.43,267.23
2560.0,128000.0,50.4,11.36,267.48
2565.0,128250.0,49.9,-1.63,267.73
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
