Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,1.63,
5.0,375.0,,-2.01,
10.0,750.0,,0.2,
15.0,1125.0,,0.87,
20.0,1500.0,,1.66,
25.0,1875.0,,2.65,
30.0,2250.0,0.7,5.72,0.0
35.0,2625.0,44.4,8.98,0.23
40.0,3000.0,142.3,11.74,0.94
45.0,3375.0,178.8,13.11,1.83
50.0,3750.0,192.5,13.29,2.79
55.0,4125.0,215.4,13.91,3.87
60.0,4500.0,236.7,14.34,5.05
65.0,4875.0,241.9,14.44,6.26
70.0,5250.0,240.1,13.15,7.46
75.0,5625.0,227.3,11.13,8.6
80.0,6000.0,210.7,10.16,9.65
85.0,6375.0,194.7,9.3,10.63
90.0,6750.0,182.8,9.68,11.54
95.0,7125.0,173.6,9.04,12.41
100.0,7500.0,158.4,7.68,13.2
105.0,7875.0,146.9,6.54,13.94
110.0,8250.0,137.5,6.29,14.62
115.0,8625.0,126.3,6.15,15.25
120.0,9000.0,115.6,5.68,15.83
125.0,9375.0,105.5,5.03,16.36
130.0,9750.0,94.5,4.63,16.83
135.0,10125.0,89.2,4.41,17.28
140.0,10500.0,83.0,3.68,17.69
145.0,10875.0,77.5,3.44,18.08
150.0,11250.0,70.3,2.78,18.43
155.0,11625.0,65.8,2.63,18.76
160.0,12000.0,63.3,2.93,19.08
165.0,12375.0,59.1,2.49,19.37
170.0,12750.0,56.2,2.43,19.65
175.0,13125.0,54.7,2.02,19.93
180.0,13500.0,51.7,2.12,20.19
185.0,13875.0,51.2,2.22,20.44
190.0,14250.0,49.8,3.27,20.69
195.0,14625.0,49.6,3.65,20.94
200.0,15000.0,48.0,3.75,21.18
205.0,15375.0,48.8,3.78,21.42
210.0,15750.0,47.8,3.44,21.66
215.0,16125.0,48.4,3.04,21.9
220.0,16500.0,47.7,2.11,22.14
225.0,16875.0,47.6,1.38,22.38
230.0,17250.0,47.0,1.44,22.62
235.0,17625.0,47.2,2.83,22.85
240.0,18000.0,46.1,3.48,23.08
245.0,18375.0,47.3,3.11,23.32
