Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,-1.4921719567610934,-3.3845117392263266
1.0,-1.0733410054117345,-3.743370439836892
2.0,-0.670649266242466,-3.072597893484462
3.0,-0.801161785512598,-1.5536818195804798
4.0,-1.3893687607934837,-1.349936303299203
5.0,-1.7137874101298944,-1.0366760816618001
6.0,-1.431866484552451,-2.09125341317875
7.0,-0.9524930255687009,-1.731043429408169
8.0,-0.44480421934658365,-1.3235048164852625
9.0,-0.7335103947265216,-2.5532082904853644
10.0,-0.7790828560976131,-2.1748660984360733
11.0,-0.49631867973502536,-1.4643783062877933
12.0,0.2288924858161565,2.783959174179593
13.0,0.3078705054799803,2.4717337582215193
14.0,-0.30667731696195133,-2.0355206699743222
15.0,-0.7070546495948868,-1.7973052603035513
16.0,-1.4100153780819429,-1.4758037862904028
17.0,-0.765416350043156,-2.7540324431989633
18.0,0.3699406534557155,3.689274705012701
19.0,0.39907715021084844,3.1659505244545905
20.0,-0.08332196298113126,-2.321630361395814
21.0,0.01488658056978781,1.4713348134767466
22.0,0.045317080701026635,1.339878875382351
23.0,1.2467660302109163,2.5747661967116557
24.0,2.2903840693317843,3.3882248791113514
25.0,2.691302294201405,3.4306980379952954
26.0,2.7863587142529633,2.710232961384974
27.0,2.4767818855333763,2.4671128304970744
28.0,4.251246951486278,2.648316509937504
29.0,10.59015278631654,10.584435391897433
30.0,17.12310913474682,23.415426761962202
31.0,24.147962171988553,40.764387545710655
32.0,31.83193642591945,58.617088872096545
33.0,42.96164698678773,73.84730977769208
34.0,56.11388532857087,87.17788097785795
35.0,67.5134687132926,93.4102136653498
36.0,77.39172159830807,101.32205890960998
37.0,83.42624222452756,107.54354905102952
38.0,86.55553960690676,110.94633208247681
39.0,87.64876643164129,111.2549789532728
40.0,86.15404864781851,107.59912264863861
41.0,83.31031356853363,100.84349123775287
42.0,84.94215310332339,97.17074704940946
43.0,89.3149314603532,90.76135250923387
44.0,95.60789248427145,82.30476919947439
45.0,101.00110295805722,80.99701138924345
46.0,105.05526629999841,83.26097732950612
47.0,108.17830145136296,82.95392046752225
48.0,118.21471600296721,72.17837481639444
49.0,128.03993374238223,50.77357947210724
50.0,138.09760215311164,32.545640720030626
51.0,143.15137277307164,21.210738471238088
52.0,148.40371450442683,20.198844138222245
53.0,151.1319483324058,21.354472959179176
54.0,152.23944650138768,21.96214660751554
55.0,149.75790140706223,23.648073533508317
56.0,148.25958184170054,25.96213179678272
57.0,145.6048326753903,26.137869200918725
58.0,145.21437362944113,26.43270057997669
59.0,143.6731418138807,27.15611690189354
60.0,139.49911059230578,24.671475322214764
61.0,135.44564244797976,20.599808859718294
62.0,132.3827939149288,19.1685283886185
63.0,127.74731196319772,18.488863258645836
64.0,126.31943600835254,19.74636227539856
65.0,124.08731141847616,17.483669888466256
66.0,122.01130347349788,15.58563194679961
67.0,119.3348847831889,12.932117586771305
68.0,116.04314830566182,13.25061916338917
69.0,113.33903909414173,12.721275430119984
70.0,111.41327654597228,13.746471246288339
71.0,111.54024625374574,12.577882529449743
72.0,108.2732777950044,10.678986923481109
73.0,107.06858394691852,11.306660482813186
74.0,105.14844198334168,10.452082403154808
75.0,103.59211393552903,9.437810380008495
76.0,103.48339823581014,9.656838631570007
77.0,101.89582350724154,10.072936516036007
78.0,101.70994132377082,10.458747910414587
79.0,100.17921457575912,9.927227009354565
80.0,98.74998879906175,9.491348830234369
81.0,98.1340571834168,9.252180741752191
82.0,97.61906320127014,9.748207861604373
83.0,97.28079157976728,10.209060517243232
84.0,96.02220781823277,11.066329773630116
85.0,95.30241057063289,10.369370528263815
86.0,93.82974679161492,8.594126038591483
87.0,94.07964467027819,7.5057763105616235
88.0,93.60446602022778,8.25022865314443
89.0,93.52359092155484,8.99352014109017
90.0,91.4546084723903,7.963347564756869
91.0,90.26288516432976,7.830717402339143
92.0,90.4317865749726,6.98486450202302
93.0,89.97454622219311,6.985666940232409
94.0,89.69732500146921,7.430377008710574
95.0,87.86135508979547,7.792931813816203
96.0,86.94241779401469,8.281834348707418
97.0,85.49739984122664,7.8565822646866605
98.0,86.21132335387237,7.172237340710471
99.0,85.88694952725395,7.557087662407407
100.0,84.61310607240264,8.218148522585976
101.0,83.26454705818091,10.047521471208084
102.0,82.9507277154544,9.814873451660125
103.0,82.8098951872918,9.590335842637327
104.0,82.22147248765822,8.191090990856098
105.0,82.56150382296491,8.009263364589028
106.0,82.45176012149376,9.171282266882804
107.0,81.68059030903632,9.699537179140561
108.0,80.3411337990159,9.006785193057631
109.0,80.27332254041886,7.777911168492794
110.0,79.37885797187735,6.789030670651277
111.0,80.31157913133431,6.452700771029178
112.0,80.12579762826914,8.485462918564773
113.0,78.24126395612419,8.870001520773421
114.0,77.78177444690644,8.407083082357843
115.0,77.05371015086776,6.8605323094543635
116.0,76.86853527562418,5.705561806149459
117.0,77.45360460397404,5.88713709590502
118.0,76.29967895099287,7.35921107518737
119.0,75.78068056654314,7.183658546013831
120.0,74.91357327810645,6.498744209958431
121.0,74.07528564255907,5.28600137055794
122.0,75.06793565462752,3.4134067970751074
123.0,75.27446793633257,4.194412189100228
124.0,74.39863302172043,5.659767637569949
125.0,73.52565463545253,6.870474863187902
126.0,72.94503653076657,5.193611079336531
127.0,72.65960113774148,3.6500409830378193
128.0,73.06567238189257,2.6466989203729154
129.0,73.38962234558358,3.630971203292989
130.0,72.5819435516053,5.603460949618042
131.0,71.88965784607653,7.044322359720017
