Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,-0.7564652989835439,-1.4560294276971801
1.0,0.6381631289606481,2.0709781333553168
2.0,1.3292648122047572,2.0062791346397857
3.0,0.3956840116596655,1.6333098687426624
4.0,-0.6261084303113542,-1.6643983882482325
5.0,-1.0384242409770248,-1.6567170060016332
6.0,-0.4501673784088041,-1.5015430992049381
7.0,1.1028256229524127,2.1916273869042926
8.0,1.4465559712115257,2.0470543331294078
9.0,0.29644585644123145,1.5335529649614963
10.0,-0.6902698921134842,-1.5936043984514228
11.0,-0.947526624990643,-1.757937777535589
12.0,-0.22500969867814483,-1.945263986403092
13.0,1.2396180467709308,2.723239581953808
14.0,1.445531046962975,2.306399461032554
15.0,0.24893861920193275,1.9905297738980547
16.0,-0.7790794819311021,-1.781965727110227
17.0,-0.8257343668169069,-1.354991279358007
18.0,0.2184589877179007,1.4046923286751254
19.0,1.7729265922668904,2.8962922258749586
20.0,1.2960206713718472,3.0422139476874355
21.0,0.10992887474243863,2.7953292690966625
22.0,-0.4201450328038268,-2.546259955508308
23.0,0.095045352031595,2.4671377538696433
24.0,1.6116010270611234,2.798762972341037
25.0,2.9059813996690096,3.4129198525579025
26.0,2.190058729913072,3.543700646125329
27.0,0.5568436365090628,4.552745246294842
28.0,-0.9801930427340787,-7.17494565393362
29.0,-1.6599579191268583,-8.464608738254771
30.0,1.468643768040918,4.7254150776862325
31.0,8.497810853982823,18.049870539083603
32.0,15.822159603237072,37.517472621104005
33.0,24.39779575480972,58.26745791422972
34.0,33.79800866442421,74.85582500605176
35.0,43.54496018146778,88.55271514834405
36.0,54.00957769947123,97.77559688333302
37.0,68.50160057845895,104.34682307952004
38.0,85.82236886239252,104.14212013374647
39.0,105.95080956826367,94.4418603277414
40.0,131.55814847908673,88.03897862704719
41.0,152.90496668690824,83.331895899446
42.0,175.3730969613146,73.0004987798112
43.0,192.60625928615536,51.80098103113561
44.0,202.2623253917614,30.374112346932684
45.0,204.56875402995317,24.692277820856514
46.0,202.47415501604044,23.526920884095283
47.0,200.57335465992182,24.48264392434165
48.0,195.41182878078195,26.41559179568679
