Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,-0.38394244569216057,-1.4256149259706226
1.0,0.5898621951346569,2.912997562079699
2.0,0.3938587992114027,2.3311356618588044
3.0,-0.012641494394732314,-2.0748413865815802
4.0,-0.39841526865369525,-2.86919910165533
5.0,-0.7861546141344533,-2.1273515164648766
6.0,-0.14754338790084456,-1.1449767910960005
7.0,0.8630201631854485,2.3595467720957037
8.0,0.7547486511140233,2.1199943178728957
9.0,0.2583486604917759,3.3874158276108535
10.0,-0.1704013850512139,-4.181110887907818
11.0,-0.116116480306561,-2.527588805132023
12.0,1.0140419540130807,0.3844526993623126
13.0,2.076805233103269,0.6966139765685387
14.0,1.419797793416625,0.7265425708880536
15.0,0.598355080460867,2.5129350685747673
16.0,-0.061353906371044355,-2.1970117560744193
17.0,-0.11950835304711536,-0.5657109019490126
18.0,0.9433330941843172,1.9913910980385512
19.0,1.440087765610592,2.0731953557119485
20.0,0.7205934073924962,0.4942637956444337
21.0,0.19204871654173075,2.4649338871972724
22.0,-0.37313413482492463,-1.9987671229207158
23.0,0.23620488805108217,0.5541392893200391
24.0,1.3336927291069154,2.7632083574645514
25.0,1.73113254874523,2.7938437607719884
26.0,1.1174449561213575,1.3905334272359078
27.0,0.4495882757394532,0.7553219386900525
28.0,0.16545681327019604,1.3083413583328376
29.0,0.4501492546248908,3.7283972939007146
30.0,1.3912886315553166,5.517990800723971
31.0,1.1941154262203542,4.894206277736478
32.0,0.6510928236690912,2.739222002594714
33.0,0.4586326755135219,1.6799547524856062
34.0,0.020021049563514342,1.2428441062905782
35.0,0.6674445145851395,2.8664557449485413
36.0,1.670679947306674,3.778790995751506
37.0,1.2111886535119192,2.258395042207919
38.0,0.7669739919799321,1.526778856320952
39.0,0.06702807563276784,2.478959164201484
40.0,-0.10506883494138759,-0.7558290548861684
41.0,1.1977879052853881,1.392660734282195
42.0,2.6165652857259425,2.68781702556263
43.0,2.1619876701149807,1.5226873455875751
44.0,1.4764430517314213,1.989413586904849
45.0,0.9854993676907616,2.655569546165876
46.0,0.905664887892284,0.9795247382153539
47.0,2.16850012149158,1.0213543249143027
48.0,3.0659541660115384,2.2310196773807216
49.0,1.908251070952413,2.243536621712342
50.0,1.5746590071524924,3.2352234898879315
51.0,0.7822783151377449,2.610770234665124
52.0,0.8385611157283107,2.4329943349951546
53.0,2.040483272748416,3.8631305856931677
54.0,2.0982702583665005,3.9846740987703786
55.0,1.064625201618801,2.934842363133446
56.0,-0.6482556088131711,-2.230457257236236
57.0,-2.957822012821086,-4.047387163165562
58.0,-5.017143301493353,-9.24722319677058
59.0,-2.348738503509845,-7.883230492742822
60.0,3.6051432478701204,3.2996391359129
61.0,13.530740293678257,24.51120107281741
62.0,23.390441404432522,43.78662863434033
63.0,33.258904480670864,59.54927133657837
64.0,42.2606560328872,71.60038558796683
65.0,49.54716425955931,82.8400787762511
66.0,53.13166119892822,95.51574789676737
67.0,55.65029552679223,104.45106478347341
68.0,65.33419039970939,107.55249521337554
69.0,77.34732359802454,95.89418620772275
70.0,92.13786610766981,90.97577558152857
71.0,105.9601990681456,91.94081400475565
72.0,115.92456373348898,100.6477528783133
73.0,120.47614153174088,112.82484269122946
74.0,122.56765472773073,119.02285443091445
75.0,132.96165322540116,106.6307698202376
76.0,148.8144161988212,83.67384480953147
77.0,164.3420375168256,56.17252255877995
78.0,179.14449555590102,33.560960454688484
79.0,192.98517941027703,22.38910558007929
80.0,198.28316644607025,23.274557928548642
81.0,202.8094176130571,30.634507372418884
82.0,203.0479209167944,39.9108661023532
83.0,205.35488985785904,44.99092688964002
84.0,200.1085435495764,41.406028593805885
85.0,192.78107698232657,36.30945576161487
86.0,191.2572325334951,37.708079392578945
87.0,185.1780781783002,36.106043186699246
88.0,183.07493917067885,36.11519186085295
89.0,180.55346335851826,35.95144494889638
90.0,173.92517449223894,29.86307949506072
91.0,171.05923911822165,25.301916424513177
92.0,165.78523514186824,21.391814930965527
