Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
8.0,55.233038,-0.0039588624665198,0.0255578651931485,331.317,0.2094917974,0.0005118408,2.08755e-05,0.0026970590821579
9.0,55.233372,-0.0146888913529336,0.0253446570656968,331.292,0.209513341,0.0005190168,2.25027e-05,0.0007119548535938
10.0,55.233313,-0.0060479248573476,0.0255643192476716,331.312,0.2094955402,0.0005140224,2.18628e-05,0.0130972826403412
11.0,55.232757,0.0119759877732017,0.0254546783676197,331.392,0.2094590214,0.0005042014,1.97291e-05,0.0097315837773461
12.0,55.314792,0.0323465856449281,0.0254263313464574,331.465,0.2094147318,0.0005047779,1.85293e-05,0.0224314457133333
13.0,55.4139,0.0265440745061533,0.0253007570668501,331.525,0.209423624,0.0005204446,1.91914e-05,0.0290906046363271
14.0,55.35567,0.0098815251284631,0.0254728873231185,331.59,0.2094573042,0.0005321406,2.10392e-05,0.0413810180711857
15.0,55.414605,0.0021050205264049,0.0253621487202801,331.661,0.2094751323999999,0.0005235134,2.37442e-05,0.0597548343575758
16.0,55.43399,0.0063724696531028,0.0251451649386025,331.73,0.2094687286,0.0005092984,2.34744e-05,0.0623915574156037
17.0,55.433972,0.0254178980006432,0.0256130802470128,331.799,0.2094297102,0.0005018191,2.20085e-05,0.074279193601954
18.0,55.434433,0.0386964614583203,0.0257234445416621,331.868,0.2093993305,0.0005121511,2.12627e-05,0.1028444535805091
19.0,55.434393,0.0218378125507118,0.0257918920277488,331.877,0.2094295681,0.0005409692,2.21248e-05,0.1837918888758505
20.0,55.433763,0.0031102507429244,0.0257836357020136,331.909,0.2094633763999999,0.0005696244,2.3742e-05,0.2087453478086616
21.0,55.355242,0.0027637689441521,0.0256780451050642,331.949,0.2094611572,0.000580789,2.54837e-05,0.1583198793381307
22.0,55.336567,0.017684241240398,0.0249291356615915,331.966,0.209428748,0.0005782434999999,2.39908e-05,0.2308921137129873
23.0,55.298444,0.0387076719674869,0.0253499785484511,331.983,0.2093822158,0.0005873053,2.1586e-05,0.2401745376805598
24.0,55.326349,0.0524602375476311,0.0253701615095333,332.008,0.2093488076,0.0006045223999999,2.07749e-05,0.2680691458766715
25.0,55.335886,0.0421670037443712,0.0249334367951589,332.051,0.2093629141,0.0006351086999999,2.20251e-05,0.308314143477073
26.0,55.254667,0.0356294451035862,0.0256570231705235,332.114,0.2093740624999999,0.0006574835,2.48803e-05,0.327112512924272
27.0,55.233679,0.0396968538262951,0.025140083123567,332.158,0.2093630248,0.0006553,2.75144e-05,0.3338386440932683
28.0,55.233462,0.0520348512126733,0.0253764593232337,332.13,0.2093406315,0.0006377188,2.70937e-05,0.356353543003766
29.0,55.233462,0.0831540611478175,0.0260019218468476,332.18,0.2092802707,0.0006219211,2.66327e-05,0.428695085155045
30.0,55.233684,0.0894004124352715,0.0261339440128205,332.319,0.209270085,0.0006088603,2.81449e-05,0.3766109379537233
31.0,54.998676,0.0698258509991901,0.0250977847987182,332.974,0.2093039427,0.0006109328,3.17361e-05,0.3610427868942358
32.0,54.856951,0.0472688828111635,0.0236608562712324,334.113,0.2093473171,0.0006030777,3.72396e-05,0.4955250532403336
33.0,54.757383,0.0400214399767562,0.0236779825334571,335.412,0.2093702122,0.0005701262,4.0459e-05,0.6283751865274212
34.0,54.73759,0.0435709345275201,0.0244342639030337,336.704,0.2093708557,0.0005412514,4.11421e-05,0.7874162738569331
35.0,54.737701,0.054302735537898,0.0240344513772843,337.857,0.2093468572,0.0005275436,4.22523e-05,0.7716105880613059
36.0,54.654418,0.044323546031895,0.0242168813456418,338.82,0.209369889,0.0005274141,4.4750800000000005e-05,0.7810902717159468
37.0,54.556224,0.0240570687118426,0.0238433120858599,339.63,0.2094100519999999,0.0005454243,4.97902e-05,0.8474300975918437
38.0,54.295442,0.0159000380281496,0.0241928689299552,340.362,0.2094210474,0.000575436,5.63749e-05,0.7147042640925053
39.0,54.236346,0.0075816193239502,0.0238192034637896,341.054,0.2094073852,0.0007235713,6.06023e-05,0.7004825712988275
40.0,54.15298,-0.0124635643308155,0.0242259417339266,341.693,0.2093519493,0.0012045671,6.319939999999999e-05,0.6426104796958768
41.0,54.054118,-0.0126996047327722,0.0243282763801128,342.32,0.2092065837,0.0018956551999999,6.58439e-05,0.6505525721250149
42.0,53.95584,0.0657316551009391,0.0237788746829791,342.888,0.2088593694,0.0026753902,6.988860000000001e-05,0.5357878477518561
43.0,53.935768,0.2773963905593645,0.0240935199797746,343.401,0.2082202892,0.0033959105,7.68537e-05,0.5526809543226879
44.0,53.854392,0.6108741296467876,0.0244629392931787,343.844,0.2073581892,0.0039260664,8.48016e-05,0.5411819614279887
45.0,53.833968,0.9188335321572016,0.0244855578066209,344.243,0.2065881088,0.0042539955,9.00683e-05,0.5024469454447135
46.0,53.674751,1.1831463198917338,0.0245646638249054,344.537,0.2059651045,0.0043868868,9.25101e-05,0.4172759325545105
47.0,53.554038,1.3545020533391774,0.0245199270601774,344.788,0.2055598098,0.0044259917,9.54169e-05,0.5469799977203559
48.0,53.534378,1.4634425254453212,0.024943996178711,345.06,0.2053670924,0.0044237183,9.83967e-05,0.4871167709505187
49.0,53.374202,1.4727516879388087,0.0245065083799943,345.343,0.2052906062,0.0044006695,0.0001018902,0.5294435432311653
50.0,53.253012,1.4657395506714044,0.0241570945670167,345.656,0.2052687821,0.0043421446,0.0001060134,0.4044129920066493
51.0,52.753592,1.4935703451862772,0.0244837156341609,345.967,0.205267726,0.0042557279,0.0001075069,0.4122334049405177
52.0,52.94985,1.509297560618897,0.0245183335524628,346.221,0.2052605696999999,0.0041425751,0.0001055303,0.4092085543500442
53.0,52.95287,1.5019579022547385,0.0245127869024504,346.418,0.2053012745,0.0040244495,0.0001045714,0.3414414873779665
54.0,52.822146,1.4711270956387312,0.0247027201779172,346.607,0.2054214151,0.0039108253,0.0001039017,0.3309761127037967
55.0,52.905485,1.3985441728058372,0.0244903942908138,346.767,0.2055810139,0.0038036376999999,0.0001033773,0.3013763905908004
56.0,52.854752,1.3469570524484056,0.0244806930646006,346.913,0.2057230485999999,0.0036815163,0.0001036259,0.2647344433295848
57.0,52.753,1.296015629953355,0.024244810916034,347.046,0.2058387472,0.0035538734,9.91295e-05,0.2346881588633401
58.0,52.732053,1.2865663154676736,0.0245146165579261,347.16,0.2059116997,0.0034726512,9.45214e-05,0.227546164275685
59.0,52.652033,1.2600895758303516,0.0246662997121465,347.215,0.2060036526,0.0034121031,9.10588e-05,0.2704607098171466
60.0,52.632646,1.2035481889331865,0.0243952137950936,347.315,0.2061105466,0.0033722644,8.93155e-05,0.2694135975947503
61.0,52.556195,1.1513452323902404,0.0241091125363619,347.402,0.2062105334,0.0033169665,8.9156e-05,0.2696597068206083
62.0,52.453423,1.1517197781046384,0.0246293444155097,347.434,0.2062865065,0.0032187356,8.91433e-05,0.2156759482630811
63.0,52.432049,1.1316700460424145,0.0244986932611232,347.44,0.2063416849,0.0031108591,8.628169999999999e-05,0.2540361753729015
64.0,52.352778,1.1115462884749738,0.0242813760413127,347.463,0.2063866506,0.0030116046,8.29117e-05,0.2279083688892532
65.0,52.333431,1.0732266788003046,0.0241766825123753,347.55,0.2064818933,0.0029304204,8.06374e-05,0.2507918711580283
66.0,52.255243,1.0338426122847848,0.0245534229018326,347.636,0.2066206685,0.0028782797,8.046350000000001e-05,0.2207102346982303
67.0,52.235859,0.9834400798684731,0.0244128643898054,347.716,0.2067337545,0.0028213431,8.242710000000001e-05,0.1251040921218252
68.0,52.15351,0.9523779408763322,0.0244271429056127,347.757,0.2068198506,0.0027551535,8.2665e-05,0.1641326111530686
69.0,52.052882,0.9310498079475482,0.0245951752721573,347.775,0.206897338,0.0026912933,8.02162e-05,0.1567032771013823
70.0,52.033709,0.909804315747254,0.0243489662652216,347.811,0.2069352091,0.0026439404,7.830709999999999e-05,0.1462356165286795
71.0,51.95619,0.9019455759595576,0.024916281762769,347.847,0.2070091038,0.0026037738,7.72842e-05,0.2013301652214194
72.0,51.85429,0.8491707031069005,0.0245314013278487,347.891,0.2070992933,0.0025945889,7.794920000000001e-05,0.1730322508209631
73.0,51.83331,0.8112749795242475,0.0243990610891199,347.904,0.2071753364,0.0025921948,8.01496e-05,0.1668776767910516
74.0,51.832924,0.8070465920008623,0.0245357088348283,347.93,0.2072017601,0.0025607214,8.041339999999999e-05,0.1425523777169439
75.0,51.833938,0.8090798320226732,0.0245465525090905,347.977,0.2072021217,0.0025416731999999,7.977309999999999e-05,0.140886908293427
76.0,51.753823,0.8172156723270173,0.0244888342273461,348.032,0.2071827715999999,0.0025250418,7.948369999999999e-05,0.1044723925122062
77.0,51.734621,0.7928960218321703,0.0241310373356099,348.036,0.2072115635999999,0.0025217925,8.10787e-05,0.1289957762813096
78.0,51.734506,0.7774428747093374,0.0243488581346333,348.09,0.2072627704,0.0025195772,8.43704e-05,0.1097464621570643
79.0,51.655649,0.756761428281086,0.0242853093954459,348.129,0.2073089423,0.0024987747,8.74332e-05,0.1213446387663572
80.0,51.556383,0.7518145445077845,0.0243381223205306,348.183,0.2073319548,0.0024598534,8.80361e-05,0.0749160871750812
81.0,51.535709,0.7662098857069479,0.0244655199961025,348.22,0.2073142419999999,0.0024314633999999,8.72598e-05,0.0710300150215719
82.0,51.535524,0.7740372448146932,0.0245083614101625,348.246,0.2073026501,0.0024173803,8.64929e-05,0.114143438332227
83.0,51.456167,0.7617356348575173,0.0247511205881675,348.221,0.2073490316,0.0024099838,8.713900000000001e-05,0.0975498219004872
84.0,51.352713,0.7233650269486048,0.0241393788644227,348.228,0.2073910889,0.0024206411,8.98829e-05,0.1023623733603503
85.0,51.317326,0.721034515727146,0.0244767830518944,348.242,0.2074230470999999,0.0023996917,9.21545e-05,0.127723614994595
86.0,51.328495,0.7257004590801835,0.024430801848011,348.222,0.207414489,0.0023774412,9.04812e-05,0.0926163843129137
87.0,51.332403,0.7486338071794678,0.0245028724289286,348.178,0.2073710791,0.0023634102,8.73857e-05,0.0954071015651687
88.0,51.269939,0.7424646187126968,0.024225357499239,348.171,0.2073658663,0.0023661471,8.540590000000001e-05,0.1135106576467903
89.0,51.317417,0.7411899674607056,0.0247288669101029,348.187,0.2074022043,0.0023740106,8.47084e-05,0.0823752833597652
90.0,51.254882,0.7303979475852812,0.0248938589158156,348.146,0.2074357942,0.0023789800999999,8.66834e-05,0.0816353450998424
91.0,51.150049,0.7166453398378233,0.0244942122586839,348.12,0.2074468206,0.0023470947,8.733720000000001e-05,0.0913393309574333
92.0,51.134262,0.7286655446845705,0.0247014486320738,348.059,0.2074439483,0.0023001162,8.49404e-05,0.0910068063258623
93.0,51.135587,0.7484629730054961,0.0248577275945875,348.06,0.207417623,0.0022668618,8.237440000000001e-05,0.0605196581206902
94.0,51.052184,0.7488416758658888,0.025070189619466,348.046,0.2074357428,0.0022483775,7.98546e-05,0.0548171330912336
95.0,50.953155,0.7068546943537046,0.0245480199364402,348.003,0.2074966931,0.0022459006,7.870159999999999e-05,0.0539021640239347
96.0,50.856521,0.6836495951794161,0.0245887948511823,348.041,0.2075519838,0.0022443488,7.98397e-05,0.0485211076141243
97.0,50.83719,0.6627856725461451,0.0243261513065259,348.02,0.2075882641,0.0022205534,7.92408e-05,0.0731805127570503
98.0,50.752878,0.6788506988808732,0.0248418630503656,347.961,0.2075901521,0.0021934623,7.69846e-05,0.0777283730467587
99.0,50.732447,0.6816263530103568,0.0244571764863234,347.982,0.2075649788,0.0021715123,7.52608e-05,0.0841660233656595
100.0,50.732579,0.673300889919703,0.0244276798958763,347.942,0.2075827813,0.002169101,7.482329999999999e-05,0.0966912090585808
101.0,50.654632,0.6374759999822116,0.0241033575247924,347.915,0.2076414569,0.0021833423,7.66499e-05,0.0718018715619761
102.0,50.635154,0.6224253255130994,0.0241460647802061,347.929,0.2076760948,0.0021913244,7.98458e-05,0.0542919044963671
103.0,50.556896,0.6239336406319163,0.0244433574631643,347.898,0.2076930923,0.0021742302,8.16284e-05,0.0681117795554238
104.0,50.536959,0.634319818410269,0.0243231176948823,347.887,0.2076677328999999,0.0021496874,8.04499e-05,0.0880739497706443
105.0,50.537256,0.6472929653188825,0.0243035776948691,347.908,0.2076394258999999,0.0021382942,7.96145e-05,0.081949911795117
106.0,50.453676,0.6343601454467098,0.0241894980382654,347.89,0.207659645,0.0021508245,7.963e-05,0.0845915499334537
107.0,50.354528,0.6240760171858092,0.0245085402110829,347.856,0.2076977643,0.0021687838,8.14142e-05,0.110529894976794
108.0,50.335382,0.613868473707819,0.0247191059812012,347.816,0.2077345332,0.0021575894,8.34727e-05,0.0911068942990402
109.0,50.257466,0.6188419563231443,0.0248334318452433,347.814,0.2077342163999999,0.0021371046,8.28518e-05,0.0486103820157187
110.0,50.237684,0.6257517477888626,0.0243883007392605,347.822,0.2076985218,0.0021168619,7.91215e-05,0.052900848188305
111.0,50.237923,0.6479104763930483,0.0245557465993417,347.789,0.2076611427,0.0021062423,7.61819e-05,0.0619953358113369
112.0,50.076295,0.6347978090688859,0.0246999299738457,347.79,0.2076962228,0.0021239535,7.46205e-05,0.0732956354026468
