Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,0.2976476420256448,1.13994121270498
1.0,1.1496717619721304,2.3513811770282627
2.0,1.281290391720362,1.3864969844297452
3.0,1.6182009020952297,1.5883443944929745
4.0,1.7608515629961952,2.579155170212479
5.0,1.7464687896530429,3.0556685167104276
6.0,2.5866637781892643,3.7563157731012735
7.0,2.8402819683733327,2.9376797123356257
8.0,1.8452757910927524,0.6362937820455833
9.0,1.480127529218578,2.2589019545963414
10.0,1.639121464389121,1.9820323963872373
11.0,1.923129769637477,0.9695714415051975
12.0,2.5304183995434646,2.4733863612600246
13.0,2.2532437039244795,2.1647599023987203
14.0,0.9852398392087368,0.4951390607573429
15.0,0.41811105364290335,3.0367178489450066
16.0,0.38977137221322017,2.2313772869538315
17.0,0.8837664249889818,0.5004348789838904
18.0,1.760726079074683,2.1190360853558756
19.0,1.3340462997638385,1.876929877637579
20.0,0.6586992482670663,1.7193238029773066
21.0,0.41499580377757916,3.3951925000054435
22.0,0.22190700683764697,1.7363152150943795
23.0,0.9551360849460595,1.5475186681909028
24.0,1.3553693738259014,2.75274611532022
25.0,0.4642842018687179,2.2346196795830493
26.0,-0.29607622142561085,-2.463073181772285
27.0,-0.3268430295319608,-3.2611443663733453
28.0,-0.34936661911023376,-1.0636842469904424
29.0,0.181779002548767,1.8722473612503232
30.0,0.6755535266938687,3.2546373078119877
31.0,-0.19883142460618405,-2.228118921669909
32.0,-0.8377113877669456,-1.911930051505459
33.0,-0.9485124678791704,-2.429020455498849
34.0,-1.0572929996187443,-0.6477340165423577
35.0,-0.5156678484236538,-1.597426841186057
36.0,-0.02798707753450221,-2.620238752692045
37.0,-0.660212080100313,-1.2400933851293618
38.0,-0.8430496046852148,-2.936719076876998
39.0,-0.9916960121735823,-3.2271657582460636
40.0,-0.7531284250397888,-1.0093317101423671
41.0,0.07724427548796009,1.3919590466130816
42.0,0.1408860126705919,2.0315384690006986
43.0,-0.9689134714365949,-3.013539103750735
44.0,-1.174357549373288,-4.050927921962614
45.0,-1.3125468802363913,-3.2382187117201653
46.0,-0.7010895802637481,-0.4786451575794458
47.0,0.2921143793732014,1.8084870742258343
48.0,0.08566386147937033,1.842348086567094
49.0,-0.6870198101830844,-1.2402321738348097
50.0,0.058136465732360566,3.1061364874752115
51.0,-0.15446265948042984,-2.6091816730481363
52.0,0.5700921077390534,1.1833331115380115
53.0,1.4038742689514967,0.9641281497294976
54.0,0.7918765628262819,0.6461594200634652
55.0,0.07363776278042988,2.4679094646644573
56.0,-0.11311277098779045,-3.739163170415674
57.0,0.031098729006983444,1.9103084280463178
58.0,0.7200346586557768,0.8980673793102357
59.0,1.9447237513661122,2.2871743170906584
60.0,1.2638190045213875,1.5616251783346216
61.0,0.5426766107420323,1.2034643353629344
62.0,0.4865038593230014,1.9514092251945918
63.0,0.7760613325459463,0.10102448630111406
64.0,1.5017853792366627,2.591998977967857
65.0,1.6391668632112328,3.40825634548811
66.0,0.6536212570638235,1.7942254271003573
67.0,0.2813099977043175,1.3848104013497577
68.0,0.22731430633591243,1.7808663680638315
69.0,0.019178867496093505,0.9935051844182344
70.0,0.2156497212353959,2.7583857982778786
71.0,0.13077143814579553,3.0320762345352157
72.0,-0.9575471728973265,-1.288944405846344
73.0,-1.0136452442233408,-1.7198287837902058
74.0,-0.8445159518439139,-1.424527016789628
75.0,-0.2588727238705128,-1.3066474289662755
76.0,0.5704954755872247,3.5979219872856083
77.0,0.735213724735562,4.248519697142499
78.0,-0.15577839671157978,-2.763485216258102
79.0,0.1407873486785746,2.363873784736246
80.0,0.14058027612009039,1.568484108463586
81.0,0.7000440196999435,1.761320085590369
82.0,1.5672894911918362,3.9920787542231335
83.0,1.2040214481939817,3.5044425555541987
84.0,0.48390289145314863,2.5196058326919624
85.0,0.3076397032022587,2.6761739788297385
86.0,0.005048199684106303,1.3161199725830564
87.0,0.5137803011754712,2.276102488428586
88.0,1.4594313023287329,4.38179242362007
89.0,0.8289339748133973,4.036837438890635
90.0,0.4039709888446304,2.581004732767219
91.0,0.6362232253810822,1.9367256870753935
92.0,0.6346145814342685,1.1556236544549714
93.0,1.256279307699144,3.1312333902296716
94.0,2.1825606973277676,4.2581013923829145
95.0,1.2780234225367042,2.3947765055244754
96.0,0.37777310246886503,1.403479861662085
97.0,0.38257414625284314,2.7697217085942243
98.0,0.5179359536805166,1.022591968329202
99.0,1.2467029130814515,1.499349626969967
100.0,1.3193181611586084,2.0497017146294927
101.0,0.1775566042396531,0.9065606807536337
102.0,-0.12610378079503773,-2.6021029323198785
103.0,0.36550196643736044,2.495407805291024
104.0,1.046678979645309,1.0456180353464326
105.0,2.2299185389406184,1.804619687526407
106.0,2.3111513229783256,2.3042284344252195
107.0,1.6627203037393439,1.5050293093709879
108.0,1.3496865298528657,2.9205508976685937
109.0,1.1643252294660897,2.365120747155604
110.0,1.497419329382926,0.3064214203503518
111.0,2.5105256423136275,2.3047118399638618
112.0,2.1421012289675416,3.0507061262712045
113.0,1.1571249876872358,2.383901500946592
114.0,1.256259709972779,2.731878202429203
115.0,1.1353983474242797,1.7051596178055322
116.0,1.6842025931455804,1.605042445700181
117.0,2.542492430862153,3.3323978046557587
118.0,1.9588958435536348,3.398657631757528
119.0,1.036975585915935,2.3388564079863996
120.0,1.1399819807172549,2.904927707155051
121.0,0.772800485213371,1.7074231799778945
122.0,1.2140131984042684,0.8962346107140827
123.0,1.8522865772884538,2.300979336253101
124.0,1.154363885724883,1.6674936135966265
125.0,1.1691678100469307,2.4398950259229344
126.0,1.0026302829285747,2.8715262161154067
127.0,0.9351921778778657,0.8791863158427691
128.0,1.6313379347559689,1.6944243417591387
129.0,2.0700407863067682,3.0111636796309744
130.0,1.0774886120696114,2.101836378432412
131.0,0.7723084051128959,2.299314195085259
132.0,0.9922917594757176,2.9895616769972353
133.0,1.3849921400556446,1.4351008921136181
134.0,2.3416853614144943,0.7356551720918814
135.0,2.813177787987628,1.6099233963155017
136.0,2.0771613811096756,2.1398796301989806
137.0,2.357786752198484,3.8154141039637337
138.0,2.48417768221891,3.410181493358044
139.0,3.007431472775909,1.051733131570099
140.0,3.8294644977765073,1.1710595327905367
141.0,3.7311955754693735,1.694327788939363
142.0,2.7670551224480993,1.8974950157164958
143.0,2.7336006519035405,3.8042416518515325
144.0,2.6065454610922663,3.0671673851111265
145.0,3.2758509868303314,0.3168729886095205
146.0,4.324038137730806,2.065731501991561
147.0,4.0769741998191895,1.888888376675366
148.0,3.3222747264087964,0.8098798993925742
149.0,3.5349631760824693,1.606663163976651
150.0,3.551486801651116,0.5892263997096512
151.0,4.221783712810788,2.0913848753857063
152.0,5.353132915305494,3.4852478102054234
153.0,4.861504834863657,2.7989556453578146
154.0,4.128581879878149,1.0961028548952017
155.0,3.7094732987199435,1.025760720579394
156.0,4.203468041126976,0.32238337844268833
157.0,5.2124230103408555,1.7031163651823504
158.0,5.847740879987133,3.111903412488774
159.0,4.754075403616376,2.761603437692527
160.0,4.639775849962572,3.677535456089158
161.0,4.519591285949758,4.04873366631695
162.0,4.73694142290963,2.604620751787736
163.0,5.4510293268288,1.4490192943606304
164.0,5.590974727424765,3.0116704002423127
165.0,4.309521720317405,3.641397612160657
166.0,3.811184077118186,4.407601693717111
167.0,3.834571954880387,4.36427953825756
168.0,3.885545439816481,2.2237863460928295
169.0,5.047791455427379,2.7271760644738934
170.0,4.98359422710613,3.9816689774831198
171.0,3.9486761974559577,3.3376004368657273
172.0,3.7961155798944684,3.561121948148814
173.0,3.9628599700522735,3.247507990020902
174.0,4.790476663679152,2.1016004987805443
175.0,5.7508877069901585,3.4096448318674395
176.0,5.664130592485573,4.057422007711959
177.0,4.914906339496564,3.7900758116338844
178.0,5.2396906628451045,4.360699466750737
179.0,5.243819348014505,3.3857440354848607
180.0,6.2000916885545925,2.5112702310749055
181.0,7.133886579898065,3.4894964201785923
182.0,6.958492461476584,3.89819536890076
183.0,6.488009676232134,3.739382356766229
184.0,6.435190938276459,4.235357642353528
185.0,6.284020953232307,2.6984853933474544
186.0,6.955694614603838,0.7696150618673511
187.0,8.044203186556643,2.1125481025071187
188.0,6.953202487057406,1.6941783857765962
189.0,6.234944633503755,3.2724231611198413
190.0,6.240512637969725,4.254106562592403
191.0,6.198759126102616,2.575749934951969
192.0,6.96480993631472,0.5331263519165961
193.0,7.554078945626496,2.288772058580419
194.0,6.520499075510192,2.7211026763536803
195.0,6.05216856655425,3.1490558603259955
196.0,6.188469426641941,3.161381553679047
197.0,6.9080859173030085,1.3868775168449465
198.0,7.926850816399546,2.134926721370721
199.0,8.174382246484384,3.356061952896274
200.0,7.544764076424063,3.047178641980501
201.0,7.3972869055527,3.769998181472205
202.0,7.397131216724713,3.4251454067112275
203.0,7.854522973832009,1.8009830347106202
204.0,8.715152779584965,2.2739579602160953
205.0,8.633144250173613,3.324769271888667
206.0,7.586968433172198,3.477695828342701
207.0,7.500320955719098,4.583371776279031
208.0,7.837564563319226,4.216978999499058
209.0,8.321950951318115,2.3343470146816645
210.0,9.552819904295077,2.6438983796275255
211.0,9.429229334325083,3.3356918915999483
212.0,8.529161791735648,3.9951275873094696
213.0,8.894186199617902,4.996397021258903
214.0,9.064645192833076,3.5563086078397856
215.0,9.675631928964416,1.3018923925905415
216.0,10.594550120200452,2.4890154093824766
217.0,9.856140637868556,2.8379145165028707
218.0,9.346219144206854,3.747626038641063
219.0,9.926202781162702,4.631198063002419
220.0,10.118384190218057,2.895842782856538
221.0,10.665113308105745,1.2609611549006543
222.0,11.273331512053995,2.893285777808755
223.0,10.290551164994993,2.9935328733310143
224.0,9.764045195116,3.9669430976243416
225.0,10.160112671380922,4.191009138801832
226.0,10.55621869164935,2.2810960705086996
227.0,11.103335854025351,1.866468548832091
228.0,11.269886033534043,2.8149424921522477
229.0,10.309665684208754,2.8394925272750164
230.0,9.985115818770467,4.453677597913311
231.0,9.937919755187506,5.221315184976935
232.0,10.562566755788337,3.018907731118797
233.0,11.550353106792835,1.0211749621922854
234.0,11.776291368470936,1.849395560131055
235.0,10.935882079669588,3.039420045759421
236.0,10.82946394239661,4.767416528598699
237.0,10.746296154114868,4.466514051785082
238.0,10.973642832572692,2.094206822320541
239.0,12.065090346327016,2.028737641156628
240.0,12.086877915437364,2.8430197547994194
241.0,11.652442181000383,3.1735115742998006
242.0,11.627333903120785,4.328012981517597
243.0,11.439867108665318,3.3218082871314603
244.0,11.807447897592235,0.838720137165768
245.0,12.897017939596063,2.1594136992897557
246.0,12.611385348212997,2.6790377762470157
247.0,12.147733419310926,2.526805247316491
248.0,12.356654310935246,3.387143181050244
249.0,12.228757010312131,2.0466620767116255
250.0,12.878063221447334,0.48549388744718835
251.0,13.082173878087298,1.3237999843722899
252.0,12.092977484033591,1.0414629774475055
253.0,11.79115561896314,3.336066908639629
254.0,11.979321089109092,4.0247560156024935
255.0,12.371859091585216,1.7480846891463093
256.0,13.536040594915578,0.5296679916574213
257.0,14.008662074491506,1.2513640568111646
258.0,13.104581107762243,1.3101470423201542
259.0,12.4661202644812,3.030547290766613
260.0,12.477043776136915,3.671443279451035
261.0,12.74093845490473,2.4150964644368593
262.0,13.687537848526603,0.8560562129043089
263.0,14.48406512832988,0.9492417804761467
264.0,13.812429892653256,1.1949133723456598
265.0,13.5864067234871,3.5070815532635455
266.0,13.815690649684475,3.585162394451665
267.0,14.114151946180572,1.4641627587132515
268.0,15.104549564426073,1.2311710283142283
269.0,15.112077363541161,1.1069660212659165
270.0,14.216399359186624,1.412150219843012
271.0,14.282386070654246,3.3387715326662573
272.0,14.325118199638545,2.808149550879673
273.0,15.072642342040401,1.5669669317113413
274.0,16.155368150060788,1.3624790652539336
275.0,15.599351029325964,1.2768105696032046
276.0,14.759570033887925,0.886385461427
277.0,14.738391607705845,3.0828440996601945
278.0,14.689127053934342,2.433972998873439
279.0,15.546571706600309,2.96280263223571
280.0,16.60377504724644,4.057411659694667
281.0,16.443003990462945,2.9027207737823533
282.0,15.913938029179244,2.735914574750112
283.0,16.260260585435507,4.2288435632259285
284.0,16.93320123385925,4.108215042956695
285.0,17.77354405348773,4.359399517290425
286.0,18.23491956089509,4.1073638221751985
287.0,17.09540348396219,2.912393185805092
288.0,16.711563171263595,3.05541397803552
289.0,16.820061485657366,4.0728237668966525
290.0,17.011663126190573,4.260142819027197
291.0,17.72513023268539,3.946885597335382
292.0,17.943848468965438,2.882929792920332
293.0,16.846184630902528,1.7035684592253026
294.0,16.102103003575593,2.6719929940012968
295.0,15.76071664031682,3.3583658417394737
296.0,16.107834182082932,1.677836075421396
297.0,17.247516683858116,2.604621692870397
298.0,18.00030907007755,2.8430536275264755
299.0,17.476408245233205,1.4998953080291426
300.0,17.541939524192667,3.0431089620019223
301.0,17.780913410782915,3.5788159252567002
302.0,18.387050680123505,3.960066123692804
303.0,19.31542453341758,3.853244245031713
304.0,18.876872194398462,2.6410339719540676
305.0,18.165733093237616,1.5636832763885324
306.0,18.459349063278427,3.4903914647593286
307.0,18.23834648567881,3.3057561212392654
308.0,18.884457773817214,1.6439588472387812
309.0,19.683649046395512,1.5910120694988572
310.0,19.13599022089097,0.9408480509133872
311.0,18.231111128878656,2.0107764565304294
312.0,18.20319238990418,4.182837626491731
313.0,18.128639258026865,2.751635562196805
314.0,18.543771545913216,1.2826705696161151
315.0,19.27513872817568,1.1734157458605519
316.0,18.779558017209748,0.7580742556826355
317.0,17.89481549188284,3.325525583829474
318.0,18.030008504497733,4.912309623621444
319.0,17.7596198195408,3.518471049691483
320.0,18.166462451391414,1.302073576914085
321.0,18.875186097430667,1.3259569460395444
322.0,18.089078890858676,2.5012401014651875
323.0,17.757207760690513,4.470643351941305
324.0,17.709454906124094,5.086519571302972
325.0,17.719170711317307,3.2035712867397845
326.0,18.391870956381357,1.3445487840071777
327.0,18.54379424992943,2.0093709949356895
328.0,17.75714492782164,2.7900022032730183
329.0,18.024715604802626,4.592661888327468
330.0,17.901923116711146,4.040015153220027
331.0,18.033061221274668,1.6725122705374917
332.0,19.017237029414233,0.628035603075125
333.0,18.998998882288152,1.3406114602949477
334.0,18.0412554539365,1.3988781000006065
335.0,18.019248601249572,3.790401315501955
336.0,17.848058816869045,4.0925753035863615
337.0,18.05063364136626,1.9678546498067122
338.0,18.81502155901175,1.6107415054695662
339.0,18.605223082345308,0.796991525420482
340.0,17.68795412389772,2.3394755923468464
341.0,17.987058789905706,3.951896907124868
342.0,17.73868083042009,3.0533810597218474
