Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,45.124218,-0.0046177664768813,0.0268464916984099,324.859,0.2095111671,0.0004569944,2.43512e-05,0.3096678325980997
1.0,45.045049,0.0183212282470766,0.026548849104007,324.958,0.2094668714999999,0.0004461642999999,2.15037e-05,-0.0729040896211741
2.0,44.865933,0.0208689928878812,0.0264336196031627,325.034,0.2094613576,0.0004486592,2.00812e-05,0.2527032808954307
3.0,44.514147,0.0023963657966035,0.0267463377858493,325.014,0.2094954859,0.0004689897,2.07026e-05,0.2650296869196291
4.0,44.58091,-0.0134174399680883,0.0264696067715676,324.954,0.2095245105,0.0004843312,2.25993e-05,0.1158507459704814
5.0,44.779647,-0.0140094211941733,0.0267084715067987,325.086,0.2095290376999999,0.0004659785,2.34455e-05,0.0545569977658956
6.0,44.823661,-0.0020590192938809,0.0271963676524588,325.411,0.2095079996,0.0004494627,2.27173e-05,0.030644235101739
7.0,44.823636,0.0130197871475892,0.0262914418976506,325.589,0.2094777066,0.0004445878,2.22129e-05,-0.0907086335582283
8.0,44.899323,0.0082630712160796,0.0264963545965134,325.609,0.2094865807,0.000450093,2.24599e-05,-0.0155618192181976
9.0,44.844558,-0.0127374525740477,0.0266029305026869,325.817,0.2095237499,0.0004777783,2.42912e-05,-0.0708480667408132
10.0,44.823966,-0.0218670274342709,0.0265493598359375,325.924,0.2095401528,0.000486558,2.65248e-05,0.0939861613033682
11.0,44.86853,-0.0150549685422994,0.0270783288200396,325.892,0.2095298397999999,0.0004652894,2.65607e-05,0.2871122940036456
12.0,44.916112,0.0014357945081849,0.026773057750579,326.081,0.2094995169,0.000451558,2.53515e-05,0.2416398467802547
13.0,44.846094,0.0228044257210727,0.0266298556269279,326.203,0.2094569069,0.0004457542,2.40499e-05,0.3568918294000037
14.0,44.903142,0.0143496460466095,0.0272696696847292,326.206,0.2094740601,0.0004504477,2.42629e-05,0.2461095468967488
15.0,44.846323,-0.0132598877255429,0.0267010749287928,326.28,0.2095251809,0.0004720276,2.64802e-05,0.4425667180504694
16.0,44.747691,-0.0259881204121511,0.0267413878789578,326.329,0.2095487984,0.0004807384,2.86833e-05,0.6653931688636737
17.0,44.802575,-0.0220855932548305,0.0269983604956686,326.504,0.2095443031,0.0004629955999999,2.79157e-05,0.9073976439478992
18.0,44.824218,-0.0053067220763984,0.0268368606181556,327.287,0.2095139295,0.0004485638,2.55782e-05,0.2859869301977316
19.0,44.587458,0.0059015999211248,0.0261624513100575,329.255,0.2094913197,0.0004478245,2.38935e-05,0.3114689401423104
20.0,44.286877,-0.0168441332275955,0.0256492240062323,331.859,0.2095350888999999,0.0004701406,2.45025e-05,0.5366846641330338
21.0,44.147036,-0.0367194907138669,0.025283921769977,334.965,0.2095743709,0.0004879251,2.69794e-05,1.01666787327918
22.0,44.046422,-0.0448683488162007,0.0256293656700552,337.619,0.2095899218,0.0004877938,2.96602e-05,1.0220582243132723
23.0,44.023604,-0.0347265239340111,0.0254194839965359,339.756,0.2095717321,0.0004724598,3.02545e-05,1.013948885204972
24.0,43.944485,-0.0101337894658665,0.0248954291113415,341.149,0.2095207952,0.0004629587,3.03823e-05,0.721506693829254
25.0,43.846715,0.004125594592266,0.0254137583017536,342.612,0.2094844626,0.0004832973,3.23149e-05,0.7305556300125281
26.0,43.670248,-0.0220456381575229,0.0252959232114939,344.162,0.2095076522999999,0.0006386402,3.59452e-05,0.7480164578801659
27.0,43.312002,-0.0692162472684216,0.0254921671626285,344.968,0.2095344908999999,0.0009860633,4.147879999999999e-05,0.5542046979574883
28.0,43.224742,-0.1449323060158141,0.0257602434525708,345.336,0.2095150927,0.0018297751,4.90262e-05,0.7234129664946063
29.0,43.225057,-0.1759715122566262,0.0258080887675068,345.963,0.2093450618,0.0029416087,5.52273e-05,0.9255329451859852
30.0,43.14563,0.0041477948298959,0.0252239939636702,346.781,0.2087092957999999,0.0041320316,6.20875e-05,0.901255193598134
31.0,43.124441,0.4171634768762777,0.0257380905691388,347.294,0.2076060727999999,0.0051696782,7.24812e-05,0.7784216390944422
32.0,42.968881,0.8855410604417958,0.0255286510943553,347.634,0.2064412997,0.0058475598,8.46384e-05,0.5473730296377263
33.0,42.739518,1.3664209402622016,0.0255006336683011,347.656,0.2053204231,0.0061884637,9.72039e-05,0.5921040113793286
