Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,128.541937,-0.02756729477227891,0.02595596170617472,338.4,0.20958874179999998,0.0004455444,2.0173600000000003e-05,-0.0003759450329772483
1.0,128.214047,-0.003908508023495172,0.026315233861730375,338.325,0.20954097440000002,0.00043542259999999997,1.76124e-05,0.006078386996342357
2.0,129.032136,0.012858638494705782,0.026362561854743696,338.242,0.20950627,0.0004339166,1.65983e-05,0.005527283509306051
3.0,128.519933,-0.0020560227455655696,0.026299491388089923,338.165,0.2095347284,0.0004478143,1.6853899999999998e-05,-0.003522605414520455
4.0,128.59018,-0.021085956796603234,0.026263964591387325,338.133,0.209569396,0.00047113950000000004,1.8936e-05,-0.005165442042459975
5.0,128.239205,-0.03471208582261814,0.026077428851154896,338.134,0.20959924619999998,0.00046603970000000004,2.06035e-05,0.0010930301495197373
6.0,127.994988,-0.028263580936928406,0.02609370292365136,338.109,0.2095902728,0.0004450991,1.94032e-05,-0.004659366222634544
7.0,128.032352,-0.007926315348096034,0.026728970365894403,338.093,0.20954815029999999,0.0004408002,1.73929e-05,-0.00348840632769709
8.0,127.964611,0.008750977000264342,0.026665992584265767,338.021,0.2095128708,0.0004437403,1.72118e-05,-0.00047224245442777253
9.0,127.847059,-0.008010092470312667,0.026304058966657582,337.974,0.20954285479999998,0.0004670278,1.80881e-05,-0.0034799600054654543
10.0,127.924165,-0.024924569240491076,0.026439866496563668,337.952,0.209574445,0.0004817609,2.03697e-05,-0.002632050725040282
11.0,127.86224,-0.02072624182146449,0.02599921288755987,337.972,0.2095689093,0.0004681664,2.1237800000000002e-05,0.0178078668628913
12.0,127.926088,-0.008954662483378286,0.025811032614320547,338.028,0.2095480044,0.0004515905,1.93733e-05,0.020095807167458467
13.0,127.945853,0.013738829195762383,0.026159970354255973,338.088,0.2095022084,0.00044241250000000005,1.71781e-05,0.05659558500866983
14.0,127.946406,0.018705252057593186,0.026057484289468698,338.151,0.2094908774,0.00044640340000000003,1.65525e-05,0.0668153913379758
15.0,127.863166,-0.0013441735797856196,0.02618254177592181,338.184,0.2095294646,0.0004653561,1.71277e-05,0.07917893821784101
16.0,127.842971,-0.01699748296942247,0.02650069269336556,338.232,0.20955835660000002,0.0004800003,1.95402e-05,0.11495023180208366
17.0,127.927286,-0.013109882622839634,0.0262569814456231,338.273,0.2095543301,0.0004614666,1.95816e-05,0.10291859584137787
18.0,127.947111,0.004377830474588487,0.026431334047066775,338.316,0.2095215086,0.000445199,1.74777e-05,0.13169526383036295
19.0,127.862748,0.04035497642669534,0.026302179499113707,338.363,0.2094467261,0.0004412626,1.6075099999999998e-05,0.15481355353542617
20.0,127.602988,0.04767362898360899,0.02597101496173968,338.433,0.20942713340000002,0.0004550542,1.5916400000000002e-05,0.1738875105020012
21.0,127.550572,0.04632724953888485,0.026189811491082626,338.458,0.20942526350000001,0.0004798802,1.70148e-05,0.16977868694609854
22.0,127.630731,0.055689782391406685,0.025784694961071768,338.532,0.20939923159999999,0.0004966809,1.9258700000000002e-05,0.20286778381279552
23.0,127.649156,0.08011001519653421,0.02643917739552785,338.564,0.2093533698,0.00048424540000000004,1.94696e-05,0.2169217620612155
24.0,127.568734,0.11787997976047754,0.026136095253777726,338.621,0.2092747215,0.0004696104,1.76398e-05,0.1987763678307078
25.0,127.349874,0.15669401751078568,0.02594575182220965,338.696,0.2091896547,0.000470879,1.68116e-05,0.1824230175924906
26.0,127.504337,0.17086954279884264,0.026106456788884114,338.764,0.2091597898,0.00047750140000000005,1.7756e-05,0.2708393678048693
27.0,127.631193,0.16683131601012008,0.025928317099088577,338.84,0.2091601447,0.0004996476,2.11631e-05,0.22639370025356348
28.0,127.649831,0.172162773744297,0.026119681791420424,338.888,0.2091493811,0.0005019796,2.5618300000000002e-05,0.24217359809457273
29.0,127.568558,0.1762798553667021,0.026311840294081807,338.963,0.2091494449,0.0004715555,2.64078e-05,0.2274747959601033
30.0,127.632107,0.14199003281721606,0.025636632691046286,339.03,0.2092174274,0.00045642830000000004,2.58444e-05,0.24984396902533984
31.0,127.725033,0.11734125769032819,0.026004592340858664,339.059,0.2092760856,0.00044992780000000003,2.5285300000000003e-05,0.25448933888377445
32.0,127.74232,0.0755144397103047,0.02619273743866031,339.127,0.20936246990000001,0.00046972159999999997,2.5592100000000002e-05,0.29314326481262004
33.0,127.742659,0.04339354813097537,0.0257883990938419,339.191,0.2094262657,0.0004818803,2.67782e-05,0.36529661423561527
34.0,127.668157,0.02658749190509266,0.025782541590819667,339.197,0.2094629813,0.0004757434,2.9068499999999998e-05,0.3673093684913794
35.0,127.569743,0.023973663467771536,0.025802675111853884,339.245,0.20947231800000002,0.00045674569999999996,2.99987e-05,0.35375662181269496
36.0,127.55037,0.042707555695383,0.025948303674595878,339.267,0.20943548339999998,0.0004432958,2.9423000000000003e-05,0.3582507640403998
37.0,127.550982,0.05358629584852094,0.025911276492239607,339.25,0.2094102733,0.0004507426,2.99221e-05,0.33371294164333165
38.0,127.464955,0.03592238663506744,0.025838090717312773,339.246,0.20944244569999998,0.00047487639999999997,3.125e-05,0.3455523094959677
39.0,127.284387,0.024745524493816548,0.026185082364641978,339.334,0.209459443,0.0005071452,3.4131299999999996e-05,0.40846901301163596
40.0,127.249378,0.02101718193158452,0.026209518775332244,339.372,0.20946709519999998,0.0005075947,3.4741e-05,0.4123629306642884
41.0,127.138197,0.028691991973265545,0.026060751977117474,339.374,0.2094533402,0.0004970767000000001,3.28098e-05,0.39655451232941
42.0,127.13947,0.057611813499409664,0.025961940167014416,339.38,0.2093936764,0.0004891907,3.03375e-05,0.320423036907934
43.0,127.069751,0.06671725486602725,0.025949809012905178,339.418,0.2093738355,0.000492474,2.91278e-05,0.46248793363438007
44.0,126.905633,0.049061178058782275,0.02593407603678414,339.416,0.20940887239999997,0.0005057926,2.89686e-05,0.4225081105625012
45.0,127.01825,0.040104009953316325,0.02645101832610312,339.403,0.20942715960000002,0.0005158324000000001,3.0396899999999997e-05,0.357732457561058
46.0,127.052715,0.04172664630799097,0.02649272894010817,339.388,0.209427938,0.0004950962,3.12479e-05,0.47139199112979935
47.0,127.052969,0.06255984640091458,0.026436672292353407,339.378,0.209389622,0.00047111760000000005,2.93197e-05,0.40431407514159307
48.0,126.970241,0.08833769341615443,0.026692165844723423,339.371,0.2093400329,0.0004589599,2.84012e-05,0.39336419781914805
49.0,126.951379,0.08799572984001137,0.026313963171143626,339.435,0.2093373893,0.0004617494,2.8796e-05,0.5520049527755342
50.0,127.03468,0.07208586492850692,0.025817981773771027,339.508,0.209364189,0.00047713659999999995,3.07623e-05,0.5076814909754602
51.0,127.051945,0.052924160747547334,0.026147340669028758,339.563,0.2094038343,0.000486759,3.3799e-05,0.6025376526186095
52.0,127.052461,0.03839134396382265,0.026208462161080488,339.559,0.20943806469999998,0.0004718218,3.37843e-05,0.4958940175995219
53.0,126.971794,0.04167906988091375,0.026413871915007783,339.569,0.2094346144,0.0004620341,3.1509e-05,0.6284579581231937
54.0,126.952485,0.05680323634603802,0.02648140703329774,339.551,0.2094048997,0.00045797240000000004,2.87047e-05,0.4403794166548661
55.0,127.035201,0.045822019142738986,0.026085089094157958,339.49,0.2094239198,0.0004734664,2.67679e-05,0.5604196205851086
56.0,127.053541,0.024992012312522023,0.026312737841224,339.513,0.2094632357,0.0005001218999999999,2.66453e-05,0.7367911105538668
57.0,126.970429,0.021864886341981665,0.026113248399174078,339.594,0.2094694053,0.0004984195,2.7922300000000002e-05,0.662484714024392
58.0,126.951681,0.026419001840437672,0.025882657767860643,339.622,0.2094619323,0.00048706600000000003,2.6926200000000003e-05,0.4936391888174544
59.0,126.952132,0.05364935184574696,0.02632552944192831,339.705,0.2094079146,0.00047642999999999996,2.6024e-05,0.5876510928452456
60.0,126.909527,0.07797419076283257,0.025672563327125426,339.77,0.2093527312,0.00047388769999999995,2.6425799999999997e-05,0.5298004160221409
61.0,127.023918,0.07715111629258657,0.02587899648163843,339.826,0.20935322020000002,0.00048409059999999994,2.78453e-05,0.4631333638136034
62.0,126.972045,0.06380762016081748,0.026126656317871685,339.814,0.2093764368,0.0005115448,3.07623e-05,0.4189044807098477
63.0,126.828768,0.05760852710039806,0.025778603168483436,339.786,0.20938699700000002,0.0005123228,3.3123599999999996e-05,0.3555301850089843
