Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,44.233598,-0.0060400350442007394,0.026339372326331625,335.227,0.2095100386,0.0004898722,2.7299500000000002e-05,0.003554364380190414
1.0,43.756787,0.015511836040421284,0.026344374535118238,335.153,0.2094668039,0.00048215510000000004,2.5511399999999998e-05,0.0014565263337005057
2.0,42.539608,0.013205688790775496,0.026029986803875593,335.128,0.2094700844,0.0004886752,2.51703e-05,-0.003263177511433114
3.0,43.033544,-0.0052789241387365925,0.026096232776359824,335.15,0.2095070514,0.0004991798,2.59511e-05,-0.004245070748889935
4.0,42.837636,-0.019612763448346813,0.026132744640860472,335.146,0.2095343287,0.0005111775,2.7895099999999997e-05,0.010058768529284123
5.0,43.29902,-0.018653678276550727,0.02661942371282643,335.191,0.2095357894,0.0004906502,2.81218e-05,0.0027461399433115832
6.0,43.5972,-0.004195037189422305,0.02639438990672144,335.267,0.2095096025,0.00047544879999999995,2.5992300000000002e-05,-0.0031311014876414184
7.0,43.635852,0.016834967550764763,0.026160531473743545,335.308,0.2094659075,0.00047351280000000004,2.45457e-05,0.006098555834782404
8.0,43.797145,0.00976429679473986,0.02604252081887451,335.381,0.20947908080000002,0.0004819378,2.45164e-05,0.03409995459403236
9.0,43.836181,-0.009622246627016013,0.026037396382972765,335.457,0.2095152833,0.0005048823,2.55695e-05,0.0511972038144122
10.0,43.82997,-0.027818031807836225,0.026216652799443838,335.529,0.2095529217,0.0005056232,2.73989e-05,0.07812608631794699
11.0,43.834978,-0.025731797896533754,0.02600999915461034,335.63,0.209553303,0.00048626429999999997,2.65e-05,0.12767182834711435
12.0,43.836566,-0.00964987135835785,0.026057787438420313,335.718,0.2095217636,0.0004758086,2.45777e-05,0.24989922373438853
13.0,43.802001,0.008889516531202067,0.026080957914680847,335.935,0.2094831945,0.0004730857,2.34646e-05,0.22788098886033106
14.0,43.748937,-0.0013540467381939264,0.025630136005032396,336.657,0.2095035669,0.00048026869999999997,2.34699e-05,0.049538938038363234
15.0,43.737395,-0.02067397866368695,0.025023312114801945,337.595,0.2095400694,0.0005073937,2.5747999999999998e-05,-0.010654660176052995
16.0,43.655944,-0.028623078296163305,0.024769878975555736,338.384,0.2095581552,0.0005033693,2.88122e-05,-0.0035407438426582113
17.0,43.557325,-0.018472209588959686,0.025417795473236998,338.91,0.20953857310000001,0.0004843434,2.80716e-05,0.03211268545809145
18.0,43.61736,0.0017842594367709454,0.025650311452687494,339.172,0.2094962171,0.000477821,2.65396e-05,0.28764638478141646
19.0,43.393831,0.018112078241354333,0.025504886063432725,339.234,0.209459747,0.0004838459,2.5391200000000002e-05,0.356467587971761
20.0,44.531818,0.008565064233558054,0.025801335488457006,339.186,0.2094746181,0.0005126178,2.57348e-05,0.45832431503201654
21.0,43.643441,-0.012624291106456714,0.025977037156916453,339.15,0.20949917769999998,0.0006074054,2.87026e-05,0.3840457562337801
22.0,43.497458,-0.028525622688378764,0.02587753150169578,339.114,0.2094959703,0.0007791511,3.28749e-05,0.36325055755365043
23.0,43.459112,-0.022122109192522686,0.025893503799144787,339.058,0.2094346642,0.0010020831,3.51664e-05,0.43467991279792845
24.0,43.439187,0.05923329098743501,0.025910834707455033,338.993,0.20921885440000001,0.0011949196,3.79096e-05,0.4453002008390873
25.0,43.43935,0.1681308961070058,0.025907618399919317,338.997,0.2089637343,0.0012901794,4.2308299999999996e-05,0.4827937748336432
26.0,43.357166,0.28142181058518795,0.025929274821092734,339.04,0.20871676870000003,0.0013003096,4.83296e-05,0.4520098210647838
27.0,43.258769,0.3751175365250979,0.026313838189170793,339.029,0.2085427147,0.0012149498,5.5456999999999994e-05,0.5850096418850802
28.0,43.239796,0.4399625688199619,0.026275564003159075,339.047,0.2084320517,0.0010752003,5.88384e-05,0.6937170079014847
29.0,43.155692,0.4476554053359207,0.025718896522245936,339.063,0.2084219698,0.0009478657,5.8181400000000005e-05,0.724219616820865
30.0,43.135642,0.4286413254599114,0.025746944619410756,339.052,0.20848331269999998,0.0008604566,5.56466e-05,0.6172323547042573
31.0,43.136041,0.3700662003688373,0.025752364328191106,339.069,0.2086248749,0.0007965928999999999,5.2006400000000004e-05,0.37123711151754935
32.0,43.057703,0.28934196291572883,0.02591148363363334,339.052,0.2088096173,0.0007710085,4.93181e-05,0.34004632388695366
33.0,43.038135,0.2188270961890512,0.025800168972465898,339.071,0.2089632254,0.0007542463000000001,4.75253e-05,0.35837430053117403
34.0,42.960747,0.1760005369755415,0.025901010382366325,339.042,0.2090635985,0.0007246660000000001,4.65684e-05,0.25809516985082026
35.0,42.906887,0.15206089074185836,0.025885675039389856,339.033,0.2091202977,0.0007014959,4.4772400000000005e-05,0.16905728088336502
36.0,43.010598,0.1515004324762631,0.025860867972933358,339.006,0.20912319310000002,0.0006917436000000001,4.4881799999999994e-05,0.1146968624395684
37.0,42.876044,0.13039880239653956,0.02550692495087013,338.922,0.20916168559999998,0.0007027851000000001,4.6894199999999996e-05,0.09479844465169639
38.0,42.912564,0.09764239188386128,0.026060925011676693,338.911,0.2092309251,0.0007269637,5.16579e-05,0.09132867750198147
39.0,42.939586,0.07795238244033292,0.025907981696889425,338.893,0.2092695908,0.0007303111,5.64646e-05,0.055196912112267925
40.0,42.856136,0.06807212578151191,0.025835494422980408,338.868,0.20929364079999999,0.0007100847000000001,5.92967e-05,0.04122129088851764
41.0,42.836662,0.07354277956396796,0.0257700910624434,338.828,0.20928540439999999,0.0006924622,5.85836e-05,0.04764643762027721
42.0,42.836497,0.08502913341935363,0.025674543162470233,338.798,0.2092645786,0.0006740256,5.63315e-05,0.02808697446241406
43.0,42.836202,0.06972326602132407,0.02605327087939189,338.806,0.20930167189999999,0.0006696527,5.39093e-05,0.035001590550848505
44.0,42.757291,0.04208630905845344,0.026107059576316385,338.819,0.20935839090000002,0.0006822659,5.33086e-05,0.024262326390396747
45.0,42.736938,0.024435809593674092,0.02588574840118269,338.794,0.2093976328,0.0006720041000000001,5.3423899999999995e-05,0.015648330977474777
46.0,42.737495,0.02876301445347828,0.025690782334290136,338.772,0.20939568420000002,0.000638102,5.13791e-05,0.004658258619526408
47.0,42.737453,0.04209824147307913,0.02627072118319796,338.781,0.2093756732,0.0006106739,4.82452e-05,0.010117188370028982
48.0,42.737622,0.058127848625732954,0.026067953000853704,338.784,0.2093449317,0.000594859,4.58653e-05,0.0024691681183729498
49.0,42.737824,0.0389199401152648,0.025925678202518614,338.802,0.20938657500000002,0.0005921066,4.4243800000000005e-05,0.008925588217609165
50.0,42.738232,0.01903419888391355,0.026085429105108335,338.795,0.20942590930000002,0.0006088334000000001,4.43703e-05,0.014062111005578463
51.0,42.737957,0.0053102281330071445,0.026134689057384173,338.766,0.2094567862,0.0006000875,4.49954e-05,0.00599903872369028
52.0,42.738006,0.011582307283442258,0.025842314501473843,338.746,0.2094500681,0.0005717696,4.2209800000000004e-05,0.00020136323788542702
53.0,42.73797,0.02523856518818604,0.02599624582600014,338.735,0.20942569679999998,0.0005537838,3.95795e-05,0.00847018773249681
54.0,42.737804,0.03544472365905881,0.025958992629854086,338.741,0.20940558630000003,0.0005490486,3.71799e-05,0.002206578758047876
55.0,42.659822,0.013415598632865759,0.026103602899135558,338.75,0.20945123980000002,0.0005587358,3.61498e-05,-0.00029767764511593364
