Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,-1.057876,0.010222645018359238,0.028544656515662577,312.867,0.20946774980000002,0.0005435518,1.29576e-05,0.0038359639461072468
1.0,-1.057813,0.020044860463706106,0.027950151665134336,312.752,0.2094417144,0.0005720182,1.37966e-05,-8.755517607966383e-06
2.0,-1.057683,0.019886193737416912,0.027297382545487907,312.707,0.2094376995,0.0005838111,1.64561e-05,-0.004927669513953144
3.0,-1.057862,0.023570890669786373,0.02731825608555709,312.759,0.20943239340000003,0.0005695066,1.90711e-05,-0.008103553551982105
4.0,-1.058139,0.03178204014594811,0.027635429962502647,312.822,0.2094236532,0.0005357444,1.90429e-05,-0.003449152412617975
5.0,-1.058139,0.046253383283842306,0.0274783900712127,312.91,0.2093994871,0.0005134644,1.74589e-05,-0.0015321161838626348
6.0,-1.057951,0.058497058388875714,0.02740357307443887,313.015,0.2093761703,0.0005083047,1.6076e-05,-0.00312511156211298
7.0,-1.057871,0.046952831599242933,0.02765470938711661,313.088,0.2093983107,0.0005183507999999999,1.55783e-05,-0.004009400836492449
8.0,-1.057945,0.02210851801125081,0.027653204326695182,313.145,0.2094461768,0.0005249617,1.62949e-05,-0.0006304403723267755
9.0,-1.057876,0.008087310687691343,0.027602033002227324,313.183,0.2094775571,0.000507553,1.67942e-05,0.007279352163348413
10.0,-1.05794,0.010310964682914448,0.027958293429332454,313.19,0.20948005930000002,0.00047810150000000004,1.53311e-05,0.0028373442243288622
11.0,-1.058008,0.02685399554454384,0.028132457079601478,313.204,0.2094523298,0.0004592494,1.36142e-05,-0.00014008793214773465
12.0,-1.057884,0.04096977527983242,0.028152366901934192,313.227,0.2094248495,0.0004593752,1.32138e-05,0.004772962513620533
13.0,-1.057745,0.02857758422075062,0.02812973655587419,313.258,0.20944588360000002,0.00047346689999999995,1.3862e-05,0.005683999094766924
14.0,-1.057683,0.004656842893173426,0.02798242102847091,313.306,0.20949084880000002,0.00047900039999999996,1.58274e-05,0.012432706127886278
15.0,-1.057614,-0.010235410571919647,0.027871287676525813,313.354,0.20952330870000002,0.0004625999,1.69158e-05,0.007243929764561828
16.0,-1.057739,-0.007083965203214656,0.02760782957376375,313.379,0.2095216848,0.0004434806,1.55749e-05,0.007208669468770188
17.0,-1.057876,0.012906531417317107,0.027565739395886444,313.403,0.2094837326,0.0004375404,1.34516e-05,0.0130631890479615
18.0,-1.057813,0.022211670405766017,0.027671102637429876,313.453,0.2094642006,0.00044505129999999996,1.20852e-05,0.01771154247339707
19.0,-1.057745,0.006247303754494218,0.02773777266770276,313.498,0.20949191930000002,0.0004648152,1.1957800000000001e-05,0.033075695528767275
20.0,-1.057745,-0.011099090772420451,0.02776360321707565,313.526,0.2095242187,0.0004734307,1.28982e-05,0.03236195301302919
21.0,-1.057807,-0.01442212039455089,0.027793148819250314,313.558,0.2095339273,0.0004581516,1.3063199999999999e-05,0.03189615996237995
22.0,-1.057876,0.0008974929771510398,0.027834429804532466,313.613,0.2095076432,0.0004414513,1.13934e-05,0.03088695436266215
23.0,-1.057876,0.022159609880242254,0.02788255958962783,313.65,0.2094668672,0.0004375517,1.0184700000000001e-05,0.03224876263521733
24.0,-1.057939,0.017574219630463333,0.027808815027751968,313.659,0.2094735134,0.0004472848,1.10045e-05,0.06182337913578474
25.0,-1.05782,-0.007015096937545029,0.027478118472697783,313.705,0.2095173402,0.0004670935,1.3617300000000001e-05,0.08589762185072408
26.0,-1.057739,-0.027178087128354036,0.027564823312271683,313.783,0.2095553086,0.00047245420000000004,1.6959099999999998e-05,0.09408162924760223
27.0,-1.057939,-0.029129558663776776,0.027682671444426005,313.839,0.20956213099999998,0.0004550439,1.83462e-05,0.09024685181793318
28.0,-1.057945,-0.011681937343251748,0.0275767192665573,313.889,0.2095309725,0.00044008459999999997,1.73835e-05,0.08534855672530829
29.0,-1.057876,0.008566361407425952,0.02752935966998029,313.948,0.20949099780000002,0.0004386044,1.6819899999999998e-05,0.09402676181129027
30.0,-1.057876,0.00819214180882981,0.027612894288086894,314.021,0.2094888881,0.00045133060000000005,1.75172e-05,0.12401189455252058
31.0,-1.057876,-0.012184443863278039,0.027489781427396977,314.07,0.2095251222,0.00046985449999999997,1.93813e-05,0.11206809861881241
32.0,-1.057814,-0.024781695378518178,0.027286306336537513,314.105,0.2095500276,0.000469956,2.1362799999999998e-05,0.12004430102944416
33.0,-1.057745,-0.022730783299708714,0.027123039527755678,314.161,0.209550226,0.0004514178,2.0854900000000003e-05,0.16320652607565705
34.0,-1.057807,-0.011484823634479233,0.027307171544272632,314.235,0.2095308172,0.000438764,1.81499e-05,0.14358486005384705
35.0,-1.057814,0.001226770950580338,0.027803697938281084,314.328,0.209505831,0.0004395006,1.59272e-05,0.15740372075493375
36.0,-1.057871,0.0007079892755331638,0.02782499320957143,314.407,0.2095040074,0.00045521930000000003,1.4647799999999999e-05,0.16610996522647264
37.0,-1.057945,-0.014974413081476852,0.027720330598933158,314.439,0.2095315331,0.0004727621,1.4521300000000001e-05,0.1529218463533746
38.0,-1.057876,-0.029839610589641182,0.027902825784800578,314.45,0.20956169360000002,0.0004674862,1.4795800000000002e-05,0.15851352518590445
39.0,-1.05794,-0.03028522145444474,0.027915604818341298,314.465,0.20956710139999998,0.0004480845,1.33846e-05,0.15254347617418176
40.0,-1.058008,-0.012447806763463734,0.027517661638298534,314.469,0.2095343729,0.00044116559999999997,1.14693e-05,0.1796533921456414
41.0,-1.057884,0.0019149948864520053,0.027331943850937766,314.488,0.20950428540000002,0.0004478251,1.1214700000000001e-05,0.2197904686904541
42.0,-1.057745,-0.01285504564532898,0.027445435596555816,314.53,0.2095291088,0.0004690034,1.23703e-05,0.20230669511151392
43.0,-1.057745,-0.03904059558709762,0.027556552005750246,314.582,0.2095764121,0.00048821009999999997,1.49852e-05,0.22003849121189448
44.0,-1.057932,-0.04661330215241444,0.027561586669194737,314.659,0.2095927295,0.0004788872,1.7167599999999998e-05,0.24265330268412913
45.0,-1.058014,-0.035585104787700744,0.02763274699424315,314.743,0.2095746543,0.0004601637,1.65374e-05,0.245044436902419
46.0,-1.057939,-0.008287060231634691,0.027626210316160138,314.785,0.2095222837,0.0004528174,1.50931e-05,0.25232445359357586
47.0,-1.057945,0.008579194863570427,0.027782539014721008,314.813,0.2094874668,0.0004592429,1.48988e-05,0.2421737423741768
48.0,-1.05775,-0.003709320899938237,0.02794650079926612,314.832,0.2095073381,0.0004785761,1.60575e-05,0.2678150117870657
49.0,-1.057741,-0.018100498584454488,0.027943898919294143,314.835,0.2095324806,0.0004890441,1.90445e-05,0.26967503862638015
50.0,-1.057813,-0.017983810635212732,0.02784279770770719,314.848,0.20953439280000002,0.0004758502,2.1221999999999998e-05,0.24713147412296183
51.0,-1.057745,-0.008753242533935198,0.027634456185953553,314.847,0.209519951,0.00045864370000000003,2.09841e-05,0.22955401735848915
52.0,-1.057869,0.011357633686443217,0.027522599925234138,314.847,0.20948110499999997,0.0004530085,2.05304e-05,0.2223032079349797
53.0,-1.057883,0.01861080104273052,0.027602070799909038,314.88,0.20946468740000002,0.00046163570000000003,2.11007e-05,0.26186862867507893
54.0,-1.057745,0.0012844152778059695,0.027537645340863413,314.919,0.209494592,0.0004814177,2.26244e-05,0.24969890662555524
55.0,-1.057745,-0.01552964836830124,0.027347695014112588,314.956,0.2095258955,0.0004901112,2.47198e-05,0.22594433494759925
56.0,-1.057934,-0.01797859886917204,0.027603660254320886,315.008,0.20953376980000002,0.000474158,2.49131e-05,0.268344470452762
57.0,-1.058139,-0.005934216112874631,0.027834727243986945,315.06,0.20951394050000002,0.0004571407,2.2781099999999998e-05,0.28340517173251106
58.0,-1.058012,0.01456761227365564,0.0277844598529603,315.1,0.20947472479999998,0.00045415200000000004,2.05002e-05,0.29511509549326925
59.0,-1.058064,0.021138344102453455,0.02772935284461053,315.114,0.2094595499,0.0004654233,1.9630699999999998e-05,0.3055710718909243
60.0,-1.058085,0.006524297134198823,0.027657149436999585,315.114,0.20948415709999998,0.0004847274,2.06421e-05,0.3072301327264589
61.0,-1.057938,-0.0067368821534010736,0.02746959391296399,315.116,0.20950972960000003,0.0004860142,2.25618e-05,0.30507718199344874
62.0,-1.057884,-0.006357362846280398,0.027487924978351154,315.132,0.2095126333,0.00046806550000000005,2.2819699999999998e-05,0.30273807660759355
63.0,-1.05787,0.00788083659604876,0.027464818674027405,315.158,0.20948737569999998,0.00045494640000000005,2.12531e-05,0.35100336815995625
64.0,-1.057945,0.02690744883297929,0.027408287039825525,315.189,0.20944944740000002,0.0004545272,2.04874e-05,0.3439649515587244
65.0,-1.057876,0.024700465157528013,0.027900447239568426,315.216,0.20945152079999999,0.0004686973,2.12687e-05,0.30586041985014134
66.0,-1.057813,0.003121340586475188,0.02838124529279048,315.207,0.20948925240000002,0.0004882024,2.3864e-05,0.32386008288094603
