Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,49.13925,1.0194044284555632,0.024100382540557196,343.324,0.20628269429999999,0.0041149089,6.72134e-05,0.2650431267383042
1.0,49.058338,1.0932510685476418,0.024144327003763556,343.878,0.2060807167,0.0042817178,6.97466e-05,0.3148226106965242
2.0,48.960137,1.236606807143146,0.024278024527010788,344.301,0.2057357353,0.0044223766,6.88996e-05,0.30514159655346434
3.0,48.704773,1.340808659615207,0.02402712106819672,344.938,0.2054505262,0.0044817462,7.02726e-05,0.3262954756120334
4.0,48.404752,1.366444006800476,0.023924125273919468,345.631,0.20537404939999998,0.0044917928,7.302860000000001e-05,0.3335934366108044
5.0,48.337747,1.4027492262338692,0.023867670234009472,346.022,0.2052801625,0.0044937816,7.50757e-05,0.2824750256348738
6.0,48.263051,1.4610396101397851,0.024168873471370544,346.454,0.20519092419999999,0.0044739894,7.27836e-05,0.28401807860398115
7.0,48.241757,1.4873630551474442,0.024526359123946264,347.009,0.2051850448,0.0044511225,7.22665e-05,0.4141055368248235
8.0,48.241624,1.4243984403109557,0.02377662819829236,347.409,0.20521884740000002,0.0044834831,7.45199e-05,0.40558471539035623
9.0,48.083768,1.4515132988579431,0.02414993852436017,347.983,0.205203518,0.0045067649,7.30774e-05,0.42087067486657814
10.0,47.88284,1.4954202621677446,0.02430996482590411,348.386,0.205133763,0.004466030100000001,7.04315e-05,0.36286827813966327
11.0,47.8371,1.4410696439755386,0.023738212728289985,348.936,0.20518459849999998,0.0044378057,7.122690000000001e-05,0.3611359721918164
12.0,47.769074,1.4564055959921052,0.02426218412293114,349.424,0.20522183179999998,0.0044368898,7.41692e-05,0.28923820616539087
13.0,47.658884,1.465822768741486,0.024350933217276594,349.644,0.20521126769999998,0.0044441262,7.31763e-05,0.3783570400840574
14.0,47.611458,1.4775178974220073,0.024175596575527803,349.872,0.20516643559999997,0.0044138717,7.16645e-05,0.32234976770108725
15.0,47.474277,1.4417984347709631,0.02379029869925225,350.286,0.2052022912,0.0043778099,7.24135e-05,0.34482975121140463
16.0,47.437314,1.474608430898027,0.024629654019561423,350.568,0.2052393103,0.0043930154,7.516120000000001e-05,0.3693434243319201
17.0,47.280317,1.457876784581655,0.024297302792101082,350.969,0.20522688290000002,0.0044196962,7.40604e-05,0.34339868507034876
18.0,47.236838,1.464297431165884,0.023939162618726785,351.235,0.205162277,0.0044196965,7.18951e-05,0.3431234475548382
19.0,47.159154,1.44200374267668,0.0237851644241973,351.593,0.205191862,0.0044216092,7.29493e-05,0.3176123582844964
20.0,46.981797,1.4507278419765761,0.024065042846336582,351.97,0.2052061556,0.0044395627,7.64662e-05,0.4412737601921608
21.0,46.700877,1.4703745791261,0.023983542326929435,352.203,0.2051566704,0.0044038606,7.48417e-05,0.5063434952952949
22.0,46.318974,1.4665197560619478,0.023595674403596743,352.501,0.20512288089999997,0.0043394041,7.40462e-05,0.36412517048143117
23.0,46.390205,1.4885244357759788,0.024509729806739395,352.673,0.205212184,0.0042893302,7.59042e-05,0.2643831158466189
24.0,46.358152,1.4327297740646276,0.02397437109743226,352.824,0.2052647627,0.0042969976,7.67059e-05,0.2580536226753969
25.0,46.103708,1.4238613928294308,0.023762407115825553,353.024,0.2052531466,0.004312951,7.48593e-05,0.3158942471131462
26.0,46.114127,1.4492477151092371,0.024089254989613198,353.12,0.2052446315,0.0042912146,7.33941e-05,0.30952150812448115
27.0,46.059151,1.429226955748678,0.024147260954553926,353.28,0.20530125529999999,0.0042798765999999995,7.42234e-05,0.310453936047447
28.0,46.037323,1.3989475487476368,0.023983602259881383,353.56,0.2053446039,0.0043002459,7.587140000000001e-05,0.40134607302812475
29.0,45.957569,1.4009750004396044,0.02371631648363868,353.77,0.2053104334,0.0042666735,7.43157e-05,0.3910369078682293
30.0,45.840198,1.39548336625883,0.02348572410616702,354.0,0.2052984806,0.004230985,7.4056e-05,0.26582328812521383
31.0,45.754902,1.3646233886150834,0.023507269907285234,354.107,0.2053829297,0.0041890604,7.64457e-05,0.3228534034003618
32.0,45.703602,1.3634909121657517,0.023794735428362825,354.35,0.2054278524,0.004171115899999999,7.86059e-05,0.35821861238216185
33.0,45.648762,1.3869737597067173,0.024091354083795515,354.584,0.2054244745,0.0041185226000000005,7.611050000000001e-05,0.25600892622057864
34.0,45.482386,1.4077458801700407,0.02434927222660717,354.709,0.205427653,0.0040404230000000005,7.407320000000001e-05,0.33696071249673337
