Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,62.035656,0.01167874837443063,0.02620431238282396,332.081,0.20945502009999997,0.0004601819,1.92162e-05,0.005219729202435964
1.0,62.665702,0.020292613947168043,0.02611838057897608,332.046,0.209441608,0.0004368793,1.89102e-05,0.010360115538241416
2.0,62.272905,0.0022052523577878523,0.025909608073780406,331.963,0.20948033089999998,0.0004337174,1.99752e-05,0.010711185324757804
3.0,62.134547,-0.013329223519499871,0.025662954892877718,331.926,0.20950835,0.00045787179999999994,2.13962e-05,0.012727371583894396
4.0,62.077529,0.007680138760518752,0.025971452715341296,331.897,0.2094666695,0.000446656,1.78119e-05,0.015441298807581107
5.0,62.200494,0.02046344556519988,0.02621049685868346,331.762,0.2094430152,0.00043381999999999996,1.60838e-05,0.0029759744965047294
6.0,62.157411,-0.00475922430600969,0.026306798767001597,331.703,0.20949475329999998,0.0004397027,1.73653e-05,0.024048240821854073
7.0,62.135929,-0.012754217806074332,0.0261999414489247,331.689,0.20950827360000002,0.0004545641,1.83859e-05,0.039936814230727286
8.0,61.980451,-0.007264246795674822,0.025598976535049348,331.707,0.2094955177,0.0004669913,1.5132500000000001e-05,0.02454903813301708
9.0,61.937244,0.009252751264635118,0.025863856581196113,331.742,0.2094647617,0.0004462037,1.36356e-05,0.039713717168328055
10.0,61.936952,-0.012399716202868442,0.02575089560606451,331.822,0.2095109377,0.0004453328,1.5427699999999998e-05,0.0726921333724606
11.0,61.937048,-0.023696233888958505,0.025385399552059318,331.874,0.2095307177,0.0004678585,1.7148e-05,0.09726773787065593
12.0,62.016474,-0.001419903116701766,0.025733699650531055,331.995,0.20948181000000002,0.0004712581,1.5474099999999998e-05,0.11988988306887975
13.0,62.036331,0.013539116254251209,0.026382853244892156,332.209,0.2094556184,0.00044746019999999996,1.43493e-05,0.1539938182244289
14.0,61.802899,-0.012345081217663314,0.02562073701719185,332.436,0.2095103335,0.00044585560000000003,1.69095e-05,0.04077157896319875
15.0,61.5033,-0.023983197878188506,0.025571117020582866,332.889,0.2095324814,0.000457431,1.9083800000000002e-05,-0.0036284984389492957
16.0,61.828044,-0.011170665554311718,0.025176364295490545,333.391,0.2095030273,0.000469124,1.7808699999999998e-05,0.0210384479411762
17.0,61.937386,0.009769919708509182,0.025035224129927425,333.688,0.2094623229,0.0004441833,1.6695e-05,0.03571490289268991
18.0,61.862698,-6.609810795381053e-05,0.025051982683607293,334.051,0.209485186,0.00043844180000000003,1.71638e-05,0.04080995727299625
19.0,61.917224,-0.020910005663997207,0.02530601864243551,334.291,0.2095248446,0.0004616688,2.0676900000000002e-05,0.03462111115383898
20.0,61.938084,-0.006768998972339601,0.025315775631423326,334.643,0.2094919005,0.00047330610000000003,1.91363e-05,0.02385694282502818
