Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,60.828414,-0.018743182551786038,0.026012715948215647,337.238,0.2094899338,0.0004979788999999999,3.15444e-05,0.005345548305607519
1.0,59.79452,-0.006414824674592557,0.026550035209581917,337.245,0.2094676644,0.0004802208,2.9734900000000002e-05,-0.000493969104868497
2.0,60.486843,0.014677240788046038,0.026186845420932685,337.252,0.2094249619,0.000475089,2.74035e-05,-0.005847644733747813
3.0,59.628726,0.017696026232459205,0.026150237307225176,337.241,0.20941746760000002,0.0004810843,2.67588e-05,0.002674378288007918
4.0,59.40757,0.005225965489973407,0.025875587547644064,337.243,0.2094394181,0.0005005669,2.77899e-05,0.005023653377318403
5.0,59.351788,-0.00780245410899456,0.026112153136089503,337.247,0.2094638863,0.0005129255,3.00315e-05,0.004371057049369735
6.0,59.249587,-0.008470599865641542,0.026324558958612437,337.233,0.2094672134,0.0005025479,3.03917e-05,0.012653332144896636
7.0,59.228039,-0.003234688200590917,0.026464494736978126,337.271,0.2094578469,0.0004966142,2.90013e-05,0.014478766998049258
8.0,59.150987,0.015821051206178292,0.025848397634517364,337.332,0.2094174684,0.0004985213,2.65812e-05,0.01630421393491302
9.0,59.207868,0.01108744434449279,0.02569879225421743,337.396,0.2094247638,0.0005126039,2.59865e-05,0.03099072995319074
10.0,59.227532,-0.0028776163499740957,0.02590638508297774,337.436,0.2094483609,0.0005417896,2.7261400000000003e-05,0.0804420393372437
11.0,59.227619,-0.012549194043726728,0.02603436209880932,337.511,0.2094660273,0.0005522157,2.9471599999999997e-05,0.17968239155978066
12.0,59.227602,-0.010066300520029376,0.02606259682125534,337.564,0.2094649441,0.0005321173,2.93915e-05,0.23989020922412083
13.0,59.228307,0.012062349889892417,0.02638326759179396,337.68,0.2094217618,0.000518119,2.71864e-05,0.2498180961329035
14.0,59.22807,0.034755342750425564,0.025888770881781657,337.78,0.2093749416,0.0005094614,2.5508499999999998e-05,0.33563222005221355
