Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,142.610013,0.009512650489427822,0.02596694583420075,338.543,0.2094419818,0.0004912318999999999,2.82952e-05,0.0026478765162240197
1.0,142.60837,0.027218718574986818,0.02535794345196303,338.447,0.2094041331,0.0004859592,2.73435e-05,-0.004655195588207
2.0,142.850513,0.026299031427298895,0.025773648141921866,338.395,0.20940632680000001,0.0004900117,2.70593e-05,0.0009085348135340389
3.0,142.421819,0.006591328583574983,0.025757406150878473,338.31,0.2094436285,0.0005131294,2.80046e-05,0.012352634934191592
4.0,142.794154,-0.0064432682139432835,0.02590193551891075,338.228,0.209468332,0.0005264371000000001,2.95686e-05,0.015206451446863042
5.0,142.744993,-0.004593803792695017,0.025789931415979957,338.154,0.2094686635,0.0005046527,3.04683e-05,0.008417080206076781
6.0,142.628866,0.01028446488007649,0.02594128372671626,338.076,0.2094406472,0.0004888935,2.8734e-05,-0.001851945038356033
7.0,142.774309,0.031057693509439616,0.02583675569681713,338.023,0.2093970565,0.00048506090000000003,2.76738e-05,-0.0014500934644476368
8.0,142.728067,0.023523648848690692,0.025766757860013298,338.069,0.20941223999999997,0.0004907884,2.6751100000000002e-05,-0.001589578157033025
9.0,142.707278,-0.0009041283466806095,0.025818296455806754,338.061,0.20945859169999997,0.0005191131,2.7840600000000002e-05,-0.001082964004682522
10.0,142.631134,-0.015241548953365778,0.025643726221445822,338.062,0.2094878625,0.0005250572,2.9436900000000003e-05,0.0039918167573278675
11.0,142.612166,-0.01270571588415179,0.025432824766490333,338.041,0.2094864199,0.0005081209999999999,2.86507e-05,0.0006112210263631883
12.0,142.595537,0.005116643681090054,0.02578152059554483,338.036,0.209452954,0.0004871419,2.60115e-05,0.0043310238679597005
13.0,142.686292,0.023819413727467677,0.025690656367998246,338.038,0.2094147114,0.000479243,2.43132e-05,-0.004057541878967867
14.0,142.708298,0.011555375739517542,0.02517363611201753,338.044,0.2094390173,0.0004876361,2.41524e-05,-0.008295101691078896
15.0,142.492931,-0.006910827464631984,0.025244506159413246,338.078,0.2094747276,0.0005084438,2.59922e-05,-0.008678106688044362
16.0,142.495956,-0.013439651079322828,0.02558888791086441,338.11,0.2094913579,0.0004924869,2.79643e-05,0.001387414763597924
17.0,142.431697,-0.006813080222592057,0.025713925211703716,338.14,0.209481514,0.00047247900000000004,2.6752500000000002e-05,-0.0018231809567760488
18.0,142.414065,0.012328715155329585,0.025543891300265933,338.202,0.2094425089,0.0004631895,2.50752e-05,0.002852999190791968
19.0,142.413999,0.02430513482040241,0.025210076230998076,338.216,0.20941556169999997,0.000466774,2.34729e-05,-0.0002180649791354362
20.0,142.33033,0.009203262969066435,0.02570006635867119,338.249,0.2094441747,0.0004914856,2.31185e-05,-0.00510134089384549
21.0,142.232127,-0.009084957639217595,0.02581053321308416,338.226,0.20947828470000002,0.0005139664,2.49236e-05,-0.006138521778528538
22.0,142.291281,-0.015069567373923726,0.026142001165501652,338.257,0.2094913251,0.0005086083,2.65158e-05,-0.0005843548752691737
23.0,142.310526,-0.00014940987293616737,0.025835407536172635,338.277,0.20946146240000002,0.0005007998000000001,2.59401e-05,-0.00010465542385047365
24.0,142.394708,0.02196494915118381,0.025444145355186337,338.299,0.20941363549999997,0.0005014767,2.42199e-05,-5.2321989733528494e-05
25.0,142.414612,0.03456421148132406,0.025563353167731888,338.319,0.2093832196,0.0005176639999999999,2.3824900000000003e-05,-0.0043320561795778005
26.0,142.414675,0.023740994467973914,0.02592038093279491,338.325,0.20939909790000003,0.0005553137,2.5180100000000003e-05,-0.00504627539842251
27.0,142.490753,0.009159415295874865,0.025729555575349623,338.336,0.2094239809,0.0005806027,2.7854400000000002e-05,-0.0013162721819283377
28.0,142.50931,0.01358959995073507,0.02563699168418089,338.367,0.20941668570000002,0.0005667667,2.9370300000000002e-05,0.0009240382348381462
29.0,142.593446,0.026564156264653208,0.02568467724296651,338.366,0.2093932195,0.0005471411,2.8123800000000003e-05,0.007124281149904718
30.0,142.530034,0.04867506482701808,0.025358899140160637,338.418,0.20934782,0.0005303624,2.73375e-05,-0.0006884931369959821
31.0,142.408348,0.05048125628806064,0.025548158398480368,338.489,0.2093453409,0.0005266627,2.7671900000000002e-05,0.003390505224434326
32.0,142.409865,0.03282655145608,0.02540333971059408,338.501,0.2093811751,0.0005356719,2.84542e-05,0.006904018447851946
33.0,142.331019,0.01981587612934425,0.025650554722736543,338.541,0.20940813349999998,0.0005410338,3.07449e-05,0.012092162732662504
34.0,142.150019,0.012577246593688333,0.02516047476174896,338.579,0.2094273088,0.0005189185999999999,3.24985e-05,0.016185503243373322
35.0,142.117585,0.024716900090852725,0.025234045265939777,338.634,0.20940562880000002,0.0004977282,3.09741e-05,0.018157993318823652
