Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,58.031031,0.015301943807704919,0.026256926620603374,333.796,0.2094318716,0.0004965044,2.6051300000000002e-05,-0.0004889992118951567
1.0,58.113531,-0.005390979242857206,0.025915807393563802,333.777,0.2094699009,0.0005207573,2.8425e-05,0.0015721337449967861
2.0,57.656178,-0.01575399955734225,0.0258550651862436,333.786,0.2094914599,0.0005195099999999999,3.12995e-05,0.0052068316625901384
3.0,58.091483,-0.011623001406389236,0.026055409804357048,333.736,0.2094857586,0.0005041952999999999,3.08497e-05,0.0027168509612042345
4.0,57.592273,0.005696753861488699,0.02563564029569056,333.725,0.20945145,0.0004934438,2.92194e-05,0.0010919155573442475
5.0,57.913486,0.028511844067050585,0.025637175736259312,333.684,0.2094026336,0.0004924018,2.80351e-05,0.0017908182017885427
6.0,57.953406,0.018476924459652214,0.025978892088609856,333.713,0.2094220657,0.0005056400999999999,2.82361e-05,0.00348569301905903
7.0,57.774831,-0.0065946924267881605,0.025777827262566316,333.721,0.20947081829999997,0.0005268984000000001,2.97308e-05,0.006142768477908897
8.0,57.891437,-0.01530420457125089,0.025744528145835312,333.647,0.2094917382,0.0005135958,3.16938e-05,0.012666354612566835
9.0,57.852915,-0.009634407841045122,0.02608349594350175,333.626,0.2094828688,0.0004967429,3.14002e-05,0.014923611643300114
10.0,57.753197,0.009978160358724151,0.026056407475839267,333.627,0.2094454504,0.0004800318,2.88747e-05,0.02830446098659834
11.0,57.732931,0.016361688007464095,0.026224017429859022,333.633,0.20943308389999998,0.0004778336,2.7249999999999998e-05,0.025553281880499466
12.0,57.811636,-5.021161012065768e-05,0.026223838580053963,333.607,0.2094661418,0.0004869305,2.6686600000000003e-05,0.02304653356347206
13.0,57.831751,-0.018019908220168294,0.026214061159519502,333.607,0.2094997486,0.0005067031,2.7634299999999997e-05,0.03851294163147878
14.0,57.752952,-0.022434997038013545,0.026223073433540838,333.635,0.2095112854,0.0004935347,2.92609e-05,0.061689700046636396
15.0,57.812646,-0.013253536108124703,0.025903636677249972,333.663,0.20949653229999998,0.00047533659999999996,2.77152e-05,0.0719043417591745
16.0,57.830752,0.007901872421908075,0.025998161973231716,333.631,0.20945310630000002,0.0004689071,2.61678e-05,0.06194190834789493
17.0,57.832232,0.01534892391714639,0.02594457417044773,333.656,0.2094368364,0.0004721975,2.5004e-05,0.09264788739864914
18.0,57.754104,-0.0040033426903124565,0.025312457098413274,333.702,0.20947369259999998,0.0004944053000000001,2.5419599999999996e-05,0.1087919680913497
19.0,57.675751,-0.020073806259861368,0.02542410790604482,333.765,0.20950432840000002,0.0005124531,2.73111e-05,0.17051045423276454
20.0,57.718543,-0.02275247988501078,0.02589288773465667,333.839,0.2095111259,0.0005008625,2.90016e-05,0.13789411730775036
21.0,57.733501,-0.011492395954557791,0.025764033897058117,333.904,0.2094909237,0.0004840936,2.8091499999999997e-05,0.16239090370483217
22.0,57.733501,0.009450675722008823,0.025785968370233992,333.966,0.2094461987,0.00048327769999999997,2.73838e-05,0.23568725016674888
23.0,57.654616,0.009681782415478722,0.02610107159632771,333.963,0.2094443402,0.0004907247,2.75338e-05,0.14662714497932408
24.0,57.634919,-0.010251393388431783,0.026043424617824298,333.977,0.209481339,0.0005138337,2.93603e-05,0.16368084505891692
25.0,57.634864,-0.02379057894163697,0.026265426750429238,334.052,0.2095072626,0.00052021,3.27939e-05,0.21316938984770528
26.0,57.552877,-0.023234690588682924,0.025955653951622602,334.133,0.20950945170000002,0.0005062222,3.32396e-05,0.28876778505949563
27.0,57.532607,-0.011168712109571325,0.02571853981683024,334.27,0.2094864254,0.0004959942,3.19944e-05,0.39014806048293216
28.0,57.613321,0.01589807057530869,0.02557250488705799,334.409,0.2094264241,0.0005025451,3.1897700000000005e-05,0.4327862670919945
29.0,57.553287,0.012554633240341869,0.026017374693343694,334.617,0.2094289286,0.0005250271,3.3387400000000005e-05,0.3148445732402281
30.0,57.453807,-0.008127743831785045,0.024883858789974973,335.402,0.20946682549999998,0.0005535018,3.6530400000000005e-05,0.1182034770369991
31.0,57.354114,-0.01446704318159163,0.024946447718605567,336.702,0.20947490529999999,0.0005715062,4.29415e-05,0.14093969858791064
32.0,57.494768,-0.011744887929238732,0.02458438550170753,338.156,0.2094685637,0.0005688582,4.64751e-05,0.23482823305316988
33.0,57.207986,0.008921533192679545,0.024669058662619443,339.567,0.2094205324,0.0005719367,4.86765e-05,0.2719899832392122
34.0,57.135114,0.03414052882268366,0.024541130997869774,340.943,0.20936169799999998,0.0005761014,5.0889899999999995e-05,0.27365051561731374
35.0,57.054988,0.03212957638314792,0.024639282943012757,342.152,0.2093616596,0.0005925327,5.5054300000000006e-05,0.2521501705936663
36.0,56.874672,0.015731467177835162,0.024214393267893597,343.244,0.2093897002,0.0006217088,6.141749999999999e-05,0.29778955467433504
37.0,56.754908,0.010181025657295617,0.024578445825427956,344.23,0.209396693,0.0006397617,6.80842e-05,0.3062386430597514
38.0,56.337185,0.014819914865613012,0.024108712118282184,345.165,0.2093766379,0.0006740622000000001,7.30938e-05,0.2747986214285634
39.0,56.15275,0.027806024286367467,0.024112364821813056,346.052,0.2093070438,0.0008592573000000001,7.56421e-05,0.29439394977728345
40.0,56.131456,0.06946527812727805,0.024562542815923443,346.855,0.209128523,0.0012658104000000002,7.66048e-05,0.31068993067698775
41.0,56.061878,0.1705053132585125,0.024171357603923138,347.558,0.208774476,0.0018347512999999998,7.72306e-05,0.37290070725995345
42.0,56.033702,0.346705194728858,0.02397828229424906,348.204,0.2082284968,0.0024760328000000002,7.826e-05,0.379732126125544
43.0,56.031294,0.5475970479310295,0.024326567525339574,348.784,0.2076527543,0.0030858407,8.000180000000001e-05,0.41053145062482954
44.0,55.953205,0.7613727306315548,0.02435744220036362,349.259,0.20706261260000003,0.0035814379,7.90608e-05,0.30980650676637567
45.0,55.852318,0.9926035666376365,0.024698606465254822,349.683,0.20648683510000002,0.0039573516,7.77046e-05,0.3033354988646707
46.0,55.675569,1.1508791700215364,0.024507031777186477,350.133,0.20605037280000002,0.0042373435999999995,7.80784e-05,0.2843586780965776
47.0,55.634829,1.2645224394260417,0.024516351825482553,350.526,0.20574726200000001,0.0044498185,8.089370000000001e-05,0.21817250680045427
48.0,55.553487,1.365400067509829,0.024711152516855114,350.904,0.2055176479,0.0045602023,8.418790000000001e-05,0.26321717466580274
49.0,55.375551,1.4088797259689982,0.024241268918347828,351.261,0.2053518479,0.0045806675,8.76224e-05,0.2625797077176393
50.0,55.253769,1.4688963258667105,0.024237291826413963,351.57,0.20522160180000001,0.0045378592,8.7079e-05,0.24005118849628132
51.0,55.232689,1.5496196019866035,0.024758852237863976,351.85,0.2051239449,0.0044751871,8.52752e-05,0.19059393817746417
52.0,55.15493,1.550923365395951,0.02470994587461523,352.07,0.2051285683,0.004407368300000001,8.3665e-05,0.1906736782943608
53.0,55.135284,1.505393116178926,0.024473390680866645,352.314,0.2052124062,0.0043422558,8.33015e-05,0.21126666997220972
54.0,55.134601,1.485223091486626,0.024876127910167016,352.599,0.2053334561,0.0042443337,8.450209999999999e-05,0.16114548595915346
55.0,54.972217,1.4273834366757006,0.02451058867322963,352.835,0.20544003060000002,0.004127453200000001,8.41532e-05,0.16093323353187688
56.0,54.932912,1.4290351341193912,0.024933180131068575,352.978,0.20551359430000002,0.0040251257,8.16622e-05,0.16536206312169827
57.0,54.855181,1.4164030136685803,0.02481775268032732,353.136,0.20554807449999998,0.0039279599999999994,7.92033e-05,0.182723858683752
