Time Stamp,Test Time (s),0: O2 (Volts),1: CO2 (Volts),2: CO (Volts),3: Io (Volts),4: I (Volts),5: Pe (Volts),6: CJC0 (Volts),7: TCraw1 (Volts),8: TCraw2 (Volts),9: SampMass (Volts),10: BurnerFlow (Volts),11: BurnerFlowSet (Volts),12: TCraw3 (Volts),13: TCraw4 (Volts),14: TCraw5 (Volts),15: Hfspare (Volts),16: TCraw7 (Volts),17: HeatFlux (Volts),18: CanopyFlow (Volts),19: MarkSig (Volts),System State
8/6/2019 2:38:47 PM,28.00000000,4.33913854,1.01179507,0.99348600,0.65395299,0.51445395,0.10074854,0.20645054,0.00149959,0.00139709,-0.57380682,-0.00085577,2.04744732,0.00672367,0.00869164,0.00842033,0.00004490,0.00080079,0.00005749,3.84345371,2.54772426,
8/6/2019 2:38:48 PM,29.00000000,4.33865352,1.01168963,0.99358495,0.65397246,0.51539803,0.09977850,0.20644545,0.00148869,0.00140657,-0.57181483,-0.00096607,2.04775715,0.00678386,0.00822398,0.00813709,0.00004191,0.00079891,0.00006115,3.84478711,2.54773075,
8/6/2019 2:38:49 PM,30.00000000,4.33981984,1.01179994,0.99366281,0.65407952,0.51496005,0.10025216,0.20644876,0.00148093,0.00137195,-0.57407772,-0.00096607,2.04782365,0.00674547,0.00841842,0.00829954,0.00004509,0.00080293,0.00005687,3.84007642,2.54781185,
8/6/2019 2:38:50 PM,31.00000000,4.33891793,1.01158581,0.99336920,0.65411845,0.51439068,0.10238527,0.20645109,0.00144680,0.00140089,-0.57274594,-0.00104232,2.04789665,0.00675027,0.00763290,0.00752298,0.00004483,0.00080125,0.00005784,3.85992328,2.54780861,
8/6/2019 2:38:51 PM,32.00000000,4.33922614,1.01194593,0.99364821,0.65425146,0.51544994,0.10201380,0.20643996,0.00141471,0.00133986,-0.57325043,-0.00116722,2.04814484,0.00669966,0.00831408,0.00805870,0.00004778,0.00080384,0.00005648,3.86418301,2.54776157,
8/6/2019 2:38:52 PM,33.00000000,4.33986688,1.01172856,0.99371310,0.65457103,0.51602418,0.10189052,0.20645125,0.00144067,0.00135339,-0.57185863,-0.00101149,2.04828434,0.00672399,0.00765019,0.00749689,0.00004619,0.00081004,0.00005356,3.83917289,2.54771939,
8/6/2019 2:38:53 PM,34.00000000,4.33935591,1.01178047,0.99353791,0.65430986,0.51542074,0.10113785,0.20644590,0.00151626,0.00138236,-0.57372896,-0.00096283,2.04827136,0.00667620,0.00888903,0.00864485,0.00004561,0.00081069,0.00005554,3.84263129,2.54775508,
8/6/2019 2:38:54 PM,35.00000000,4.33947919,1.01151120,0.99347464,0.65432122,0.51521635,0.10022621,0.20644843,0.00146838,0.00138782,-0.57324880,-0.00101798,2.04759818,0.00671270,0.00782497,0.00766713,0.00004506,0.00081393,0.00005697,3.83500562,2.54763342,
8/6/2019 2:38:55 PM,36.00000000,4.33874923,1.01176100,0.99345680,0.65444450,0.51549049,0.09955626,0.20645148,0.00149238,0.00139508,-0.57386846,-0.00095796,2.04797289,0.00682571,0.00823232,0.00806175,0.00004337,0.00081030,0.00005521,3.82936382,2.54777130,
8/6/2019 2:38:56 PM,37.00000000,4.33906879,1.01165881,0.99363686,0.65452723,0.51590252,0.10128384,0.20644827,0.00145705,0.00135836,-0.57245558,-0.00112180,2.04751869,0.00704091,0.00838318,0.00814170,0.00004399,0.00081270,0.00005784,3.85983244,2.54792703,
8/6/2019 2:38:57 PM,38.00000000,4.33925858,1.01164097,0.99362875,0.65439584,0.51699259,0.10277296,0.20645515,0.00144002,0.00138983,-0.57348401,-0.00099203,2.04825839,0.00716807,0.00863158,0.00841556,0.00004561,0.00081176,0.00005505,3.83679970,2.54763666,
8/6/2019 2:38:58 PM,39.00000000,4.33967222,1.01158419,0.99349411,0.65448992,0.51544345,0.10412907,0.20644668,0.00146448,0.00141147,-0.57288220,-0.00101798,2.04775715,0.00708643,0.00821713,0.00816512,0.00004461,0.00081341,0.00005684,3.82467098,2.54775995,
8/6/2019 2:38:59 PM,40.00000000,4.33917909,1.01169936,0.99363686,0.65438124,0.51543534,0.10069014,0.20645794,0.00144975,0.00141744,-0.57391712,-0.00086064,2.04780581,0.00703637,0.00848639,0.00826525,0.00004594,0.00081069,0.00005518,3.80810246,2.54770642,
8/6/2019 2:39:00 PM,41.00000000,4.33957976,1.01189078,0.99363523,0.65430986,0.51590252,0.10005588,0.20644609,0.00142688,0.00140465,-0.57477686,-0.00094985,2.04797938,0.00700659,0.00806922,0.00787497,0.00004386,0.00080991,0.00005713,3.85091879,2.54773724,
8/6/2019 2:39:01 PM,42.00000000,4.33956192,1.01167665,0.99351682,0.65449479,0.51599660,0.10084424,0.20645495,0.00140790,0.00137315,-0.57522944,-0.00105854,2.04758844,0.00698699,0.00804154,0.00787276,0.00004908,0.00080975,0.00005418,3.86962528,2.54775184,
8/6/2019 2:39:02 PM,43.00000000,4.33875734,1.01182589,0.99361901,0.65469918,0.51619937,0.10161962,0.20645865,0.00148019,0.00132838,-0.57366894,-0.00102123,2.04761115,0.00701934,0.00855916,0.00839743,0.00004214,0.00081270,0.00005768,3.84203759,2.54777941,
8/6/2019 2:39:03 PM,44.00000000,4.33915476,1.01168476,0.99348762,0.65454994,0.51532341,0.10259129,0.20645057,0.00147048,0.00138120,-0.57330558,-0.00097256,2.04733701,0.00692236,0.00891898,0.00866574,0.00004357,0.00080998,0.00005813,3.85535534,2.54766262,
8/6/2019 2:39:04 PM,45.00000000,4.33801440,1.01173505,0.99356062,0.65441530,0.51542561,0.10185483,0.20645453,0.00144476,0.00139375,-0.57290815,-0.00095310,2.04778472,0.00689540,0.00827105,0.00814102,0.00004535,0.00081533,0.00005830,3.86004494,2.54775832,
8/6/2019 2:39:05 PM,46.00000000,4.34079312,1.01174478,0.99348762,0.65480299,0.51517093,0.09995693,0.20646125,0.00150030,0.00142850,-0.57351159,-0.00093850,2.04789341,0.00693803,0.00832764,0.00808826,0.00004658,0.00081163,0.00005551,3.83528949,2.54782808,
8/6/2019 2:39:06 PM,47.00000000,4.33951326,1.01177885,0.99365145,0.65440070,0.51571435,0.10066905,0.20645336,0.00144265,0.00138357,-0.57404527,-0.00094661,2.04790638,0.00683814,0.00847669,0.00833903,0.00004629,0.00080826,0.00005807,3.86191202,2.54771939,
8/6/2019 2:39:07 PM,48.00000000,4.33887089,1.01181616,0.99355899,0.65439746,0.51566568,0.10118327,0.20645252,0.00146439,0.00131855,-0.57391226,-0.00110396,2.04731106,0.00682331,0.00796929,0.00783451,0.00004389,0.00080991,0.00005833,3.85096097,2.54768695,
8/6/2019 2:39:08 PM,49.00000000,4.33951974,1.01178047,0.99354115,0.65403085,0.51580357,0.10002344,0.20645148,0.00152785,0.00134466,-0.57416045,-0.00105529,2.04817079,0.00682947,0.00861234,0.00837293,0.00004594,0.00081004,0.00005560,3.87319885,2.54780699,
8/6/2019 2:39:09 PM,50.00000000,4.33889198,1.01177398,0.99363523,0.65446559,0.51570948,0.10078909,0.20645356,0.00144154,0.00140293,-0.57371274,-0.00095634,2.04773768,0.00682324,0.00809984,0.00794632,0.00004172,0.00080323,0.00005693,3.83970171,2.54765775,
8/6/2019 2:39:10 PM,51.00000000,4.34035190,1.01174316,0.99347140,0.65418820,0.51545318,0.10016294,0.20645236,0.00147117,0.00138408,-0.57335262,-0.00116884,2.04751058,0.00681507,0.00804459,0.00792847,0.00004295,0.00080268,0.00005434,3.87245105,2.54771615,
8/6/2019 2:39:11 PM,52.00000000,4.33936077,1.01190213,0.99361577,0.65447532,0.51530070,0.10115894,0.20645044,0.00147159,0.00138882,-0.57307199,-0.00095959,2.04726077,0.00683204,0.00902588,0.00881311,0.00004253,0.00079778,0.00005742,3.87072023,2.54772426,
8/6/2019 2:39:12 PM,53.00000000,4.33829990,1.01165232,0.99357359,0.65403896,0.51478486,0.10124004,0.20645859,0.00145903,0.00139434,-0.57413125,-0.00098067,2.04813835,0.00684482,0.00774276,0.00758839,0.00004370,0.00079563,0.00005768,3.84974923,2.54775346,
8/6/2019 2:39:13 PM,54.00000000,4.33936077,1.01160366,0.99354602,0.65412007,0.51546454,0.10005913,0.20645340,0.00144781,0.00137717,-0.57302170,-0.00108936,2.04775877,0.00671206,0.00885950,0.00870516,0.00004308,0.00079872,0.00005440,3.83025113,2.54761395,
8/6/2019 2:39:14 PM,55.00000000,4.33880600,1.01195566,0.99367092,0.65379727,0.51586196,0.10201705,0.20645145,0.00148966,0.00137004,-0.57468277,-0.00095634,2.04819999,0.00678269,0.00828432,0.00807846,0.00004477,0.00079593,0.00005684,3.86831946,2.54760909,
8/6/2019 2:39:15 PM,56.00000000,4.33909637,1.01166368,0.99355088,0.65410872,0.51471511,0.10108432,0.20645109,0.00148771,0.00142805,-0.57449785,-0.00077142,2.04811240,0.00668957,0.00784570,0.00772572,0.00004649,0.00079320,0.00005826,3.86783931,2.54769019,
8/6/2019 2:39:16 PM,57.00000000,4.34056765,1.01174803,0.99362063,0.65373725,0.51449774,0.10071123,0.20645583,0.00150069,0.00135712,-0.57288220,-0.00093688,2.04783825,0.00668529,0.00757129,0.00740095,0.00004379,0.00079366,0.00005440,3.83254159,2.54777617,
8/6/2019 2:39:17 PM,58.00000000,4.33508482,1.01181454,0.99358333,0.65363667,0.51523095,0.10087831,0.20647179,0.00143204,0.00137970,-0.57500396,-0.00097743,2.04761764,0.00664285,0.00735579,0.00720272,0.00004490,0.00079956,0.00005651,3.82968987,2.54762369,
8/6/2019 2:39:18 PM,59.00000000,4.33992041,1.01188429,0.99353142,0.65368534,0.51466320,0.10250531,0.20645576,0.00146370,0.00139310,-0.57328773,-0.00084279,2.04798749,0.00663435,0.00774091,0.00749777,0.00004250,0.00079726,0.00005470,3.79902984,2.54761233,
8/6/2019 2:39:19 PM,60.00000000,4.33768024,1.01182589,0.99347302,0.65332036,0.51424794,0.09998937,0.20645745,0.00145361,0.00139745,-0.57327151,-0.00098716,2.04794045,0.00656670,0.00793866,0.00782371,0.00004373,0.00079933,0.00005512,3.86138645,2.54771128,
8/6/2019 2:39:20 PM,61.00000000,4.33946459,1.01184049,0.99362226,0.65343228,0.51512876,0.10062201,0.20645219,0.00144738,0.00141679,-0.57490987,-0.00084441,2.04760142,0.00649993,0.00767690,0.00751934,0.00004642,0.00079878,0.00005583,3.87761431,2.54780050,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:21 PM,62.00000000,4.34042165,1.01165232,0.99356873,0.65308839,0.51502818,0.10126438,0.20645434,0.00148927,0.00136046,-0.57309957,-0.00098230,2.04769713,0.00656476,0.00826304,0.00808401,0.00004486,0.00079830,0.00005684,3.85520448,2.54775995,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:22 PM,63.00000000,4.33934131,1.01188104,0.99354115,0.65295538,0.51414412,0.10047115,0.20645888,0.00146984,0.00145361,-0.57298926,-0.00102285,2.04772633,0.00667828,0.00819766,0.00804209,0.00004613,0.00080245,0.00005693,3.82221506,2.54768371,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:23 PM,64.00000000,4.33971602,1.01188104,0.99351682,0.65300242,0.51412790,0.09985960,0.20646683,0.00143392,0.00135621,-0.57332504,-0.00056054,2.04781554,0.00665716,0.00862318,0.00844405,0.00004551,0.00080219,0.00005142,3.82312508,2.54785727,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:24 PM,65.00000000,4.33700381,1.01179507,0.99354602,0.65303162,0.51418143,0.10099834,0.20646926,0.00152700,0.00140238,-0.57366083,-0.00094823,2.04771497,0.00664879,0.00803632,0.00791124,0.00004418,0.00080203,0.00005340,3.81094283,2.54782970,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:25 PM,66.00000000,4.33541249,1.01179831,0.99356873,0.65287265,0.51473944,0.10041275,0.20645560,0.00146503,0.00139181,-0.57439403,-0.00087199,2.04750085,0.00687730,0.00833993,0.00820866,0.00004976,0.00080040,0.00006323,3.82915294,2.54787674,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:26 PM,67.00000000,4.34327175,1.01172856,0.99344707,0.65280290,0.51381969,0.10047115,0.20646628,0.00148457,0.00135803,-0.57264537,-0.00107800,2.04827461,0.00682451,0.00841835,0.00822489,0.00004512,0.00080472,0.00005797,3.82709770,2.54781834,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:27 PM,68.00000000,4.34002747,1.01165881,0.99355250,0.65271854,0.51468429,0.10366514,0.20646890,0.00147376,0.00134999,-0.57471197,-0.00107476,2.04783339,0.00685429,0.00747814,0.00730394,0.00004438,0.00080173,0.00003562,3.85482003,2.54784430,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:28 PM,69.00000000,4.34046058,1.01170261,0.99358333,0.65238601,0.51352933,0.10102430,0.20646592,0.00145176,0.00132380,-0.57310930,-0.00106665,2.04763386,0.00683515,0.00820438,0.00804615,0.00004279,0.00080183,0.00001401,3.86276364,2.54781510,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:29 PM,70.00000000,4.33497127,1.01178858,0.99356386,0.65249144,0.51324545,0.10155636,0.20646177,0.00146322,0.00136848,-0.57386359,-0.00081035,2.04846115,0.00689676,0.01899089,0.02488526,0.00004282,0.00079265,0.00062949,3.89220883,2.54648495,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:30 PM,71.00000000,4.34129436,1.01173505,0.99342598,0.65230652,0.51331845,0.10053604,0.20646024,0.00142821,0.00136449,-0.57343048,-0.00110558,2.04772470,0.00683943,0.00870841,0.00853577,0.00004061,0.00079320,0.00000642,3.83677050,2.54778428,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:31 PM,72.00000000,4.34191078,1.01173018,0.99353304,0.65231788,0.51328925,0.09964224,0.20646349,0.00151175,0.00139090,-0.57188458,-0.00111856,2.04767117,0.00683126,0.00787805,0.00772796,0.00003714,0.00079671,0.00001433,3.84859751,2.54775184,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:32 PM,73.00000000,4.33992852,1.01142198,0.99355250,0.65206158,0.51280748,0.10004939,0.20646757,0.00143463,0.00143035,-0.57350186,-0.00100825,2.04770848,0.00683272,0.00867324,0.00845219,0.00003893,0.00080011,0.00001904,3.83186192,2.54786701,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:33 PM,74.00000000,4.33687404,1.01154202,0.99366605,0.65170146,0.51338820,0.09918155,0.20646660,0.00144469,0.00136319,-0.57345319,-0.00110233,2.04741650,0.00690280,0.00926367,0.00911974,0.00004373,0.00079677,0.00002780,3.88993932,2.54783132,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:34 PM,75.00000000,4.33932509,1.01168801,0.99362875,0.65177933,0.51309622,0.10087020,0.20646014,0.00146763,0.00138749,-0.57288220,-0.00106503,2.04836383,0.00700484,0.00860715,0.00835694,0.00004337,0.00079872,0.00003464,3.85756631,2.54792378,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:35 PM,76.00000000,4.33888873,1.01171072,0.99371147,0.65233572,0.51326816,0.10003479,0.20648003,0.00145705,0.00138957,-0.57335586,-0.00093039,2.04778148,0.00696279,0.00808622,0.00794615,0.00004454,0.00079774,0.00006187,3.83726201,2.54794649,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:36 PM,77.00000000,4.34122299,1.01166368,0.99374554,0.65178419,0.51368668,0.10007210,0.20647831,0.00147603,0.00135508,-0.57288707,-0.00094012,2.04811077,0.00691883,0.00884731,0.00861873,0.00004480,0.00079739,0.00007867,3.85114751,2.54787025,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:37 PM,78.00000000,4.33583749,1.01177723,0.99348600,0.65187665,0.51304755,0.10199758,0.20646433,0.00146769,0.00139885,-0.57316607,-0.00097905,2.04790314,0.00691292,0.00876444,0.00856212,0.00004558,0.00079797,0.00016004,3.82629149,2.54772588,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:38 PM,79.00000000,4.33685295,1.01185347,0.99349573,0.65213295,0.51332818,0.10168613,0.20646498,0.00146413,0.00138039,-0.57462924,-0.00089794,2.04787070,0.00683236,0.00803914,0.00802561,0.00004519,0.00079933,0.00019268,3.83014083,2.54777130,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:39 PM,80.00000000,4.34194484,1.01167017,0.99330432,0.65217513,0.51336063,0.10234959,0.20647724,0.00149959,0.00141442,-0.57413774,-0.00100663,2.04782365,0.00676062,0.00777287,0.00754494,0.00004136,0.00080780,0.00362734,3.79518213,2.54786863,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:40 PM,81.00000000,4.33794789,1.01166043,0.99364172,0.65222055,0.51331034,0.10057010,0.20646628,0.00146101,0.00136186,-0.57311579,-0.00111045,2.04728997,0.00675465,0.00870101,0.00837536,0.00004266,0.00080436,0.00897248,3.82092871,2.54784592,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
8/6/2019 2:39:41 PM,82.00000000,4.34188644,1.01188591,0.99350708,0.65238763,0.51395595,0.09943785,0.20647384,0.00146864,0.00136809,-0.57399823,-0.00111693,2.04759493,0.00670878,0.00815150,0.00808755,0.00004402,0.00080576,0.00934111,3.84143253,2.54800813,B0[0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29]
