Time Stamp,Test Time (s),0: O2 (Volts),1: CO2 (Volts),2: CO (Volts),3: Io (Volts),4: I (Volts),5: Pe (Volts),6: CJC0 (Volts),7: TCraw1 (Volts),8: TCraw2 (Volts),9: SampMass (Volts),10: BurnerFlow (Volts),11: BurnerFlowSet (Volts),12: TCraw3 (Volts),13: TCraw4 (Volts),14: TCraw5 (Volts),15: Hfspare (Volts),16: TCraw7 (Volts),17: HeatFlux (Volts),18: CanopyFlow (Volts),19: MarkSig (Volts),System State
8/6/2019 3:58:11 PM,55.00000000,0.01002888,0.00129660,0.00116569,0.00243288,0.00498881,0.01815760,0.00006223,0.00038435,0.00034366,0.01216196,0.00119592,0.00447367,0.00046738,0.00202839,0.00149109,0.00002077,0.00002436,0.00003899,0.08682066,0.00749609,
8/6/2019 3:58:12 PM,56.00000000,0.00898388,0.00114917,0.00109715,0.00254030,0.00552991,0.01819939,0.00006400,0.00037906,0.00035138,0.01246186,0.00124317,0.00492541,0.00046176,0.00187820,0.00131256,0.00002298,0.00002654,0.00003477,0.08185295,0.00746888,
8/6/2019 3:58:13 PM,57.00000000,0.00968386,0.00121438,0.00116039,0.00250972,0.00564480,0.01812944,0.00006868,0.00037050,0.00035351,0.01091399,0.00142362,0.00495772,0.00046943,0.00179042,0.00105037,0.00002175,0.00002358,0.00003262,0.09244874,0.00745336,
8/6/2019 3:58:14 PM,58.00000000,0.00933989,0.00104872,0.00118766,0.00241348,0.00609690,0.01759786,0.00006404,0.00034833,0.00033679,0.01144938,0.00143927,0.00514252,0.00046328,0.00162448,0.00114207,0.00002284,0.00002901,0.00003423,0.10429437,0.00742362,
8/6/2019 3:58:15 PM,59.00000000,0.00895238,0.00120690,0.00112899,0.00246264,0.00563439,0.01802188,0.00007097,0.00036102,0.00036771,0.01168289,0.00127246,0.00466558,0.00048154,0.00159783,0.00108424,0.00002341,0.00002658,0.00003528,0.08246423,0.00745619,
8/6/2019 3:58:16 PM,60.00000000,0.00936368,0.00113506,0.00122582,0.00251401,0.00559457,0.01943207,0.00006814,0.00039049,0.00037355,0.01133511,0.00143641,0.00488823,0.00043509,0.00188155,0.00126510,0.00002129,0.00002714,0.00003638,0.10603755,0.00737514,
8/6/2019 3:58:17 PM,61.00000000,0.00936757,0.00130520,0.00123741,0.00248420,0.00579728,0.01827064,0.00007000,0.00036604,0.00034178,0.01157501,0.00123583,0.00471386,0.00052448,0.00172821,0.00114355,0.00002274,0.00002798,0.00003737,0.10216445,0.00752880,
8/6/2019 3:58:18 PM,62.00000000,0.00917608,0.00123429,0.00122431,0.00244999,0.00616293,0.01931979,0.00006442,0.00038025,0.00035855,0.01282173,0.00126965,0.00504070,0.00046599,0.00176063,0.00113539,0.00002282,0.00002476,0.00003811,0.09981268,0.00744794,
8/6/2019 3:58:19 PM,63.00000000,0.00904230,0.00131187,0.00121742,0.00233477,0.00565378,0.01786397,0.00006602,0.00038282,0.00036832,0.01281099,0.00136657,0.00454663,0.00049862,0.00229672,0.00158636,0.00002255,0.00002843,0.00003850,0.08742577,0.00743928,
8/6/2019 3:58:20 PM,64.00000000,0.00994515,0.00119404,0.00135202,0.00260974,0.00570102,0.01866222,0.00006186,0.00035550,0.00035382,0.01142641,0.00130822,0.00467522,0.00053255,0.00176183,0.00111765,0.00002441,0.00002653,0.00003552,0.10783802,0.00736791,
8/6/2019 3:58:21 PM,65.00000000,0.00963236,0.00125353,0.00128628,0.00236366,0.00583920,0.01861169,0.00006822,0.00039413,0.00036476,0.01183823,0.00129932,0.00472886,0.00049646,0.00167637,0.00109639,0.00002173,0.00002327,0.00003477,0.10777140,0.00743730,
8/6/2019 3:58:22 PM,66.00000000,0.01005935,0.00130096,0.00132417,0.00255382,0.00636916,0.01728083,0.00006931,0.00040770,0.00036802,0.01166035,0.00133921,0.00486596,0.00045174,0.00179179,0.00125919,0.00002118,0.00002420,0.00003096,0.10216983,0.00743969,
8/6/2019 3:58:23 PM,67.00000000,0.00994224,0.00110762,0.00114464,0.00234115,0.00639029,0.01858296,0.00006464,0.00037908,0.00037833,0.01209139,0.00146422,0.00521630,0.00046906,0.00173518,0.00108560,0.00002291,0.00002711,0.00003549,0.10126113,0.00747779,
8/6/2019 3:58:24 PM,68.00000000,0.00934485,0.00134289,0.00135413,0.00241684,0.00637814,0.01792528,0.00006146,0.00038880,0.00035723,0.01187393,0.00128025,0.00497598,0.00054457,0.00229140,0.00161285,0.00002377,0.00002730,0.00003483,0.10031151,0.00747451,
8/6/2019 3:58:25 PM,69.00000000,0.00960443,0.00119941,0.00117763,0.00233365,0.00560263,0.01840303,0.00006581,0.00037720,0.00035087,0.01255761,0.00134256,0.00466535,0.00047994,0.00223579,0.00144426,0.00002248,0.00002769,0.00003631,0.09666116,0.00752641,
8/6/2019 3:58:26 PM,70.00000000,0.00948549,0.00129914,0.00115289,0.00251405,0.00542392,0.02038104,0.00006431,0.00040340,0.00036429,0.01303446,0.00140152,0.00516276,0.00049064,0.00244961,0.00152032,0.00002193,0.00002800,0.00003683,0.09219791,0.00748186,
8/6/2019 3:58:27 PM,71.00000000,0.00911118,0.00121977,0.00126500,0.00265937,0.00670732,0.01801514,0.00007035,0.00041024,0.00038010,0.01219274,0.00135583,0.00485134,0.00045607,0.00161445,0.00101882,0.00002207,0.00002496,0.00003749,0.09714487,0.00748413,
8/6/2019 3:58:28 PM,72.00000000,0.00842941,0.00132102,0.00122897,0.00236471,0.00664067,0.01912953,0.00006796,0.00040636,0.00033605,0.01178838,0.00147050,0.00470539,0.00045912,0.00212945,0.00137176,0.00002101,0.00002540,0.00004179,0.09912207,0.00741137,
8/6/2019 3:58:29 PM,73.00000000,0.00956425,0.00117470,0.00140721,0.00254198,0.00547696,0.01919828,0.00006418,0.00036798,0.00035678,0.01247584,0.00135544,0.00525038,0.00049740,0.00219084,0.00149710,0.00002244,0.00002687,0.00003714,0.09878270,0.00730718,
8/6/2019 3:58:30 PM,74.00000000,0.01047210,0.00116670,0.00130486,0.00238717,0.00639409,0.01923701,0.00006238,0.00039144,0.00037341,0.01270019,0.00135914,0.00465770,0.00047420,0.00181171,0.00115454,0.00002334,0.00002486,0.00003332,0.09840798,0.00731295,
8/6/2019 3:58:31 PM,75.00000000,0.00956639,0.00122033,0.00119299,0.00244721,0.00663916,0.01917584,0.00006256,0.00036163,0.00035736,0.01295239,0.00140465,0.00486863,0.00047244,0.00171947,0.00112856,0.00002273,0.00002754,0.00003687,0.09275428,0.00728697,
8/6/2019 3:58:32 PM,76.00000000,0.00932073,0.00126143,0.00122421,0.00247987,0.00725154,0.01847673,0.00006339,0.00037543,0.00036298,0.01392032,0.00152283,0.00484592,0.00048540,0.00147532,0.00085170,0.00002294,0.00002808,0.00003812,0.09831867,0.00729927,
8/6/2019 3:58:33 PM,77.00000000,0.00882467,0.00110139,0.00136049,0.00242755,0.00590287,0.01866181,0.00006669,0.00038309,0.00036815,0.01127135,0.00138828,0.00480859,0.00052792,0.00207251,0.00132403,0.00002282,0.00002613,0.00004113,0.10598531,0.00737732,
8/6/2019 3:58:34 PM,78.00000000,0.00916746,0.00119280,0.00123884,0.00256153,0.00565023,0.01771613,0.00006993,0.00038040,0.00031754,0.01049019,0.00130480,0.00452414,0.00042702,0.00159613,0.00108235,0.00002247,0.00002591,0.00003711,0.10034592,0.00736035,
8/6/2019 3:58:35 PM,79.00000000,0.00924885,0.00119539,0.00125250,0.00225481,0.00564869,0.01867501,0.00006817,0.00035658,0.00033246,0.01155088,0.00134526,0.00505907,0.00046129,0.00230814,0.00147440,0.00002077,0.00002829,0.00003865,0.09695831,0.00740489,
8/6/2019 3:58:36 PM,80.00000000,0.00937006,0.00112568,0.00124342,0.00255553,0.00591993,0.01774958,0.00006433,0.00035423,0.00034310,0.01124065,0.00128348,0.00506037,0.00046609,0.00223920,0.00154469,0.00002457,0.00002600,0.00003748,0.10731084,0.00747421,
8/6/2019 3:58:37 PM,81.00000000,0.01050432,0.00129924,0.00132378,0.00222690,0.00565130,0.01768974,0.00007090,0.00038025,0.00034343,0.01164504,0.00131182,0.00473923,0.00044222,0.00217261,0.00156124,0.00002028,0.00002583,0.00003791,0.09144865,0.00752001,
8/6/2019 3:58:38 PM,82.00000000,0.00949304,0.00125327,0.00120471,0.00230237,0.00526090,0.01852240,0.00006316,0.00033701,0.00034533,0.01177967,0.00117962,0.00490281,0.00048920,0.00167204,0.00097652,0.00002219,0.00002472,0.00003637,0.11986910,0.00745911,
8/6/2019 3:58:39 PM,83.00000000,0.00969141,0.00123252,0.00116303,0.00246627,0.00563001,0.01817880,0.00006273,0.00041128,0.00037802,0.01206077,0.00134258,0.00482588,0.00048254,0.00232892,0.00154325,0.00002064,0.00002652,0.00003530,0.10479010,0.00744530,
8/6/2019 3:58:40 PM,84.00000000,0.01006113,0.00116615,0.00112431,0.00247284,0.00574859,0.01803822,0.00007152,0.00036805,0.00032769,0.01116341,0.00128738,0.00494688,0.00049508,0.00210964,0.00158059,0.00002384,0.00002682,0.00003329,0.09641525,0.00743837,
8/6/2019 3:58:41 PM,85.00000000,0.00935979,0.00125207,0.00122290,0.00238062,0.00535328,0.01926294,0.00006496,0.00038557,0.00037099,0.01230858,0.00150207,0.00429095,0.00047555,0.00227046,0.00172740,0.00002431,0.00002722,0.00003665,0.10668810,0.00761624,
8/6/2019 3:58:42 PM,86.00000000,0.00892899,0.00127590,0.00132062,0.00242169,0.00645298,0.01843273,0.00006418,0.00039454,0.00036623,0.01233444,0.00133525,0.00481215,0.00047263,0.00225551,0.00155687,0.00002379,0.00002514,0.00003696,0.11244180,0.00741364,
8/6/2019 3:58:43 PM,87.00000000,0.00981750,0.00121477,0.00133976,0.00226406,0.00724766,0.01943596,0.00007338,0.00041147,0.00036593,0.01189097,0.00129191,0.00482375,0.00045289,0.00168942,0.00111418,0.00002148,0.00002781,0.00003346,0.08239678,0.00727813,
8/6/2019 3:58:44 PM,88.00000000,0.00987398,0.00119598,0.00126247,0.00273652,0.00667566,0.01770449,0.00006102,0.00041195,0.00036113,0.01307553,0.00137593,0.00501208,0.00046322,0.00168536,0.00113100,0.00002197,0.00002602,0.00003741,0.10018461,0.00740952,
8/6/2019 3:58:45 PM,89.00000000,0.00940042,0.00128382,0.00132230,0.00236596,0.00600674,0.01805968,0.00006832,0.00037478,0.00033382,0.01132655,0.00130935,0.00451055,0.00052044,0.00205457,0.00129647,0.00002086,0.00002421,0.00003518,0.09452296,0.00729875,
8/6/2019 3:58:46 PM,90.00000000,0.00924332,0.00120659,0.00122322,0.00246184,0.00648583,0.01887684,0.00006963,0.00038093,0.00030588,0.01207154,0.00134810,0.00458505,0.00048014,0.00195375,0.00131558,0.00002176,0.00002596,0.00003610,0.10083424,0.00749175,
8/6/2019 3:58:47 PM,91.00000000,0.00966141,0.00122067,0.00135591,0.00252770,0.00641876,0.01866320,0.00006726,0.00037324,0.00033724,0.01178191,0.00139238,0.00507499,0.00046027,0.00228998,0.00174756,0.00002290,0.00002856,0.00003892,0.09339448,0.00741169,
8/6/2019 3:58:48 PM,92.00000000,0.00860247,0.00116249,0.00136008,0.00251859,0.00598294,0.01843159,0.00006850,0.00041743,0.00036612,0.01182764,0.00147152,0.00536467,0.00045412,0.00196367,0.00127071,0.00002206,0.00002867,0.00003243,0.10683154,0.00736396,
8/6/2019 3:58:49 PM,93.00000000,0.00982265,0.00121942,0.00117452,0.00233457,0.00555388,0.01807966,0.00005795,0.00038269,0.00036114,0.01234558,0.00140235,0.00496439,0.00043641,0.00165555,0.00111379,0.00002129,0.00002441,0.00003565,0.11389216,0.00735363,
