Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg)
477.0,,,,,,,,,0.095,81.1,1.08,-0.712
480.0,,,,,,,,,0.095,80.1,1.1,-0.698
483.0,,,,,,,,,0.095,80.6,1.1,-0.694
486.0,,,,,,,,,0.095,80.5,1.14,-0.684
489.0,,,,,,,,,0.094,79.9,1.13,-0.687
492.0,,,,,,,,,0.094,80.8,1.13,-0.69
495.0,,,,,,,,,0.094,82.4,1.16,-0.691
498.0,,,,,,,,,0.095,83.7,1.18,-0.697
501.0,,,,,,,,,0.095,81.6,1.16,-0.677
504.0,,,,,,,,,0.095,82.6,1.14,-0.678
507.0,,,,,,,,,0.096,85.3,1.16,-0.66
510.0,,,,,,,,,0.096,83.3,1.14,-0.666
513.0,,,,,,,,,0.096,82.1,1.14,-0.669
516.0,,,,,,,,,0.096,82.1,1.11,-0.652
519.0,,,,,,,,,0.096,83.4,1.13,-0.669
522.0,,,,,,,,,0.096,83.4,1.13,-0.624
525.0,,,,,,,,,0.095,82.5,1.15,-0.666
528.0,,,,,,,,,0.095,81.0,1.12,-0.657
531.0,,,,,,,,,0.095,83.4,1.14,-0.638
534.0,,,,,,,,,0.095,84.3,1.15,-0.646
537.0,,,,,,,,,0.096,84.2,1.14,-0.646
540.0,,,,,,,,,0.097,84.6,1.12,-0.638
543.0,,,,,,,,,0.097,85.0,1.11,-0.656
546.0,,,,,,,,,0.098,87.5,1.14,-0.649
549.0,,,,,,,,,0.098,86.9,1.16,-0.637
552.0,,,,,,,,,0.099,85.1,1.13,-0.658
555.0,,,,,,,,,0.099,86.4,1.13,-0.626
558.0,,,,,,,,,0.099,89.2,1.17,-0.64
561.0,,,,,,,,,0.1,88.2,1.19,-0.637
564.0,,,,,,,,,0.1,86.3,1.16,-0.632
567.0,,,,,,,,,0.1,87.9,1.17,-0.645
570.0,,,,,,,,,0.1,89.2,1.18,-0.615
573.0,,,,,,,,,0.1,88.6,1.18,-0.603
576.0,,,,,,,,,0.101,88.0,1.17,-0.629
579.0,,,,,,,,,0.101,87.5,1.16,-0.622
582.0,,,,,,,,,0.102,90.2,1.15,-0.621
585.0,,,,,,,,,0.103,91.6,1.15,-0.595
588.0,,,,,,,,,0.103,90.3,1.16,-0.602
591.0,,,,,,,,,0.103,90.4,1.16,-0.614
594.0,,,,,,,,,0.104,91.1,1.14,-0.597
597.0,,,,,,,,,0.104,91.9,1.13,-0.586
600.0,,,,,,,,,0.104,94.3,1.1,-0.596
603.0,,,,,,,,,0.103,95.0,1.1,-0.599
606.0,,,,,,,,,0.104,94.8,1.13,-0.598
609.0,,,,,,,,,0.104,91.1,1.16,-0.556
612.0,,,,,,,,,0.104,90.8,1.18,-0.569
615.0,,,,,,,,,0.104,91.7,1.19,-0.579
618.0,,,,,,,,,0.104,96.0,1.17,-0.563
621.0,,,,,,,,,0.104,97.3,1.2,-0.562
624.0,,,,,,,,,0.105,96.8,1.22,-0.562
627.0,,,,,,,,,0.105,95.0,1.24,-0.563
630.0,,,,,,,,,0.105,93.8,1.22,-0.578
633.0,,,,,,,,,0.106,97.2,1.23,-0.563
636.0,,,,,,,,,0.106,99.3,1.23,-0.583
639.0,,,,,,,,,0.107,99.4,1.2,-0.554
642.0,,,,,,,,,0.107,100.3,1.21,-0.565
645.0,,,,,,,,,0.107,99.9,1.17,-0.55
648.0,,,,,,,,,0.107,100.8,1.16,-0.52
651.0,,,,,,,,,0.108,100.1,1.16,-0.552
654.0,,,,,,,,,0.108,99.2,1.17,-0.534
657.0,,,,,,,,,0.108,98.1,1.17,-0.516
660.0,,,,,,,,,0.108,99.8,1.16,-0.529
663.0,,,,,,,,,0.109,101.6,1.16,-0.526
666.0,,,,,,,,,0.109,103.3,1.18,-0.537
669.0,,,,,,,,,0.109,101.6,1.19,-0.548
672.0,,,,,,,,,0.11,100.8,1.2,-0.514
675.0,,,,,,,,,0.11,101.9,1.19,-0.54
678.0,,,,,,,,,0.111,103.3,1.17,-0.529
681.0,,,,,,,,,0.11,104.5,1.21,-0.527
684.0,,,,,,,,,0.111,105.4,1.23,-0.538
687.0,,,,,,,,,0.112,101.9,1.24,-0.52
690.0,,,,,,,,,0.111,103.2,1.26,-0.518
693.0,,,,,,,,,0.112,104.0,1.26,-0.508
696.0,,,,,,,,,0.112,107.7,1.27,-0.506
699.0,,,,,,,,,0.113,106.6,1.24,-0.489
702.0,,,,,,,,,0.115,110.0,1.21,-0.511
705.0,,,,,,,,,0.116,111.7,1.2,-0.491
708.0,,,,,,,,,0.116,110.3,1.21,-0.514
711.0,,,,,,,,,0.116,110.4,1.23,-0.493
714.0,,,,,,,,,0.117,108.6,1.2,-0.486
717.0,,,,,,,,,0.118,111.4,1.19,-0.482
720.0,,,,,,,,,0.118,115.0,1.19,-0.47
723.0,,,,,,,,,0.119,116.4,1.19,-0.471
726.0,,,,,,,,,0.119,117.0,1.21,-0.47
729.0,,,,,,,,,0.12,116.8,1.22,-0.469
732.0,,,,,,,,,0.12,116.4,1.24,-0.461
735.0,,,,,,,,,0.121,115.6,1.24,-0.474
738.0,,,,,,,,,0.122,117.4,1.24,-0.466
741.0,,,,,,,,,0.122,119.8,1.28,-0.458
744.0,,,,,,,,,0.122,120.7,1.28,-0.48
747.0,,,,,,,,,0.123,121.2,1.28,-0.454
750.0,,,,,,,,,0.124,120.0,1.26,-0.453
753.0,,,,,,,,,0.124,124.2,1.24,-0.476
756.0,,,,,,,,,0.125,124.3,1.23,-0.453
759.0,,,,,,,,,0.125,125.2,1.25,-0.462
762.0,,,,,,,,,0.126,125.8,1.32,-0.448
765.0,,,,,,,,,0.126,122.8,1.28,-0.433
768.0,,,,,,,,,0.127,125.4,1.26,-0.449
771.0,,,,,,,,,0.128,132.0,1.28,-0.438
774.0,,,,,,,,,0.128,135.3,1.28,-0.463
777.0,,,,,,,,,0.129,132.9,1.25,-0.472
780.0,,,,,,,,,0.129,134.5,1.23,-0.428
783.0,,,,,,,,,0.129,136.5,1.28,-0.448
786.0,,,,,,,,,0.129,135.7,1.31,-0.463
789.0,,,,,,,,,0.129,132.0,1.32,-0.443
792.0,,,,,,,,,0.13,133.3,1.3,-0.454
795.0,,,,,,,,,0.13,137.2,1.3,-0.425
798.0,,,,,,,,,0.13,138.7,1.34,-0.446
801.0,,,,,,,,,0.13,138.7,1.35,-0.445
804.0,,,,,,,,,0.131,136.6,1.31,-0.447
807.0,,,,,,,,,0.132,139.0,1.32,-0.431
810.0,,,,,,,,,0.132,142.7,1.34,-0.437
813.0,,,,,,,,,0.132,141.2,1.34,-0.43
816.0,,,,,,,,,0.133,141.6,1.32,-0.42
819.0,,,,,,,,,0.133,145.6,1.32,-0.425
822.0,,,,,,,,,0.134,148.0,1.32,-0.446
825.0,,,,,,,,,0.136,150.3,1.31,-0.455
828.0,,,,,,,,,0.136,147.9,1.28,-0.463
831.0,,,,,,,,,0.136,149.9,1.27,-0.456
834.0,,,,,,,,,0.137,148.7,1.29,-0.449
837.0,,,,,,,,,0.138,147.0,1.33,-0.449
840.0,,,,,,,,,0.138,145.6,1.34,-0.451
843.0,,,,,,,,,0.137,147.0,1.31,-0.449
846.0,,,,,,,,,0.137,151.7,1.33,-0.46
849.0,,,,,,,,,0.138,155.0,1.39,-0.46
852.0,,,,,,,,,0.138,149.2,1.4,-0.44
855.0,,,,,,,,,0.138,146.0,1.38,-0.424
858.0,,,,,,,,,0.14,151.3,1.37,-0.371
861.0,,,,,,,,,0.14,157.8,1.38,-0.385
864.0,,,,,,,,,0.14,159.6,1.39,-0.362
867.0,,,,,,,,,0.14,155.8,1.38,-0.357
870.0,,,,,,,,,0.141,156.8,1.36,-0.355
873.0,,,,,,,,,0.142,157.9,1.35,-0.351
876.0,,,,,,,,,0.143,157.5,1.35,-0.339
879.0,,,,,,,,,0.143,158.7,1.34,-0.325
882.0,,,,,,,,,0.143,159.2,1.3,-0.33
885.0,,,,,,,,,0.144,162.9,1.3,-0.392
888.0,,,,,,,,,0.143,164.2,1.34,-0.401
891.0,,,,,,,,,0.144,162.3,1.32,-0.403
894.0,,,,,,,,,0.144,159.4,1.35,-0.371
897.0,,,,,,,,,0.143,161.6,1.37,-0.376
900.0,,,,,,,,,0.143,165.2,1.36,-0.349
903.0,,,,,,,,,0.143,164.8,1.31,-0.36
906.0,,,,,,,,,0.143,169.0,1.35,-0.35
909.0,,,,,,,,,0.141,168.6,1.41,-0.367
912.0,,,,,,,,,0.141,162.0,1.4,-0.376
915.0,,,,,,,,,0.141,161.8,1.41,-0.369
918.0,,,,,,,,,0.14,165.0,1.4,-0.368
921.0,,,,,,,,,0.139,166.8,1.44,-0.373
924.0,,,,,,,,,0.138,168.3,1.48,-0.405
927.0,,,,,,,,,0.138,164.3,1.46,-0.378
930.0,,,,,,,,,0.138,166.1,1.46,-0.382
933.0,,,,,,,,,0.137,170.0,1.48,-0.379
936.0,,,,,,,,,0.136,174.0,1.47,-0.384
939.0,,,,,,,,,0.135,172.4,1.44,-0.391
942.0,,,,,,,,,0.134,175.1,1.47,-0.392
945.0,,,,,,,,,0.133,174.4,1.51,-0.379
948.0,,,,,,,,,0.133,169.2,1.47,-0.397
951.0,,,,,,,,,0.132,170.4,1.48,-0.401
954.0,,,,,,,,,0.131,173.5,1.46,-0.404
957.0,,,,,,,,,0.13,172.4,1.46,-0.402
960.0,,,,,,,,,0.13,170.1,1.53,-0.392
963.0,,,,,,,,,0.128,168.4,1.58,-0.396
966.0,,,,,,,,,0.126,162.5,1.57,-0.416
969.0,,,,,,,,,0.125,168.9,1.6,-0.419
972.0,,,,,,,,,0.124,171.0,1.58,-0.433
975.0,,,,,,,,,0.123,169.2,1.61,-0.417
978.0,,,,,,,,,0.121,169.3,1.66,-0.441
981.0,,,,,,,,,0.119,166.7,1.67,-0.432
984.0,,,,,,,,,0.118,165.5,1.66,-0.436
987.0,,,,,,,,,0.116,167.6,1.63,-0.444
990.0,,,,,,,,,0.114,169.4,1.67,-0.444
993.0,,,,,,,,,0.112,168.7,1.69,-0.466
996.0,,,,,,,,,0.11,163.8,1.7,-0.484
999.0,,,,,,,,,0.109,163.3,1.72,-0.491
1002.0,,,,,,,,,0.106,162.9,1.75,-0.498
1005.0,,,,,,,,,0.104,162.5,1.79,-0.524
1008.0,,,,,,,,,0.102,163.0,1.8,-0.521
1011.0,,,,,,,,,0.1,163.5,1.8,-0.501
1014.0,,,,,,,,,0.098,164.0,1.81,-0.529
1017.0,,,,,,,,,0.096,162.8,1.84,-0.539
1020.0,,,,,,,,,0.093,160.2,1.91,-0.535
1023.0,,,,,,,,,0.09,154.2,1.91,-0.554
1026.0,,,,,,,,,0.088,153.4,1.97,-0.582
1029.0,,,,,,,,,0.085,152.5,2.09,-0.594
1032.0,,,,,,,,,0.082,150.2,2.12,-0.624
1035.0,,,,,,,,,0.079,147.3,2.16,-0.653
1038.0,,,,,,,,,0.076,148.5,2.14,-0.669
1041.0,,,,,,,,,0.073,147.8,2.16,-0.706
1044.0,,,,,,,,,0.07,144.1,2.19,-0.752
1047.0,,,,,,,,,0.067,138.7,2.22,-0.77
1050.0,,,,,,,,,0.065,134.5,2.25,-0.802
1053.0,,,,,,,,,0.062,129.1,2.31,-0.833
1056.0,,,,,,,,,0.059,122.5,2.31,-0.868
1059.0,,,,,,,,,0.056,119.9,2.3,-0.92
1062.0,,,,,,,,,0.054,119.7,2.36,-0.966
1065.0,,,,,,,,,0.051,115.4,2.36,-0.993
1068.0,,,,,,,,,0.049,109.5,2.35,-1.08
1071.0,,,,,,,,,0.046,104.2,2.37,-1.154
1074.0,,,,,,,,,0.044,102.6,2.4,-1.14
1077.0,,,,,,,,,0.042,97.7,2.47,-1.617
1080.0,,,,,,,,,0.04,93.4,2.51,-1.488
1083.0,,,,,,,,,0.038,90.3,2.59,-1.685
1086.0,,,,,,,,,0.037,88.0,2.69,-1.767
1089.0,,,,,,,,,0.035,87.1,2.74,-1.799
1092.0,,,,,,,,,0.034,84.6,2.8,-1.864
1095.0,,,,,,,,,0.032,82.9,2.88,-1.965
1098.0,,,,,,,,,0.031,82.2,2.8,-1.969
1101.0,,,,,,,,,0.03,78.7,2.68,-1.958
1104.0,,,,,,,,,0.029,76.6,2.63,-2.083
1107.0,,,,,,,,,0.028,72.7,2.61,-2.195
1110.0,,,,,,,,,0.027,66.0,2.65,-2.234
1113.0,,,,,,,,,0.026,59.1,2.66,-2.32
1116.0,,,,,,,,,0.026,55.4,2.64,-2.474
1119.0,,,,,,,,,0.025,55.5,2.58,-2.472
1122.0,,,,,,,,,0.025,54.0,2.61,-2.593
1125.0,,,,,,,,,0.024,53.3,2.69,-2.794
1128.0,,,,,,,,,0.024,51.1,2.58,-2.653
1131.0,,,,,,,,,0.024,52.2,2.54,-2.735
1134.0,,,,,,,,,0.024,52.4,2.58,-2.675
1137.0,,,,,,,,,0.024,51.5,2.6,-2.779
1140.0,,,,,,,,,0.024,51.4,2.51,-2.791
1143.0,,,,,,,,,0.024,50.6,2.41,-2.669
1146.0,,,,,,,,,0.024,51.0,2.44,-2.837
1149.0,,,,,,,,,0.023,50.3,2.51,-2.77
1152.0,,,,,,,,,0.023,48.6,2.57,-2.942
1155.0,,,,,,,,,0.023,49.0,2.69,-2.984
1158.0,,,,,,,,,0.023,47.9,2.69,-3.022
1161.0,,,,,,,,,0.022,48.5,2.66,-3.073
1164.0,,,,,,,,,0.022,50.2,2.64,-3.056
1167.0,,,,,,,,,0.022,49.4,2.64,-3.041
1170.0,,,,,,,,,0.022,47.1,2.83,-3.113
1173.0,,,,,,,,,0.022,45.5,2.82,-3.13
1176.0,,,,,,,,,0.022,43.5,2.76,-3.064
1179.0,,,,,,,,,0.022,46.6,2.78,-3.063
1182.0,,,,,,,,,0.021,46.8,2.92,-3.251
