Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
3.0,,-0.009000000000000001,,,,,,,0.0,0.0,0.0
6.0,,0.011000000000000001,,,,,,,0.077,0.27,0.0
9.0,,0.134,,,,,,,0.076,0.28,0.0
12.0,,0.48100000000000004,,,,,,,0.075,0.81,0.0
15.0,,0.6759999999999999,,,,,,,0.075,0.95,-0.004
18.0,,0.713,,,,,,,0.069,1.03,0.0
21.0,,0.747,,,,,,,0.068,1.09,0.0
24.0,,0.763,,,,,,,0.065,1.13,0.0
27.0,,0.7540000000000001,,,,,,,0.062,1.19,0.0
30.0,,0.77,,,,,,,0.058,1.3,0.0
33.0,,0.774,,,,,,,0.055,1.38,0.0
36.0,,0.77,,,,,,,0.054,1.42,0.0
39.0,,0.6859999999999999,,,,,,,0.053,1.37,0.0
42.0,,0.784,,,,,,,0.051,2.02,0.009
45.0,,1.4369999999999998,,,,,,,0.05,3.13,0.012
48.0,,2.311,,,,,,,0.048,4.28,0.023
51.0,,2.805,,,,,,,0.047,4.96,0.054
54.0,,2.902,,,,,,,0.045,5.1,0.076
57.0,,2.877,,,,,,,0.044,5.11,0.103
60.0,,2.577,,,,,,,0.043,4.58,0.099
63.0,,2.17,,,,,,,0.042,3.88,0.087
66.0,,1.7550000000000001,,,,,,,0.042,3.38,0.075
69.0,,1.365,,,,,,,0.042,2.9,0.05
72.0,,1.0470000000000002,,,,,,,0.041,2.52,0.034
75.0,,0.745,,,,,,,0.037,2.26,0.035
78.0,,0.546,,,,,,,0.036,1.98,0.027
81.0,,0.391,,,,,,,0.035,1.7,0.024
84.0,,0.27399999999999997,,,,,,,0.031,1.56,0.023
87.0,,0.192,,,,,,,0.029,1.36,0.0
90.0,,0.09699999999999999,,,,,,,0.027,1.21,0.014
93.0,,0.042,,,,,,,0.024,1.2,0.0
96.0,,0.057,,,,,,,0.023,1.17,0.0
99.0,,0.066,,,,,,,0.021,1.25,0.015
102.0,,0.043,,,,,,,0.021,1.21,0.013
105.0,,0.087,,,,,,,0.02,1.26,0.0
108.0,,0.071,,,,,,,0.019,1.33,0.015
111.0,,0.067,,,,,,,0.018,1.36,0.0
114.0,,0.062000000000000006,,,,,,,0.018,1.39,0.0
117.0,,0.051,,,,,,,0.018,1.42,0.02
120.0,,0.08,,,,,,,0.018,1.39,0.026
123.0,,0.061,,,,,,,0.017,1.46,0.019
