Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,233.8,,,,,,,,,,,,,
5.0,233.8,,,,,,,,,,,,,
10.0,234.1,,,,,,,,,,,,,
15.0,233.7,,,,,,,,,,,,,
20.0,233.9,,,,,,,,,,,,,
25.0,234.2,,,,,,,,,,,,,
30.0,234.0,,,,,,,,,,,,,
35.0,233.8,,,,,,,,,,,,,
40.0,234.0,,,,,,,,,,,,,
45.0,234.0,,,,,,,,,,,,,
50.0,234.0,,,,,,,,,,,,,
55.0,233.9,,,,,,,,,,,,,
60.0,234.1,,,,,,,,,,,,,
65.0,234.0,,,,,,,,,,,,,
70.0,234.0,,,,,,,,,,,,,
75.0,234.1,,,,,,,,,,,,,
80.0,233.9,,,,,,,,,,,,,
85.0,233.9,,,,,,,,,,,,,
90.0,233.9,,,,,,,,,,,,,
95.0,233.7,,,,,,,,,,,,,
100.0,233.8,,,,,,,,,,,,,
105.0,233.8,,,,,,,,,,,,,
110.0,234.0,,,,,,,,,,,,,
115.0,233.8,,,,,,,,,,,,,
120.0,233.9,,,,,,,,,,,,,
125.0,233.9,,,,,,,,,,,,,
130.0,233.6,,,,,,,,,,,,,
135.0,233.9,,,,,,,,,,,,,
140.0,233.5,,,,,,,,,,,,,
145.0,233.6,,,,,,,,,,,,,
150.0,233.6,,,,,,,,,,,,,
155.0,233.5,,,,,,,,,,,,,
160.0,233.5,,,,,,,,,,,,,
165.0,233.3,,,,,,,,,,,,,
170.0,233.3,,,,,,,,,,,,,
175.0,233.3,,,,,,,,,,,,,
180.0,233.3,,,,,,,,,,,,,
185.0,233.2,,,,,,,,,,,,,
190.0,232.7,,,,,,,,,,,,,
195.0,232.7,0.128,,,,,,,527.0,0.81,0.0812,0.4829,0.053,
200.0,232.3,0.389,,,,,,,607.0,0.98,0.0633,0.4476,0.0756,
205.0,231.6,0.8109999999999999,,,,,,,687.0,0.87,0.048,0.3331,0.0833,
210.0,230.9,1.221,,,,,,,767.0,0.84,0.044,0.2894,0.1095,
215.0,230.3,1.399,,,,,,,847.0,0.76,0.0384,0.2764,,
220.0,229.7,1.463,,,,,,,927.0,0.71,0.0369,0.2388,,
225.0,228.7,1.418,,,,,,,1007.0,0.63,0.0364,0.2283,,
230.0,228.1,1.401,,,,,,,1003.0,0.64,0.0401,0.2381,0.1044,
235.0,227.5,1.2919999999999998,,,,,,,1005.0,0.74,0.0487,0.2664,0.1142,
240.0,227.1,1.141,,,,,,,1009.0,0.77,0.0497,0.2596,0.1259,
245.0,226.5,1.105,,,,,,,996.0,0.75,0.0542,0.3012,0.1241,
250.0,225.9,1.093,,,,,,,982.0,0.74,0.0542,0.2755,0.1257,
255.0,225.5,1.074,,,,,,,933.0,0.68,0.0531,0.2696,0.1178,
260.0,225.0,1.071,,,,,,,896.0,0.78,0.0615,0.2991,0.1125,
265.0,224.4,1.0,,,,,,,887.0,0.71,0.056,0.2901,0.0933,
270.0,224.2,0.986,,,,,,,866.0,0.82,0.0704,0.3317,0.0959,
275.0,223.6,0.938,,,,,,,825.0,0.95,0.0879,0.3886,0.1042,
280.0,223.5,0.898,,,,,,,754.0,0.99,0.0842,0.3934,0.0978,
285.0,223.2,0.878,,,,,,,744.0,1.09,0.0989,0.1706,0.0817,
290.0,222.9,0.885,,,,,,,704.0,0.43,0.0892,0.0988,0.0662,
295.0,222.5,0.848,,,,,,,653.0,0.2,0.1222,0.1485,0.1818,
300.0,222.3,0.399,,,,,,,629.0,,0.1222,0.1122,0.1527,
305.0,222.3,0.098,,,,,,,611.0,,0.133,0.027,0.1505,
310.0,221.8,0.046,,,,,,,642.0,,0.2029,0.0303,0.196,
315.0,221.7,0.027,,,,,,,610.0,,0.2396,0.0562,0.2065,
320.0,221.9,0.038,,,,,,,,,,,,
325.0,221.6,0.02,,,,,,,542.0,0.05,0.2463,0.0599,0.175,
330.0,221.5,0.021,,,,,,,598.0,0.01,0.2494,0.001,0.1778,
335.0,221.4,0.019,,,,,,,,,,,,
340.0,221.5,0.023,,,,,,,,,,,,
345.0,221.3,0.009,,,,,,,,,,,,
350.0,221.2,0.013,,,,,,,,,,,,
355.0,221.1,0.011,,,,,,,,,,,,
360.0,221.1,0.003,,,,,,,,,,,,
365.0,221.1,0.013,,,,,,,,,,,,
370.0,220.9,0.011,,,,,,,,,,,,
375.0,220.7,0.005,,,,,,,330.0,,0.2655,,0.1522,
380.0,220.9,0.011,,,,,,,252.0,,0.0753,,0.0408,
385.0,220.6,0.001,,,,,,,,,,,,
390.0,220.8,0.0,,,,,,,94.0,,0.2132,0.0525,0.1114,
