Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
180.0,,,,,,,,,2.74449710373881,2.6059
183.0,,,,,,,,,3.4859387923904053,1.6858
186.0,,,,,,,,,8.671238841715654,3.9827
189.0,,,,,,,,,11.941082653156956,12.728
192.0,,,,,,,,,14.957068726241475,49.5767
195.0,,,,,,,,,15.17343431854436,116.9978
198.0,,,,,,,,,14.324163273413443,173.076
201.0,,,,,,,,,14.09230179220797,205.7772
204.0,,,,,,,,,14.007795331902996,215.4539
207.0,,,,,,,,,13.902848412969629,207.4875
210.0,,,,,,,,,14.18514252603909,200.7453
213.0,,,,,,,,,14.327719687406509,196.3571
216.0,,,,,,,,,14.098848749503771,188.2295
219.0,,,,,,,,,14.053964934242162,184.1224
222.0,,,,,,,,,13.776665823114852,179.6491
225.0,,,,,,,,,13.348552131045729,171.9427
228.0,,,,,,,,,13.02676885482617,164.192
231.0,,,,,,,,,12.885281263782527,160.6859
234.0,,,,,,,,,12.389958247535953,152.2317
237.0,,,,,,,,,12.18280605111805,145.5224
240.0,,,,,,,,,12.051563842365372,141.6818
243.0,,,,,,,,,11.85334883840241,138.6261
246.0,,,,,,,,,11.507644676477984,132.6935
249.0,,,,,,,,,11.418424227480472,129.6642
252.0,,,,,,,,,11.227966505909162,127.1163
255.0,,,,,,,,,11.025000220928076,124.7578
258.0,,,,,,,,,10.860144659732857,123.4212
261.0,,,,,,,,,10.495218107433184,118.5183
264.0,,,,,,,,,10.540128290201284,119.1298
267.0,,,,,,,,,10.027201241039906,112.4691
270.0,,,,,,,,,9.961752248651727,108.4267
273.0,,,,,,,,,10.058638083228246,110.0757
276.0,,,,,,,,,9.651328174022172,106.1289
279.0,,,,,,,,,9.501288719747652,102.1113
282.0,,,,,,,,,9.600433855635934,103.1173
285.0,,,,,,,,,9.389281880487738,102.3366
288.0,,,,,,,,,9.24207031535816,101.0491
291.0,,,,,,,,,8.948139041019337,96.0708
294.0,,,,,,,,,9.195597022553876,98.9529
297.0,,,,,,,,,8.843116094455928,96.6924
300.0,,,,,,,,,8.78808117369296,95.6609
303.0,,,,,,,,,8.592578172075905,92.689
306.0,,,,,,,,,8.545533236110456,90.8262
309.0,,,,,,,,,8.58095193478872,91.5845
312.0,,,,,,,,,8.295613621356475,87.9418
315.0,,,,,,,,,8.485379730087324,89.7855
318.0,,,,,,,,,8.168510275594281,86.2513
321.0,,,,,,,,,8.235957982463754,85.383
324.0,,,,,,,,,8.223103810193253,85.3994
327.0,,,,,,,,,8.173388908539907,85.4961
330.0,,,,,,,,,7.905894962486602,81.1382
333.0,,,,,,,,,8.121202231189177,82.1151
336.0,,,,,,,,,8.113581084354863,83.7281
339.0,,,,,,,,,7.888083243547557,81.2654
342.0,,,,,,,,,7.935753664644225,80.1773
345.0,,,,,,,,,8.049716343544965,81.5879
348.0,,,,,,,,,7.906670348309731,80.1768
351.0,,,,,,,,,8.0436587361841,81.5812
354.0,,,,,,,,,7.82784618751119,78.6996
357.0,,,,,,,,,7.779603287988902,75.1463
360.0,,,,,,,,,6.88866372487889,57.4487
363.0,,,,,,,,,9.825877906671566,93.5964
366.0,,,,,,,,,6.504820724647755,65.5107
369.0,,,,,,,,,8.72767175368711,81.7233
372.0,,,,,,,,,7.604534376351273,77.3807
375.0,,,,,,,,,7.701222414648719,76.0411
378.0,,,,,,,,,7.75906011127604,76.8403
381.0,,,,,,,,,7.588682253458593,75.2046
384.0,,,,,,,,,8.541700925892826,95.5748
387.0,,,,,,,,,6.085186386974863,63.7618
390.0,,,,,,,,,8.125317995796925,73.461
393.0,,,,,,,,,7.529966484168454,72.3434
396.0,,,,,,,,,7.766035022852155,75.614
399.0,,,,,,,,,7.384091875797534,71.176
402.0,,,,,,,,,7.815906498833328,74.6974
405.0,,,,,,,,,7.497944533711735,71.8618
408.0,,,,,,,,,7.79531839708942,74.563
411.0,,,,,,,,,7.6453284528938195,74.3577
414.0,,,,,,,,,7.486348104925617,71.2064
417.0,,,,,,,,,7.704368756257056,72.3394
420.0,,,,,,,,,7.524602095753903,70.3001
423.0,,,,,,,,,7.613440725985909,70.1373
426.0,,,,,,,,,7.702067900903701,71.8472
429.0,,,,,,,,,7.49433335120356,69.8959
432.0,,,,,,,,,7.638472989299275,70.8117
435.0,,,,,,,,,7.528305956707902,69.8017
438.0,,,,,,,,,7.836573996304384,74.6418
441.0,,,,,,,,,7.362002137065516,70.2762
444.0,,,,,,,,,7.661814350527878,71.2656
447.0,,,,,,,,,7.681134567454146,72.1151
450.0,,,,,,,,,7.76017195892326,73.8295
453.0,,,,,,,,,7.371488021962459,67.6651
456.0,,,,,,,,,7.937483266398929,71.1516
459.0,,,,,,,,,7.751303738112976,70.7508
462.0,,,,,,,,,7.72245206637306,69.4372
465.0,,,,,,,,,7.767814142784467,68.7102
468.0,,,,,,,,,8.042537923115988,72.8477
471.0,,,,,,,,,7.644263318762942,69.7776
474.0,,,,,,,,,7.705355322474685,68.0275
477.0,,,,,,,,,7.863775053026781,69.3294
480.0,,,,,,,,,7.844057456602519,70.7181
483.0,,,,,,,,,7.657559962895887,69.3438
486.0,,,,,,,,,7.499114240290711,66.0372
489.0,,,,,,,,,7.804364989848861,69.1935
492.0,,,,,,,,,7.492066286670041,68.0864
495.0,,,,,,,,,7.644989875831628,71.3591
498.0,,,,,,,,,7.277746898367121,69.3955
501.0,,,,,,,,,7.258656535275183,68.7794
504.0,,,,,,,,,7.216451710756162,68.99
507.0,,,,,,,,,7.023675026462788,67.0178
510.0,,,,,,,,,7.063749171166051,67.1148
513.0,,,,,,,,,7.129646892510679,69.5989
516.0,,,,,,,,,6.978692841752452,69.96
519.0,,,,,,,,,6.814712054562332,67.5447
522.0,,,,,,,,,6.961908851131692,68.1
525.0,,,,,,,,,7.026348769986457,69.5201
528.0,,,,,,,,,6.744018289627526,64.6023
531.0,,,,,,,,,7.312894909236914,69.2107
534.0,,,,,,,,,7.023334140257444,66.7294
537.0,,,,,,,,,7.478677265901478,71.2172
540.0,,,,,,,,,7.175739328388743,68.4013
543.0,,,,,,,,,7.31603701687534,67.1978
546.0,,,,,,,,,7.424035807370423,67.5075
549.0,,,,,,,,,7.196650319445694,63.9811
552.0,,,,,,,,,7.603739705833453,68.6017
555.0,,,,,,,,,7.174335988305225,66.745
558.0,,,,,,,,,7.239459361199327,67.7027
561.0,,,,,,,,,6.958128870508068,64.943
564.0,,,,,,,,,7.268057683830476,69.2486
567.0,,,,,,,,,6.83992747992748,66.0224
570.0,,,,,,,,,7.048979807033269,66.849
573.0,,,,,,,,,7.039085344047794,66.9234
576.0,,,,,,,,,7.154237679455965,68.1713
579.0,,,,,,,,,7.009467404924335,65.4495
582.0,,,,,,,,,7.22913496946043,65.5697
585.0,,,,,,,,,7.375102743103882,67.2956
588.0,,,,,,,,,7.38984841624081,68.5438
591.0,,,,,,,,,7.271275443915114,67.1575
594.0,,,,,,,,,7.199716080570522,64.4101
597.0,,,,,,,,,7.34932655132694,64.4411
600.0,,,,,,,,,7.4077020145116945,65.7478
603.0,,,,,,,,,7.440069148877972,68.0
606.0,,,,,,,,,7.199449569228091,66.1831
609.0,,,,,,,,,7.362290162651127,67.7154
612.0,,,,,,,,,7.180186134194304,66.2724
615.0,,,,,,,,,7.205935232081387,65.7311
618.0,,,,,,,,,7.228228162510533,66.0595
621.0,,,,,,,,,7.293515614127119,68.128
624.0,,,,,,,,,7.016450466649542,65.5561
627.0,,,,,,,,,7.102671464398648,65.1386
630.0,,,,,,,,,7.248802960340396,67.9742
633.0,,,,,,,,,6.989698748908319,66.428
636.0,,,,,,,,,7.076908455389295,67.0162
639.0,,,,,,,,,6.9652994179597965,65.9384
642.0,,,,,,,,,7.169429880007461,69.1893
645.0,,,,,,,,,6.865869554061683,66.8976
648.0,,,,,,,,,6.947885188477023,66.4461
651.0,,,,,,,,,7.013558404232055,67.3505
654.0,,,,,,,,,6.887552345058627,65.7899
657.0,,,,,,,,,7.175882971485124,69.6075
660.0,,,,,,,,,6.933071823876421,68.4003
663.0,,,,,,,,,7.060728827361563,69.3646
666.0,,,,,,,,,6.892244139213054,66.7376
669.0,,,,,,,,,7.015644019179272,66.2817
672.0,,,,,,,,,7.084131312490753,67.0258
675.0,,,,,,,,,6.93032165802224,64.9385
678.0,,,,,,,,,7.142485721592362,67.0308
681.0,,,,,,,,,7.172600049103855,70.1136
684.0,,,,,,,,,7.0148935746570285,70.4618
687.0,,,,,,,,,6.857674878637102,67.9479
690.0,,,,,,,,,7.0253595064956285,68.7867
693.0,,,,,,,,,6.985650224215247,68.5432
696.0,,,,,,,,,7.057165078747813,68.9605
699.0,,,,,,,,,7.1076178338712,69.1557
702.0,,,,,,,,,7.148760847797064,68.5366
705.0,,,,,,,,,7.2729418268413,68.4122
708.0,,,,,,,,,7.468855326592432,70.025
711.0,,,,,,,,,7.452377379523238,69.5277
714.0,,,,,,,,,7.473034744961871,68.0091
717.0,,,,,,,,,7.771881838074397,71.035
720.0,,,,,,,,,7.516451700680272,69.0574
723.0,,,,,,,,,7.687912399524479,70.4897
726.0,,,,,,,,,7.613289213854941,71.3251
729.0,,,,,,,,,7.471074380165289,70.6024
732.0,,,,,,,,,7.555219945610429,72.7885
735.0,,,,,,,,,6.9734744041893775,65.2508
738.0,,,,,,,,,7.581958255337107,70.0717
741.0,,,,,,,,,7.345513546924899,71.3029
744.0,,,,,,,,,7.196175790285274,70.0008
747.0,,,,,,,,,7.304387257680537,70.8752
750.0,,,,,,,,,7.269907915943786,70.8169
753.0,,,,,,,,,7.231299806495913,69.5087
756.0,,,,,,,,,7.429552297898499,71.3081
759.0,,,,,,,,,7.522272302757136,74.1004
762.0,,,,,,,,,7.141575024756344,68.5127
765.0,,,,,,,,,7.566272887724275,69.8768
768.0,,,,,,,,,7.728840440266867,73.0986
771.0,,,,,,,,,7.492229575415077,70.5311
774.0,,,,,,,,,7.896245973272094,74.2713
777.0,,,,,,,,,7.5040877518443425,69.5749
780.0,,,,,,,,,7.996492454953724,73.1815
783.0,,,,,,,,,7.6438743329805,70.0477
786.0,,,,,,,,,7.943620275289492,72.7159
789.0,,,,,,,,,7.730676431652219,72.4117
792.0,,,,,,,,,7.83806468305304,75.7353
795.0,,,,,,,,,7.399706098457017,72.5112
798.0,,,,,,,,,7.453930597812679,72.5178
801.0,,,,,,,,,7.277878350873963,71.158
804.0,,,,,,,,,7.452418994690618,75.0943
807.0,,,,,,,,,6.915861369601527,69.5625
810.0,,,,,,,,,7.217831565864939,70.8524
813.0,,,,,,,,,7.389442250452308,75.9679
816.0,,,,,,,,,7.01273915923469,73.0496
819.0,,,,,,,,,7.279961193305846,75.0382
822.0,,,,,,,,,7.132273583340652,73.0894
825.0,,,,,,,,,7.350387138136805,74.5219
828.0,,,,,,,,,7.300209763916648,73.7803
831.0,,,,,,,,,7.550734168269797,76.9299
834.0,,,,,,,,,7.34804620299828,74.748
837.0,,,,,,,,,7.583184008282563,76.1746
840.0,,,,,,,,,7.504109479332472,74.9593
843.0,,,,,,,,,7.739544124841502,77.5185
846.0,,,,,,,,,7.550189034026124,75.4883
849.0,,,,,,,,,7.896848648006651,79.7866
852.0,,,,,,,,,7.660580993625615,78.7163
855.0,,,,,,,,,7.82186892259821,80.4401
858.0,,,,,,,,,7.68483465473021,78.8026
861.0,,,,,,,,,7.8834849819000095,80.5771
864.0,,,,,,,,,7.775258095826348,79.3053
867.0,,,,,,,,,7.971901981825879,80.973
870.0,,,,,,,,,7.860839751552795,79.0997
873.0,,,,,,,,,8.295822743820468,84.5419
876.0,,,,,,,,,8.019493688081585,82.6481
879.0,,,,,,,,,8.097752436784146,80.669
882.0,,,,,,,,,8.377044191048167,82.5742
885.0,,,,,,,,,8.307018168863555,81.6123
888.0,,,,,,,,,8.625581114532393,85.7193
891.0,,,,,,,,,8.387144694469647,84.1239
894.0,,,,,,,,,8.53959301039593,84.9365
897.0,,,,,,,,,8.655272088709996,87.7333
900.0,,,,,,,,,8.553132327009902,88.2803
903.0,,,,,,,,,8.465762896738442,86.9273
906.0,,,,,,,,,8.452558291761298,85.2263
909.0,,,,,,,,,8.613893392482371,86.6015
912.0,,,,,,,,,8.60129401469041,87.4743
915.0,,,,,,,,,8.721976550381996,90.5315
918.0,,,,,,,,,8.47280793771473,88.0401
921.0,,,,,,,,,8.831141354071363,92.6634
924.0,,,,,,,,,8.60479796800732,92.1462
927.0,,,,,,,,,8.646192845742183,92.0906
930.0,,,,,,,,,8.62264937427172,91.0181
933.0,,,,,,,,,8.801284901929247,93.0199
936.0,,,,,,,,,8.782196596821825,93.6753
939.0,,,,,,,,,8.801577515695152,93.5106
942.0,,,,,,,,,9.017135805700716,96.4554
945.0,,,,,,,,,8.868284765353799,94.5235
948.0,,,,,,,,,9.117333333333333,96.0739
951.0,,,,,,,,,9.34820476194893,100.7858
954.0,,,,,,,,,9.044877403980417,97.1655
957.0,,,,,,,,,9.392897348330765,99.2895
960.0,,,,,,,,,9.347775540873906,98.9004
963.0,,,,,,,,,9.526758727520026,100.8617
966.0,,,,,,,,,9.443589160938476,99.7413
969.0,,,,,,,,,9.742183538955551,103.7601
972.0,,,,,,,,,9.593248139670656,103.5217
975.0,,,,,,,,,9.723206111105974,105.138
978.0,,,,,,,,,9.80476285807884,107.7465
981.0,,,,,,,,,9.507652473578004,103.1837
984.0,,,,,,,,,9.808421388487451,104.5205
987.0,,,,,,,,,9.92918652363516,107.9243
990.0,,,,,,,,,9.706234638101176,105.8329
993.0,,,,,,,,,9.803734830747992,105.1029
996.0,,,,,,,,,9.956739607147856,106.7014
999.0,,,,,,,,,10.051918050288997,109.2161
1002.0,,,,,,,,,10.209793343250944,113.927
1005.0,,,,,,,,,10.08620887309412,114.3766
1008.0,,,,,,,,,10.146255763937445,114.6395
1011.0,,,,,,,,,10.081087647000604,112.0402
1014.0,,,,,,,,,10.097356639979196,108.7142
1017.0,,,,,,,,,10.536131268777442,113.9746
1020.0,,,,,,,,,10.413225291193308,116.0429
1023.0,,,,,,,,,10.419972084312445,117.952
1026.0,,,,,,,,,10.29543352855696,116.8995
1029.0,,,,,,,,,10.381174458481368,117.7547
1032.0,,,,,,,,,10.426177919191035,119.6039
1035.0,,,,,,,,,10.21754570564251,116.526
1038.0,,,,,,,,,10.314455622624637,115.3414
1041.0,,,,,,,,,10.671272995107238,121.7016
1044.0,,,,,,,,,10.53881890164296,124.3138
1047.0,,,,,,,,,10.237943036338889,118.8359
1050.0,,,,,,,,,10.60523492057908,120.5794
1053.0,,,,,,,,,10.681883483818163,122.6825
1056.0,,,,,,,,,10.76747964683935,125.2484
1059.0,,,,,,,,,10.717195617509386,125.0118
1062.0,,,,,,,,,10.88504486284054,127.0165
1065.0,,,,,,,,,10.845954548184244,126.4237
1068.0,,,,,,,,,10.882162472690558,125.0219
1071.0,,,,,,,,,11.061408510003773,126.1078
1074.0,,,,,,,,,11.20074077938338,128.8242
1077.0,,,,,,,,,10.968305059406026,124.7195
1080.0,,,,,,,,,11.245712596096984,125.5089
1083.0,,,,,,,,,11.492049392271024,130.6669
1086.0,,,,,,,,,11.35669393842732,131.7297
1089.0,,,,,,,,,11.253398968588842,129.6189
1092.0,,,,,,,,,11.316071806074271,128.4691
1095.0,,,,,,,,,11.534287485700812,132.0872
1098.0,,,,,,,,,11.356416251801107,131.622
1101.0,,,,,,,,,11.615078325118986,137.3936
1104.0,,,,,,,,,11.238137854317042,134.3643
1107.0,,,,,,,,,11.26514408521453,132.0917
1110.0,,,,,,,,,11.521289326057252,135.7542
1113.0,,,,,,,,,11.277293444161645,133.3664
1116.0,,,,,,,,,11.456490860996997,134.6974
1119.0,,,,,,,,,11.415928150835663,134.3552
1122.0,,,,,,,,,11.518879311810409,135.5104
1125.0,,,,,,,,,11.762452585346375,141.4035
1128.0,,,,,,,,,11.333558852026329,135.6899
1131.0,,,,,,,,,11.66694019899477,136.4892
1134.0,,,,,,,,,11.669827119779454,135.8823
1137.0,,,,,,,,,12.027184662981185,142.284
1140.0,,,,,,,,,11.7162383724821,140.0606
1143.0,,,,,,,,,11.706750440841624,136.7606
1146.0,,,,,,,,,12.005044136191676,139.944
1149.0,,,,,,,,,11.86660446178641,139.8954
1152.0,,,,,,,,,11.827180610010693,139.3644
1155.0,,,,,,,,,11.898112445065584,141.3234
1158.0,,,,,,,,,11.753283051611074,140.8725
1161.0,,,,,,,,,11.86432913037399,144.2477
1164.0,,,,,,,,,11.66688558617726,143.8912
1167.0,,,,,,,,,11.677010965602385,144.7167
1170.0,,,,,,,,,11.60932268037098,144.5767
1173.0,,,,,,,,,11.5708337687182,143.9539
1176.0,,,,,,,,,11.56246673011469,143.3584
1179.0,,,,,,,,,11.624497555238715,144.31
1182.0,,,,,,,,,11.664316287092342,146.0699
1185.0,,,,,,,,,11.58646227354171,145.497
1188.0,,,,,,,,,11.589274827530884,144.4719
1191.0,,,,,,,,,11.700901682819806,145.599
1194.0,,,,,,,,,11.61835374610705,144.0002
1197.0,,,,,,,,,11.729474991678776,144.4825
1200.0,,,,,,,,,11.783095401787518,145.6803
1203.0,,,,,,,,,11.828165851311253,147.4854
1206.0,,,,,,,,,11.80261764682467,148.2515
1209.0,,,,,,,,,11.839263677498971,149.6625
1212.0,,,,,,,,,11.827021381850164,150.6183
1215.0,,,,,,,,,11.817032310467903,151.3041
1218.0,,,,,,,,,11.72590910870161,149.7809
1221.0,,,,,,,,,11.778928753880615,149.8692
1224.0,,,,,,,,,11.753680309656348,149.7031
1227.0,,,,,,,,,11.683200542197635,148.2493
1230.0,,,,,,,,,11.737906439115994,148.7674
1233.0,,,,,,,,,11.704022740300427,149.0519
1236.0,,,,,,,,,11.744401838701398,150.9966
1239.0,,,,,,,,,11.73916337588392,153.3933
1242.0,,,,,,,,,11.625178284222985,153.2338
1245.0,,,,,,,,,11.612524194466584,152.9892
1248.0,,,,,,,,,11.52215073529412,150.4332
1251.0,,,,,,,,,11.716387811124571,152.7981
1254.0,,,,,,,,,11.616820148166234,152.2605
1257.0,,,,,,,,,11.748954546489475,154.8054
1260.0,,,,,,,,,11.613459630950487,153.3778
1263.0,,,,,,,,,11.72526830748227,154.5918
1266.0,,,,,,,,,11.761996290929297,156.6545
1269.0,,,,,,,,,11.550506307162191,153.1909
1272.0,,,,,,,,,11.859675800386524,158.3243
1275.0,,,,,,,,,11.413217748648304,152.1964
1278.0,,,,,,,,,11.829763997456707,158.1462
1281.0,,,,,,,,,11.553642858709882,157.9926
1284.0,,,,,,,,,11.378153608588551,154.7372
1287.0,,,,,,,,,11.469049509025696,156.0433
1290.0,,,,,,,,,11.361483014662248,156.9907
1293.0,,,,,,,,,11.177136425872956,155.9177
1296.0,,,,,,,,,11.155008904090227,157.8523
1299.0,,,,,,,,,10.824860380214282,154.4805
1302.0,,,,,,,,,10.843908065143683,156.0742
1305.0,,,,,,,,,10.487166218174291,151.9905
1308.0,,,,,,,,,10.469191637582693,152.0849
1311.0,,,,,,,,,10.23496223930796,150.0251
1314.0,,,,,,,,,10.13941682910981,149.8038
1317.0,,,,,,,,,9.992986526397193,149.8918
1320.0,,,,,,,,,9.789934513064448,148.5975
1323.0,,,,,,,,,9.59731578843795,146.3082
1326.0,,,,,,,,,9.533327283452062,147.0735
1329.0,,,,,,,,,9.191886467334834,142.4292
1332.0,,,,,,,,,9.194599250502986,143.0413
1335.0,,,,,,,,,8.927426380348592,140.3936
1338.0,,,,,,,,,8.60430152161787,132.6594
1341.0,,,,,,,,,8.639176621555476,130.6088
1344.0,,,,,,,,,8.573960619860433,130.8515
1347.0,,,,,,,,,8.318697882002898,127.4907
1350.0,,,,,,,,,8.237742661294542,125.9452
1353.0,,,,,,,,,8.024699126878,122.4216
1356.0,,,,,,,,,7.954294570804505,121.6323
1359.0,,,,,,,,,7.815084612079746,121.8739
1362.0,,,,,,,,,7.590433454627727,120.7767
1365.0,,,,,,,,,7.422959643469994,120.2564
1368.0,,,,,,,,,7.278297969647005,120.9493
1371.0,,,,,,,,,7.009349559776748,118.3024
1374.0,,,,,,,,,6.807115176774764,114.0008
1377.0,,,,,,,,,6.981911048612968,120.1545
1380.0,,,,,,,,,6.553391881298356,115.3646
1383.0,,,,,,,,,6.452230562408506,110.6293
1386.0,,,,,,,,,6.502396222425823,110.715
1389.0,,,,,,,,,6.3438833258227065,108.3973
1392.0,,,,,,,,,6.27141598119859,106.7395
1395.0,,,,,,,,,6.078960859353577,101.977
1398.0,,,,,,,,,6.148451974573898,103.2073
1401.0,,,,,,,,,5.843831248029224,98.2237
1404.0,,,,,,,,,5.953594256709122,101.3397
1407.0,,,,,,,,,5.584468759397628,96.5644
1410.0,,,,,,,,,5.53995818329655,95.387
1413.0,,,,,,,,,5.483506189736312,97.7594
1416.0,,,,,,,,,5.284567769477055,99.0328
1419.0,,,,,,,,,5.122293213432055,100.9353
1422.0,,,,,,,,,4.782842114629782,96.7502
1425.0,,,,,,,,,4.667910139246231,95.9755
1428.0,,,,,,,,,4.422087360314104,93.7058
1431.0,,,,,,,,,4.103038594808577,87.2704
1434.0,,,,,,,,,3.849968225846829,79.97
1437.0,,,,,,,,,3.739800461066807,77.7052
1440.0,,,,,,,,,3.4172089176176974,71.474
1443.0,,,,,,,,,3.2856617822538303,68.8379
1446.0,,,,,,,,,3.082178083663905,65.9657
1449.0,,,,,,,,,2.948572286935504,64.7763
1452.0,,,,,,,,,2.8169630679068294,64.0245
1455.0,,,,,,,,,2.742918080793548,64.8168
1458.0,,,,,,,,,2.5960953612020963,62.0594
1461.0,,,,,,,,,2.54813925984755,59.0358
1464.0,,,,,,,,,2.5590174051482037,57.2227
1467.0,,,,,,,,,2.696252257477689,61.3605
1470.0,,,,,,,,,2.5452572163223617,57.8089
1473.0,,,,,,,,,2.747737945252549,62.3753
1476.0,,,,,,,,,2.5381600650795293,56.4733
1479.0,,,,,,,,,2.7116908148659054,57.4008
1482.0,,,,,,,,,2.642134102379236,54.9696
1485.0,,,,,,,,,2.760029021578793,57.442
1488.0,,,,,,,,,2.6619113796004803,56.3138
1491.0,,,,,,,,,2.7133741100413804,58.4241
1494.0,,,,,,,,,2.530804647079699,54.1987
1497.0,,,,,,,,,2.617954592596783,55.5331
1500.0,,,,,,,,,2.53578833189164,55.4052
1503.0,,,,,,,,,2.4654658739983946,54.3687
1506.0,,,,,,,,,2.351733205722065,50.618
1509.0,,,,,,,,,2.4820445870844328,54.7544
1512.0,,,,,,,,,2.2574785100286534,51.2109
1515.0,,,,,,,,,2.294435683712548,51.9435
1518.0,,,,,,,,,2.246502718007746,53.4762
1521.0,,,,,,,,,2.157675952028286,54.1896
1524.0,,,,,,,,,1.983379017200969,49.9276
1527.0,,,,,,,,,2.0301802825288133,51.8236
1530.0,,,,,,,,,1.924543872953562,51.771
1533.0,,,,,,,,,1.8413777625706853,50.0492
1536.0,,,,,,,,,1.8845994830183384,52.4207
1539.0,,,,,,,,,1.8078317750364392,50.8525
1542.0,,,,,,,,,1.8047463487466184,48.2295
1545.0,,,,,,,,,1.9315727212671487,50.2912
1548.0,,,,,,,,,1.920874861788872,49.1646
1551.0,,,,,,,,,1.9787678370682795,48.2293
1554.0,,,,,,,,,2.0865192909280497,50.0243
1557.0,,,,,,,,,2.0427790121346776,47.8092
1560.0,,,,,,,,,2.16625633348189,50.065
1563.0,,,,,,,,,2.0578634166509064,46.7882
1566.0,,,,,,,,,2.1360574418446623,47.1524
1569.0,,,,,,,,,2.14477280341368,48.6546
1572.0,,,,,,,,,2.0515151646653966,47.2745
1575.0,,,,,,,,,2.0160081432728822,46.3446
1578.0,,,,,,,,,1.9974395579868525,47.431
1581.0,,,,,,,,,1.9101127160523208,48.1612
1584.0,,,,,,,,,1.7778833523241333,46.9651
1587.0,,,,,,,,,1.7463901469781995,50.0112
1590.0,,,,,,,,,1.4744750113852951,43.7086
1593.0,,,,,,,,,1.4999024241802803,45.3464
1596.0,,,,,,,,,1.3789845474613684,45.2893
1599.0,,,,,,,,,1.378837162024802,50.1905
1602.0,,,,,,,,,1.2128480581179828,45.5439
1605.0,,,,,,,,,1.3137994890580016,48.5981
1608.0,,,,,,,,,1.286035931921327,47.2941
1611.0,,,,,,,,,1.3179778294296445,44.2287
1614.0,,,,,,,,,1.5056144269968057,48.1229
1617.0,,,,,,,,,1.4592119540569686,43.4368
1620.0,,,,,,,,,1.6742529292217845,45.6398
1623.0,,,,,,,,,1.7926650313594912,49.4763
1626.0,,,,,,,,,1.7339791804561044,46.1072
1629.0,,,,,,,,,1.844288431303956,45.8669
1632.0,,,,,,,,,1.9039001635280264,47.3856
1635.0,,,,,,,,,1.8100488950848856,44.5339
1638.0,,,,,,,,,1.87936584483694,46.7652
1641.0,,,,,,,,,1.776953936801078,46.6852
1644.0,,,,,,,,,1.635192084529408,42.8368
1647.0,,,,,,,,,1.6430604806373026,43.2304
1650.0,,,,,,,,,1.6241726205284717,46.3521
1653.0,,,,,,,,,1.4761276557078578,43.8621
1656.0,,,,,,,,,1.4748544708464548,43.274
1659.0,,,,,,,,,1.5088264154808355,45.6678
1662.0,,,,,,,,,1.421765689406857,42.9423
1665.0,,,,,,,,,1.4873939040594408,43.8805
1668.0,,,,,,,,,1.486623002147545,44.442
1671.0,,,,,,,,,1.5138272625763796,46.5022
