Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,273.7,,,,,,,,,,,,,
5.0,273.7,,,,,,,,,,,,,
10.0,273.967,,,,,,,,,,,,,
15.0,273.878,,,,,,,,,,,,,
20.0,274.323,,,,,,,,,,,,,
25.0,273.878,,,,,,,,,,,,,
30.0,273.967,,,,,,,,,,,,,
35.0,273.789,,,,,,,,,,,,,
40.0,273.7,,,,,,,,,,,,,
45.0,273.878,0.02225,,,,,,,158.0,1.77,0.0015,1.3531,0.0005,
50.0,272.988,0.2109299999999999,,,,,,,176.0,1.79,0.001,1.0129,0.0003,
55.0,272.632,1.2638,,,,,,,193.0,1.5,0.0022,0.7666,0.0003,
60.0,272.098,1.9669,,,,,,,211.0,1.63,0.0023,0.7998,0.0003,
65.0,271.475,2.17872,,,,,,,229.0,1.39,0.0042,0.7274,0.0002,
70.0,270.941,2.25615,,,,,,,247.0,1.53,0.0046,0.7718,0.0003,
75.0,270.14,2.24547,,,,,,,265.0,1.44,0.0071,0.7117,0.0002,
80.0,269.962,2.30243,,,,,,,281.0,1.53,0.0076,0.7289,0.0003,
85.0,268.894,2.30243,,,,,,,307.0,1.4,0.01,0.6489,0.0002,
90.0,268.716,2.26327,,,,,,,320.0,1.39,0.0104,0.6355,0.0002,
95.0,267.737,2.20364,,,,,,,349.0,1.49,0.0139,0.676,0.0003,
100.0,267.648,2.13511,,,,,,,372.0,1.31,0.0127,0.5962,0.0003,
105.0,266.847,2.04255,,,,,,,411.0,1.53,0.0165,0.7227,0.0003,
110.0,266.313,1.95622,,,,,,,436.0,1.46,0.0163,0.681,0.0003,
115.0,266.135,1.87167,,,,,,,454.0,1.75,0.0202,0.7753,0.0004,
120.0,265.69,1.79513,,,,,,,444.0,1.64,0.0203,0.7184,0.0004,
125.0,265.334,1.7203700000000002,,,,,,,455.0,1.66,0.0201,0.7557,0.0004,
130.0,264.889,1.63315,,,,,,,444.0,1.57,0.0194,0.6866,0.0004,
135.0,264.8,1.5219,,,,,,,405.0,1.9,0.0214,0.8754,0.0005,
140.0,264.177,1.47117,,,,,,,357.0,1.78,0.0206,0.8268,0.0005,
145.0,264.355,1.39285,,,,,,,313.0,1.61,0.0158,0.7347,0.0005,
150.0,263.732,1.33678,,,,,,,298.0,1.43,0.014,0.6658,0.0004,
155.0,263.554,1.30652,,,,,,,283.0,1.28,0.0101,0.5864,0.0004,
160.0,262.842,1.3172,,,,,,,273.0,1.64,0.0129,0.7613,0.0005,
165.0,262.842,1.28516,,,,,,,266.0,1.62,0.0114,0.7532,0.0005,
170.0,262.575,1.28694,,,,,,,254.0,1.82,0.0126,0.8737,0.0006,
175.0,262.219,1.2638,,,,,,,243.0,1.64,0.0105,0.7714,0.0005,
180.0,261.863,1.26113,,,,,,,259.0,1.37,0.0086,0.6489,0.0004,
185.0,261.774,1.24956,,,,,,,253.0,1.31,0.0081,0.6273,0.0004,
190.0,261.062,1.24956,,,,,,,261.0,1.67,0.0102,0.7864,0.0005,
195.0,260.884,1.26558,,,,,,,283.0,1.36,0.0082,0.6142,0.0004,
200.0,260.884,1.26113,,,,,,,303.0,1.79,0.011,0.8355,0.0006,
205.0,260.172,1.2433299999999998,,,,,,,410.0,2.35,0.0131,1.1281,0.0007,
210.0,260.172,1.2468899999999998,,,,,,,430.0,1.95,0.0106,0.8261,0.0006,
215.0,260.261,1.246,,,,,,,441.0,3.54,0.0205,1.5062,0.0011,
220.0,259.638,1.25223,,,,,,,446.0,2.09,0.0122,0.9113,0.0007,
225.0,259.727,1.26914,,,,,,,415.0,1.8,0.011,0.8665,0.0006,
230.0,259.282,1.25846,,,,,,,379.0,2.1,0.0126,0.9801,0.0007,
235.0,259.193,1.28605,,,,,,,355.0,1.21,0.0076,0.5825,0.0004,
240.0,258.837,1.27537,,,,,,,387.0,1.13,0.007,0.5665,0.0004,
245.0,258.036,1.31809,,,,,,,473.0,1.29,0.0073,0.6779,0.0004,
250.0,257.769,1.34301,,,,,,,512.0,1.76,0.0101,0.9323,0.0005,
255.0,257.858,1.39374,,,,,,,512.0,2.59,0.0153,1.2564,0.0007,
260.0,257.68,1.42489,,,,,,,528.0,1.82,0.0104,0.8351,0.0005,
265.0,257.146,1.48274,,,,,,,623.0,1.39,0.0087,0.66,0.0004,
270.0,256.701,1.51122,,,,,,,747.0,1.68,0.0103,0.7873,0.0005,
275.0,256.434,1.53347,,,,,,,751.0,2.53,0.0181,1.2874,0.0007,
280.0,256.434,1.56195,,,,,,,724.0,3.15,0.0223,1.585,0.0009,
285.0,256.256,1.55394,,,,,,,670.0,1.95,0.0158,0.9331,0.0005,
290.0,255.9,1.59755,,,,,,,673.0,1.8,0.0146,0.8915,0.0005,
295.0,255.277,1.602,,,,,,,694.0,1.44,0.0124,0.722,0.0004,
300.0,255.455,1.60378,,,,,,,672.0,1.92,0.0165,0.9373,0.0005,
305.0,254.654,1.58153,,,,,,,742.0,2.19,0.0198,1.0221,0.0006,
310.0,254.832,1.5931,,,,,,,710.0,1.83,0.0162,0.8293,0.0005,
315.0,254.387,1.58064,,,,,,,698.0,2.94,0.0267,1.3548,0.0008,
320.0,254.12,1.57975,,,,,,,662.0,1.68,0.0155,0.814,0.0005,
325.0,254.12,1.54682,,,,,,,609.0,1.74,0.0153,0.8482,0.0005,
330.0,253.408,1.55038,,,,,,,623.0,1.64,0.0145,0.7869,0.0005,
335.0,253.23,1.55038,,,,,,,681.0,1.37,0.0119,0.6246,0.0004,
340.0,252.963,1.54504,,,,,,,782.0,2.15,0.0186,0.9695,0.0006,
345.0,252.518,1.54949,,,,,,,839.0,2.56,0.0222,1.1804,0.0007,
350.0,252.607,1.5361399999999998,,,,,,,824.0,3.26,0.0276,1.4627,0.0009,
355.0,252.429,1.54415,,,,,,,825.0,3.0,0.0253,1.4343,0.0008,
360.0,252.251,1.54148,,,,,,,807.0,1.91,0.0165,0.8517,0.0005,
365.0,251.806,1.52635,,,,,,,739.0,2.17,0.0184,1.0024,0.0006,
370.0,251.539,1.51923,,,,,,,646.0,2.24,0.0186,1.0698,0.0006,
375.0,251.539,1.52368,,,,,,,575.0,1.63,0.0133,0.786,0.0005,
380.0,251.183,1.52902,,,,,,,567.0,1.42,0.0114,0.673,0.0004,
385.0,250.471,1.5067700000000002,,,,,,,586.0,1.51,0.0122,0.7238,0.0004,
390.0,250.293,1.52635,,,,,,,565.0,1.95,0.0159,0.9422,0.0006,
395.0,250.382,1.51923,,,,,,,529.0,2.03,0.0174,0.9302,0.0006,
400.0,250.026,1.53436,,,,,,,519.0,1.53,0.0131,0.7069,0.0004,
405.0,249.403,1.52724,,,,,,,589.0,1.34,0.0118,0.6278,0.0004,
410.0,249.136,1.52279,,,,,,,767.0,1.52,0.0132,0.7175,0.0004,
415.0,248.958,1.52279,,,,,,,912.0,2.44,0.0212,1.1499,0.0007,
420.0,248.513,1.54682,,,,,,,909.0,3.83,0.0332,1.7115,0.0011,
425.0,248.691,1.53169,,,,,,,834.0,3.9,0.0355,1.9124,0.0011,
430.0,248.602,1.54326,,,,,,,761.0,2.37,0.0216,1.1498,0.0007,
435.0,248.246,1.5219,,,,,,,750.0,1.4,0.0128,0.633,0.0004,
440.0,247.712,1.5361399999999998,,,,,,,899.0,1.34,0.0124,0.6057,0.0004,
445.0,247.267,1.55216,,,,,,,974.0,2.08,0.0202,1.058,0.0006,
450.0,247.178,1.52457,,,,,,,898.0,4.38,0.0407,2.0637,0.0012,
455.0,247.267,1.52724,,,,,,,816.0,3.43,0.0329,1.6086,0.001,
460.0,247.089,1.57886,,,,,,,755.0,1.81,0.0173,0.8317,0.0005,
465.0,246.555,1.61891,,,,,,,737.0,1.36,0.0142,0.6491,0.0004,
470.0,246.11,1.62603,,,,,,,735.0,1.37,0.0142,0.6373,0.0004,
475.0,245.843,1.62603,,,,,,,727.0,1.94,0.021,0.9214,0.0005,
480.0,245.576,1.61802,,,,,,,687.0,2.13,0.0234,1.0212,0.0006,
485.0,245.487,1.6117899999999998,,,,,,,660.0,2.21,0.0252,1.0684,0.0006,
490.0,245.042,1.61624,,,,,,,695.0,1.76,0.0206,0.8827,0.0005,
495.0,244.953,1.62959,,,,,,,707.0,1.56,0.0181,0.8193,0.0004,
500.0,244.33,1.62781,,,,,,,774.0,2.19,0.0245,1.0719,0.0006,
505.0,244.152,1.6287,,,,,,,741.0,2.08,0.0231,0.9958,0.0005,
510.0,244.241,1.65985,,,,,,,688.0,2.71,0.0296,1.2873,0.0007,
515.0,243.618,1.7595299999999998,,,,,,,674.0,1.77,0.0226,0.8142,0.0004,
520.0,243.529,1.77377,,,,,,,662.0,1.41,0.0188,0.6732,0.0004,
525.0,242.817,1.76932,,,,,,,679.0,1.58,0.024,0.7526,0.0004,
