Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.018000000000000002,,,,,,,0.0,0.0,0.0
3.0,,-0.011000000000000001,,,,,,,0.0,0.0,0.0
6.0,,0.01,,,,,,,0.108,0.16,0.002
9.0,,0.115,,,,,,,0.105,0.18,0.0
12.0,,1.566,,,,,,,0.102,4.76,0.146
15.0,,5.638,,,,,,,0.099,5.35,0.179
18.0,,9.046000000000001,,,,,,,0.098,3.96,0.14
21.0,,8.248,,,,,,,0.097,2.89,0.101
24.0,,5.309,,,,,,,0.095,2.1,0.079
27.0,,3.0100000000000002,,,,,,,0.094,1.62,0.062
30.0,,1.868,,,,,,,0.093,1.43,0.053
33.0,,1.415,,,,,,,0.092,1.29,0.044
36.0,,1.229,,,,,,,0.09,1.22,0.043
39.0,,1.092,,,,,,,0.089,1.16,0.038
42.0,,1.045,,,,,,,0.087,1.16,0.038
45.0,,1.0270000000000001,,,,,,,0.085,1.17,0.035
48.0,,1.023,,,,,,,0.085,1.14,0.031
51.0,,1.063,,,,,,,0.084,1.16,0.028
54.0,,1.045,,,,,,,0.084,1.16,0.028
57.0,,1.071,,,,,,,0.083,1.18,0.029
60.0,,1.048,,,,,,,0.082,1.18,0.027
63.0,,1.0490000000000002,,,,,,,0.081,1.19,0.027
66.0,,1.055,,,,,,,0.08,1.19,0.028
69.0,,1.061,,,,,,,0.079,1.23,0.025
72.0,,1.07,,,,,,,0.076,1.29,0.025
75.0,,1.083,,,,,,,0.073,1.33,0.027
78.0,,1.0890000000000002,,,,,,,0.071,1.37,0.027
81.0,,1.0490000000000002,,,,,,,0.07,1.37,0.027
84.0,,1.042,,,,,,,0.069,1.38,0.026
87.0,,1.012,,,,,,,0.068,1.38,0.025
90.0,,0.997,,,,,,,0.067,1.39,0.027
93.0,,0.9790000000000001,,,,,,,0.066,1.39,0.025
96.0,,0.96,,,,,,,0.065,1.39,0.022
99.0,,0.973,,,,,,,0.065,1.39,0.024
102.0,,0.934,,,,,,,0.064,1.39,0.023
105.0,,0.924,,,,,,,0.064,1.39,0.022
108.0,,0.91,,,,,,,0.063,1.39,0.021
111.0,,0.888,,,,,,,0.063,1.38,0.022
114.0,,0.8840000000000001,,,,,,,0.062,1.39,0.02
117.0,,0.89,,,,,,,0.061,1.39,0.027
121.0,,0.8490000000000001,,,,,,,0.061,1.39,0.028
123.0,,0.846,,,,,,,0.061,1.39,0.024
126.0,,0.831,,,,,,,0.06,1.38,0.023
129.0,,0.8109999999999999,,,,,,,0.06,1.36,0.022
132.0,,0.8150000000000001,,,,,,,0.06,1.37,0.022
135.0,,0.81,,,,,,,0.06,1.39,0.025
138.0,,0.813,,,,,,,0.059,1.39,0.023
141.0,,0.812,,,,,,,0.059,1.38,0.023
144.0,,0.797,,,,,,,0.059,1.39,0.025
147.0,,0.789,,,,,,,0.059,1.39,0.022
150.0,,0.807,,,,,,,0.059,1.38,0.024
153.0,,0.787,,,,,,,0.059,1.38,0.025
156.0,,0.7909999999999999,,,,,,,0.059,1.39,0.025
159.0,,0.7859999999999999,,,,,,,0.059,1.4,0.026
162.0,,0.795,,,,,,,0.059,1.38,0.022
166.0,,0.7909999999999999,,,,,,,0.058,1.39,0.024
169.0,,0.7809999999999999,,,,,,,0.057,1.42,0.029
172.0,,0.78,,,,,,,0.057,1.41,0.027
175.0,,0.766,,,,,,,0.057,1.4,0.022
178.0,,0.7590000000000001,,,,,,,0.057,1.43,0.03
181.0,,0.7390000000000001,,,,,,,0.056,1.41,0.026
184.0,,0.7240000000000001,,,,,,,0.056,1.42,0.028
187.0,,0.735,,,,,,,0.056,1.41,0.028
190.0,,0.728,,,,,,,0.055,1.41,0.026
193.0,,0.726,,,,,,,0.055,1.42,0.025
196.0,,0.72,,,,,,,0.055,1.41,0.029
199.0,,0.7020000000000001,,,,,,,0.054,1.43,0.029
202.0,,0.6890000000000001,,,,,,,0.053,1.45,0.026
205.0,,0.703,,,,,,,0.053,1.47,0.025
208.0,,0.706,,,,,,,0.053,1.48,0.029
211.0,,0.7170000000000001,,,,,,,0.051,1.49,0.023
214.0,,0.708,,,,,,,0.051,1.53,0.026
217.0,,0.72,,,,,,,0.051,1.5,0.019
220.0,,0.7040000000000001,,,,,,,0.051,1.51,0.023
223.0,,0.6950000000000001,,,,,,,0.05,1.52,0.021
226.0,,0.679,,,,,,,0.049,1.55,0.028
229.0,,0.6779999999999999,,,,,,,0.049,1.52,0.027
232.0,,0.68,,,,,,,0.049,1.51,0.028
235.0,,0.659,,,,,,,0.048,1.51,0.026
238.0,,0.665,,,,,,,0.047,1.53,0.027
241.0,,0.636,,,,,,,0.047,1.56,0.028
244.0,,0.6409999999999999,,,,,,,0.046,1.58,0.033
247.0,,0.658,,,,,,,0.045,1.63,0.029
250.0,,0.628,,,,,,,0.045,1.63,0.032
253.0,,0.648,,,,,,,0.045,1.6,0.031
256.0,,0.637,,,,,,,0.043,1.65,0.034
259.0,,0.635,,,,,,,0.043,1.69,0.039
262.0,,0.629,,,,,,,0.042,1.71,0.04
265.0,,0.657,,,,,,,0.042,1.73,0.037
268.0,,0.633,,,,,,,0.041,1.73,0.035
271.0,,0.621,,,,,,,0.04,1.76,0.04
274.0,,0.6020000000000001,,,,,,,0.04,1.77,0.038
277.0,,0.6020000000000001,,,,,,,0.04,1.77,0.039
280.0,,0.601,,,,,,,0.039,1.78,0.041
283.0,,0.588,,,,,,,0.039,1.8,0.039
286.0,,0.598,,,,,,,0.039,1.77,0.037
289.0,,0.584,,,,,,,0.039,1.75,0.036
292.0,,0.5810000000000001,,,,,,,0.039,1.76,0.04
295.0,,0.568,,,,,,,0.038,1.79,0.043
298.0,,0.59,,,,,,,0.038,1.81,0.036
301.0,,0.569,,,,,,,0.037,1.82,0.042
304.0,,0.583,,,,,,,0.036,1.89,0.045
307.0,,0.5860000000000001,,,,,,,0.036,1.88,0.047
310.0,,0.568,,,,,,,0.036,1.86,0.05
313.0,,0.557,,,,,,,0.036,1.86,0.04
316.0,,0.5529999999999999,,,,,,,0.036,1.87,0.037
319.0,,0.544,,,,,,,0.036,1.85,0.05
322.0,,0.556,,,,,,,0.037,1.83,0.044
325.0,,0.569,,,,,,,0.036,1.87,0.044
328.0,,0.578,,,,,,,0.037,1.86,0.048
331.0,,0.56,,,,,,,0.037,1.82,0.05
334.0,,0.557,,,,,,,0.036,1.85,0.043
337.0,,0.5820000000000001,,,,,,,0.036,1.86,0.047
340.0,,0.536,,,,,,,0.036,1.84,0.05
343.0,,0.556,,,,,,,0.036,1.83,0.035
346.0,,0.547,,,,,,,0.036,1.85,0.044
349.0,,0.569,,,,,,,0.036,1.86,0.053
352.0,,0.545,,,,,,,0.037,1.78,0.045
355.0,,0.564,,,,,,,0.038,1.76,0.045
358.0,,0.546,,,,,,,0.038,1.74,0.05
361.0,,0.543,,,,,,,0.038,1.71,0.041
364.0,,0.531,,,,,,,0.039,1.71,0.046
367.0,,0.541,,,,,,,0.039,1.71,0.045
370.0,,0.539,,,,,,,0.039,1.73,0.045
373.0,,0.551,,,,,,,0.039,1.68,0.039
376.0,,0.546,,,,,,,0.04,1.64,0.036
379.0,,0.514,,,,,,,0.04,1.64,0.044
382.0,,0.526,,,,,,,0.04,1.66,0.04
385.0,,0.541,,,,,,,0.039,1.66,0.041
388.0,,0.517,,,,,,,0.039,1.66,0.045
391.0,,0.542,,,,,,,0.039,1.71,0.045
394.0,,0.541,,,,,,,0.038,1.72,0.05
397.0,,0.546,,,,,,,0.038,1.75,0.039
400.0,,0.556,,,,,,,0.038,1.73,0.042
403.0,,0.545,,,,,,,0.038,1.73,0.04
406.0,,0.56,,,,,,,0.038,1.74,0.04
409.0,,0.5479999999999999,,,,,,,0.039,1.72,0.043
412.0,,0.541,,,,,,,0.039,1.69,0.039
415.0,,0.546,,,,,,,0.039,1.7,0.038
418.0,,0.526,,,,,,,0.039,1.69,0.04
421.0,,0.538,,,,,,,0.039,1.71,0.04
424.0,,0.573,,,,,,,0.039,1.74,0.042
427.0,,0.5579999999999999,,,,,,,0.038,1.75,0.049
430.0,,0.5479999999999999,,,,,,,0.038,1.75,0.041
433.0,,0.556,,,,,,,0.037,1.77,0.05
436.0,,0.549,,,,,,,0.037,1.78,0.049
439.0,,0.546,,,,,,,0.037,1.79,0.04
442.0,,0.561,,,,,,,0.037,1.78,0.041
445.0,,0.546,,,,,,,0.037,1.76,0.051
448.0,,0.563,,,,,,,0.037,1.78,0.047
451.0,,0.5770000000000001,,,,,,,0.037,1.8,0.052
454.0,,0.56,,,,,,,0.037,1.81,0.055
457.0,,0.579,,,,,,,0.037,1.81,0.052
460.0,,0.5529999999999999,,,,,,,0.036,1.82,0.046
463.0,,0.555,,,,,,,0.035,1.84,0.052
466.0,,0.531,,,,,,,0.035,1.87,0.045
469.0,,0.543,,,,,,,0.034,1.89,0.046
472.0,,0.529,,,,,,,0.034,1.9,0.044
475.0,,0.542,,,,,,,0.034,1.87,0.049
478.0,,0.527,,,,,,,0.035,1.85,0.047
481.0,,0.54,,,,,,,0.034,1.89,0.049
484.0,,0.517,,,,,,,0.034,1.87,0.047
487.0,,0.516,,,,,,,0.034,1.87,0.05
490.0,,0.536,,,,,,,0.034,1.87,0.049
493.0,,0.524,,,,,,,0.033,1.92,0.055
496.0,,0.532,,,,,,,0.032,1.94,0.057
499.0,,0.529,,,,,,,0.033,1.9,0.057
502.0,,0.535,,,,,,,0.033,1.89,0.062
505.0,,0.535,,,,,,,0.033,1.91,0.062
508.0,,0.509,,,,,,,0.032,1.91,0.057
511.0,,0.494,,,,,,,0.032,1.91,0.058
514.0,,0.513,,,,,,,0.031,1.93,0.055
517.0,,0.495,,,,,,,0.031,1.95,0.063
520.0,,0.48700000000000004,,,,,,,0.03,1.99,0.066
523.0,,0.49,,,,,,,0.03,1.98,0.056
526.0,,0.483,,,,,,,0.03,1.98,0.065
529.0,,0.488,,,,,,,0.03,1.97,0.062
532.0,,0.504,,,,,,,0.03,1.95,0.06
535.0,,0.47500000000000003,,,,,,,0.03,1.99,0.071
538.0,,0.484,,,,,,,0.03,1.98,0.072
541.0,,0.48100000000000004,,,,,,,0.03,1.95,0.067
544.0,,0.48700000000000004,,,,,,,0.03,1.94,0.068
547.0,,0.47000000000000003,,,,,,,0.03,1.93,0.066
550.0,,0.461,,,,,,,0.03,1.91,0.064
553.0,,0.451,,,,,,,0.03,1.9,0.071
556.0,,0.455,,,,,,,0.03,1.91,0.062
559.0,,0.433,,,,,,,0.03,1.86,0.059
562.0,,0.47100000000000003,,,,,,,0.03,1.87,0.066
565.0,,0.462,,,,,,,0.03,1.87,0.07
568.0,,0.46299999999999997,,,,,,,0.03,1.88,0.07
571.0,,0.46399999999999997,,,,,,,0.029,1.88,0.069
574.0,,0.443,,,,,,,0.029,1.91,0.075
577.0,,0.44200000000000006,,,,,,,0.029,1.96,0.078
580.0,,0.479,,,,,,,0.029,2.0,0.075
583.0,,0.47600000000000003,,,,,,,0.028,2.03,0.082
586.0,,0.46299999999999997,,,,,,,0.028,2.04,0.083
589.0,,0.46799999999999997,,,,,,,0.028,2.01,0.079
592.0,,0.47200000000000003,,,,,,,0.028,2.03,0.082
595.0,,0.445,,,,,,,0.028,2.04,0.077
598.0,,0.457,,,,,,,0.027,2.08,0.086
601.0,,0.443,,,,,,,0.027,2.07,0.084
604.0,,0.47100000000000003,,,,,,,0.027,2.1,0.081
607.0,,0.47000000000000003,,,,,,,0.027,2.09,0.095
610.0,,0.46399999999999997,,,,,,,0.027,2.07,0.094
613.0,,0.41600000000000004,,,,,,,0.027,2.1,0.074
616.0,,0.42700000000000005,,,,,,,0.026,2.14,0.08
619.0,,0.435,,,,,,,0.026,2.15,0.089
622.0,,0.43100000000000005,,,,,,,0.026,2.1,0.081
625.0,,0.43700000000000006,,,,,,,0.026,2.08,0.087
628.0,,0.46399999999999997,,,,,,,0.027,2.03,0.08
631.0,,0.41600000000000004,,,,,,,0.027,1.99,0.081
634.0,,0.4,,,,,,,0.027,2.0,0.086
637.0,,0.40299999999999997,,,,,,,0.027,2.0,0.087
640.0,,0.386,,,,,,,0.027,1.98,0.079
643.0,,0.40700000000000003,,,,,,,0.027,1.96,0.08
646.0,,0.419,,,,,,,0.027,1.97,0.087
649.0,,0.41600000000000004,,,,,,,0.027,1.99,0.08
652.0,,0.38,,,,,,,0.027,1.97,0.086
655.0,,0.401,,,,,,,0.026,2.01,0.091
658.0,,0.384,,,,,,,0.026,2.07,0.092
661.0,,0.414,,,,,,,0.026,2.02,0.074
