Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,460.3,,,,,,,,,,,,,
5.0,460.3,,,,,,,,,,,,,
10.0,460.388,,,,,,,,,,,,,
15.0,460.3,,,,,,,,,,,,,
20.0,460.388,,,,,,,,,,,,,
25.0,460.124,,,,,,,,,,,,,
30.0,460.124,0.00616,,,,,,,128.0,1.61,0.0015,1.5653,0.0174,
35.0,459.772,0.39072,,,,,,,147.0,1.38,0.0021,1.081,0.0029,
40.0,459.244,1.2522400000000002,,,,,,,165.0,1.12,0.0016,0.8863,0.0015,
45.0,458.54,1.5734400000000002,,,,,,,183.0,1.13,0.0026,0.8583,0.0012,
50.0,458.1,1.6940000000000002,,,,,,,201.0,1.25,0.0025,0.8433,0.0012,
55.0,457.484,1.89552,,,,,,,219.0,1.18,0.004,0.8159,0.0017,
60.0,456.868,2.08296,,,,,,,238.0,1.14,0.0039,0.7363,0.0019,
65.0,456.164,2.1287200000000004,,,,,,,281.0,1.05,0.0062,0.6769,0.0022,
70.0,455.636,2.11288,,,,,,,324.0,1.08,0.0068,0.6827,0.0024,
75.0,454.932,2.00024,,,,,,,359.0,1.19,0.011,0.808,0.0032,
80.0,454.58,1.85416,,,,,,,385.0,1.22,0.012,0.7765,0.0036,
85.0,454.228,1.71336,,,,,,,397.0,1.23,0.0149,0.7845,0.004,
90.0,453.788,1.6086400000000003,,,,,,,412.0,1.09,0.0145,0.707,0.0034,
95.0,453.26,1.52768,,,,,,,437.0,1.08,0.0161,0.7047,0.0038,
100.0,452.908,1.39392,,,,,,,438.0,1.18,0.0189,0.7656,0.0039,
105.0,452.644,1.29272,,,,,,,428.0,1.21,0.0202,0.7805,0.0047,
110.0,452.38,1.21,,,,,,,408.0,1.18,0.0209,0.7246,0.0033,
115.0,452.116,1.11144,,,,,,,378.0,1.15,0.0181,0.6927,0.0031,
120.0,451.764,1.01728,,,,,,,336.0,1.09,0.0196,0.7138,0.0025,
125.0,451.588,0.9284,,,,,,,282.0,1.15,0.0169,0.7267,0.0022,
130.0,451.412,0.8316,,,,,,,230.0,1.2,0.0183,0.8221,0.0021,
135.0,451.236,0.7849600000000001,,,,,,,178.0,1.17,0.0133,0.7241,0.002,
140.0,450.972,0.7304,,,,,,,130.0,1.36,0.016,0.7722,0.0023,
145.0,450.796,0.682,,,,,,,92.0,1.38,0.0108,0.8094,0.0024,
150.0,450.796,0.61864,,,,,,,61.0,1.61,0.0134,0.9332,0.0031,
155.0,450.532,0.57904,,,,,,,40.0,1.59,0.0091,0.9651,0.0033,
160.0,450.532,0.55704,,,,,,,26.0,1.35,0.0081,0.6732,0.0029,
165.0,450.356,0.5200800000000001,,,,,,,17.0,1.48,0.0088,0.9033,0.0038,
170.0,450.18,0.49456,,,,,,,11.0,1.46,0.0089,1.0132,0.004,
175.0,450.18,0.48136,,,,,,,10.0,1.86,0.0108,1.0663,0.0049,
180.0,450.092,0.45496,,,,,,,8.0,1.54,0.0101,1.0234,0.005,
185.0,450.004,0.45056,,,,,,,8.0,1.5,0.012,0.9315,0.0051,
190.0,449.828,0.43824,,,,,,,7.0,1.08,0.0081,0.6565,0.0036,
195.0,449.828,0.43648,,,,,,,7.0,0.9,0.0088,0.5142,0.0031,
200.0,449.476,0.4224,,,,,,,7.0,0.9,0.0085,0.6193,0.003,
205.0,449.388,0.42944,,,,,,,8.0,0.89,0.01,0.5968,0.0033,
210.0,449.212,0.42064,,,,,,,9.0,0.94,0.0109,0.5483,0.0037,
215.0,449.124,0.42592,,,,,,,11.0,1.09,0.0133,0.7176,0.004,
220.0,448.86,0.4197600000000001,,,,,,,13.0,1.67,0.0193,1.1091,0.0057,
225.0,448.86,0.41888,,,,,,,,,,,,
230.0,448.86,0.4136,,,,,,,,,,,,
235.0,448.772,0.41536,,,,,,,10.0,1.09,0.0163,0.5597,0.0048,
240.0,448.596,0.40568,,,,,,,9.0,0.8,0.0132,0.4715,0.0039,
245.0,448.42,0.41624,,,,,,,10.0,0.93,0.0156,0.5494,0.0044,
250.0,448.332,0.39864,,,,,,,,,,,,
255.0,448.244,0.38984,,,,,,,,,,,,
260.0,448.244,0.3916,,,,,,,,,,,,
265.0,448.156,0.38544,,,,,,,,,,,,
270.0,448.068,0.38368,,,,,,,17.0,1.56,0.0269,0.7993,0.0079,
275.0,448.068,0.36872,,,,,,,,,,,,
280.0,447.892,0.36168,,,,,,,,,,,,
285.0,447.892,0.37488,,,,,,,,,,,,
290.0,447.892,0.36696,,,,,,,,,,,,
295.0,447.716,0.37312,,,,,,,11.0,1.07,0.0241,0.6268,0.0065,
300.0,447.716,0.36432,,,,,,,10.0,1.46,0.0287,0.8971,0.0073,
305.0,447.452,0.36168,,,,,,,,,,,,
310.0,447.54,0.37664,,,,,,,,,,,,
315.0,447.364,0.3476,,,,,,,,,,,,
320.0,447.276,0.35992,,,,,,,10.0,1.3,0.032,0.7587,0.0078,
325.0,447.1,0.37048,,,,,,,10.0,1.25,0.034,0.8148,0.0088,
330.0,447.188,0.36256,,,,,,,9.0,1.19,0.0287,0.8832,0.0072,
335.0,447.012,0.35992,,,,,,,10.0,1.23,0.0337,0.7576,0.0087,
340.0,446.836,0.36432,,,,,,,,,,,,
345.0,446.836,0.35728,,,,,,,,,,,,
350.0,446.924,0.36784,,,,,,,,,,,,
355.0,446.748,0.374,,,,,,,10.0,1.11,0.0304,0.6256,0.008,
360.0,446.66,0.35816,,,,,,,9.0,1.12,0.0327,0.6781,0.0077,
365.0,446.484,0.374,,,,,,,10.0,1.32,0.0348,0.6849,0.0092,
370.0,446.572,0.3696,,,,,,,,,,,,
375.0,446.308,0.37048,,,,,,,,,,,,
380.0,446.308,0.38632,,,,,,,8.0,1.04,0.0264,0.5325,0.0065,
385.0,446.22,0.37664,,,,,,,10.0,1.31,0.0366,0.5853,0.0087,
390.0,445.956,0.37312,,,,,,,,,,,,
395.0,446.044,0.38016,,,,,,,,,,,,
400.0,445.956,0.38192,,,,,,,,,,,,
405.0,445.956,0.37488,,,,,,,15.0,1.21,0.0297,0.5149,0.0072,
410.0,445.692,0.38984,,,,,,,18.0,1.49,0.0359,0.7032,0.0094,
415.0,445.604,0.3872,,,,,,,20.0,1.21,0.0309,0.5883,0.007,
420.0,445.692,0.37928,,,,,,,,,,,,
425.0,445.34,0.3828,,,,,,,,,,,,
430.0,445.428,0.39424,,,,,,,,,,,,
435.0,445.428,0.40656,,,,,,,,,,,,
440.0,445.252,0.4021600000000001,,,,,,,30.0,1.19,0.0335,0.6766,0.0086,
445.0,445.252,0.40568,,,,,,,26.0,1.02,0.0278,0.6325,0.0067,
450.0,444.988,0.39776,,,,,,,23.0,0.88,0.0239,0.4368,0.0061,
455.0,444.9,0.4021600000000001,,,,,,,20.0,0.69,0.02,0.3567,0.0044,
460.0,444.724,0.40744,,,,,,,24.0,0.71,0.0223,0.3637,0.0049,
465.0,444.548,0.40128,,,,,,,33.0,0.89,0.0263,0.5551,0.0064,
470.0,444.372,0.42152,,,,,,,,,,,,
475.0,444.46,0.42328,,,,,,,,,,,,
480.0,444.46,0.40392,,,,,,,,,,,,
485.0,444.284,0.41536,,,,,,,33.0,1.17,0.0313,0.5766,0.0075,
490.0,444.108,0.41448,,,,,,,37.0,1.1,0.0297,0.6277,0.0073,
495.0,444.02,0.41448,,,,,,,,,,,,
500.0,444.02,0.40128,,,,,,,,,,,,
505.0,443.932,0.41624,,,,,,,,,,,,
510.0,443.932,0.41888,,,,,,,,,,,,
515.0,443.756,0.41888,,,,,,,43.0,1.28,0.0357,0.8711,0.0082,
520.0,443.668,0.41712,,,,,,,,,,,,
525.0,443.58,0.418,,,,,,,,,,,,
530.0,443.668,0.41536,,,,,,,,,,,,
535.0,443.492,0.42064,,,,,,,47.0,1.37,0.0397,0.7869,0.0088,
540.0,443.316,0.41888,,,,,,,47.0,1.29,0.0371,0.723,0.0085,
545.0,443.316,0.43648,,,,,,,,,,,,
550.0,443.228,0.43384,,,,,,,42.0,1.15,0.0383,0.9481,0.0087,
555.0,443.052,0.42944,,,,,,,49.0,1.19,0.0328,0.7389,0.008,
560.0,442.964,0.42856,,,,,,,58.0,1.11,0.0313,0.5612,0.007,
565.0,442.876,0.44528,,,,,,,,,,,,
570.0,442.788,0.4444,,,,,,,,,,,,
575.0,442.788,0.44528,,,,,,,63.0,1.2,0.0345,0.951,0.0078,
580.0,442.612,0.44528,,,,,,,71.0,0.96,0.0258,0.5628,0.0059,
585.0,442.436,0.44968,,,,,,,86.0,1.09,0.0294,0.6161,0.0065,
590.0,442.172,0.45672,,,,,,,103.0,1.21,0.0335,0.6738,0.0075,
595.0,442.348,0.44616,,,,,,,111.0,1.38,0.0384,0.917,0.0086,
600.0,442.084,0.4708,,,,,,,134.0,1.55,0.0411,0.9464,0.0092,
605.0,441.996,0.46376,,,,,,,155.0,1.32,0.0351,0.8047,0.0073,
610.0,441.908,0.47256,,,,,,,,,,,,
615.0,441.908,0.4752,,,,,,,168.0,1.66,0.0446,1.0361,0.009,
620.0,441.732,0.47432,,,,,,,169.0,1.54,0.0416,0.9981,0.0081,
625.0,441.644,0.49192,,,,,,,169.0,1.09,0.0294,0.774,0.0063,
630.0,441.556,0.50248,,,,,,,173.0,1.11,0.0283,0.6607,0.006,
635.0,441.292,0.5016,,,,,,,196.0,1.09,0.0328,0.8324,0.0065,
640.0,441.204,0.50336,,,,,,,201.0,1.16,0.0318,0.7826,0.0069,
645.0,441.204,0.50512,,,,,,,201.0,1.75,0.0443,1.0769,0.0087,
650.0,441.028,0.5227200000000001,,,,,,,205.0,1.21,0.0335,0.5781,0.0066,
655.0,440.94,0.51744,,,,,,,214.0,0.98,0.029,0.5303,0.0057,
660.0,440.764,0.52624,,,,,,,237.0,0.85,0.0266,0.5893,0.0052,
665.0,440.588,0.5368,,,,,,,276.0,1.2,0.0331,0.775,0.0064,
670.0,440.412,0.5324,,,,,,,307.0,1.56,0.0389,0.9039,0.0074,
675.0,440.412,0.5456000000000001,,,,,,,302.0,1.87,0.0494,1.1548,0.0093,
680.0,440.236,0.54384,,,,,,,,,,,,
685.0,440.236,0.54472,,,,,,,293.0,1.14,0.0331,0.736,0.0066,
690.0,440.06,0.55088,,,,,,,293.0,1.16,0.0322,0.6288,0.0059,
695.0,439.796,0.5605600000000001,,,,,,,282.0,1.19,0.0342,0.6736,0.0062,
700.0,439.708,0.5605600000000001,,,,,,,262.0,1.42,0.0385,0.6577,0.007,
705.0,439.708,0.5667200000000001,,,,,,,238.0,1.21,0.0341,0.7538,0.0058,
710.0,439.532,0.5561600000000001,,,,,,,224.0,0.92,0.0265,0.6362,0.0046,
715.0,439.268,0.55792,,,,,,,219.0,0.79,0.0229,0.5397,0.0043,
720.0,439.092,0.56232,,,,,,,223.0,0.8,0.0247,0.5587,0.0042,
725.0,438.916,0.5693600000000001,,,,,,,246.0,0.93,0.0258,0.574,0.0043,
730.0,438.74,0.56848,,,,,,,288.0,1.0,0.0286,0.5573,0.0051,
735.0,438.476,0.56408,,,,,,,328.0,1.3,0.0383,0.793,0.0065,
740.0,438.476,0.56848,,,,,,,334.0,1.77,0.0489,1.1715,0.0085,
745.0,438.476,0.5693600000000001,,,,,,,385.0,1.73,0.0525,1.3167,0.0087,
750.0,438.3,0.55352,,,,,,,435.0,1.31,0.039,0.8464,0.0068,
755.0,438.124,0.5711200000000001,,,,,,,,,,,,
