Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
0.0,,-0.002,,,,,,,0.0,0.0,0.0
3.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
6.0,,0.0,,,,,,,0.0,0.0,0.0
9.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
12.0,,0.005,,,,,,,0.131,0.1,0.0
15.0,,0.026000000000000002,,,,,,,0.131,0.11,0.002
18.0,,0.035,,,,,,,0.131,0.1,0.002
21.0,,0.051,,,,,,,0.13,0.1,0.004
24.0,,0.042,,,,,,,0.129,0.11,0.003
27.0,,0.043,,,,,,,0.131,0.1,0.003
30.0,,0.269,,,,,,,0.132,0.15,0.009
33.0,,1.202,,,,,,,0.132,0.48,0.042
36.0,,2.47,,,,,,,0.132,0.94,0.08
39.0,,3.176,,,,,,,0.132,1.35,0.097
42.0,,3.338,,,,,,,0.133,1.39,0.094
45.0,,3.358,,,,,,,0.134,1.51,0.093
48.0,,3.31,,,,,,,0.134,1.57,0.094
51.0,,3.202,,,,,,,0.133,1.58,0.088
54.0,,3.162,,,,,,,0.134,1.6,0.087
57.0,,3.233,,,,,,,0.134,1.65,0.088
60.0,,3.3160000000000003,,,,,,,0.134,1.72,0.09
63.0,,3.4539999999999997,,,,,,,0.134,1.81,0.088
66.0,,3.264,,,,,,,0.133,1.79,0.076
69.0,,2.924,,,,,,,0.133,1.72,0.06
72.0,,2.858,,,,,,,0.133,1.72,0.064
75.0,,2.825,,,,,,,0.134,1.69,0.052
78.0,,2.6710000000000003,,,,,,,0.133,1.62,0.044
81.0,,2.636,,,,,,,0.133,1.59,0.045
84.0,,2.8000000000000003,,,,,,,0.133,1.64,0.048
87.0,,3.028,,,,,,,0.133,1.71,0.049
90.0,,3.22,,,,,,,0.133,1.76,0.048
93.0,,3.38,,,,,,,0.134,1.82,0.05
96.0,,3.6710000000000003,,,,,,,0.134,1.93,0.053
99.0,,3.8369999999999997,,,,,,,0.134,2.01,0.055
102.0,,3.7910000000000004,,,,,,,0.134,2.01,0.056
105.0,,3.919,,,,,,,0.133,2.11,0.058
108.0,,3.889,,,,,,,0.132,2.13,0.054
111.0,,3.7239999999999998,,,,,,,0.13,2.08,0.053
114.0,,3.822,,,,,,,0.13,2.13,0.055
117.0,,4.083,,,,,,,0.13,2.23,0.059
120.0,,4.26,,,,,,,0.129,2.33,0.061
123.0,,4.2589999999999995,,,,,,,0.129,2.35,0.06
126.0,,4.158,,,,,,,0.128,2.33,0.054
129.0,,4.0680000000000005,,,,,,,0.127,2.32,0.052
132.0,,4.021,,,,,,,0.126,2.32,0.053
135.0,,4.048,,,,,,,0.125,2.35,0.052
138.0,,4.022,,,,,,,0.123,2.37,0.048
141.0,,3.9330000000000003,,,,,,,0.121,2.36,0.05
144.0,,3.9450000000000003,,,,,,,0.119,2.38,0.054
147.0,,4.079,,,,,,,0.117,2.48,0.058
150.0,,4.071000000000001,,,,,,,0.115,2.51,0.062
153.0,,4.025,,,,,,,0.113,2.55,0.063
156.0,,3.9939999999999998,,,,,,,0.11,2.58,0.064
159.0,,3.9310000000000005,,,,,,,0.107,2.61,0.064
162.0,,4.031000000000001,,,,,,,0.104,2.72,0.071
165.0,,4.152,,,,,,,0.101,2.87,0.072
168.0,,4.0489999999999995,,,,,,,0.098,2.93,0.07
171.0,,3.8960000000000004,,,,,,,0.094,2.96,0.068
174.0,,3.8960000000000004,,,,,,,0.09,3.1,0.069
177.0,,3.807,,,,,,,0.086,3.18,0.069
180.0,,3.5980000000000003,,,,,,,0.083,3.17,0.067
183.0,,3.575,,,,,,,0.079,3.3,0.071
186.0,,3.72,,,,,,,0.074,3.55,0.077
189.0,,3.672,,,,,,,0.07,3.76,0.078
192.0,,3.4619999999999997,,,,,,,0.065,3.88,0.077
195.0,,3.515,,,,,,,0.061,4.21,0.088
198.0,,3.437,,,,,,,0.057,4.4,0.091
201.0,,3.2439999999999998,,,,,,,0.053,4.58,0.091
204.0,,3.034,,,,,,,0.049,4.76,0.088
207.0,,3.014,,,,,,,0.045,5.18,0.101
210.0,,2.91,,,,,,,0.041,5.52,0.097
213.0,,2.636,,,,,,,0.038,5.61,0.083
216.0,,2.382,,,,,,,0.035,5.8,0.092
219.0,,2.157,,,,,,,0.031,6.09,0.089
222.0,,1.963,,,,,,,0.028,6.28,0.095
225.0,,1.831,,,,,,,0.025,6.66,0.103
228.0,,1.6440000000000001,,,,,,,0.022,7.17,0.118
231.0,,1.461,,,,,,,0.018,7.76,0.128
234.0,,1.2040000000000002,,,,,,,0.016,8.15,0.134
237.0,,0.8640000000000001,,,,,,,0.013,8.36,0.144
240.0,,0.5810000000000001,,,,,,,0.011,8.54,0.178
243.0,,0.379,,,,,,,0.009,8.49,0.237
246.0,,0.24800000000000003,,,,,,,0.007,8.7,0.285
249.0,,0.18600000000000003,,,,,,,0.006,8.48,0.338
252.0,,0.16,,,,,,,0.005,0.0,0.0
255.0,,0.167,,,,,,,0.013,3.27,0.151
258.0,,0.157,,,,,,,0.021,1.87,0.096
261.0,,0.14300000000000002,,,,,,,0.019,1.83,0.089
264.0,,0.139,,,,,,,0.018,1.84,0.092
267.0,,0.126,,,,,,,0.025,1.21,0.061
270.0,,0.12,,,,,,,0.033,0.88,0.042
273.0,,0.1,,,,,,,0.034,0.81,0.037
276.0,,0.105,,,,,,,0.036,0.74,0.03
279.0,,0.096,,,,,,,0.038,0.67,0.024
282.0,,0.081,,,,,,,0.04,0.61,0.022
285.0,,0.075,,,,,,,0.042,0.55,0.018
288.0,,0.062000000000000006,,,,,,,0.044,0.5,0.017
291.0,,0.065,,,,,,,0.046,0.46,0.015
294.0,,0.062000000000000006,,,,,,,0.049,0.42,0.014
297.0,,0.052000000000000005,,,,,,,0.052,0.37,0.015
300.0,,0.037000000000000005,,,,,,,0.054,0.34,0.015
303.0,,0.040999999999999995,,,,,,,0.057,0.3,0.013
306.0,,0.035,,,,,,,0.061,0.27,0.012
