Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
261.0,,1.375,,,,,,,0.033,3.77,-0.009
264.0,,1.385,,,,,,,0.033,3.77,-0.012
267.0,,1.338,,,,,,,0.032,3.72,-0.007
270.0,,1.301,,,,,,,0.031,3.84,0.0
273.0,,1.305,,,,,,,0.03,3.97,0.006
276.0,,1.307,,,,,,,0.029,4.17,0.011
279.0,,1.281,,,,,,,0.029,4.13,0.019
282.0,,1.25,,,,,,,0.029,4.12,0.026
285.0,,1.2570000000000001,,,,,,,0.028,4.2,0.034
288.0,,1.305,,,,,,,0.028,4.4,0.044
291.0,,1.327,,,,,,,0.027,4.44,0.041
294.0,,1.285,,,,,,,0.027,4.24,0.034
297.0,,1.211,,,,,,,0.027,4.23,0.035
300.0,,1.199,,,,,,,0.026,4.3,0.033
303.0,,1.198,,,,,,,0.026,4.29,0.022
306.0,,1.1620000000000001,,,,,,,0.025,4.26,0.018
309.0,,1.1340000000000001,,,,,,,0.025,4.33,0.01
312.0,,1.135,,,,,,,0.024,4.33,0.0
315.0,,1.103,,,,,,,0.024,4.41,0.0
318.0,,1.0890000000000002,,,,,,,0.023,4.45,-0.01
321.0,,1.0690000000000002,,,,,,,0.022,4.57,-0.009
324.0,,1.054,,,,,,,0.022,4.62,-0.015
327.0,,1.033,,,,,,,0.021,4.67,-0.015
330.0,,1.022,,,,,,,0.021,4.69,-0.015
333.0,,0.9990000000000001,,,,,,,0.021,4.54,-0.011
336.0,,0.951,,,,,,,0.021,4.43,0.0
339.0,,0.9309999999999999,,,,,,,0.021,4.47,0.0
342.0,,0.9209999999999999,,,,,,,0.021,4.33,0.0
345.0,,0.91,,,,,,,0.021,4.36,0.0
348.0,,0.8940000000000001,,,,,,,0.02,4.53,-0.011
351.0,,0.899,,,,,,,0.02,4.6,-0.023
354.0,,0.881,,,,,,,0.019,4.56,-0.043
357.0,,0.8290000000000001,,,,,,,0.019,4.46,-0.067
360.0,,0.793,,,,,,,0.019,4.32,-0.083
363.0,,0.7759999999999999,,,,,,,0.018,4.36,-0.109
366.0,,0.775,,,,,,,0.018,4.33,-0.128
369.0,,0.737,,,,,,,0.018,4.23,-0.142
372.0,,0.6990000000000001,,,,,,,0.017,4.1,-0.169
375.0,,0.6459999999999999,,,,,,,0.017,3.94,-0.187
378.0,,0.617,,,,,,,0.017,4.01,-0.197
381.0,,0.636,,,,,,,0.016,4.34,-0.215
384.0,,0.645,,,,,,,0.015,4.49,-0.21
387.0,,0.625,,,,,,,0.014,4.64,-0.212
390.0,,0.6,,,,,,,0.014,4.55,-0.212
393.0,,0.561,,,,,,,0.013,4.65,-0.207
396.0,,0.541,,,,,,,0.013,4.98,-0.208
399.0,,0.538,,,,,,,0.012,5.3,-0.197
402.0,,0.533,,,,,,,0.011,5.62,-0.175
405.0,,0.505,,,,,,,0.011,5.35,-0.15
408.0,,0.478,,,,,,,0.011,5.63,-0.145
411.0,,0.527,,,,,,,0.011,5.89,-0.134
414.0,,0.535,,,,,,,0.011,5.74,-0.128
417.0,,0.488,,,,,,,0.011,5.44,-0.118
420.0,,0.433,,,,,,,0.01,5.28,-0.115
423.0,,0.41000000000000003,,,,,,,0.01,5.28,-0.122
426.0,,0.383,,,,,,,0.01,5.23,-0.13
429.0,,0.37,,,,,,,0.01,5.17,-0.125
432.0,,0.368,,,,,,,0.009,5.23,-0.132
435.0,,0.34700000000000003,,,,,,,0.009,5.09,-0.128
438.0,,0.331,,,,,,,0.009,5.24,-0.117
441.0,,0.319,,,,,,,0.008,5.56,-0.116
444.0,,0.313,,,,,,,0.008,5.73,-0.073
447.0,,0.299,,,,,,,0.008,5.81,-0.057
450.0,,0.29,,,,,,,0.008,5.72,-0.053
453.0,,0.287,,,,,,,0.008,5.64,-0.026
456.0,,0.27,,,,,,,0.007,5.85,0.0
459.0,,0.249,,,,,,,0.008,5.71,0.05
462.0,,0.25,,,,,,,0.008,5.7,0.091
465.0,,0.239,,,,,,,0.008,5.28,0.096
468.0,,0.23399999999999999,,,,,,,0.008,5.38,0.125
471.0,,0.244,,,,,,,0.008,5.59,0.133
474.0,,0.237,,,,,,,0.008,5.76,0.128
477.0,,0.237,,,,,,,0.007,5.82,0.125
480.0,,0.22899999999999998,,,,,,,0.007,5.67,0.119
483.0,,0.217,,,,,,,0.008,5.64,0.093
486.0,,0.22100000000000003,,,,,,,0.008,5.68,0.073
489.0,,0.226,,,,,,,0.008,5.42,0.067
492.0,,0.231,,,,,,,0.008,5.21,0.062
495.0,,0.23,,,,,,,0.008,4.97,0.067
498.0,,0.225,,,,,,,0.009,4.59,0.064
501.0,,0.214,,,,,,,0.009,4.57,0.075
