Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
201.0,,,,,,,,,2.757019745482413,483.8804
204.0,,,,,,,,,2.5299668266215063,486.418
207.0,,,,,,,,,2.2821104677469064,487.221
210.0,,,,,,,,,2.0633961832635523,490.8054
213.0,,,,,,,,,1.8848941995832815,495.3796
216.0,,,,,,,,,1.7656574671046852,502.5326
219.0,,,,,,,,,1.6747570191393069,498.7964
222.0,,,,,,,,,1.625738702120179,491.5221
225.0,,,,,,,,,1.6002860104052818,498.4206
228.0,,,,,,,,,1.5043100354134762,502.945
231.0,,,,,,,,,1.338025195428442,508.2763
234.0,,,,,,,,,1.0756463841982529,510.8946
237.0,,,,,,,,,0.7294710233820305,514.1357
240.0,,,,,,,,,0.3186605817530412,513.4881
243.0,,,,,,,,,0.103313987634283,512.4979
246.0,,,,,,,,,0.1042943631523248,521.3007
249.0,,,,,,,,,0.1038733232329125,525.9542
252.0,,,,,,,,,0.1029374423381544,521.1309
255.0,,,,,,,,,0.1032283481034208,519.2651
258.0,,,,,,,,,0.1040772487602939,525.9708
261.0,,,,,,,,,0.1038587544510069,530.5165
264.0,,,,,,,,,0.1036632154893678,533.0817
267.0,,,,,,,,,0.1032398207222677,531.291
270.0,,,,,,,,,0.1032921727697192,530.0427
273.0,,,,,,,,,0.1043191341030621,539.4052
276.0,,,,,,,,,0.1033993716402567,539.2547
279.0,,,,,,,,,0.1032658552488656,537.7139
282.0,,,,,,,,,0.1038047704681991,541.7951
285.0,,,,,,,,,0.1033672245187951,541.3073
288.0,,,,,,,,,0.1039170244343635,546.6012
291.0,,,,,,,,,0.1042539104817445,555.5549
294.0,,,,,,,,,0.1030964050324314,552.1552
297.0,,,,,,,,,0.2538493439810068,542.9955
300.0,,,,,,,,,0.7397231114713793,548.7215
303.0,,,,,,,,,1.3519526448564034,548.0766
306.0,,,,,,,,,1.861266435196815,548.2941
309.0,,,,,,,,,2.213226337268417,556.1539
312.0,,,,,,,,,2.3133677046333947,556.7936
315.0,,,,,,,,,2.1658837827686166,552.9863
318.0,,,,,,,,,1.7782589369163004,553.6691
321.0,,,,,,,,,1.1442615621035284,548.1807
324.0,,,,,,,,,0.7848714615921841,549.4382
327.0,,,,,,,,,0.790053568570728,558.3322
330.0,,,,,,,,,0.7898673636754641,567.0957
333.0,,,,,,,,,0.7840152844941345,567.1565
336.0,,,,,,,,,0.7832643478677133,566.1318
339.0,,,,,,,,,0.782457286836548,563.9467
342.0,,,,,,,,,0.7853437136979932,565.9219
345.0,,,,,,,,,0.788270399782432,572.16
348.0,,,,,,,,,0.7803121408799546,566.8409
351.0,,,,,,,,,0.7801804976937826,561.3827
354.0,,,,,,,,,0.5930337787334643,562.4499
357.0,,,,,,,,,0.8947866754341046,571.9327
360.0,,,,,,,,,1.8250434087751943,571.8925
363.0,,,,,,,,,2.660611507821365,563.9206
366.0,,,,,,,,,3.412690833235904,554.5998
369.0,,,,,,,,,4.175582089464026,565.1951
372.0,,,,,,,,,4.887192292171106,581.3022
375.0,,,,,,,,,5.547051098422158,577.823
378.0,,,,,,,,,6.442906979858582,577.3257
381.0,,,,,,,,,7.499935213579234,573.0318
384.0,,,,,,,,,8.86420968161774,575.5097
387.0,,,,,,,,,10.456982492165093,582.5815
390.0,,,,,,,,,12.089340969063594,578.6285
393.0,,,,,,,,,13.875177118483135,569.9118
396.0,,,,,,,,,15.855287450923694,570.2259
399.0,,,,,,,,,17.802114692483613,580.6943
402.0,,,,,,,,,19.29800795756847,582.5123
405.0,,,,,,,,,20.63693153956037,580.7604
408.0,,,,,,,,,21.94921635942981,588.1951
411.0,,,,,,,,,22.760383607806027,591.663
414.0,,,,,,,,,23.12977743454601,581.0362
417.0,,,,,,,,,23.758788982397427,579.3058
420.0,,,,,,,,,24.30655314374345,589.2346
423.0,,,,,,,,,24.27835098404618,587.5628
426.0,,,,,,,,,24.506455757787453,589.3386
429.0,,,,,,,,,24.77698745290175,597.7473
432.0,,,,,,,,,24.772308226080924,599.7574
435.0,,,,,,,,,24.93877711249127,603.5209
438.0,,,,,,,,,24.72995342725991,590.9989
441.0,,,,,,,,,25.013498980001195,586.1013
444.0,,,,,,,,,25.423108311933586,594.9948
447.0,,,,,,,,,25.338924317374904,595.2164
450.0,,,,,,,,,25.12025896345469,581.2426
453.0,,,,,,,,,25.55352248347125,583.6169
456.0,,,,,,,,,25.98800246678253,602.6124
459.0,,,,,,,,,26.073890078036968,622.4698
462.0,,,,,,,,,25.744113536178908,622.5596
465.0,,,,,,,,,25.696149852591024,616.2168
468.0,,,,,,,,,25.872566110830384,614.4217
471.0,,,,,,,,,26.122417396643304,621.1728
474.0,,,,,,,,,26.128346555323592,625.7739
477.0,,,,,,,,,25.883024897152996,617.2092
480.0,,,,,,,,,26.105858478466317,618.7715
483.0,,,,,,,,,26.34295171079837,631.9358
486.0,,,,,,,,,26.25944488540124,641.8281
489.0,,,,,,,,,25.93696109272873,636.5034
492.0,,,,,,,,,25.859652374480003,627.8465
495.0,,,,,,,,,26.072351367690537,629.6525
498.0,,,,,,,,,26.127811123790377,634.2291
501.0,,,,,,,,,26.095084101208,637.4742
504.0,,,,,,,,,25.900200852598783,631.8613
507.0,,,,,,,,,25.756193527768676,620.562
510.0,,,,,,,,,25.901101941076124,617.9459
513.0,,,,,,,,,25.967352815610376,620.4068
516.0,,,,,,,,,25.83710660555901,618.4344
519.0,,,,,,,,,25.754912285854545,613.8194
522.0,,,,,,,,,25.91718164872626,617.3369
525.0,,,,,,,,,26.07954672856449,628.0659
528.0,,,,,,,,,26.00666899226397,633.6915
531.0,,,,,,,,,26.011366652104503,637.0886
534.0,,,,,,,,,25.923641499007346,633.3016
537.0,,,,,,,,,25.977618163054697,629.3078
540.0,,,,,,,,,26.04842177940265,626.2796
543.0,,,,,,,,,26.092995421789603,623.513
546.0,,,,,,,,,26.355943157842063,632.0735
549.0,,,,,,,,,26.478049500323827,645.9532
552.0,,,,,,,,,26.268597950826308,649.1601
555.0,,,,,,,,,26.023602287424858,639.8319
558.0,,,,,,,,,25.97183500819496,627.5107
561.0,,,,,,,,,26.21506317504324,625.9659
564.0,,,,,,,,,26.281462984723856,626.2347
567.0,,,,,,,,,26.515109197247035,636.063
570.0,,,,,,,,,26.27013509247105,632.3852
573.0,,,,,,,,,26.346290224904465,630.8224
576.0,,,,,,,,,26.42844003712406,632.163
579.0,,,,,,,,,26.51812204464074,637.6362
582.0,,,,,,,,,26.32940766666114,634.9284
585.0,,,,,,,,,26.41495320916455,638.4864
588.0,,,,,,,,,26.413092680131783,645.3643
591.0,,,,,,,,,26.062564955310744,639.4737
594.0,,,,,,,,,26.094498202479844,640.1972
597.0,,,,,,,,,26.063035708509883,644.6327
600.0,,,,,,,,,25.803089455763143,641.0984
603.0,,,,,,,,,25.779757208867995,640.4826
606.0,,,,,,,,,25.50583118151858,629.2059
609.0,,,,,,,,,25.41056141336683,615.0169
612.0,,,,,,,,,25.642407157637244,612.1817
615.0,,,,,,,,,25.764911633212822,614.3334
618.0,,,,,,,,,25.887931501652847,621.023
621.0,,,,,,,,,25.694580911619237,617.153
624.0,,,,,,,,,25.652799711040927,610.7829
627.0,,,,,,,,,25.746109984794728,609.5649
630.0,,,,,,,,,25.61604274902323,604.4925
633.0,,,,,,,,,25.789015817593757,611.5633
636.0,,,,,,,,,25.40341607222984,605.7724
639.0,,,,,,,,,25.23789912955508,598.7313
642.0,,,,,,,,,25.37345014042,605.3344
645.0,,,,,,,,,25.260700357089963,614.027
648.0,,,,,,,,,24.927442680489435,613.6239
651.0,,,,,,,,,24.711725452812203,609.1811
654.0,,,,,,,,,24.687426576032795,609.419
657.0,,,,,,,,,24.566579244673985,608.8581
660.0,,,,,,,,,24.250902446452137,597.2391
663.0,,,,,,,,,24.182433575203056,586.2233
666.0,,,,,,,,,24.540206771796957,595.5491
669.0,,,,,,,,,24.479981847723472,604.1684
672.0,,,,,,,,,24.255233948018702,602.6795
675.0,,,,,,,,,24.25802064584863,601.1089
678.0,,,,,,,,,24.27395089448556,598.9209
681.0,,,,,,,,,24.524203360780653,606.6871
684.0,,,,,,,,,24.337535874530097,602.0863
687.0,,,,,,,,,24.44086859324772,599.1239
690.0,,,,,,,,,24.794492929177967,609.9718
693.0,,,,,,,,,24.77392709426136,616.3431
696.0,,,,,,,,,24.656384548279597,613.3251
699.0,,,,,,,,,24.68577621372819,608.181
702.0,,,,,,,,,24.67448118416932,598.7707
705.0,,,,,,,,,24.915895573780755,596.9724
708.0,,,,,,,,,25.22515899823821,605.6485
711.0,,,,,,,,,25.29787286688716,613.438
714.0,,,,,,,,,25.228773837032406,613.5991
717.0,,,,,,,,,25.39758036356167,618.2406
720.0,,,,,,,,,25.18620347804536,609.7328
723.0,,,,,,,,,25.402629485059176,609.7825
726.0,,,,,,,,,25.412490876863725,609.328
729.0,,,,,,,,,25.62234892714881,618.7951
732.0,,,,,,,,,25.29711066165848,612.8731
735.0,,,,,,,,,25.239569077739574,604.9218
738.0,,,,,,,,,25.552270917331352,612.838
741.0,,,,,,,,,25.400741478576062,614.5684
744.0,,,,,,,,,24.97708286294875,597.3669
747.0,,,,,,,,,25.410191646813267,602.6154
750.0,,,,,,,,,25.579846807947455,618.49
753.0,,,,,,,,,25.48710155312759,633.1047
756.0,,,,,,,,,24.793626664414607,616.5208
759.0,,,,,,,,,24.82401020872912,604.9934
762.0,,,,,,,,,24.958819048880645,602.9252
765.0,,,,,,,,,25.06020202020202,607.8352
768.0,,,,,,,,,24.915976705600183,606.6841
771.0,,,,,,,,,24.890254457330794,603.9222
774.0,,,,,,,,,24.908242761138304,600.4381
777.0,,,,,,,,,24.98503640639817,598.0943
780.0,,,,,,,,,25.231511549281667,604.5016
783.0,,,,,,,,,25.32649483598356,612.5618
786.0,,,,,,,,,25.210978068551206,612.7024
789.0,,,,,,,,,25.465088665649304,624.0933
792.0,,,,,,,,,25.42052497923913,633.6498
795.0,,,,,,,,,25.23026759970452,635.283
798.0,,,,,,,,,24.945663840399003,625.2007
801.0,,,,,,,,,24.840523739281256,612.9747
804.0,,,,,,,,,25.13552647103097,617.8237
807.0,,,,,,,,,24.96938779646452,615.9923
810.0,,,,,,,,,25.22727858033882,626.9231
813.0,,,,,,,,,25.021390759192027,625.805
816.0,,,,,,,,,25.1020583500279,625.2496
819.0,,,,,,,,,25.07666963851516,618.7919
822.0,,,,,,,,,24.989119130193377,603.0899
825.0,,,,,,,,,25.52176888455984,607.8877
828.0,,,,,,,,,25.683142759443207,615.8869
831.0,,,,,,,,,25.65903448161519,619.0473
834.0,,,,,,,,,25.56961083444876,615.1179
837.0,,,,,,,,,25.90219156516695,625.2271
840.0,,,,,,,,,25.955117802007813,636.5285
843.0,,,,,,,,,25.812758107033428,639.4259
846.0,,,,,,,,,25.60573545119668,630.4721
849.0,,,,,,,,,25.71434684397411,624.9692
852.0,,,,,,,,,26.080596009626834,635.026
855.0,,,,,,,,,26.097080685647548,643.5514
858.0,,,,,,,,,25.92320819802733,641.0265
861.0,,,,,,,,,26.118072659475946,645.8033
864.0,,,,,,,,,25.866925857995145,636.0496
867.0,,,,,,,,,26.057090451476,633.599
870.0,,,,,,,,,26.026546287003477,627.5677
873.0,,,,,,,,,26.51286885279716,642.6905
876.0,,,,,,,,,26.501444876153474,654.7977
879.0,,,,,,,,,26.352981307136037,656.6794
882.0,,,,,,,,,25.85896223518576,631.6698
885.0,,,,,,,,,26.13839042383731,618.6199
888.0,,,,,,,,,26.487213716040436,621.0457
891.0,,,,,,,,,26.67288687263897,632.6382
894.0,,,,,,,,,26.79194501277722,652.1213
897.0,,,,,,,,,26.34595100614542,652.9238
900.0,,,,,,,,,26.0304412706909,641.9263
903.0,,,,,,,,,26.179411584806413,642.0108
906.0,,,,,,,,,26.191772041492737,645.6298
909.0,,,,,,,,,25.946813697606007,638.5926
912.0,,,,,,,,,26.06938970940297,637.029
915.0,,,,,,,,,26.34703086530466,646.3559
918.0,,,,,,,,,26.316813148073862,649.47
921.0,,,,,,,,,26.468350022472634,653.6809
924.0,,,,,,,,,26.54055995130858,654.0921
927.0,,,,,,,,,26.619316787461347,650.821
930.0,,,,,,,,,27.070411256649315,662.5808
933.0,,,,,,,,,26.943931089763154,662.1983
936.0,,,,,,,,,26.962146066541333,658.2781
939.0,,,,,,,,,27.095812969131508,658.0733
942.0,,,,,,,,,26.98392891924261,651.1303
945.0,,,,,,,,,27.132033008252066,651.006
948.0,,,,,,,,,27.18128226782765,653.3592
951.0,,,,,,,,,27.363554010985844,664.5458
954.0,,,,,,,,,26.9897812438367,656.8665
957.0,,,,,,,,,27.334667780305868,664.3609
960.0,,,,,,,,,27.168687370838587,661.2777
963.0,,,,,,,,,27.37645029983496,665.1574
966.0,,,,,,,,,27.404912638191057,667.0712
969.0,,,,,,,,,27.34608230116601,663.0085
972.0,,,,,,,,,27.334350190660743,655.9014
975.0,,,,,,,,,27.68955782766788,664.0399
978.0,,,,,,,,,27.65886157773216,669.6404
981.0,,,,,,,,,27.38383052026568,661.2976
984.0,,,,,,,,,27.59240334482701,662.5819
987.0,,,,,,,,,27.780722154981184,672.5185
990.0,,,,,,,,,27.833294707439347,684.5571
993.0,,,,,,,,,27.660364450024947,687.3158
996.0,,,,,,,,,27.53006971577415,682.765
999.0,,,,,,,,,27.523569529910013,677.1844
1002.0,,,,,,,,,27.745531482046587,681.9158
1005.0,,,,,,,,,27.68912320229523,683.2928
1008.0,,,,,,,,,27.49148035465216,674.0856
1011.0,,,,,,,,,27.84354515323868,680.4684
1014.0,,,,,,,,,28.046046410125847,693.9882
1017.0,,,,,,,,,27.964503789303524,698.8721
1020.0,,,,,,,,,27.688622730236908,683.5961
1023.0,,,,,,,,,28.178249537824296,684.3736
1026.0,,,,,,,,,28.33920757781682,683.9271
1029.0,,,,,,,,,28.494158951746044,681.737
1032.0,,,,,,,,,28.62398201327873,677.2978
1035.0,,,,,,,,,29.044908226963567,685.8258
1038.0,,,,,,,,,28.999590781186058,687.3976
1041.0,,,,,,,,,29.180724863993557,695.1549
1044.0,,,,,,,,,29.106347554630595,699.28
1047.0,,,,,,,,,29.226571265355105,711.1497
1050.0,,,,,,,,,28.82698991580184,706.6533
1053.0,,,,,,,,,28.73451740869451,701.1682
1056.0,,,,,,,,,28.69158840006591,696.517
1059.0,,,,,,,,,28.720159776379223,694.5626
1062.0,,,,,,,,,28.86076734207981,698.217
1065.0,,,,,,,,,29.031501958074177,705.7442
1068.0,,,,,,,,,29.01980830144536,704.5342
1071.0,,,,,,,,,29.199578798115017,700.1767
1074.0,,,,,,,,,29.79013933007277,708.9934
1077.0,,,,,,,,,30.14450009664434,717.3969
1080.0,,,,,,,,,30.26295180722892,713.3583
1083.0,,,,,,,,,30.850906660268056,720.0108
1086.0,,,,,,,,,31.148576009053187,726.6589
1089.0,,,,,,,,,31.13352584489192,723.4404
1092.0,,,,,,,,,31.529986585005208,735.6608
1095.0,,,,,,,,,31.51594950511659,751.4663
1098.0,,,,,,,,,31.32144005143041,769.7839
1101.0,,,,,,,,,30.93393979114095,788.237
1104.0,,,,,,,,,30.4479725655713,807.9674
1107.0,,,,,,,,,29.88766419888229,830.0163
1110.0,,,,,,,,,28.827151005077557,828.8959
1113.0,,,,,,,,,27.79018083226249,806.6628
1116.0,,,,,,,,,26.787554930936476,766.2339
1119.0,,,,,,,,,25.9093127847102,715.5064
1122.0,,,,,,,,,25.488591663066146,678.4171
1125.0,,,,,,,,,25.138943090989248,655.7619
1128.0,,,,,,,,,24.7309997380868,642.086
1131.0,,,,,,,,,24.289997163729467,633.7406
1134.0,,,,,,,,,23.87025081457907,630.0314
1137.0,,,,,,,,,23.24847272713602,618.4024
1140.0,,,,,,,,,22.82309767903313,607.3135
1143.0,,,,,,,,,22.32480428014388,590.8572
1146.0,,,,,,,,,22.084407111090822,580.5041
1149.0,,,,,,,,,21.55639732586921,559.1169
1152.0,,,,,,,,,21.55483261212566,551.9158
1155.0,,,,,,,,,21.149339894951023,536.3388
1158.0,,,,,,,,,21.09626589775188,528.9741
1161.0,,,,,,,,,20.83901355379337,518.7539
1164.0,,,,,,,,,20.819482338170317,517.3683
1167.0,,,,,,,,,20.58949338537584,514.8444
1170.0,,,,,,,,,20.30113801694071,509.3048
1173.0,,,,,,,,,20.11524613176198,507.2703
1176.0,,,,,,,,,19.90211422939741,508.8891
1179.0,,,,,,,,,19.412162449994387,501.2628
1182.0,,,,,,,,,18.94240303465788,486.3784
1185.0,,,,,,,,,18.649381073121564,473.6719
1188.0,,,,,,,,,18.55789746367426,472.8144
1191.0,,,,,,,,,18.10518764571491,464.3872
1194.0,,,,,,,,,17.762854115985245,452.7041
1197.0,,,,,,,,,17.584520998231852,444.549
1200.0,,,,,,,,,17.482061033996068,442.193
1203.0,,,,,,,,,17.2863460192923,439.7681
1206.0,,,,,,,,,17.19304784953349,441.8854
1209.0,,,,,,,,,16.814396905258423,433.7879
1212.0,,,,,,,,,16.576489892463012,423.2873
1215.0,,,,,,,,,16.308794326805607,409.8188
1218.0,,,,,,,,,16.306314344818205,407.5323
1221.0,,,,,,,,,16.183655242149662,411.3254
1224.0,,,,,,,,,15.734946261609666,405.2441
1227.0,,,,,,,,,15.455113574611454,398.167
1230.0,,,,,,,,,15.25977228646533,394.1706
1233.0,,,,,,,,,14.84267750816812,381.1466
1236.0,,,,,,,,,14.746767614728023,374.5561
1239.0,,,,,,,,,14.647048424228611,372.8289
1242.0,,,,,,,,,14.463410539794577,370.4846
1245.0,,,,,,,,,14.267671213645617,365.8716
1248.0,,,,,,,,,14.130722738386307,361.2166
1251.0,,,,,,,,,14.142160181143351,363.5016
1254.0,,,,,,,,,13.88869437236144,358.5922
1257.0,,,,,,,,,13.881508662733983,358.626
1260.0,,,,,,,,,13.68585269440192,353.1429
1263.0,,,,,,,,,13.710857569500345,352.5843
1266.0,,,,,,,,,13.695554041393406,353.7589
1269.0,,,,,,,,,13.44241128754424,343.3622
1272.0,,,,,,,,,13.55571450263328,339.2426
1275.0,,,,,,,,,13.706076131769604,342.4189
1278.0,,,,,,,,,13.506546189916047,335.2811
1281.0,,,,,,,,,13.447355696709964,325.3897
1284.0,,,,,,,,,13.569780960404382,322.1466
1287.0,,,,,,,,,13.647244014949996,324.2476
1290.0,,,,,,,,,13.476810462783416,321.0904
1293.0,,,,,,,,,13.270973197137856,312.3297
1296.0,,,,,,,,,13.454617496991167,317.4913
1299.0,,,,,,,,,13.246663182606245,319.3744
1302.0,,,,,,,,,12.99582687688057,317.0228
1305.0,,,,,,,,,12.71156069364162,310.0731
1308.0,,,,,,,,,12.428887498601656,299.9799
1311.0,,,,,,,,,12.31099373142529,295.7667
1314.0,,,,,,,,,12.190782856161526,298.1451
1317.0,,,,,,,,,11.962665991558511,302.415
1320.0,,,,,,,,,11.59850421099632,301.3245
1323.0,,,,,,,,,11.209431749365672,292.4608
1326.0,,,,,,,,,11.055640002777755,286.5644
1329.0,,,,,,,,,10.942548374530912,283.7173
1332.0,,,,,,,,,10.814920698438597,281.0733
1335.0,,,,,,,,,10.732778777670095,279.0823
1338.0,,,,,,,,,10.5950868653674,273.3988
1341.0,,,,,,,,,10.64564959492999,272.7969
1344.0,,,,,,,,,10.527481928561896,268.2634
1347.0,,,,,,,,,10.519149947515398,265.5612
1350.0,,,,,,,,,10.56344845269324,267.7887
1353.0,,,,,,,,,10.478260530907278,269.0482
1356.0,,,,,,,,,10.234160813330362,261.8277
1359.0,,,,,,,,,10.1619848511958,255.579
1362.0,,,,,,,,,10.115524089103785,251.8897
1365.0,,,,,,,,,10.13752889597449,254.3506
1368.0,,,,,,,,,9.798718671641613,245.0199
1371.0,,,,,,,,,9.779106156178182,239.991
1374.0,,,,,,,,,9.912466896798383,246.6648
1377.0,,,,,,,,,9.742614685690684,250.052
1380.0,,,,,,,,,9.383049403414976,240.0869
1383.0,,,,,,,,,9.390010771133362,235.3794
1386.0,,,,,,,,,9.397008441210998,235.3368
1389.0,,,,,,,,,9.302109718042576,234.3034
1392.0,,,,,,,,,9.313379575956455,236.9836
1395.0,,,,,,,,,9.099850047819396,231.2099
1398.0,,,,,,,,,9.156641613987038,230.0185
1401.0,,,,,,,,,9.135269461077844,228.8385
1404.0,,,,,,,,,9.243255315700637,233.8331
1407.0,,,,,,,,,9.112784044210311,232.8371
1410.0,,,,,,,,,8.99482963180471,226.6814
1413.0,,,,,,,,,9.102604805541525,227.0754
1416.0,,,,,,,,,8.995825608564338,223.6893
1419.0,,,,,,,,,9.059510410804728,225.3825
1422.0,,,,,,,,,8.885642690817091,220.5612
1425.0,,,,,,,,,8.983007701400291,222.6681
1428.0,,,,,,,,,8.689692308952278,212.2075
1431.0,,,,,,,,,8.897945216912317,213.2268
1434.0,,,,,,,,,8.940361683905396,217.1292
1437.0,,,,,,,,,8.889300645370783,219.0057
1440.0,,,,,,,,,8.765114478937505,215.1485
1443.0,,,,,,,,,8.72907419544855,210.4283
1446.0,,,,,,,,,8.686173359021158,205.5913
1449.0,,,,,,,,,8.630988603732566,201.6829
1452.0,,,,,,,,,8.517711195091856,198.116
1455.0,,,,,,,,,8.51193519094624,202.4717
1458.0,,,,,,,,,8.166625414382576,201.2673
1461.0,,,,,,,,,7.908212218447214,201.109
1464.0,,,,,,,,,7.523271317120741,197.4949
1467.0,,,,,,,,,7.188227196020962,194.2374
1470.0,,,,,,,,,6.816484096845238,189.7307
1473.0,,,,,,,,,6.451767868171356,183.8599
1476.0,,,,,,,,,6.147485042903927,178.8912
1479.0,,,,,,,,,5.953432533308605,179.7633
1482.0,,,,,,,,,5.620199908205415,176.3304
1485.0,,,,,,,,,5.386483474753008,173.0494
1488.0,,,,,,,,,5.203463491698394,171.9318
1491.0,,,,,,,,,4.8377668973308,160.1654
1494.0,,,,,,,,,4.640753894080997,148.9682
1497.0,,,,,,,,,4.443655956792304,138.387
1500.0,,,,,,,,,4.286850869215319,131.0396
1503.0,,,,,,,,,4.045614383958903,122.0663
1506.0,,,,,,,,,3.855940733582961,114.924
1509.0,,,,,,,,,3.648073999241481,108.694
1512.0,,,,,,,,,3.3905866817581587,100.6516
1515.0,,,,,,,,,3.2437121882716253,97.4742
1518.0,,,,,,,,,2.997231527188523,93.3227
1521.0,,,,,,,,,2.767905358385525,89.4933
1524.0,,,,,,,,,2.480479821584758,82.5273
1527.0,,,,,,,,,2.256214087511464,77.0003
1530.0,,,,,,,,,2.0531011569495163,74.8341
1533.0,,,,,,,,,1.7654826157901344,70.328
1536.0,,,,,,,,,1.4965015868499136,65.2129
1539.0,,,,,,,,,1.2143210776748703,58.6205
1542.0,,,,,,,,,0.9678493263600704,54.4814
1545.0,,,,,,,,,0.838618983906987,51.3343
1548.0,,,,,,,,,1.968922050665175,46.8125
1551.0,,,,,,,,,3.248981021079908,46.3922
