Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
0.0,,,,,,,,,,0.0
3.0,,,,,,,,,,-3.4154
6.0,,,,,,,,,,3.1888
9.0,,,,,,,,,,1.3527
12.0,,,,,,,,,,0.1779
15.0,,,,,,,,,,0.6382
18.0,,,,,,,,,,-0.2575
21.0,,,,,,,,,,-0.6943
24.0,,,,,,,,,,-0.224
27.0,,,,,,,,,,-0.2146
30.0,,,,,,,,,,1.1368
33.0,,,,,,,,,,1.3478
36.0,,,,,,,,,8.35129059117402,10.0299
39.0,,,,,,,,,9.659044600407515,81.0616
42.0,,,,,,,,,10.811457364341084,209.2017
45.0,,,,,,,,,12.25910555052124,321.9756
48.0,,,,,,,,,13.541093879947164,387.5109
51.0,,,,,,,,,14.765597435566455,411.8007
54.0,,,,,,,,,16.084330061105412,420.1034
57.0,,,,,,,,,17.42583857972833,430.4095
60.0,,,,,,,,,18.70279863481229,452.0934
63.0,,,,,,,,,19.393213241159263,466.8024
66.0,,,,,,,,,19.877232932064988,472.2433
69.0,,,,,,,,,20.54751850859624,483.1975
72.0,,,,,,,,,20.84706940103609,486.925
75.0,,,,,,,,,21.28468848996832,493.8367
78.0,,,,,,,,,21.55365154966521,499.5964
81.0,,,,,,,,,21.745921772275388,503.7595
84.0,,,,,,,,,21.85752602116301,505.2542
87.0,,,,,,,,,22.082196690025604,511.4303
90.0,,,,,,,,,22.24773701559324,521.0509
93.0,,,,,,,,,22.170573109720703,523.3652
96.0,,,,,,,,,22.29453408802906,527.8008
99.0,,,,,,,,,22.311910889835872,528.8146
102.0,,,,,,,,,22.442640477689647,531.0804
105.0,,,,,,,,,22.53684469040975,532.2459
108.0,,,,,,,,,22.748343249854003,537.557
111.0,,,,,,,,,22.91210764217387,544.9072
114.0,,,,,,,,,23.12611001377662,557.3115
117.0,,,,,,,,,22.743491609188705,546.7126
120.0,,,,,,,,,23.16778306869435,552.6999
123.0,,,,,,,,,23.212408236645416,557.7756
126.0,,,,,,,,,23.276338029333125,563.2385
129.0,,,,,,,,,23.22378020130079,563.46
132.0,,,,,,,,,23.32275784707129,565.5279
